code,year,diag_age,rate,lower95,upper95,Race,Sex
di,2012-2016,45-49,76.814,70.011,84.099,Black,M
di,2012-2016,50-54,159.084,149.075,169.587,Black,M
di,2012-2016,55-59,253.187,239.746,267.185,Black,M
di,2012-2016,60-64,415.423,395.718,435.855,Black,M
di,2012-2016,65-69,526.848,500.477,554.248,Black,M
di,2012-2016,70-74,525.772,492.642,560.545,Black,M
di,2012-2016,75-79,608.328,563.131,656.186,Black,M
di,2012-2016,80-84,725.028,661.867,792.592,Black,M
di,2012-2016,85+,616.899,554.473,684.429,Black,M
di,1975,All ages,71.272,65.93,76.932,Black,M
di,1975,00-04,,,,Black,M
di,1975,00,,,,Black,M
di,1975,01-04,,,,Black,M
di,1975,05-09,,,,Black,M
di,1975,10-14,,,,Black,M
di,1975,15-19,,,,Black,M
di,1975,20-24,,,,Black,M
di,1975,25-29,,,,Black,M
di,1975,30-34,,,,Black,M
di,1975,35-39,,,,Black,M
di,1975,40-44,49.71,31.153,75.261,Black,M
di,1975,45-49,89.635,63.739,122.533,Black,M
di,1975,50-54,149.693,115.029,191.523,Black,M
di,1975,55-59,287.795,234.161,350.035,Black,M
di,1975,60-64,387.678,318.921,466.864,Black,M
di,1975,65-69,493.253,403.835,596.575,Black,M
di,1975,70-74,627.121,500.922,775.445,Black,M
di,1975,75-79,796.862,615.001,1015.666,Black,M
di,1975,80-84,746.062,491.66,1085.482,Black,M
di,1975,85+,723.404,421.41,1158.24,Black,M
di,1976,All ages,71.972,66.644,77.612,Black,M
di,1976,00-04,,,,Black,M
di,1976,00,,,,Black,M
di,1976,01-04,,,,Black,M
di,1976,05-09,,,,Black,M
di,1976,10-14,,,,Black,M
di,1976,15-19,,,,Black,M
di,1976,20-24,,,,Black,M
di,1976,25-29,,,,Black,M
di,1976,30-34,,,,Black,M
di,1976,35-39,,,,Black,M
di,1976,40-44,49.701,31.147,75.247,Black,M
di,1976,45-49,65.273,43.373,94.337,Black,M
di,1976,50-54,181.03,142.631,226.586,Black,M
di,1976,55-59,274.279,222.673,334.259,Black,M
di,1976,60-64,361.67,295.81,437.823,Black,M
di,1976,65-69,540.955,448.505,646.849,Black,M
di,1976,70-74,722.3,589.565,875.999,Black,M
di,1976,75-79,715.905,546.311,921.512,Black,M
di,1976,80-84,784.016,532.701,1112.848,Black,M
di,1976,85+,,,,Black,M
di,1977,All ages,76.25,70.811,81.996,Black,M
di,1977,00-04,,,,Black,M
di,1977,00,,,,Black,M
di,1977,01-04,,,,Black,M
di,1977,05-09,,,,Black,M
di,1977,10-14,,,,Black,M
di,1977,15-19,,,,Black,M
di,1977,20-24,,,,Black,M
di,1977,25-29,,,,Black,M
di,1977,30-34,,,,Black,M
di,1977,35-39,,,,Black,M
di,1977,40-44,53.712,34.414,79.919,Black,M
di,1977,45-49,120.088,89.413,157.893,Black,M
di,1977,50-54,187.5,148.211,234.008,Black,M
di,1977,55-59,266.601,216.44,324.902,Black,M
di,1977,60-64,383.298,315.892,460.83,Black,M
di,1977,65-69,485.968,399.778,585.231,Black,M
di,1977,70-74,705.037,576.066,854.27,Black,M
di,1977,75-79,692.946,530.048,890.118,Black,M
di,1977,80-84,1047.758,758.268,1411.324,Black,M
di,1977,85+,1292.597,889.764,1815.287,Black,M
di,1978,All ages,77.244,71.821,82.968,Black,M
di,1978,00-04,,,,Black,M
di,1978,00,,,,Black,M
di,1978,01-04,,,,Black,M
di,1978,05-09,,,,Black,M
di,1978,10-14,,,,Black,M
di,1978,15-19,,,,Black,M
di,1978,20-24,,,,Black,M
di,1978,25-29,,,,Black,M
di,1978,30-34,,,,Black,M
di,1978,35-39,,,,Black,M
di,1978,40-44,57.76,37.731,84.632,Black,M
di,1978,45-49,101.067,73.143,136.137,Black,M
di,1978,50-54,225.062,181.654,275.716,Black,M
di,1978,55-59,277.059,226.607,335.397,Black,M
di,1978,60-64,409.386,340.24,488.455,Black,M
di,1978,65-69,508.233,421.718,607.273,Black,M
di,1978,70-74,542.543,431.501,673.439,Black,M
di,1978,75-79,713.668,551.951,907.96,Black,M
di,1978,80-84,890.973,630.506,1222.93,Black,M
di,1978,85+,1116.902,753.569,1594.448,Black,M
di,1979,All ages,78.093,72.701,83.778,Black,M
di,1979,00-04,,,,Black,M
di,1979,00,,,,Black,M
di,1979,01-04,,,,Black,M
di,1979,05-09,,,,Black,M
di,1979,10-14,,,,Black,M
di,1979,15-19,,,,Black,M
di,1979,20-24,,,,Black,M
di,1979,25-29,,,,Black,M
di,1979,30-34,,,,Black,M
di,1979,35-39,,,,Black,M
di,1979,40-44,,,,Black,M
di,1979,45-49,101.504,73.459,136.725,Black,M
di,1979,50-54,195.69,155.406,243.225,Black,M
di,1979,55-59,319.791,266.191,381.017,Black,M
di,1979,60-64,388.077,321.49,464.392,Black,M
di,1979,65-69,450.926,370.951,543.031,Black,M
di,1979,70-74,647.742,528.157,786.315,Black,M
di,1979,75-79,922.854,741.127,1135.651,Black,M
di,1979,80-84,803.859,559.917,1117.973,Black,M
di,1979,85+,944.386,622.356,1374.032,Black,M
di,1980,All ages,83.185,77.708,88.945,Black,M
di,1980,00-04,,,,Black,M
di,1980,00,,,,Black,M
di,1980,01-04,,,,Black,M
di,1980,05-09,,,,Black,M
di,1980,10-14,,,,Black,M
di,1980,15-19,,,,Black,M
di,1980,20-24,,,,Black,M
di,1980,25-29,,,,Black,M
di,1980,30-34,,,,Black,M
di,1980,35-39,,,,Black,M
di,1980,40-44,43.796,27.11,66.946,Black,M
di,1980,45-49,108.585,79.498,144.838,Black,M
di,1980,50-54,187.8,148.683,234.055,Black,M
di,1980,55-59,270.806,222.147,326.954,Black,M
di,1980,60-64,474.359,401.015,557.234,Black,M
di,1980,65-69,561.194,472.389,661.843,Black,M
di,1980,70-74,706.388,583.196,847.912,Black,M
di,1980,75-79,967.06,783.321,1180.945,Black,M
di,1980,80-84,992.021,726.284,1323.217,Black,M
di,1980,85+,930.851,618.544,1345.339,Black,M
di,1981,All ages,83.293,77.846,89.02,Black,M
di,1981,00-04,,,,Black,M
di,1981,00,,,,Black,M
di,1981,01-04,,,,Black,M
di,1981,05-09,,,,Black,M
di,1981,10-14,,,,Black,M
di,1981,15-19,,,,Black,M
di,1981,20-24,,,,Black,M
di,1981,25-29,,,,Black,M
di,1981,30-34,,,,Black,M
di,1981,35-39,,,,Black,M
di,1981,40-44,56.257,37.382,81.306,Black,M
di,1981,45-49,86.523,60.92,119.261,Black,M
di,1981,50-54,186.893,147.732,233.252,Black,M
di,1981,55-59,287.096,236.819,344.89,Black,M
di,1981,60-64,477.57,404.203,560.404,Black,M
di,1981,65-69,558.594,470.794,658.015,Black,M
di,1981,70-74,777.838,649.881,923.619,Black,M
di,1981,75-79,950.81,771.914,1158.733,Black,M
di,1981,80-84,1099.357,823.494,1437.986,Black,M
di,1981,85+,745.573,477.703,1109.354,Black,M
di,1982,All ages,83.164,77.753,88.852,Black,M
di,1982,00-04,,,,Black,M
di,1982,00,,,,Black,M
di,1982,01-04,,,,Black,M
di,1982,05-09,,,,Black,M
di,1982,10-14,,,,Black,M
di,1982,15-19,,,,Black,M
di,1982,20-24,,,,Black,M
di,1982,25-29,,,,Black,M
di,1982,30-34,,,,Black,M
di,1982,35-39,,,,Black,M
di,1982,40-44,36.406,21.919,56.853,Black,M
di,1982,45-49,94.693,67.953,128.461,Black,M
di,1982,50-54,234.878,190.47,286.531,Black,M
di,1982,55-59,345.239,289.657,408.379,Black,M
di,1982,60-64,495.863,421.332,579.778,Black,M
di,1982,65-69,483.592,402.845,575.778,Black,M
di,1982,70-74,626.705,514.098,756.645,Black,M
di,1982,75-79,709.352,558.889,887.86,Black,M
di,1982,80-84,1242.114,954.474,1589.203,Black,M
di,1982,85+,931.045,636.834,1314.357,Black,M
di,1983,All ages,87.132,81.633,92.904,Black,M
di,1983,00-04,,,,Black,M
di,1983,00,,,,Black,M
di,1983,01-04,,,,Black,M
di,1983,05-09,,,,Black,M
di,1983,10-14,,,,Black,M
di,1983,15-19,,,,Black,M
di,1983,20-24,,,,Black,M
