code,year,diag_age,rate,lower95,upper95,Race,Sex
li,2001,01-04,,,,All races,F
li,2001,05-09,,,,All races,F
li,2001,10-14,,,,All races,F
li,2001,15-19,,,,All races,F
li,2001,20-24,,,,All races,F
li,2001,25-29,,,,All races,F
li,2001,30-34,,,,All races,F
li,2001,35-39,,,,All races,F
li,2001,40-44,,,,All races,F
li,2001,45-49,2.06,1.275,3.149,All races,F
li,2001,50-54,3.797,2.645,5.281,All races,F
li,2001,55-59,4.33,2.9,6.218,All races,F
li,2001,60-64,9.39,6.923,12.45,All races,F
li,2001,65-69,10.916,8.049,14.473,All races,F
li,2001,70-74,17.658,13.889,22.134,All races,F
li,2001,75-79,16.955,13.113,21.57,All races,F
li,2001,80-84,19.593,14.84,25.386,All races,F
li,2001,85+,11.796,8.12,16.566,All races,F
li,2002,All ages,3.418,3.116,3.741,All races,F
li,2002,00-04,,,,All races,F
li,2002,00,,,,All races,F
li,2002,01-04,,,,All races,F
li,2002,05-09,,,,All races,F
li,2002,10-14,,,,All races,F
li,2002,15-19,,,,All races,F
li,2002,20-24,,,,All races,F
li,2002,25-29,,,,All races,F
li,2002,30-34,,,,All races,F
li,2002,35-39,,,,All races,F
li,2002,40-44,,,,All races,F
li,2002,45-49,1.827,1.1,2.852,All races,F
li,2002,50-54,2.712,1.755,4.004,All races,F
li,2002,55-59,5.347,3.802,7.309,All races,F
li,2002,60-64,9.62,7.163,12.648,All races,F
li,2002,65-69,15.644,12.172,19.798,All races,F
li,2002,70-74,15.297,11.78,19.534,All races,F
li,2002,75-79,19.637,15.472,24.578,All races,F
li,2002,80-84,17.389,12.987,22.803,All races,F
li,2002,85+,19.727,14.902,25.617,All races,F
li,2003,All ages,3.536,3.23,3.864,All races,F
li,2003,00-04,,,,All races,F
li,2003,00,,,,All races,F
li,2003,01-04,,,,All races,F
li,2003,05-09,,,,All races,F
li,2003,10-14,,,,All races,F
li,2003,15-19,,,,All races,F
li,2003,20-24,,,,All races,F
li,2003,25-29,,,,All races,F
li,2003,30-34,,,,All races,F
li,2003,35-39,,,,All races,F
li,2003,40-44,,,,All races,F
li,2003,45-49,2.368,1.533,3.496,All races,F
li,2003,50-54,3.525,2.426,4.95,All races,F
li,2003,55-59,5.626,4.072,7.578,All races,F
li,2003,60-64,5.346,3.607,7.632,All races,F
li,2003,65-69,15.846,12.376,19.987,All races,F
li,2003,70-74,16.733,13.019,21.177,All races,F
li,2003,75-79,19.23,15.099,24.141,All races,F
li,2003,80-84,16.771,12.487,22.051,All races,F
li,2003,85+,21.347,16.366,27.366,All races,F
li,2004,All ages,3.579,3.272,3.907,All races,F
li,2004,00-04,,,,All races,F
li,2004,00,,,,All races,F
li,2004,01-04,,,,All races,F
li,2004,05-09,,,,All races,F
li,2004,10-14,,,,All races,F
li,2004,15-19,,,,All races,F
li,2004,20-24,,,,All races,F
li,2004,25-29,,,,All races,F
li,2004,30-34,,,,All races,F
li,2004,35-39,,,,All races,F
li,2004,40-44,,,,All races,F
li,2004,45-49,1.688,1.001,2.668,All races,F
li,2004,50-54,3.242,2.203,4.602,All races,F
li,2004,55-59,5.111,3.668,6.934,All races,F
li,2004,60-64,8.156,6.014,10.814,All races,F
li,2004,65-69,10.704,7.919,14.151,All races,F
li,2004,70-74,21.897,17.585,26.946,All races,F
li,2004,75-79,18.694,14.6,23.58,All races,F
li,2004,80-84,19.993,15.328,25.63,All races,F
li,2004,85+,20.317,15.504,26.152,All races,F
li,2005,All ages,4.094,3.766,4.443,All races,F
li,2005,00-04,,,,All races,F
li,2005,00,,,,All races,F
li,2005,01-04,,,,All races,F
li,2005,05-09,,,,All races,F
li,2005,10-14,,,,All races,F
li,2005,15-19,,,,All races,F
li,2005,20-24,,,,All races,F
li,2005,25-29,,,,All races,F
li,2005,30-34,,,,All races,F
li,2005,35-39,,,,All races,F
li,2005,40-44,,,,All races,F
li,2005,45-49,2.783,1.877,3.972,All races,F
li,2005,50-54,5.125,3.804,6.757,All races,F
li,2005,55-59,6.968,5.305,8.988,All races,F
li,2005,60-64,9.158,6.918,11.892,All races,F
li,2005,65-69,12.179,9.224,15.779,All races,F
li,2005,70-74,18.284,14.357,22.954,All races,F
li,2005,75-79,20.489,16.17,25.608,All races,F
li,2005,80-84,23.561,18.501,29.579,All races,F
li,2005,85+,21.686,16.772,27.59,All races,F
li,2006,All ages,4.151,3.822,4.5,All races,F
li,2006,00-04,,,,All races,F
li,2006,00,,,,All races,F
li,2006,01-04,,,,All races,F
li,2006,05-09,,,,All races,F
li,2006,10-14,,,,All races,F
li,2006,15-19,,,,All races,F
li,2006,20-24,,,,All races,F
li,2006,25-29,,,,All races,F
li,2006,30-34,,,,All races,F
li,2006,35-39,,,,All races,F
li,2006,40-44,,,,All races,F
li,2006,45-49,2.39,1.561,3.501,All races,F
li,2006,50-54,4.607,3.373,6.146,All races,F
li,2006,55-59,8.085,6.326,10.182,All races,F
li,2006,60-64,7.075,5.161,9.467,All races,F
li,2006,65-69,12.48,9.523,16.064,All races,F
li,2006,70-74,19.276,15.237,24.057,All races,F
li,2006,75-79,22.837,18.241,28.238,All races,F
li,2006,80-84,20.336,15.661,25.969,All races,F
li,2006,85+,24.742,19.558,30.879,All races,F
li,2007,All ages,4.244,3.913,4.595,All races,F
li,2007,00-04,,,,All races,F
li,2007,00,,,,All races,F
li,2007,01-04,,,,All races,F
li,2007,05-09,,,,All races,F
li,2007,10-14,,,,All races,F
li,2007,15-19,,,,All races,F
li,2007,20-24,,,,All races,F
li,2007,25-29,,,,All races,F
li,2007,30-34,,,,All races,F
li,2007,35-39,,,,All races,F
li,2007,40-44,,,,All races,F
li,2007,45-49,2.295,1.485,3.387,All races,F
li,2007,50-54,4.005,2.874,5.433,All races,F
li,2007,55-59,9.608,7.685,11.866,All races,F
li,2007,60-64,8.197,6.208,10.62,All races,F
li,2007,65-69,13.199,10.208,16.792,All races,F
li,2007,70-74,16.717,12.982,21.193,All races,F
li,2007,75-79,21.223,16.776,26.487,All races,F
li,2007,80-84,24.191,19.06,30.279,All races,F
li,2007,85+,23.368,18.411,29.248,All races,F
li,2008,All ages,4.597,4.254,4.96,All races,F
li,2008,00-04,,,,All races,F
li,2008,00,,,,All races,F
li,2008,01-04,,,,All races,F
li,2008,05-09,,,,All races,F
li,2008,10-14,,,,All races,F
li,2008,15-19,,,,All races,F
li,2008,20-24,,,,All races,F
li,2008,25-29,,,,All races,F
li,2008,30-34,,,,All races,F
li,2008,35-39,,,,All races,F
li,2008,40-44,,,,All races,F
li,2008,45-49,2.755,1.859,3.933,All races,F
li,2008,50-54,4.408,3.227,5.88,All races,F
li,2008,55-59,10.288,8.314,12.59,All races,F
li,2008,60-64,8.346,6.384,10.721,All races,F
li,2008,65-69,14.677,11.601,18.317,All races,F
li,2008,70-74,19.341,15.337,24.072,All races,F
li,2008,75-79,23.984,19.21,29.584,All races,F
li,2008,80-84,24.595,19.41,30.74,All races,F
li,2008,85+,22.755,17.928,28.481,All races,F
li,2009,All ages,4.703,4.358,5.069,All races,F
li,2009,00-04,,,,All races,F
li,2009,00,,,,All races,F
li,2009,01-04,,,,All races,F
li,2009,05-09,,,,All races,F
li,2009,10-14,,,,All races,F
li,2009,15-19,,,,All races,F
li,2009,20-24,,,,All races,F
li,2009,25-29,,,,All races,F
li,2009,30-34,,,,All races,F
li,2009,35-39,,,,All races,F
li,2009,40-44,,,,All races,F
li,2009,45-49,2.753,1.857,3.93,All races,F
li,2009,50-54,4.918,3.673,6.449,All races,F
li,2009,55-59,9.063,7.239,11.207,All races,F
li,2009,60-64,9.338,7.307,11.76,All races,F
li,2009,65-69,14.285,11.327,17.778,All races,F
li,2009,70-74,23.845,19.423,28.974,All races,F
li,2009,75-79,19.764,15.436,24.929,All races,F
li,2009,80-84,24.501,19.304,30.666,All races,F
li,2009,85+,25.883,20.786,31.851,All races,F
li,2010,All ages,5.011,4.656,5.386,All races,F
li,2010,00-04,,,,All races,F
li,2010,00,,,,All races,F
li,2010,01-04,,,,All races,F
li,2010,05-09,,,,All races,F
li,2010,10-14,,,,All races,F
li,2010,15-19,,,,All races,F
li,2010,20-24,,,,All races,F
li,2010,25-29,,,,All races,F
li,2010,30-34,,,,All races,F
li,2010,35-39,,,,All races,F
li,2010,40-44,,,,All races,F
li,2010,45-49,2.042,1.28,3.092,All races,F
li,2010,50-54,5.414,4.111,6.998,All races,F
li,2010,55-59,8.947,7.156,11.049,All races,F
li,2010,60-64,10.905,8.758,13.42,All races,F
li,2010,65-69,15.743,12.691,19.308,All races,F
li,2010,70-74,20.306,16.286,25.018,All races,F
li,2010,75-79,26.843,21.743,32.779,All races,F
li,2010,80-84,30.485,24.635,37.306,All races,F
li,2010,85+,23.748,18.943,29.402,All races,F
li,2011,All ages,5.283,4.92,5.666,All races,F
li,2011,00-04,,,,All races,F
li,2011,00,,,,All races,F
li,2011,01-04,,,,All races,F
li,2011,05-09,,,,All races,F
li,2011,10-14,,,,All races,F
li,2011,15-19,,,,All races,F
li,2011,20-24,,,,All races,F
li,2011,25-29,,,,All races,F
li,2011,30-34,,,,All races,F
li,2011,35-39,,,,All races,F
li,2011,40-44,,,,All races,F
li,2011,45-49,2.367,1.532,3.494,All races,F
li,2011,50-54,6.298,4.891,7.985,All races,F
li,2011,55-59,9.346,7.534,11.462,All races,F
li,2011,60-64,13.962,11.576,16.695,All races,F
li,2011,65-69,11.197,8.695,14.195,All races,F
li,2011,70-74,15.692,12.233,19.826,All races,F
li,2011,75-79,29.02,23.712,35.163,All races,F
li,2011,80-84,31.632,25.651,38.588,All races,F
li,2011,85+,27.904,22.729,33.906,All races,F
li,2012,All ages,5.276,4.915,5.657,All races,F
li,2012,00-04,,,,All races,F
li,2012,00,,,,All races,F
li,2012,01-04,,,,All races,F
li,2012,05-09,,,,All races,F
li,2012,10-14,,,,All races,F
li,2012,15-19,,,,All races,F
li,2012,20-24,,,,All races,F
li,2012,25-29,,,,All races,F
li,2012,30-34,,,,All races,F
li,2012,35-39,,,,All races,F
li,2012,40-44,,,,All races,F
li,2012,45-49,1.834,1.104,2.863,All races,F
li,2012,50-54,5.737,4.399,7.355,All races,F
li,2012,55-59,11.314,9.333,13.591,All races,F
li,2012,60-64,13.523,11.184,16.207,All races,F
li,2012,65-69,14.465,11.717,17.664,All races,F
li,2012,70-74,20.187,16.313,24.704,All races,F
li,2012,75-79,27.679,22.52,33.665,All races,F
li,2012,80-84,24.032,18.837,30.216,All races,F
li,2012,85+,23.217,18.571,28.673,All races,F
li,2013,All ages,5.591,5.221,5.982,All races,F
li,2013,00-04,,,,All races,F
li,2013,00,,,,All races,F
li,2013,01-04,,,,All races,F
li,2013,05-09,,,,All races,F
li,2013,10-14,,,,All races,F
li,2013,15-19,,,,All races,F
li,2013,20-24,,,,All races,F
li,2013,25-29,,,,All races,F
li,2013,30-34,,,,All races,F
li,2013,35-39,,,,All races,F
li,2013,40-44,,,,All races,F
li,2013,45-49,1.675,0.976,2.682,All races,F
li,2013,50-54,4.913,3.68,6.427,All races,F
li,2013,55-59,10.639,8.736,12.834,All races,F
li,2013,60-64,15.534,13.042,18.364,All races,F
li,2013,65-69,15.909,13.087,19.158,All races,F
li,2013,70-74,20.813,16.988,25.242,All races,F
li,2013,75-79,26.834,21.809,32.669,All races,F
li,2013,80-84,30.625,24.688,37.558,All races,F
li,2013,85+,24.98,20.186,30.569,All races,F
li,2014,All ages,5.816,5.439,6.212,All races,F
li,2014,00-04,,,,All races,F
li,2014,00,,,,All races,F
li,2014,01-04,,,,All races,F
li,2014,05-09,,,,All races,F
li,2014,10-14,,,,All races,F
li,2014,15-19,,,,All races,F
li,2014,20-24,,,,All races,F
li,2014,25-29,,,,All races,F
li,2014,30-34,,,,All races,F
li,2014,35-39,,,,All races,F
li,2014,40-44,,,,All races,F
li,2014,45-49,2.197,1.377,3.326,All races,F
li,2014,50-54,3.718,2.656,5.063,All races,F
li,2014,55-59,10.815,8.905,13.013,All races,F
li,2014,60-64,14.836,12.431,17.572,All races,F
li,2014,65-69,16.224,13.441,19.415,All races,F
li,2014,70-74,20.379,16.684,24.647,All races,F
li,2014,75-79,32.982,27.454,39.296,All races,F
li,2014,80-84,28.192,22.487,34.904,All races,F
li,2014,85+,29.333,24.153,35.295,All races,F
li,2015,All ages,6.067,5.684,6.47,All races,F
li,2015,00-04,,,,All races,F
li,2015,00,,,,All races,F
li,2015,01-04,,,,All races,F
li,2015,05-09,,,,All races,F
li,2015,10-14,,,,All races,F
li,2015,15-19,,,,All races,F
li,2015,20-24,,,,All races,F
li,2015,25-29,,,,All races,F
li,2015,30-34,,,,All races,F
li,2015,35-39,,,,All races,F
li,2015,40-44,,,,All races,F
li,2015,45-49,2.091,1.294,3.196,All races,F
li,2015,50-54,4.612,3.412,6.097,All races,F
li,2015,55-59,9.755,7.954,11.841,All races,F
li,2015,60-64,16.319,13.82,19.139,All races,F
li,2015,65-69,19.816,16.8,23.216,All races,F
li,2015,70-74,22.476,18.665,26.836,All races,F
li,2015,75-79,25.257,20.505,30.78,All races,F
li,2015,80-84,26.903,21.332,33.483,All races,F
li,2015,85+,27.951,22.928,33.746,All races,F
li,2016,All ages,5.947,5.569,6.343,All races,F
li,2016,00-04,1.725,0.986,2.801,All races,F
li,2016,00,,,,All races,F
li,2016,01-04,,,,All races,F
li,2016,05-09,,,,All races,F
li,2016,10-14,,,,All races,F
li,2016,15-19,,,,All races,F
li,2016,20-24,,,,All races,F
li,2016,25-29,,,,All races,F
li,2016,30-34,,,,All races,F
li,2016,35-39,,,,All races,F
li,2016,40-44,,,,All races,F
li,2016,45-49,1.677,0.977,2.685,All races,F
li,2016,50-54,4.71,3.484,6.227,All races,F
li,2016,55-59,8.367,6.71,10.308,All races,F
li,2016,60-64,14.913,12.553,17.588,All races,F
li,2016,65-69,20.216,17.241,23.558,All races,F
li,2016,70-74,19.716,16.219,23.743,All races,F
li,2016,75-79,29.528,24.441,35.361,All races,F
li,2016,80-84,28.486,22.753,35.223,All races,F
li,2016,85+,26.653,21.778,32.295,All races,F
pa,1975-2016,All ages,11.204,11.115,11.293,All races,F
pa,1975-2016,00-04,,,,All races,F
pa,1975-2016,00,,,,All races,F
pa,1975-2016,01-04,,,,All races,F
pa,1975-2016,05-09,,,,All races,F
pa,1975-2016,10-14,,,,All races,F
pa,1975-2016,15-19,0.058,0.036,0.088,All races,F
pa,1975-2016,20-24,0.14,0.105,0.182,All races,F
pa,1975-2016,25-29,0.212,0.17,0.261,All races,F
pa,1975-2016,30-34,0.453,0.39,0.522,All races,F
pa,1975-2016,35-39,0.903,0.812,1.001,All races,F
pa,1975-2016,40-44,1.968,1.829,2.116,All races,F
pa,1975-2016,45-49,4.445,4.226,4.672,All races,F
pa,1975-2016,50-54,8.461,8.146,8.784,All races,F
pa,1975-2016,55-59,15.485,15.033,15.947,All races,F
pa,1975-2016,60-64,24.279,23.667,24.902,All races,F
pa,1975-2016,65-69,37.745,36.916,38.587,All races,F
pa,1975-2016,70-74,52.263,51.187,53.357,All races,F
pa,1975-2016,75-79,67.766,66.407,69.146,All races,F
pa,1975-2016,80-84,81.228,79.507,82.977,All races,F
pa,1975-2016,85+,94.2,92.342,96.085,All races,F
pa,2000-2016,All ages,12.668,12.528,12.809,All races,F
pa,2000-2016,00-04,,,,All races,F
pa,2000-2016,00,,,,All races,F
pa,2000-2016,01-04,,,,All races,F
pa,2000-2016,05-09,,,,All races,F
pa,2000-2016,10-14,,,,All races,F
pa,2000-2016,15-19,0.099,0.057,0.161,All races,F
pa,2000-2016,20-24,0.147,0.094,0.219,All races,F
pa,2000-2016,25-29,0.291,0.216,0.385,All races,F
pa,2000-2016,30-34,0.626,0.513,0.756,All races,F
pa,2000-2016,35-39,1.068,0.919,1.234,All races,F
pa,2000-2016,40-44,2.065,1.859,2.288,All races,F
pa,2000-2016,45-49,4.792,4.476,5.125,All races,F
pa,2000-2016,50-54,8.784,8.346,9.238,All races,F
pa,2000-2016,55-59,15.96,15.331,16.608,All races,F
pa,2000-2016,60-64,25.414,24.532,26.319,All races,F
pa,2000-2016,65-69,39,37.763,40.267,All races,F
pa,2000-2016,70-74,54.669,53.02,56.356,All races,F
pa,2000-2016,75-79,72.274,70.203,74.39,All races,F
pa,2000-2016,80-84,85.446,82.944,88.005,All races,F
pa,2000-2016,85+,98.291,95.727,100.907,All races,F
pa,1992-2016,All ages,12.023,11.908,12.138,All races,F
pa,1992-2016,00-04,,,,All races,F
pa,1992-2016,00,,,,All races,F
pa,1992-2016,01-04,,,,All races,F
pa,1992-2016,05-09,,,,All races,F
pa,1992-2016,10-14,,,,All races,F
pa,1992-2016,15-19,0.074,0.043,0.119,All races,F
pa,1992-2016,20-24,0.16,0.113,0.221,All races,F
pa,1992-2016,25-29,0.26,0.2,0.332,All races,F
pa,1992-2016,30-34,0.529,0.444,0.626,All races,F
pa,1992-2016,35-39,0.944,0.83,1.07,All races,F
pa,1992-2016,40-44,1.979,1.812,2.158,All races,F
pa,1992-2016,45-49,4.451,4.193,4.721,All races,F
pa,1992-2016,50-54,8.59,8.214,8.979,All races,F
pa,1992-2016,55-59,15.554,15.007,16.116,All races,F
pa,1992-2016,60-64,24.634,23.876,25.411,All races,F
pa,1992-2016,65-69,38.357,37.315,39.42,All races,F
pa,1992-2016,70-74,53.711,52.356,55.093,All races,F
pa,1992-2016,75-79,69.954,68.263,71.676,All races,F
pa,1992-2016,80-84,83.294,81.203,85.425,All races,F
pa,1992-2016,85+,96.329,94.137,98.559,All races,F
pa,1990-2016,All ages,11.916,11.805,12.027,All races,F
pa,1990-2016,00-04,,,,All races,F
pa,1990-2016,00,,,,All races,F
pa,1990-2016,01-04,,,,All races,F
pa,1990-2016,05-09,,,,All races,F
pa,1990-2016,10-14,,,,All races,F
pa,1990-2016,15-19,0.073,0.044,0.116,All races,F
pa,1990-2016,20-24,0.165,0.118,0.224,All races,F
pa,1990-2016,25-29,0.244,0.188,0.311,All races,F
pa,1990-2016,30-34,0.513,0.432,0.604,All races,F
pa,1990-2016,35-39,0.95,0.84,1.072,All races,F
pa,1990-2016,40-44,1.948,1.788,2.119,All races,F
pa,1990-2016,45-49,4.408,4.157,4.669,All races,F
pa,1990-2016,50-54,8.541,8.174,8.919,All races,F
pa,1990-2016,55-59,15.554,15.02,16.102,All races,F
pa,1990-2016,60-64,24.458,23.725,25.208,All races,F
pa,1990-2016,65-69,38.099,37.097,39.121,All races,F
pa,1990-2016,70-74,53.411,52.107,54.74,All races,F
pa,1990-2016,75-79,70.129,68.493,71.795,All races,F
pa,1990-2016,80-84,83.197,81.169,85.263,All races,F
pa,1990-2016,85+,95.99,93.858,98.158,All races,F
pa,2007-2016,All ages,13.512,13.326,13.699,All races,F
pa,2007-2016,00-04,,,,All races,F
pa,2007-2016,00,,,,All races,F
pa,2007-2016,01-04,,,,All races,F
pa,2007-2016,05-09,,,,All races,F
pa,2007-2016,10-14,,,,All races,F
pa,2007-2016,15-19,,,,All races,F
pa,2007-2016,20-24,0.193,0.116,0.301,All races,F
pa,2007-2016,25-29,0.37,0.262,0.508,All races,F
pa,2007-2016,30-34,0.74,0.582,0.928,All races,F
pa,2007-2016,35-39,1.228,1.02,1.466,All races,F
pa,2007-2016,40-44,2.287,2.001,2.601,All races,F
pa,2007-2016,45-49,4.736,4.329,5.172,All races,F
pa,2007-2016,50-54,9.111,8.546,9.704,All races,F
pa,2007-2016,55-59,16.82,16.02,17.649,All races,F
pa,2007-2016,60-64,25.828,24.752,26.938,All races,F
pa,2007-2016,65-69,40.068,38.54,41.642,All races,F
pa,2007-2016,70-74,55.543,53.435,57.713,All races,F
pa,2007-2016,75-79,74.817,72.056,77.656,All races,F
pa,2007-2016,80-84,89.203,85.883,92.619,All races,F
pa,2007-2016,85+,101.162,97.914,104.491,All races,F
pa,2012-2016,All ages,14.155,13.889,14.425,All races,F
pa,2012-2016,00-04,,,,All races,F
pa,2012-2016,00,,,,All races,F
pa,2012-2016,01-04,,,,All races,F
pa,2012-2016,05-09,,,,All races,F
pa,2012-2016,10-14,,,,All races,F
pa,2012-2016,15-19,,,,All races,F
pa,2012-2016,20-24,,,,All races,F
pa,2012-2016,25-29,0.555,0.372,0.797,All races,F
pa,2012-2016,30-34,0.87,0.637,1.161,All races,F
pa,2012-2016,35-39,1.432,1.119,1.807,All races,F
pa,2012-2016,40-44,2.241,1.846,2.697,All races,F
pa,2012-2016,45-49,4.674,4.098,5.308,All races,F
pa,2012-2016,50-54,9.704,8.886,10.577,All races,F
pa,2012-2016,55-59,17.541,16.417,18.721,All races,F
pa,2012-2016,60-64,26.962,25.47,28.519,All races,F
pa,2012-2016,65-69,41.433,39.379,43.567,All races,F
pa,2012-2016,70-74,54.592,51.781,57.515,All races,F
pa,2012-2016,75-79,74.702,70.863,78.696,All races,F
pa,2012-2016,80-84,89.325,84.602,94.243,All races,F
pa,2012-2016,85+,101.358,96.887,105.982,All races,F
pa,1975,All ages,8.119,7.582,8.684,All races,F
pa,1975,00-04,,,,All races,F
pa,1975,00,,,,All races,F
pa,1975,01-04,,,,All races,F
pa,1975,05-09,,,,All races,F
pa,1975,10-14,,,,All races,F
pa,1975,15-19,,,,All races,F
pa,1975,20-24,,,,All races,F
pa,1975,25-29,,,,All races,F
pa,1975,30-34,,,,All races,F
pa,1975,35-39,,,,All races,F
pa,1975,40-44,,,,All races,F
pa,1975,45-49,4.657,3.069,6.776,All races,F
pa,1975,50-54,7.191,5.204,9.686,All races,F
pa,1975,55-59,14.153,11.113,17.768,All races,F
pa,1975,60-64,21.697,17.575,26.496,All races,F
pa,1975,65-69,36.663,30.76,43.368,All races,F
pa,1975,70-74,46.385,38.943,54.834,All races,F
pa,1975,75-79,59.109,49.525,70.006,All races,F
pa,1975,80-84,66.238,54.23,80.112,All races,F
pa,1975,85+,69.436,55.058,86.419,All races,F
pa,1976,All ages,8.855,8.296,9.442,All races,F
pa,1976,00-04,,,,All races,F
pa,1976,00,,,,All races,F
pa,1976,01-04,,,,All races,F
pa,1976,05-09,,,,All races,F
pa,1976,10-14,,,,All races,F
pa,1976,15-19,,,,All races,F
pa,1976,20-24,,,,All races,F
pa,1976,25-29,,,,All races,F
pa,1976,30-34,,,,All races,F
pa,1976,35-39,,,,All races,F
pa,1976,40-44,,,,All races,F
pa,1976,45-49,4.213,2.699,6.268,All races,F
pa,1976,50-54,8.564,6.377,11.261,All races,F
pa,1976,55-59,15.214,12.082,18.909,All races,F
pa,1976,60-64,23.926,19.627,28.886,All races,F
pa,1976,65-69,33.292,27.754,39.611,All races,F
pa,1976,70-74,56.105,47.988,65.201,All races,F
pa,1976,75-79,63.63,53.695,74.87,All races,F
pa,1976,80-84,67.552,55.467,81.487,All races,F
pa,1976,85+,86.549,70.57,105.064,All races,F
pa,1977,All ages,8.915,8.356,9.501,All races,F
pa,1977,00-04,,,,All races,F
pa,1977,00,,,,All races,F
pa,1977,01-04,,,,All races,F
pa,1977,05-09,,,,All races,F
pa,1977,10-14,,,,All races,F
pa,1977,15-19,,,,All races,F
pa,1977,20-24,,,,All races,F
pa,1977,25-29,,,,All races,F
pa,1977,30-34,,,,All races,F
pa,1977,35-39,,,,All races,F
pa,1977,40-44,2.946,1.684,4.785,All races,F
pa,1977,45-49,3.931,2.463,5.951,All races,F
pa,1977,50-54,8.675,6.459,11.406,All races,F
pa,1977,55-59,15.49,12.355,19.177,All races,F
pa,1977,60-64,25.407,21.012,30.449,All races,F
pa,1977,65-69,35.608,29.935,42.044,All races,F
pa,1977,70-74,46.164,38.908,54.38,All races,F
pa,1977,75-79,59.323,49.839,70.088,All races,F
pa,1977,80-84,71.487,59.171,85.609,All races,F
pa,1977,85+,86.748,71.229,104.644,All races,F
pa,1978,All ages,8.216,7.683,8.776,All races,F
pa,1978,00-04,,,,All races,F
pa,1978,00,,,,All races,F
pa,1978,01-04,,,,All races,F
pa,1978,05-09,,,,All races,F
pa,1978,10-14,,,,All races,F
pa,1978,15-19,,,,All races,F
pa,1978,20-24,,,,All races,F
pa,1978,25-29,,,,All races,F
pa,1978,30-34,,,,All races,F
pa,1978,35-39,,,,All races,F
pa,1978,40-44,,,,All races,F
pa,1978,45-49,,,,All races,F
pa,1978,50-54,8.591,6.376,11.326,All races,F
pa,1978,55-59,16.281,13.092,20.012,All races,F
pa,1978,60-64,25.523,21.161,30.519,All races,F
pa,1978,65-69,32.106,26.786,38.175,All races,F
pa,1978,70-74,37.425,31.004,44.785,All races,F
pa,1978,75-79,51.535,42.831,61.488,All races,F
pa,1978,80-84,70.826,58.674,84.754,All races,F
pa,1978,85+,75.161,61.154,91.416,All races,F
pa,1979,All ages,8.95,8.396,9.53,All races,F
pa,1979,00-04,,,,All races,F
pa,1979,00,,,,All races,F
pa,1979,01-04,,,,All races,F
pa,1979,05-09,,,,All races,F
pa,1979,10-14,,,,All races,F
pa,1979,15-19,,,,All races,F
pa,1979,20-24,,,,All races,F
pa,1979,25-29,,,,All races,F
pa,1979,30-34,,,,All races,F
pa,1979,35-39,,,,All races,F
pa,1979,40-44,,,,All races,F
pa,1979,45-49,4.609,2.983,6.804,All races,F
pa,1979,50-54,10.619,8.122,13.64,All races,F
pa,1979,55-59,15.607,12.517,19.228,All races,F
pa,1979,60-64,19.57,15.815,23.949,All races,F
pa,1979,65-69,36.814,31.176,43.176,All races,F
pa,1979,70-74,48.123,40.868,56.295,All races,F
pa,1979,75-79,61.606,52.201,72.215,All races,F
pa,1979,80-84,64.42,52.895,77.709,All races,F
pa,1979,85+,80.263,66.148,96.498,All races,F
pa,1980,All ages,9.042,8.489,9.621,All races,F
pa,1980,00-04,,,,All races,F
pa,1980,00,,,,All races,F
pa,1980,01-04,,,,All races,F
pa,1980,05-09,,,,All races,F
pa,1980,10-14,,,,All races,F
pa,1980,15-19,,,,All races,F
pa,1980,20-24,,,,All races,F
pa,1980,25-29,,,,All races,F
pa,1980,30-34,,,,All races,F
pa,1980,35-39,,,,All races,F
pa,1980,40-44,2.818,1.611,4.576,All races,F
pa,1980,45-49,4.698,3.04,6.935,All races,F
pa,1980,50-54,8.595,6.359,11.363,All races,F
pa,1980,55-59,17.842,14.548,21.659,All races,F
pa,1980,60-64,21.815,17.878,26.361,All races,F
pa,1980,65-69,38.599,32.884,45.021,All races,F
pa,1980,70-74,41.271,34.649,48.789,All races,F
pa,1980,75-79,53.313,44.699,63.102,All races,F
pa,1980,80-84,71.343,59.293,85.123,All races,F
pa,1980,85+,85.247,71.013,101.497,All races,F
pa,1981,All ages,9.631,9.062,10.227,All races,F
pa,1981,00-04,,,,All races,F
pa,1981,00,,,,All races,F
pa,1981,01-04,,,,All races,F
pa,1981,05-09,,,,All races,F
pa,1981,10-14,,,,All races,F
pa,1981,15-19,,,,All races,F
pa,1981,20-24,,,,All races,F
pa,1981,25-29,,,,All races,F
pa,1981,30-34,,,,All races,F
pa,1981,35-39,,,,All races,F
pa,1981,40-44,,,,All races,F
pa,1981,45-49,4.557,2.919,6.78,All races,F
pa,1981,50-54,8.542,6.298,11.325,All races,F
pa,1981,55-59,13.603,10.736,17.002,All races,F
pa,1981,60-64,23.039,19.021,27.655,All races,F
pa,1981,65-69,33.951,28.65,39.948,All races,F
pa,1981,70-74,55.224,47.612,63.708,All races,F
pa,1981,75-79,57.388,48.544,67.378,All races,F
pa,1981,80-84,85.512,72.375,100.344,All races,F
pa,1981,85+,97.484,82.508,114.392,All races,F
pa,1982,All ages,9.777,9.206,10.375,All races,F
pa,1982,00-04,,,,All races,F
pa,1982,00,,,,All races,F
pa,1982,01-04,,,,All races,F
pa,1982,05-09,,,,All races,F
pa,1982,10-14,,,,All races,F
pa,1982,15-19,,,,All races,F
pa,1982,20-24,,,,All races,F
pa,1982,25-29,,,,All races,F
pa,1982,30-34,,,,All races,F
