code,year,diag_age,rate,lower95,upper95,Race,Sex
di,1975-2016,All ages,95.243,94.944,95.542,White,M
di,1975-2016,00-04,1.156,1.035,1.288,White,M
di,1975-2016,00,2.201,1.837,2.615,White,M
di,1975-2016,01-04,0.888,0.77,1.019,White,M
di,1975-2016,05-09,0.24,0.187,0.304,White,M
di,1975-2016,10-14,0.237,0.185,0.3,White,M
di,1975-2016,15-19,0.646,0.559,0.743,White,M
di,1975-2016,20-24,1.377,1.25,1.514,White,M
di,1975-2016,25-29,2.973,2.789,3.166,White,M
di,1975-2016,30-34,6.325,6.055,6.604,White,M
di,1975-2016,35-39,12.709,12.314,13.113,White,M
di,1975-2016,40-44,26.315,25.729,26.912,White,M
di,1975-2016,45-49,54.531,53.655,55.417,White,M
di,1975-2016,50-54,107.279,106,108.57,White,M
di,1975-2016,55-59,173.788,172.055,175.534,White,M
di,1975-2016,60-64,268.907,266.552,271.277,White,M
di,1975-2016,65-69,388.298,385.135,391.479,White,M
di,1975-2016,70-74,523.274,519.072,527.503,White,M
di,1975-2016,75-79,653.732,648.239,659.26,White,M
di,1975-2016,80-84,768.759,761.367,776.205,White,M
di,1975-2016,85+,807.837,799.035,816.712,White,M
di,2000-2016,All ages,99.4,98.939,99.862,White,M
di,2000-2016,00-04,1.243,1.05,1.462,White,M
di,2000-2016,00,2.157,1.606,2.836,White,M
di,2000-2016,01-04,1.013,0.819,1.238,White,M
di,2000-2016,05-09,0.28,0.193,0.393,White,M
di,2000-2016,10-14,0.362,0.263,0.486,White,M
di,2000-2016,15-19,0.95,0.785,1.139,White,M
di,2000-2016,20-24,1.864,1.631,2.12,White,M
di,2000-2016,25-29,4.12,3.771,4.492,White,M
di,2000-2016,30-34,7.863,7.381,8.367,White,M
di,2000-2016,35-39,15.285,14.612,15.981,White,M
di,2000-2016,40-44,29.309,28.393,30.246,White,M
di,2000-2016,45-49,59.6,58.299,60.923,White,M
di,2000-2016,50-54,117.243,115.385,119.124,White,M
di,2000-2016,55-59,171.548,169.154,173.967,White,M
di,2000-2016,60-64,250.46,247.226,253.727,White,M
di,2000-2016,65-69,345.631,341.258,350.046,White,M
di,2000-2016,70-74,454.093,448.29,459.952,White,M
di,2000-2016,75-79,568.972,561.567,576.45,White,M
di,2000-2016,80-84,666.923,657.464,676.485,White,M
di,2000-2016,85+,694.604,683.885,705.449,White,M
di,1992-2016,All ages,97.586,97.206,97.968,White,M
di,1992-2016,00-04,1.213,1.055,1.389,White,M
di,1992-2016,00,2.264,1.792,2.821,White,M
di,1992-2016,01-04,0.95,0.795,1.126,White,M
di,1992-2016,05-09,0.258,0.188,0.345,White,M
di,1992-2016,10-14,0.304,0.228,0.396,White,M
di,1992-2016,15-19,0.805,0.678,0.949,White,M
di,1992-2016,20-24,1.617,1.435,1.816,White,M
di,1992-2016,25-29,3.578,3.31,3.861,White,M
di,1992-2016,30-34,7.183,6.812,7.57,White,M
di,1992-2016,35-39,13.888,13.372,14.418,White,M
di,1992-2016,40-44,27.846,27.114,28.593,White,M
di,1992-2016,45-49,56.523,55.459,57.603,White,M
di,1992-2016,50-54,111.583,110.019,113.163,White,M
di,1992-2016,55-59,171.421,169.323,173.539,White,M
di,1992-2016,60-64,256.115,253.264,258.989,White,M
di,1992-2016,65-69,364.366,360.546,368.217,White,M
di,1992-2016,70-74,484.094,479.103,489.124,White,M
di,1992-2016,75-79,603.748,597.372,610.175,White,M
di,1992-2016,80-84,709.244,700.882,717.681,White,M
di,1992-2016,85+,737.682,727.953,747.509,White,M
di,1990-2016,All ages,97.374,97.007,97.742,White,M
di,1990-2016,00-04,1.212,1.06,1.38,White,M
di,1990-2016,00,2.192,1.746,2.717,White,M
di,1990-2016,01-04,0.965,0.814,1.135,White,M
di,1990-2016,05-09,0.25,0.183,0.332,White,M
di,1990-2016,10-14,0.293,0.222,0.381,White,M
di,1990-2016,15-19,0.784,0.663,0.921,White,M
di,1990-2016,20-24,1.583,1.409,1.772,White,M
di,1990-2016,25-29,3.515,3.261,3.783,White,M
di,1990-2016,30-34,7.028,6.676,7.394,White,M
di,1990-2016,35-39,13.704,13.212,14.21,White,M
di,1990-2016,40-44,27.47,26.768,28.185,White,M
di,1990-2016,45-49,55.853,54.825,56.896,White,M
di,1990-2016,50-54,110.841,109.321,112.378,White,M
di,1990-2016,55-59,171.831,169.782,173.897,White,M
di,1990-2016,60-64,257.414,254.642,260.208,White,M
di,1990-2016,65-69,368.601,364.89,372.341,White,M
di,1990-2016,70-74,490.766,485.913,495.656,White,M
di,1990-2016,75-79,612.582,606.361,618.851,White,M
di,1990-2016,80-84,720.102,711.896,728.378,White,M
di,1990-2016,85+,747.693,738.116,757.364,White,M
di,2007-2016,All ages,101.075,100.475,101.679,White,M
di,2007-2016,00-04,1.384,1.12,1.692,White,M
di,2007-2016,00,2.342,1.602,3.306,White,M
di,2007-2016,01-04,1.146,0.88,1.466,White,M
di,2007-2016,05-09,0.244,0.142,0.391,White,M
di,2007-2016,10-14,0.441,0.299,0.625,White,M
di,2007-2016,15-19,1.134,0.9,1.409,White,M
di,2007-2016,20-24,2.12,1.801,2.481,White,M
di,2007-2016,25-29,4.41,3.949,4.911,White,M
di,2007-2016,30-34,8.576,7.92,9.272,White,M
di,2007-2016,35-39,15.896,14.984,16.85,White,M
di,2007-2016,40-44,30.351,29.104,31.639,White,M
di,2007-2016,45-49,60.534,58.813,62.293,White,M
di,2007-2016,50-54,118.909,116.516,121.34,White,M
di,2007-2016,55-59,171.991,168.997,175.025,White,M
di,2007-2016,60-64,246.933,243.027,250.887,White,M
di,2007-2016,65-69,328.8,323.609,334.054,White,M
di,2007-2016,70-74,419.909,412.861,427.047,White,M
di,2007-2016,75-79,526.683,517.424,536.067,White,M
di,2007-2016,80-84,628.054,616.265,640.012,White,M
di,2007-2016,85+,650.964,638.235,663.882,White,M
di,2012-2016,All ages,102.588,101.738,103.443,White,M
di,2012-2016,00-04,1.278,0.925,1.721,White,M
di,2012-2016,00,,,,White,M
di,2012-2016,01-04,1.038,0.69,1.5,White,M
di,2012-2016,05-09,,,,White,M
di,2012-2016,10-14,0.598,0.37,0.913,White,M
di,2012-2016,15-19,1.397,1.033,1.846,White,M
di,2012-2016,20-24,2.482,2.003,3.041,White,M
di,2012-2016,25-29,4.863,4.187,5.616,White,M
di,2012-2016,30-34,9.338,8.393,10.36,White,M
di,2012-2016,35-39,15.884,14.595,17.255,White,M
di,2012-2016,40-44,31.513,29.694,33.414,White,M
di,2012-2016,45-49,60.123,57.649,62.675,White,M
di,2012-2016,50-54,119.382,115.991,122.847,White,M
di,2012-2016,55-59,170.351,166.23,174.547,White,M
di,2012-2016,60-64,247.641,242.292,253.079,White,M
di,2012-2016,65-69,322.18,315.36,329.11,White,M
di,2012-2016,70-74,398.065,388.87,407.424,White,M
di,2012-2016,75-79,504.865,492.281,517.689,White,M
di,2012-2016,80-84,590.266,574.129,606.742,White,M
di,2012-2016,85+,609.979,593.201,627.111,White,M
di,1975,All ages,82.692,80.775,84.644,White,M
di,1975,00-04,,,,White,M
di,1975,00,,,,White,M
di,1975,01-04,,,,White,M
di,1975,05-09,,,,White,M
di,1975,10-14,,,,White,M
di,1975,15-19,,,,White,M
di,1975,20-24,,,,White,M
di,1975,25-29,2.725,1.665,4.209,White,M
di,1975,30-34,6.306,4.463,8.656,White,M
di,1975,35-39,11.046,8.274,14.448,White,M
di,1975,40-44,22.421,18.282,27.217,White,M
di,1975,45-49,50.071,43.96,56.793,White,M
di,1975,50-54,92.593,84.288,101.495,White,M
di,1975,55-59,168.629,156.576,181.363,White,M
di,1975,60-64,296.815,279.106,315.353,White,M
di,1975,65-69,410.97,386.985,436.051,White,M
di,1975,70-74,596.384,562.174,632.131,White,M
di,1975,75-79,737.713,691.179,786.556,White,M
di,1975,80-84,901.68,836.968,970.068,White,M
di,1975,85+,976.973,891.429,1068.51,White,M
di,1976,All ages,85.435,83.489,87.414,White,M
di,1976,00-04,,,,White,M
di,1976,00,,,,White,M
di,1976,01-04,,,,White,M
di,1976,05-09,,,,White,M
di,1976,10-14,,,,White,M
di,1976,15-19,,,,White,M
di,1976,20-24,,,,White,M
di,1976,25-29,2.073,1.185,3.366,White,M
di,1976,30-34,4.243,2.771,6.216,White,M
di,1976,35-39,10.958,8.232,14.298,White,M
di,1976,40-44,23.921,19.623,28.881,White,M
di,1976,45-49,57.475,50.858,64.712,White,M
di,1976,50-54,107.601,98.593,117.212,White,M
di,1976,55-59,170.536,158.485,183.261,White,M
di,1976,60-64,303.662,285.884,322.256,White,M
di,1976,65-69,439.87,415.251,465.568,White,M
di,1976,70-74,580.02,546.734,614.803,White,M
di,1976,75-79,752.583,705.675,801.789,White,M
di,1976,80-84,896.215,832.027,964.042,White,M
di,1976,85+,927.467,845.332,1015.428,White,M
di,1977,All ages,85.856,83.91,87.834,White,M
di,1977,00-04,,,,White,M
di,1977,00,,,,White,M
di,1977,01-04,,,,White,M
di,1977,05-09,,,,White,M
di,1977,10-14,,,,White,M
di,1977,15-19,,,,White,M
di,1977,20-24,,,,White,M
di,1977,25-29,2.481,1.494,3.874,White,M
di,1977,30-34,5.104,3.534,7.132,White,M
di,1977,35-39,14.075,11.013,17.726,White,M
di,1977,40-44,25.93,21.445,31.076,White,M
di,1977,45-49,50.477,44.229,57.36,White,M
di,1977,50-54,103.491,94.591,113.003,White,M
di,1977,55-59,171.346,159.34,184.016,White,M
di,1977,60-64,297.778,280.313,316.047,White,M
di,1977,65-69,422.101,398.268,446.987,White,M
di,1977,70-74,584.311,551.222,618.867,White,M
di,1977,75-79,753.918,707.356,802.741,White,M
di,1977,80-84,921.049,856.09,989.631,White,M
di,1977,85+,980.373,897.282,1069.089,White,M
di,1978,All ages,86.05,84.109,88.025,White,M
di,1978,00-04,,,,White,M
di,1978,00,,,,White,M
di,1978,01-04,,,,White,M
di,1978,05-09,,,,White,M
di,1978,10-14,,,,White,M
di,1978,15-19,,,,White,M
di,1978,20-24,,,,White,M
di,1978,25-29,3.08,1.973,4.583,White,M
di,1978,30-34,4.658,3.186,6.576,White,M
di,1978,35-39,12.838,10.008,16.22,White,M
di,1978,40-44,23.268,19.05,28.142,White,M
di,1978,45-49,51.603,45.216,58.639,White,M
di,1978,50-54,99.26,90.506,108.632,White,M
di,1978,55-59,180.097,167.862,192.989,White,M
di,1978,60-64,287.979,270.949,305.799,White,M
di,1978,65-69,420.722,397.164,445.312,White,M
di,1978,70-74,609.203,575.803,644.036,White,M
di,1978,75-79,718.245,673.316,765.385,White,M
di,1978,80-84,864.775,801.758,931.429,White,M
di,1978,85+,1008.967,926.247,1097.091,White,M
di,1979,All ages,87.843,85.888,89.831,White,M
di,1979,00-04,,,,White,M
di,1979,00,,,,White,M
di,1979,01-04,,,,White,M
di,1979,05-09,,,,White,M
di,1979,10-14,,,,White,M
di,1979,15-19,,,,White,M
di,1979,20-24,,,,White,M
di,1979,25-29,,,,White,M
di,1979,30-34,6.29,4.588,8.417,White,M
di,1979,35-39,9.135,6.822,11.979,White,M
di,1979,40-44,28.103,23.48,33.37,White,M
di,1979,45-49,54.732,48.08,62.048,White,M
di,1979,50-54,97.695,88.951,107.065,White,M
di,1979,55-59,175.268,163.28,187.903,White,M
di,1979,60-64,263.878,247.719,280.815,White,M
di,1979,65-69,440.012,416.252,464.774,White,M
di,1979,70-74,605.69,572.691,640.095,White,M
di,1979,75-79,752.177,706.893,799.6,White,M
di,1979,80-84,913.225,848.215,981.896,White,M
di,1979,85+,1109.785,1024.339,1200.456,White,M
di,1980,All ages,88.284,86.331,90.271,White,M
di,1980,00-04,,,,White,M
di,1980,00,,,,White,M
di,1980,01-04,,,,White,M
di,1980,05-09,,,,White,M
di,1980,10-14,,,,White,M
di,1980,15-19,,,,White,M
di,1980,20-24,,,,White,M
di,1980,25-29,2.324,1.399,3.63,White,M
di,1980,30-34,3.235,2.073,4.813,White,M
di,1980,35-39,8.509,6.315,11.218,White,M
di,1980,40-44,23.92,19.696,28.782,White,M
di,1980,45-49,53.158,46.538,60.457,White,M
di,1980,50-54,97.081,88.327,106.468,White,M
di,1980,55-59,177.499,165.484,190.156,White,M
di,1980,60-64,293.76,276.85,311.433,White,M
di,1980,65-69,431.201,408.007,455.371,White,M
di,1980,70-74,582.815,550.836,616.166,White,M
di,1980,75-79,740.667,696.246,787.178,White,M
di,1980,80-84,940.984,875.179,1010.425,White,M
di,1980,85+,1014.744,934.17,1100.409,White,M
di,1981,All ages,89.884,87.917,91.885,White,M
di,1981,00-04,,,,White,M
di,1981,00,,,,White,M
di,1981,01-04,,,,White,M
di,1981,05-09,,,,White,M
di,1981,10-14,,,,White,M
di,1981,15-19,,,,White,M
di,1981,20-24,,,,White,M
di,1981,25-29,2.404,1.468,3.712,White,M
di,1981,30-34,4.252,2.927,5.972,White,M
di,1981,35-39,8.393,6.229,11.064,White,M
di,1981,40-44,19.643,15.874,24.039,White,M
di,1981,45-49,53.278,46.614,60.627,White,M
di,1981,50-54,98.211,89.345,107.718,White,M
di,1981,55-59,178.744,166.586,191.555,White,M
di,1981,60-64,288.924,272.307,306.29,White,M
di,1981,65-69,422.24,399.475,445.964,White,M
di,1981,70-74,620.029,587.439,653.956,White,M
di,1981,75-79,763.7,719.13,810.308,White,M
di,1981,80-84,908.211,843.987,976.026,White,M
di,1981,85+,1071.245,988.831,1158.694,White,M
di,1982,All ages,90.233,88.264,92.235,White,M
di,1982,00-04,,,,White,M
di,1982,00,,,,White,M
di,1982,01-04,,,,White,M
di,1982,05-09,,,,White,M
di,1982,10-14,,,,White,M
di,1982,15-19,,,,White,M
di,1982,20-24,,,,White,M
di,1982,25-29,2.006,1.169,3.212,White,M
di,1982,30-34,5.084,3.615,6.95,White,M
di,1982,35-39,10.415,8.072,13.227,White,M
di,1982,40-44,24.256,20.11,29.004,White,M
di,1982,45-49,46.391,40.184,53.285,White,M
di,1982,50-54,90.01,81.435,99.241,White,M
di,1982,55-59,180.674,168.324,193.69,White,M
di,1982,60-64,283.581,267.222,300.681,White,M
di,1982,65-69,440.344,417.308,464.321,White,M
di,1982,70-74,599.13,567.535,632.027,White,M
di,1982,75-79,754.219,710.457,799.97,White,M
di,1982,80-84,911.358,847.708,978.522,White,M
di,1982,85+,1049.824,968.675,1135.956,White,M
di,1983,All ages,91.815,89.833,93.829,White,M
di,1983,00-04,,,,White,M
di,1983,00,,,,White,M
di,1983,01-04,,,,White,M
di,1983,05-09,,,,White,M
di,1983,10-14,,,,White,M
di,1983,15-19,,,,White,M
di,1983,20-24,,,,White,M
di,1983,25-29,1.86,1.063,3.021,White,M
di,1983,30-34,4.504,3.137,6.264,White,M
di,1983,35-39,10.437,8.121,13.209,White,M
di,1983,40-44,21.734,17.928,26.11,White,M
di,1983,45-49,51.08,44.609,58.225,White,M
di,1983,50-54,98.095,89,107.868,White,M
di,1983,55-59,183.584,171.089,196.751,White,M
di,1983,60-64,282.811,266.46,299.903,White,M
di,1983,65-69,446.475,423.504,470.368,White,M
di,1983,70-74,580.675,549.997,612.619,White,M
di,1983,75-79,765.609,722.105,811.048,White,M
di,1983,80-84,912.905,849.915,979.327,White,M
di,1983,85+,1074.98,993.361,1161.518,White,M
di,1984,All ages,94.655,92.648,96.695,White,M
di,1984,00-04,,,,White,M
di,1984,00,,,,White,M
di,1984,01-04,,,,White,M
di,1984,05-09,,,,White,M
di,1984,10-14,,,,White,M
di,1984,15-19,,,,White,M
di,1984,20-24,,,,White,M
di,1984,25-29,2.189,1.318,3.418,White,M
di,1984,30-34,5.295,3.816,7.157,White,M
di,1984,35-39,11.48,9.089,14.308,White,M
di,1984,40-44,22.677,18.862,27.038,White,M
di,1984,45-49,45.465,39.44,52.151,White,M
di,1984,50-54,104.972,95.455,115.182,White,M
di,1984,55-59,187.481,174.775,200.866,White,M
di,1984,60-64,291.672,275.127,308.952,White,M
di,1984,65-69,447.501,424.668,471.243,White,M
di,1984,70-74,605.116,574.134,637.335,White,M
di,1984,75-79,791.341,747.712,836.852,White,M
di,1984,80-84,974.148,909.827,1041.818,White,M
di,1984,85+,1005.233,926.844,1088.481,White,M
di,1985,All ages,96.518,94.498,98.571,White,M
di,1985,00-04,,,,White,M
di,1985,00,,,,White,M
di,1985,01-04,,,,White,M
di,1985,05-09,,,,White,M
di,1985,10-14,,,,White,M
di,1985,15-19,,,,White,M
di,1985,20-24,,,,White,M
di,1985,25-29,2.182,1.314,3.407,White,M
di,1985,30-34,5.287,3.826,7.121,White,M
di,1985,35-39,11.037,8.738,13.756,White,M
di,1985,40-44,25.545,21.557,30.058,White,M
di,1985,45-49,50.454,44.143,57.413,White,M
di,1985,50-54,101.057,91.665,111.149,White,M
di,1985,55-59,187.57,174.78,201.048,White,M
di,1985,60-64,317.351,300.128,335.304,White,M
di,1985,65-69,444.974,422.378,468.465,White,M
di,1985,70-74,610.158,579.382,642.144,White,M
di,1985,75-79,777.879,735.248,822.338,White,M
di,1985,80-84,934.486,872.242,999.998,White,M
di,1985,85+,1052.822,972.885,1137.575,White,M
di,1986,All ages,96.346,94.334,98.39,White,M
di,1986,00-04,,,,White,M
di,1986,00,,,,White,M
di,1986,01-04,,,,White,M
di,1986,05-09,,,,White,M
di,1986,10-14,,,,White,M
di,1986,15-19,,,,White,M
di,1986,20-24,,,,White,M
di,1986,25-29,,,,White,M
di,1986,30-34,4.934,3.541,6.694,White,M
di,1986,35-39,9.932,7.812,12.45,White,M
di,1986,40-44,26.089,22.106,30.582,White,M
di,1986,45-49,51.933,45.608,58.889,White,M
di,1986,50-54,105.957,96.287,116.336,White,M
di,1986,55-59,184.403,171.655,197.847,White,M
di,1986,60-64,314.336,297.095,332.316,White,M
di,1986,65-69,428.662,406.745,451.453,White,M
di,1986,70-74,620.38,589.57,652.382,White,M
di,1986,75-79,762.349,720.766,805.705,White,M
di,1986,80-84,949.391,887.485,1014.477,White,M
di,1986,85+,1028.282,949.969,1111.329,White,M
di,1987,All ages,95.41,93.414,97.438,White,M
di,1987,00-04,,,,White,M
di,1987,00,,,,White,M
di,1987,01-04,,,,White,M
di,1987,05-09,,,,White,M
di,1987,10-14,,,,White,M
di,1987,15-19,,,,White,M
di,1987,20-24,,,,White,M
di,1987,25-29,,,,White,M
di,1987,30-34,6.01,4.475,7.903,White,M
di,1987,35-39,11.43,9.142,14.116,White,M
di,1987,40-44,20.287,16.938,24.105,White,M
di,1987,45-49,47.676,41.738,54.221,White,M
di,1987,50-54,88.061,79.269,97.562,White,M
di,1987,55-59,170.862,158.489,183.944,White,M
di,1987,60-64,306.532,289.397,324.417,White,M
di,1987,65-69,429.422,407.668,452.036,White,M
di,1987,70-74,615.016,584.631,646.571,White,M
di,1987,75-79,789.457,747.794,832.836,White,M
di,1987,80-84,973.006,911.041,1038.077,White,M
di,1987,85+,1005.693,929.041,1086.982,White,M
di,1988,All ages,94.722,92.74,96.735,White,M
di,1988,00-04,,,,White,M
di,1988,00,,,,White,M
di,1988,01-04,,,,White,M
di,1988,05-09,,,,White,M
di,1988,10-14,,,,White,M
di,1988,15-19,,,,White,M
di,1988,20-24,,,,White,M
di,1988,25-29,,,,White,M
di,1988,30-34,4.065,2.831,5.653,White,M
di,1988,35-39,10.053,7.934,12.564,White,M
di,1988,40-44,22.126,18.682,26.02,White,M
di,1988,45-49,46.162,40.495,52.401,White,M
di,1988,50-54,87.622,78.931,97.008,White,M
di,1988,55-59,177.519,164.726,191.041,White,M
di,1988,60-64,305.43,288.314,323.297,White,M
di,1988,65-69,426.025,404.391,448.516,White,M
di,1988,70-74,581.464,552.243,611.829,White,M
di,1988,75-79,812.254,770.522,855.658,White,M
di,1988,80-84,917.516,858.22,979.831,White,M
di,1988,85+,1002.111,926.024,1082.782,White,M
di,1989,All ages,94.87,92.893,96.878,White,M
di,1989,00-04,,,,White,M
di,1989,00,,,,White,M
di,1989,01-04,,,,White,M
di,1989,05-09,,,,White,M
di,1989,10-14,,,,White,M
di,1989,15-19,,,,White,M
di,1989,20-24,,,,White,M
di,1989,25-29,2.251,1.355,3.515,White,M
di,1989,30-34,5.898,4.392,7.755,White,M
di,1989,35-39,8.691,6.749,11.018,White,M
di,1989,40-44,20.591,17.343,24.27,White,M
di,1989,45-49,51.306,45.441,57.718,White,M
di,1989,50-54,91.29,82.497,100.765,White,M
di,1989,55-59,184.25,171.063,198.184,White,M
di,1989,60-64,282.688,266.153,299.981,White,M
di,1989,65-69,423.862,402.382,446.191,White,M
di,1989,70-74,605.182,575.614,635.876,White,M
di,1989,75-79,772.666,732.49,814.473,White,M
di,1989,80-84,905.73,847.8,966.577,White,M
di,1989,85+,1006.665,931.32,1086.483,White,M
di,1990,All ages,94.49,92.527,96.484,White,M
di,1990,00-04,,,,White,M
di,1990,00,,,,White,M
di,1990,01-04,,,,White,M
di,1990,05-09,,,,White,M
di,1990,10-14,,,,White,M
di,1990,15-19,,,,White,M
di,1990,20-24,,,,White,M
di,1990,25-29,2.773,1.758,4.16,White,M
di,1990,30-34,5.292,3.874,7.059,White,M
di,1990,35-39,13.203,10.81,15.969,White,M
di,1990,40-44,21.185,17.961,24.82,White,M
di,1990,45-49,41.365,36.202,47.057,White,M
di,1990,50-54,95.19,86.261,104.792,White,M
di,1990,55-59,181.158,168.021,195.049,White,M
di,1990,60-64,284.584,267.916,302.018,White,M
di,1990,65-69,426.802,405.311,449.137,White,M
di,1990,70-74,589.415,560.535,619.397,White,M
di,1990,75-79,763.637,724.238,804.621,White,M
di,1990,80-84,910.377,853.281,970.289,White,M
di,1990,85+,947.113,874.982,1023.605,White,M
di,1991,All ages,94.421,92.47,96.403,White,M
di,1991,00-04,,,,White,M
di,1991,00,,,,White,M
di,1991,01-04,,,,White,M
di,1991,05-09,,,,White,M
di,1991,10-14,,,,White,M
di,1991,15-19,,,,White,M
di,1991,20-24,,,,White,M
di,1991,25-29,2.835,1.797,4.254,White,M
di,1991,30-34,5.322,3.91,7.077,White,M
di,1991,35-39,9.807,7.788,12.189,White,M
di,1991,40-44,23.691,20.356,27.416,White,M
di,1991,45-49,47.727,42.223,53.749,White,M
di,1991,50-54,97.344,88.44,106.901,White,M
di,1991,55-59,178.183,165.144,191.979,White,M
di,1991,60-64,271.248,254.957,288.306,White,M
di,1991,65-69,427.81,406.174,450.299,White,M
di,1991,70-74,576.814,548.641,606.06,White,M
di,1991,75-79,729.381,691.59,768.7,White,M
di,1991,80-84,926.88,870.287,986.186,White,M
di,1991,85+,981.894,909.782,1058.202,White,M
di,1992,All ages,93.763,91.831,95.726,White,M
di,1992,00-04,,,,White,M
di,1992,00,,,,White,M
di,1992,01-04,,,,White,M
di,1992,05-09,,,,White,M
di,1992,10-14,,,,White,M
di,1992,15-19,,,,White,M
di,1992,20-24,,,,White,M
di,1992,25-29,3.406,2.244,4.955,White,M
di,1992,30-34,6.618,5.038,8.536,White,M
di,1992,35-39,11.307,9.159,13.808,White,M
di,1992,40-44,24.561,21.158,28.356,White,M
di,1992,45-49,50.437,45.02,56.326,White,M
di,1992,50-54,96.248,87.569,105.555,White,M
di,1992,55-59,173.905,161.087,187.471,White,M
di,1992,60-64,288.231,271.318,305.922,White,M
di,1992,65-69,430.958,409.111,453.669,White,M
di,1992,70-74,560.512,533.126,588.94,White,M
di,1992,75-79,701.926,665.376,739.961,White,M
di,1992,80-84,856.674,803.469,912.476,White,M
di,1992,85+,908.045,839.827,980.328,White,M
di,1993,All ages,91.535,89.635,93.464,White,M
di,1993,00-04,,,,White,M
di,1993,00,,,,White,M
di,1993,01-04,,,,White,M
di,1993,05-09,,,,White,M
di,1993,10-14,,,,White,M
di,1993,15-19,,,,White,M
di,1993,20-24,,,,White,M
di,1993,25-29,,,,White,M
di,1993,30-34,6.729,5.135,8.661,White,M
di,1993,35-39,9.82,7.844,12.142,White,M
di,1993,40-44,22.487,19.261,26.099,White,M
di,1993,45-49,43.589,38.641,48.995,White,M
di,1993,50-54,92.966,84.699,101.823,White,M
di,1993,55-59,173.214,160.556,186.605,White,M
di,1993,60-64,256.945,240.805,273.883,White,M
di,1993,65-69,416.348,394.897,438.661,White,M
di,1993,70-74,577.687,550.071,606.329,White,M
di,1993,75-79,700.288,664.247,737.778,White,M
di,1993,80-84,816.008,765.016,869.506,White,M
di,1993,85+,904.845,838.105,975.486,White,M
di,1994,All ages,91.055,89.168,92.971,White,M
di,1994,00-04,,,,White,M
di,1994,00,,,,White,M
di,1994,01-04,,,,White,M
di,1994,05-09,,,,White,M
di,1994,10-14,,,,White,M
di,1994,15-19,,,,White,M
di,1994,20-24,,,,White,M
di,1994,25-29,,,,White,M
di,1994,30-34,5.964,4.468,7.801,White,M
di,1994,35-39,9.93,7.953,12.248,White,M
di,1994,40-44,24.583,21.237,28.307,White,M
di,1994,45-49,44.115,39.232,49.438,White,M
di,1994,50-54,88.279,80.387,96.737,White,M
di,1994,55-59,168.826,156.48,181.887,White,M
di,1994,60-64,279.996,262.976,297.829,White,M
di,1994,65-69,410.851,389.465,433.105,White,M
di,1994,70-74,532.041,505.695,559.403,White,M
di,1994,75-79,692.7,657.27,729.543,White,M
di,1994,80-84,854.518,803.293,908.152,White,M
di,1994,85+,845.463,782.23,912.447,White,M
di,1995,All ages,88.641,86.788,90.524,White,M
di,1995,00-04,,,,White,M
di,1995,00,,,,White,M
di,1995,01-04,,,,White,M
di,1995,05-09,,,,White,M
di,1995,10-14,,,,White,M
di,1995,15-19,,,,White,M
di,1995,20-24,,,,White,M
di,1995,25-29,,,,White,M
di,1995,30-34,5.017,3.646,6.736,White,M
di,1995,35-39,10.28,8.277,12.622,White,M
di,1995,40-44,22.068,18.937,25.57,White,M
di,1995,45-49,43.467,38.717,48.638,White,M
di,1995,50-54,92.094,84.174,100.558,White,M
di,1995,55-59,158.986,147.095,171.582,White,M
di,1995,60-64,254.376,238.115,271.455,White,M
di,1995,65-69,400.045,378.902,422.061,White,M
di,1995,70-74,523.8,497.779,550.829,White,M
di,1995,75-79,683.373,648.553,719.578,White,M
di,1995,80-84,773.795,726.149,823.747,White,M
di,1995,85+,865.065,802.466,931.25,White,M
di,1996,All ages,93.061,91.171,94.981,White,M
di,1996,00-04,,,,White,M
di,1996,00,,,,White,M
di,1996,01-04,,,,White,M
di,1996,05-09,,,,White,M
di,1996,10-14,,,,White,M
di,1996,15-19,,,,White,M
di,1996,20-24,,,,White,M
di,1996,25-29,2.506,1.509,3.913,White,M
di,1996,30-34,4.202,2.943,5.817,White,M
di,1996,35-39,12.564,10.345,15.118,White,M
di,1996,40-44,29.562,25.954,33.53,White,M
di,1996,45-49,45.365,40.623,50.508,White,M
di,1996,50-54,96.27,88.254,104.817,White,M
di,1996,55-59,170.183,158.027,183.026,White,M
di,1996,60-64,277.603,260.543,295.485,White,M
di,1996,65-69,393.762,372.749,415.651,White,M
di,1996,70-74,560.205,533.138,588.289,White,M
di,1996,75-79,673.528,639.487,708.909,White,M
di,1996,80-84,808.278,760.501,858.27,White,M
di,1996,85+,889.495,827.211,955.227,White,M
di,1997,All ages,95.877,93.966,97.817,White,M
di,1997,00-04,,,,White,M
di,1997,00,,,,White,M
di,1997,01-04,,,,White,M
di,1997,05-09,,,,White,M
di,1997,10-14,,,,White,M
di,1997,15-19,,,,White,M
di,1997,20-24,,,,White,M
di,1997,25-29,3.176,2.035,4.726,White,M
di,1997,30-34,5.996,4.45,7.905,White,M
di,1997,35-39,11.79,9.643,14.273,White,M
di,1997,40-44,26.008,22.663,29.708,White,M
di,1997,45-49,52.019,46.92,57.522,White,M
di,1997,50-54,93.019,85.493,101.03,White,M
di,1997,55-59,168.951,157.058,181.505,White,M
di,1997,60-64,297.712,280.073,316.17,White,M
di,1997,65-69,412.09,390.399,434.674,White,M
di,1997,70-74,573.397,545.879,601.943,White,M
di,1997,75-79,688.092,654.14,723.349,White,M
