code,year,diag_age,rate,lower95,upper95,Race,Sex
st,1990-2016,55-59,6.057,5.683,6.45,White,F
st,1990-2016,60-64,8.491,8.007,8.996,White,F
st,1990-2016,65-69,13.087,12.433,13.766,White,F
st,1990-2016,70-74,19.12,18.258,20.013,White,F
st,1990-2016,75-79,26.475,25.375,27.612,White,F
st,1990-2016,80-84,34.781,33.36,36.248,White,F
st,1990-2016,85+,39.172,37.708,40.677,White,F
st,2007-2016,All ages,4.935,4.804,5.07,White,F
st,2007-2016,00-04,,,,White,F
st,2007-2016,00,,,,White,F
st,2007-2016,01-04,,,,White,F
st,2007-2016,05-09,,,,White,F
st,2007-2016,10-14,,,,White,F
st,2007-2016,15-19,,,,White,F
st,2007-2016,20-24,,,,White,F
st,2007-2016,25-29,0.337,0.216,0.501,White,F
st,2007-2016,30-34,0.756,0.566,0.989,White,F
st,2007-2016,35-39,1.373,1.11,1.68,White,F
st,2007-2016,40-44,1.971,1.658,2.326,White,F
st,2007-2016,45-49,3.043,2.664,3.461,White,F
st,2007-2016,50-54,4.185,3.747,4.66,White,F
st,2007-2016,55-59,6.052,5.508,6.636,White,F
st,2007-2016,60-64,8.124,7.444,8.85,White,F
st,2007-2016,65-69,11.267,10.36,12.233,White,F
st,2007-2016,70-74,16.591,15.304,17.956,White,F
st,2007-2016,75-79,22.992,21.289,24.795,White,F
st,2007-2016,80-84,29.051,26.962,31.259,White,F
st,2007-2016,85+,29.851,27.931,31.868,White,F
st,2012-2016,All ages,5.004,4.818,5.195,White,F
st,2012-2016,00-04,,,,White,F
st,2012-2016,00,,,,White,F
st,2012-2016,01-04,,,,White,F
st,2012-2016,05-09,,,,White,F
st,2012-2016,10-14,,,,White,F
st,2012-2016,15-19,,,,White,F
st,2012-2016,20-24,,,,White,F
st,2012-2016,25-29,,,,White,F
st,2012-2016,30-34,0.633,0.401,0.95,White,F
st,2012-2016,35-39,1.478,1.097,1.949,White,F
st,2012-2016,40-44,2.215,1.745,2.772,White,F
st,2012-2016,45-49,3.429,2.852,4.089,White,F
st,2012-2016,50-54,4.522,3.882,5.238,White,F
st,2012-2016,55-59,6.265,5.503,7.102,White,F
st,2012-2016,60-64,7.961,7.046,8.961,White,F
st,2012-2016,65-69,11.588,10.371,12.908,White,F
st,2012-2016,70-74,16.329,14.617,18.187,White,F
st,2012-2016,75-79,22.331,19.993,24.867,White,F
st,2012-2016,80-84,28.06,25.131,31.236,White,F
st,2012-2016,85+,27.011,24.489,29.722,White,F
st,1975,All ages,6.492,5.973,7.044,White,F
st,1975,00-04,,,,White,F
st,1975,00,,,,White,F
st,1975,01-04,,,,White,F
st,1975,05-09,,,,White,F
st,1975,10-14,,,,White,F
st,1975,15-19,,,,White,F
st,1975,20-24,,,,White,F
st,1975,25-29,,,,White,F
st,1975,30-34,,,,White,F
st,1975,35-39,,,,White,F
st,1975,40-44,,,,White,F
st,1975,45-49,3.218,1.84,5.226,White,F
st,1975,50-54,5.194,3.423,7.557,White,F
st,1975,55-59,10.218,7.508,13.588,White,F
st,1975,60-64,11.496,8.386,15.383,White,F
st,1975,65-69,25.63,20.472,31.691,White,F
st,1975,70-74,30.246,24.02,37.593,White,F
st,1975,75-79,44.264,35.683,54.286,White,F
st,1975,80-84,58.29,46.688,71.901,White,F
st,1975,85+,76.454,60.806,94.9,White,F
st,1976,All ages,7.095,6.553,7.67,White,F
st,1976,00-04,,,,White,F
st,1976,00,,,,White,F
st,1976,01-04,,,,White,F
st,1976,05-09,,,,White,F
st,1976,10-14,,,,White,F
st,1976,15-19,,,,White,F
st,1976,20-24,,,,White,F
st,1976,25-29,,,,White,F
st,1976,30-34,,,,White,F
st,1976,35-39,,,,White,F
st,1976,40-44,,,,White,F
st,1976,45-49,3.491,2.034,5.59,White,F
st,1976,50-54,6.403,4.408,8.993,White,F
st,1976,55-59,10.933,8.141,14.375,White,F
st,1976,60-64,12.563,9.324,16.562,White,F
st,1976,65-69,20.306,15.799,25.699,White,F
st,1976,70-74,26.32,20.594,33.146,White,F
st,1976,75-79,49.52,40.42,60.058,White,F
st,1976,80-84,67.382,54.884,81.875,White,F
st,1976,85+,106.957,88.456,128.185,White,F
st,1977,All ages,6.62,6.098,7.175,White,F
st,1977,00-04,,,,White,F
st,1977,00,,,,White,F
st,1977,01-04,,,,White,F
st,1977,05-09,,,,White,F
st,1977,10-14,,,,White,F
st,1977,15-19,,,,White,F
st,1977,20-24,,,,White,F
st,1977,25-29,,,,White,F
st,1977,30-34,,,,White,F
st,1977,35-39,,,,White,F
st,1977,40-44,,,,White,F
st,1977,45-49,3.779,2.24,5.972,White,F
st,1977,50-54,3.949,2.412,6.099,White,F
st,1977,55-59,7.183,4.974,10.037,White,F
st,1977,60-64,15.316,11.742,19.634,White,F
st,1977,65-69,20.197,15.744,25.518,White,F
st,1977,70-74,30.119,24.024,37.289,White,F
st,1977,75-79,47.263,38.455,57.484,White,F
st,1977,80-84,60.152,48.491,73.772,White,F
st,1977,85+,84.177,68.339,102.585,White,F
st,1978,All ages,6.774,6.247,7.333,White,F
st,1978,00-04,,,,White,F
st,1978,00,,,,White,F
st,1978,01-04,,,,White,F
st,1978,05-09,,,,White,F
st,1978,10-14,,,,White,F
st,1978,15-19,,,,White,F
st,1978,20-24,,,,White,F
st,1978,25-29,,,,White,F
st,1978,30-34,,,,White,F
st,1978,35-39,,,,White,F
st,1978,40-44,,,,White,F
st,1978,45-49,,,,White,F
st,1978,50-54,5.407,3.563,7.867,White,F
st,1978,55-59,8.946,6.474,12.051,White,F
st,1978,60-64,13.831,10.475,17.919,White,F
st,1978,65-69,23.85,19.024,29.528,White,F
st,1978,70-74,28.352,22.516,35.239,White,F
st,1978,75-79,50.815,41.764,61.246,White,F
st,1978,80-84,57.995,46.635,71.286,White,F
st,1978,85+,68.978,55.097,85.293,White,F
st,1979,All ages,7.276,6.732,7.852,White,F
st,1979,00-04,,,,White,F
st,1979,00,,,,White,F
st,1979,01-04,,,,White,F
st,1979,05-09,,,,White,F
st,1979,10-14,,,,White,F
st,1979,15-19,,,,White,F
st,1979,20-24,,,,White,F
st,1979,25-29,,,,White,F
st,1979,30-34,,,,White,F
st,1979,35-39,,,,White,F
st,1979,40-44,,,,White,F
st,1979,45-49,4.164,2.507,6.502,White,F
st,1979,50-54,5.92,3.965,8.502,White,F
st,1979,55-59,12.29,9.379,15.82,White,F
st,1979,60-64,12.632,9.462,16.523,White,F
st,1979,65-69,20.787,16.35,26.057,White,F
st,1979,70-74,31.669,25.53,38.84,White,F
st,1979,75-79,39.898,32.041,49.097,White,F
st,1979,80-84,71.153,58.533,85.686,White,F
st,1979,85+,83.681,68.711,100.944,White,F
st,1980,All ages,6.471,5.96,7.014,White,F
st,1980,00-04,,,,White,F
st,1980,00,,,,White,F
st,1980,01-04,,,,White,F
st,1980,05-09,,,,White,F
st,1980,10-14,,,,White,F
st,1980,15-19,,,,White,F
st,1980,20-24,,,,White,F
st,1980,25-29,,,,White,F
st,1980,30-34,,,,White,F
st,1980,35-39,,,,White,F
st,1980,40-44,,,,White,F
st,1980,45-49,,,,White,F
st,1980,50-54,,,,White,F
st,1980,55-59,7.297,5.111,10.103,White,F
st,1980,60-64,10.294,7.48,13.819,White,F
st,1980,65-69,20.104,15.786,25.238,White,F
st,1980,70-74,27.967,22.275,34.669,White,F
st,1980,75-79,38.479,30.861,47.407,White,F
st,1980,80-84,61.807,50.178,75.323,White,F
st,1980,85+,86.444,71.552,103.522,White,F
st,1981,All ages,6.676,6.158,7.226,White,F
st,1981,00-04,,,,White,F
st,1981,00,,,,White,F
st,1981,01-04,,,,White,F
st,1981,05-09,,,,White,F
st,1981,10-14,,,,White,F
st,1981,15-19,,,,White,F
st,1981,20-24,,,,White,F
st,1981,25-29,,,,White,F
st,1981,30-34,,,,White,F
st,1981,35-39,,,,White,F
st,1981,40-44,,,,White,F
st,1981,45-49,,,,White,F
st,1981,50-54,5.056,3.239,7.523,White,F
st,1981,55-59,6.994,4.843,9.773,White,F
st,1981,60-64,13.834,10.557,17.807,White,F
st,1981,65-69,14.474,10.873,18.885,White,F
st,1981,70-74,33.307,27.129,40.471,White,F
st,1981,75-79,48.734,40.199,58.544,White,F
st,1981,80-84,57.195,46.108,70.145,White,F
st,1981,85+,71.221,58.01,86.539,White,F
st,1982,All ages,6.478,5.968,7.019,White,F
st,1982,00-04,,,,White,F
st,1982,00,,,,White,F
st,1982,01-04,,,,White,F
st,1982,05-09,,,,White,F
st,1982,10-14,,,,White,F
st,1982,15-19,,,,White,F
st,1982,20-24,,,,White,F
st,1982,25-29,,,,White,F
st,1982,30-34,,,,White,F
st,1982,35-39,,,,White,F
st,1982,40-44,,,,White,F
st,1982,45-49,,,,White,F
st,1982,50-54,6.056,4.024,8.753,White,F
st,1982,55-59,6.091,4.079,8.747,White,F
st,1982,60-64,12.549,9.454,16.334,White,F
st,1982,65-69,22.952,18.383,28.311,White,F
st,1982,70-74,23.537,18.45,29.595,White,F
st,1982,75-79,40.102,32.483,48.972,White,F
st,1982,80-84,55.527,44.707,68.175,White,F
st,1982,85+,72.114,59.041,87.22,White,F
st,1983,All ages,6.843,6.32,7.398,White,F
st,1983,00-04,,,,White,F
st,1983,00,,,,White,F
st,1983,01-04,,,,White,F
st,1983,05-09,,,,White,F
st,1983,10-14,,,,White,F
st,1983,15-19,,,,White,F
st,1983,20-24,,,,White,F
st,1983,25-29,,,,White,F
st,1983,30-34,,,,White,F
st,1983,35-39,,,,White,F
st,1983,40-44,,,,White,F
st,1983,45-49,,,,White,F
st,1983,50-54,5.586,3.615,8.246,White,F
st,1983,55-59,8.71,6.25,11.815,White,F
st,1983,60-64,13.015,9.857,16.862,White,F
st,1983,65-69,20.475,16.211,25.518,White,F
st,1983,70-74,29.945,24.227,36.606,White,F
st,1983,75-79,38.713,31.321,47.325,White,F
st,1983,80-84,56.814,45.966,69.453,White,F
st,1983,85+,74.185,61.139,89.191,White,F
st,1984,All ages,6.637,6.123,7.183,White,F
st,1984,00-04,,,,White,F
st,1984,00,,,,White,F
st,1984,01-04,,,,White,F
st,1984,05-09,,,,White,F
st,1984,10-14,,,,White,F
st,1984,15-19,,,,White,F
st,1984,20-24,,,,White,F
st,1984,25-29,,,,White,F
st,1984,30-34,,,,White,F
st,1984,35-39,,,,White,F
st,1984,40-44,,,,White,F
st,1984,45-49,,,,White,F
st,1984,50-54,5.952,3.888,8.721,White,F
st,1984,55-59,9.731,7.098,13.02,White,F
st,1984,60-64,10.867,8.012,14.408,White,F
st,1984,65-69,13.326,9.953,17.475,White,F
st,1984,70-74,28.757,23.21,35.229,White,F
st,1984,75-79,41.523,33.927,50.312,White,F
st,1984,80-84,54.34,43.86,66.57,White,F
st,1984,85+,75.226,62.267,90.088,White,F
st,1985,All ages,6.288,5.789,6.818,White,F
st,1985,00-04,,,,White,F
st,1985,00,,,,White,F
st,1985,01-04,,,,White,F
st,1985,05-09,,,,White,F
st,1985,10-14,,,,White,F
st,1985,15-19,,,,White,F
st,1985,20-24,,,,White,F
st,1985,25-29,,,,White,F
st,1985,30-34,,,,White,F
st,1985,35-39,,,,White,F
st,1985,40-44,,,,White,F
st,1985,45-49,3.688,2.148,5.905,White,F
st,1985,50-54,4.638,2.833,7.162,White,F
st,1985,55-59,6.842,4.649,9.712,White,F
st,1985,60-64,14.381,11.075,18.364,White,F
st,1985,65-69,17.484,13.604,22.127,White,F
st,1985,70-74,24.034,19.028,29.953,White,F
st,1985,75-79,43.726,36.004,52.614,White,F
st,1985,80-84,49.085,39.261,60.619,White,F
st,1985,85+,55.998,45.029,68.831,White,F
st,1986,All ages,6.243,5.747,6.769,White,F
st,1986,00-04,,,,White,F
st,1986,00,,,,White,F
st,1986,01-04,,,,White,F
st,1986,05-09,,,,White,F
st,1986,10-14,,,,White,F
st,1986,15-19,,,,White,F
st,1986,20-24,,,,White,F
st,1986,25-29,,,,White,F
st,1986,30-34,,,,White,F
st,1986,35-39,,,,White,F
st,1986,40-44,,,,White,F
st,1986,45-49,3.813,2.26,6.026,White,F
st,1986,50-54,4.226,2.505,6.679,White,F
st,1986,55-59,6.503,4.355,9.339,White,F
st,1986,60-64,9.751,7.057,13.135,White,F
st,1986,65-69,16.405,12.688,20.871,White,F
st,1986,70-74,29.51,23.958,35.963,White,F
st,1986,75-79,42.1,34.601,50.741,White,F
st,1986,80-84,45.021,35.753,55.956,White,F
st,1986,85+,58.291,47.216,71.184,White,F
st,1987,All ages,6.376,5.877,6.907,White,F
st,1987,00-04,,,,White,F
st,1987,00,,,,White,F
st,1987,01-04,,,,White,F
st,1987,05-09,,,,White,F
st,1987,10-14,,,,White,F
st,1987,15-19,,,,White,F
st,1987,20-24,,,,White,F
st,1987,25-29,,,,White,F
st,1987,30-34,,,,White,F
st,1987,35-39,,,,White,F
st,1987,40-44,,,,White,F
st,1987,45-49,4.9,3.139,7.29,White,F
st,1987,50-54,4.466,2.689,6.974,White,F
st,1987,55-59,6.423,4.268,9.284,White,F
st,1987,60-64,11.26,8.33,14.886,White,F
st,1987,65-69,15.689,12.083,20.035,White,F
st,1987,70-74,25.859,20.712,31.897,White,F
st,1987,75-79,38.542,31.46,46.744,White,F
st,1987,80-84,56.96,46.588,68.954,White,F
st,1987,85+,61.024,49.81,74.009,White,F
st,1988,All ages,5.916,5.437,6.426,White,F
st,1988,00-04,,,,White,F
st,1988,00,,,,White,F
st,1988,01-04,,,,White,F
st,1988,05-09,,,,White,F
st,1988,10-14,,,,White,F
st,1988,15-19,,,,White,F
st,1988,20-24,,,,White,F
st,1988,25-29,,,,White,F
st,1988,30-34,,,,White,F
st,1988,35-39,,,,White,F
st,1988,40-44,,,,White,F
st,1988,45-49,,,,White,F
st,1988,50-54,5.778,3.74,8.53,White,F
st,1988,55-59,5.442,3.45,8.165,White,F
st,1988,60-64,10.391,7.579,13.904,White,F
st,1988,65-69,13.927,10.548,18.045,White,F
st,1988,70-74,27.86,22.54,34.057,White,F
st,1988,75-79,31.981,25.616,39.449,White,F
st,1988,80-84,46.01,36.852,56.753,White,F
st,1988,85+,58.191,47.346,70.775,White,F
st,1989,All ages,5.88,5.403,6.386,White,F
st,1989,00-04,,,,White,F
st,1989,00,,,,White,F
st,1989,01-04,,,,White,F
st,1989,05-09,,,,White,F
st,1989,10-14,,,,White,F
st,1989,15-19,,,,White,F
st,1989,20-24,,,,White,F
st,1989,25-29,,,,White,F
st,1989,30-34,,,,White,F
st,1989,35-39,,,,White,F
st,1989,40-44,,,,White,F
st,1989,45-49,,,,White,F
st,1989,50-54,4.314,2.597,6.736,White,F
st,1989,55-59,5.346,3.35,8.093,White,F
st,1989,60-64,12.41,9.296,16.232,White,F
st,1989,65-69,17.426,13.635,21.945,White,F
st,1989,70-74,20.61,16.097,25.997,White,F
st,1989,75-79,37.191,30.356,45.105,White,F
st,1989,80-84,41.881,33.26,52.055,White,F
st,1989,85+,58.989,48.199,71.475,White,F
st,1990,All ages,5.737,5.269,6.236,White,F
st,1990,00-04,,,,White,F
st,1990,00,,,,White,F
st,1990,01-04,,,,White,F
st,1990,05-09,,,,White,F
st,1990,10-14,,,,White,F
st,1990,15-19,,,,White,F
st,1990,20-24,,,,White,F
st,1990,25-29,,,,White,F
st,1990,30-34,,,,White,F
st,1990,35-39,,,,White,F
st,1990,40-44,,,,White,F
st,1990,45-49,,,,White,F
st,1990,50-54,4.265,2.568,6.661,White,F
st,1990,55-59,7.867,5.381,11.106,White,F
st,1990,60-64,9.05,6.404,12.422,White,F
st,1990,65-69,18.504,14.603,23.127,White,F
st,1990,70-74,23.213,18.435,28.852,White,F
st,1990,75-79,35.432,28.829,43.094,White,F
st,1990,80-84,39.421,31.16,49.199,White,F
st,1990,85+,53.395,43.3,65.137,White,F
st,1991,All ages,6.133,5.651,6.646,White,F
st,1991,00-04,,,,White,F
st,1991,00,,,,White,F
st,1991,01-04,,,,White,F
st,1991,05-09,,,,White,F
st,1991,10-14,,,,White,F
st,1991,15-19,,,,White,F
st,1991,20-24,,,,White,F
st,1991,25-29,,,,White,F
st,1991,30-34,,,,White,F
st,1991,35-39,,,,White,F
st,1991,40-44,,,,White,F
st,1991,45-49,2.805,1.604,4.556,White,F
st,1991,50-54,4.58,2.835,7,White,F
st,1991,55-59,5.937,3.804,8.834,White,F
st,1991,60-64,12.735,9.54,16.658,White,F
st,1991,65-69,16.287,12.622,20.684,White,F
st,1991,70-74,27.518,22.341,33.536,White,F
st,1991,75-79,39.768,32.833,47.736,White,F
st,1991,80-84,46.801,37.864,57.211,White,F
st,1991,85+,49.844,40.279,60.997,White,F
st,1992,All ages,5.858,5.389,6.356,White,F
st,1992,00-04,,,,White,F
st,1992,00,,,,White,F
st,1992,01-04,,,,White,F
st,1992,05-09,,,,White,F
st,1992,10-14,,,,White,F
st,1992,15-19,,,,White,F
st,1992,20-24,,,,White,F
st,1992,25-29,,,,White,F
st,1992,30-34,,,,White,F
st,1992,35-39,,,,White,F
st,1992,40-44,,,,White,F
st,1992,45-49,,,,White,F
st,1992,50-54,5.236,3.389,7.73,White,F
st,1992,55-59,7.129,4.775,10.239,White,F
st,1992,60-64,11.012,8.032,14.735,White,F
st,1992,65-69,14.781,11.279,19.026,White,F
st,1992,70-74,21.422,16.933,26.736,White,F
st,1992,75-79,33.235,26.982,40.503,White,F
st,1992,80-84,50.203,41.061,60.774,White,F
st,1992,85+,53.281,43.534,64.558,White,F
st,1993,All ages,5.484,5.033,5.964,White,F
st,1993,00-04,,,,White,F
st,1993,00,,,,White,F
st,1993,01-04,,,,White,F
st,1993,05-09,,,,White,F
st,1993,10-14,,,,White,F
st,1993,15-19,,,,White,F
st,1993,20-24,,,,White,F
st,1993,25-29,,,,White,F
st,1993,30-34,,,,White,F
st,1993,35-39,,,,White,F
st,1993,40-44,,,,White,F
st,1993,45-49,,,,White,F
st,1993,50-54,3.935,2.404,6.077,White,F
st,1993,55-59,8.683,6.081,12.02,White,F
st,1993,60-64,8.802,6.131,12.241,White,F
st,1993,65-69,14.384,10.922,18.594,White,F
st,1993,70-74,21.516,17.034,26.815,White,F
st,1993,75-79,31.359,25.341,38.375,White,F
st,1993,80-84,38.655,30.789,47.919,White,F
st,1993,85+,52.975,43.415,64.015,White,F
st,1994,All ages,5.435,4.987,5.912,White,F
st,1994,00-04,,,,White,F
st,1994,00,,,,White,F
st,1994,01-04,,,,White,F
st,1994,05-09,,,,White,F
st,1994,10-14,,,,White,F
st,1994,15-19,,,,White,F
st,1994,20-24,,,,White,F
st,1994,25-29,,,,White,F
st,1994,30-34,,,,White,F
st,1994,35-39,,,,White,F
st,1994,40-44,,,,White,F
st,1994,45-49,2.534,1.476,4.058,White,F
st,1994,50-54,,,,White,F
st,1994,55-59,5.657,3.624,8.417,White,F
st,1994,60-64,8.484,5.84,11.914,White,F
st,1994,65-69,15.104,11.526,19.441,White,F
st,1994,70-74,20.548,16.19,25.719,White,F
st,1994,75-79,31.526,25.536,38.498,White,F
st,1994,80-84,36.849,29.263,45.8,White,F
st,1994,85+,54.288,44.741,65.269,White,F
st,1995,All ages,4.978,4.552,5.434,White,F
st,1995,00-04,,,,White,F
st,1995,00,,,,White,F
st,1995,01-04,,,,White,F
st,1995,05-09,,,,White,F
st,1995,10-14,,,,White,F
st,1995,15-19,,,,White,F
st,1995,20-24,,,,White,F
st,1995,25-29,,,,White,F
st,1995,30-34,,,,White,F
st,1995,35-39,,,,White,F
st,1995,40-44,,,,White,F
st,1995,45-49,2.288,1.308,3.716,White,F
st,1995,50-54,2.91,1.663,4.725,White,F
st,1995,55-59,4.889,3.026,7.473,White,F
st,1995,60-64,10.623,7.624,14.412,White,F
st,1995,65-69,15.095,11.491,19.471,White,F
st,1995,70-74,15.316,11.6,19.844,White,F
st,1995,75-79,24.94,19.682,31.17,White,F
st,1995,80-84,37.698,30.112,46.614,White,F
st,1995,85+,48.459,39.595,58.717,White,F
st,1996,All ages,5.406,4.963,5.878,White,F
st,1996,00-04,,,,White,F
st,1996,00,,,,White,F
st,1996,01-04,,,,White,F
st,1996,05-09,,,,White,F
st,1996,10-14,,,,White,F
st,1996,15-19,,,,White,F
st,1996,20-24,,,,White,F
st,1996,25-29,,,,White,F
st,1996,30-34,,,,White,F
st,1996,35-39,,,,White,F
st,1996,40-44,,,,White,F
st,1996,45-49,,,,White,F
st,1996,50-54,,,,White,F
st,1996,55-59,5.908,3.859,8.656,White,F
st,1996,60-64,9.168,6.386,12.751,White,F
st,1996,65-69,15.529,11.851,19.989,White,F
st,1996,70-74,21.206,16.762,26.466,White,F
st,1996,75-79,32.3,26.337,39.21,White,F
st,1996,80-84,37.744,30.232,46.557,White,F
st,1996,85+,48.927,40.136,59.072,White,F
st,1997,All ages,5.19,4.758,5.651,White,F
st,1997,00-04,,,,White,F
st,1997,00,,,,White,F
st,1997,01-04,,,,White,F
st,1997,05-09,,,,White,F
st,1997,10-14,,,,White,F
st,1997,15-19,,,,White,F
st,1997,20-24,,,,White,F
st,1997,25-29,,,,White,F
st,1997,30-34,,,,White,F
st,1997,35-39,,,,White,F
st,1997,40-44,,,,White,F
st,1997,45-49,,,,White,F
st,1997,50-54,4.548,3.022,6.574,White,F
st,1997,55-59,7.677,5.347,10.677,White,F
st,1997,60-64,7.068,4.658,10.283,White,F
st,1997,65-69,12.2,8.932,16.273,White,F
st,1997,70-74,20.405,16.022,25.616,White,F
st,1997,75-79,26.055,20.782,32.258,White,F
st,1997,80-84,36.763,29.406,45.402,White,F
st,1997,85+,48.161,39.545,58.096,White,F
st,1998,All ages,5.508,5.064,5.981,White,F
st,1998,00-04,,,,White,F
st,1998,00,,,,White,F
st,1998,01-04,,,,White,F
st,1998,05-09,,,,White,F
st,1998,10-14,,,,White,F
st,1998,15-19,,,,White,F
st,1998,20-24,,,,White,F
st,1998,25-29,,,,White,F
st,1998,30-34,,,,White,F
st,1998,35-39,,,,White,F
st,1998,40-44,,,,White,F
st,1998,45-49,,,,White,F
st,1998,50-54,3.61,2.289,5.417,White,F
st,1998,55-59,6.619,4.528,9.345,White,F
st,1998,60-64,10.046,7.144,13.734,White,F
st,1998,65-69,14.497,10.859,18.962,White,F
st,1998,70-74,21.082,16.61,26.387,White,F
st,1998,75-79,31.056,25.296,37.736,White,F
st,1998,80-84,43.364,35.395,52.592,White,F
st,1998,85+,43.546,35.469,52.912,White,F
st,1999,All ages,5.832,5.376,6.317,White,F
st,1999,00-04,,,,White,F
st,1999,00,,,,White,F
st,1999,01-04,,,,White,F
st,1999,05-09,,,,White,F
st,1999,10-14,,,,White,F
st,1999,15-19,,,,White,F
st,1999,20-24,,,,White,F
st,1999,25-29,,,,White,F
st,1999,30-34,,,,White,F
st,1999,35-39,,,,White,F
st,1999,40-44,2.259,1.36,3.528,White,F
st,1999,45-49,3.158,2.023,4.698,White,F
st,1999,50-54,3.614,2.315,5.377,White,F
st,1999,55-59,5.379,3.545,7.827,White,F
st,1999,60-64,10.376,7.446,14.076,White,F
st,1999,65-69,15.409,11.608,20.057,White,F
st,1999,70-74,23.296,18.555,28.878,White,F
st,1999,75-79,26.267,21.01,32.439,White,F
st,1999,80-84,42.807,34.94,51.916,White,F
st,1999,85+,51.833,43.078,61.844,White,F
st,2000,All ages,5.23,4.799,5.689,White,F
st,2000,00-04,,,,White,F
st,2000,00,,,,White,F
st,2000,01-04,,,,White,F
st,2000,05-09,,,,White,F
st,2000,10-14,,,,White,F
st,2000,15-19,,,,White,F
st,2000,20-24,,,,White,F
st,2000,25-29,,,,White,F
st,2000,30-34,,,,White,F
st,2000,35-39,,,,White,F
st,2000,40-44,,,,White,F
st,2000,45-49,3.219,2.083,4.752,White,F
st,2000,50-54,2.739,1.649,4.277,White,F
st,2000,55-59,5.01,3.273,7.341,White,F
st,2000,60-64,9.044,6.334,12.521,White,F
st,2000,65-69,11.049,7.857,15.104,White,F
st,2000,70-74,23.357,18.577,28.992,White,F
st,2000,75-79,26.118,20.891,32.256,White,F
st,2000,80-84,34.876,27.858,43.125,White,F
st,2000,85+,47.154,38.896,56.647,White,F
st,2001,All ages,4.837,4.424,5.279,White,F
st,2001,00-04,,,,White,F
st,2001,00,,,,White,F
st,2001,01-04,,,,White,F
st,2001,05-09,,,,White,F
st,2001,10-14,,,,White,F
st,2001,15-19,,,,White,F
st,2001,20-24,,,,White,F
st,2001,25-29,,,,White,F
st,2001,30-34,,,,White,F
st,2001,35-39,,,,White,F
st,2001,40-44,,,,White,F
st,2001,45-49,2.283,1.353,3.607,White,F
st,2001,50-54,3.042,1.906,4.605,White,F
st,2001,55-59,4.856,3.172,7.116,White,F
st,2001,60-64,6.636,4.373,9.656,White,F
st,2001,65-69,11.73,8.417,15.912,White,F
st,2001,70-74,19.406,15.039,24.645,White,F
st,2001,75-79,22.077,17.274,27.802,White,F
st,2001,80-84,34.359,27.483,42.433,White,F
st,2001,85+,51.353,42.779,61.142,White,F
st,2002,All ages,5.082,4.659,5.535,White,F
st,2002,00-04,,,,White,F
st,2002,00,,,,White,F
st,2002,01-04,,,,White,F
st,2002,05-09,,,,White,F
st,2002,10-14,,,,White,F
st,2002,15-19,,,,White,F
st,2002,20-24,,,,White,F
st,2002,25-29,,,,White,F
st,2002,30-34,,,,White,F
st,2002,35-39,,,,White,F
st,2002,40-44,2.258,1.36,3.527,White,F
st,2002,45-49,2.494,1.524,3.852,White,F
st,2002,50-54,4.193,2.829,5.986,White,F
st,2002,55-59,6,4.179,8.345,White,F
st,2002,60-64,8.304,5.784,11.549,White,F
st,2002,65-69,11.158,7.935,15.254,White,F
st,2002,70-74,18.02,13.784,23.148,White,F
st,2002,75-79,26.081,20.803,32.29,White,F
st,2002,80-84,34.361,27.558,42.333,White,F
st,2002,85+,39.872,32.406,48.543,White,F
st,2003,All ages,5.316,4.883,5.778,White,F
st,2003,00-04,,,,White,F
st,2003,00,,,,White,F
st,2003,01-04,,,,White,F
st,2003,05-09,,,,White,F
st,2003,10-14,,,,White,F
st,2003,15-19,,,,White,F
st,2003,20-24,,,,White,F
st,2003,25-29,,,,White,F
st,2003,30-34,,,,White,F
st,2003,35-39,,,,White,F
st,2003,40-44,,,,White,F
st,2003,45-49,2.344,1.411,3.66,White,F
st,2003,50-54,4.287,2.913,6.085,White,F
st,2003,55-59,7.096,5.135,9.558,White,F
st,2003,60-64,8.496,6.013,11.662,White,F
st,2003,65-69,12.965,9.492,17.294,White,F
st,2003,70-74,18.102,13.814,23.301,White,F
st,2003,75-79,20.425,15.764,26.033,White,F
st,2003,80-84,43.997,36.292,52.854,White,F
st,2003,85+,41.466,33.915,50.197,White,F
st,2004,All ages,5.44,5.002,5.906,White,F
st,2004,00-04,,,,White,F
st,2004,00,,,,White,F
st,2004,01-04,,,,White,F
st,2004,05-09,,,,White,F
st,2004,10-14,,,,White,F
st,2004,15-19,,,,White,F
st,2004,20-24,,,,White,F
st,2004,25-29,,,,White,F
st,2004,30-34,,,,White,F
st,2004,35-39,,,,White,F
st,2004,40-44,2.061,1.201,3.3,White,F
st,2004,45-49,2.698,1.691,4.085,White,F
st,2004,50-54,4.073,2.748,5.815,White,F
st,2004,55-59,6.497,4.663,8.814,White,F
st,2004,60-64,6.836,4.676,9.65,White,F
st,2004,65-69,19.861,15.54,25.011,White,F
st,2004,70-74,15.391,11.423,20.291,White,F
st,2004,75-79,27.878,22.329,34.387,White,F
st,2004,80-84,36.159,29.254,44.202,White,F
st,2004,85+,38.968,31.706,47.395,White,F
st,2005,All ages,5.079,4.656,5.529,White,F
st,2005,00-04,,,,White,F
st,2005,00,,,,White,F
st,2005,01-04,,,,White,F
st,2005,05-09,,,,White,F
st,2005,10-14,,,,White,F
st,2005,15-19,,,,White,F
st,2005,20-24,,,,White,F
st,2005,25-29,,,,White,F
st,2005,30-34,,,,White,F
st,2005,35-39,,,,White,F
