code,year,diag_age,rate,lower95,upper95,Race,Sex
di,1975-2016,All ages,93.286,93.025,93.549,All races,M
di,1975-2016,00-04,1.171,1.065,1.284,All races,M
di,1975-2016,00,2.241,1.922,2.598,All races,M
di,1975-2016,01-04,0.896,0.794,1.009,All races,M
di,1975-2016,05-09,0.234,0.189,0.288,All races,M
di,1975-2016,10-14,0.27,0.221,0.327,All races,M
di,1975-2016,15-19,0.682,0.603,0.768,All races,M
di,1975-2016,20-24,1.473,1.358,1.596,All races,M
di,1975-2016,25-29,3.306,3.135,3.485,All races,M
di,1975-2016,30-34,6.947,6.697,7.204,All races,M
di,1975-2016,35-39,14.305,13.934,14.683,All races,M
di,1975-2016,40-44,29.14,28.591,29.696,All races,M
di,1975-2016,45-49,59.452,58.634,60.279,All races,M
di,1975-2016,50-54,116.871,115.67,118.082,All races,M
di,1975-2016,55-59,186.36,184.734,187.996,All races,M
di,1975-2016,60-64,283.97,281.768,286.184,All races,M
di,1975-2016,65-69,401.918,398.984,404.868,All races,M
di,1975-2016,70-74,534.147,530.257,538.057,All races,M
di,1975-2016,75-79,661.956,656.874,667.068,All races,M
di,1975-2016,80-84,774.988,768.12,781.901,All races,M
di,1975-2016,85+,810.587,802.433,818.803,All races,M
di,2000-2016,All ages,96.932,96.538,97.328,All races,M
di,2000-2016,00-04,1.273,1.107,1.457,All races,M
di,2000-2016,00,2.195,1.721,2.76,All races,M
di,2000-2016,01-04,1.04,0.873,1.23,All races,M
di,2000-2016,05-09,0.248,0.178,0.336,All races,M
di,2000-2016,10-14,0.364,0.279,0.467,All races,M
di,2000-2016,15-19,0.934,0.794,1.091,All races,M
di,2000-2016,20-24,1.873,1.673,2.089,All races,M
di,2000-2016,25-29,4.312,4.006,4.634,All races,M
di,2000-2016,30-34,8.395,7.968,8.838,All races,M
di,2000-2016,35-39,16.626,16.022,17.247,All races,M
di,2000-2016,40-44,31.666,30.84,32.509,All races,M
di,2000-2016,45-49,63.487,62.31,64.681,All races,M
di,2000-2016,50-54,126.403,124.698,128.125,All races,M
di,2000-2016,55-59,185.423,183.207,187.66,All races,M
di,2000-2016,60-64,268.306,265.307,271.331,All races,M
di,2000-2016,65-69,363.712,359.68,367.778,All races,M
di,2000-2016,70-74,468.369,463.052,473.733,All races,M
di,2000-2016,75-79,581.067,574.273,587.922,All races,M
di,2000-2016,80-84,679.357,670.617,688.182,All races,M
di,2000-2016,85+,703.074,693.19,713.063,All races,M
di,1992-2016,All ages,95.219,94.891,95.548,All races,M
di,1992-2016,00-04,1.269,1.13,1.419,All races,M
di,1992-2016,00,2.359,1.946,2.834,All races,M
di,1992-2016,01-04,0.995,0.86,1.147,All races,M
di,1992-2016,05-09,0.236,0.178,0.305,All races,M
di,1992-2016,10-14,0.331,0.263,0.411,All races,M
di,1992-2016,15-19,0.82,0.71,0.942,All races,M
di,1992-2016,20-24,1.71,1.549,1.883,All races,M
di,1992-2016,25-29,3.855,3.616,4.106,All races,M
di,1992-2016,30-34,7.782,7.447,8.129,All races,M
di,1992-2016,35-39,15.423,14.949,15.908,All races,M
di,1992-2016,40-44,30.54,29.867,31.224,All races,M
di,1992-2016,45-49,61.077,60.099,62.068,All races,M
di,1992-2016,50-54,120.768,119.32,122.228,All races,M
di,1992-2016,55-59,184.759,182.809,186.724,All races,M
di,1992-2016,60-64,272.976,270.329,275.643,All races,M
di,1992-2016,65-69,381.131,377.603,384.684,All races,M
di,1992-2016,70-74,497.569,492.976,502.194,All races,M
di,1992-2016,75-79,615.708,609.829,621.629,All races,M
di,1992-2016,80-84,719.408,711.667,727.212,All races,M
di,1992-2016,85+,745.326,736.34,754.393,All races,M
di,1990-2016,All ages,95.051,94.734,95.369,All races,M
di,1990-2016,00-04,1.269,1.136,1.414,All races,M
di,1990-2016,00,2.315,1.921,2.767,All races,M
di,1990-2016,01-04,1.006,0.874,1.152,All races,M
di,1990-2016,05-09,0.227,0.173,0.293,All races,M
di,1990-2016,10-14,0.321,0.256,0.397,All races,M
di,1990-2016,15-19,0.807,0.701,0.924,All races,M
di,1990-2016,20-24,1.672,1.518,1.837,All races,M
di,1990-2016,25-29,3.779,3.552,4.018,All races,M
di,1990-2016,30-34,7.64,7.32,7.97,All races,M
di,1990-2016,35-39,15.283,14.829,15.748,All races,M
di,1990-2016,40-44,30.226,29.579,30.884,All races,M
di,1990-2016,45-49,60.543,59.595,61.503,All races,M
di,1990-2016,50-54,120.018,118.609,121.44,All races,M
di,1990-2016,55-59,185.13,183.225,187.051,All races,M
di,1990-2016,60-64,274.283,271.706,276.878,All races,M
di,1990-2016,65-69,385.205,381.774,388.658,All races,M
di,1990-2016,70-74,504.034,499.562,508.535,All races,M
di,1990-2016,75-79,623.83,618.092,629.608,All races,M
di,1990-2016,80-84,729.666,722.069,737.322,All races,M
di,1990-2016,85+,754.862,746.015,763.787,All races,M
di,2007-2016,All ages,98.844,98.333,99.358,All races,M
di,2007-2016,00-04,1.46,1.23,1.719,All races,M
di,2007-2016,00,2.405,1.767,3.198,All races,M
di,2007-2016,01-04,1.224,0.991,1.495,All races,M
di,2007-2016,05-09,0.243,0.156,0.362,All races,M
di,2007-2016,10-14,0.432,0.313,0.582,All races,M
di,2007-2016,15-19,1.134,0.936,1.361,All races,M
di,2007-2016,20-24,2.122,1.851,2.422,All races,M
di,2007-2016,25-29,4.553,4.154,4.98,All races,M
di,2007-2016,30-34,9.043,8.468,9.647,All races,M
di,2007-2016,35-39,16.978,16.175,17.81,All races,M
di,2007-2016,40-44,32.621,31.511,33.759,All races,M
di,2007-2016,45-49,63.987,62.45,65.553,All races,M
di,2007-2016,50-54,128.667,126.481,130.881,All races,M
di,2007-2016,55-59,186.745,183.983,189.538,All races,M
di,2007-2016,60-64,266.762,263.137,270.424,All races,M
di,2007-2016,65-69,349.328,344.527,354.179,All races,M
di,2007-2016,70-74,435.949,429.497,442.474,All races,M
di,2007-2016,75-79,537.974,529.525,546.523,All races,M
di,2007-2016,80-84,639.803,628.966,650.78,All races,M
di,2007-2016,85+,658.357,646.674,670.198,All races,M
di,2012-2016,All ages,100.298,99.578,101.022,All races,M
di,2012-2016,00-04,1.357,1.05,1.727,All races,M
di,2012-2016,00,2.485,1.592,3.697,All races,M
di,2012-2016,01-04,1.078,0.777,1.457,All races,M
di,2012-2016,05-09,,,,All races,M
di,2012-2016,10-14,0.581,0.389,0.835,All races,M
di,2012-2016,15-19,1.303,1.006,1.661,All races,M
di,2012-2016,20-24,2.479,2.076,2.938,All races,M
di,2012-2016,25-29,5.073,4.49,5.71,All races,M
di,2012-2016,30-34,9.723,8.903,10.599,All races,M
di,2012-2016,35-39,17.123,15.987,18.319,All races,M
di,2012-2016,40-44,33.553,31.957,35.209,All races,M
di,2012-2016,45-49,63.8,61.603,66.054,All races,M
di,2012-2016,50-54,127.902,124.837,131.023,All races,M
di,2012-2016,55-59,183.258,179.489,187.085,All races,M
di,2012-2016,60-64,269.585,264.622,274.618,All races,M
di,2012-2016,65-69,343.284,336.981,349.675,All races,M
di,2012-2016,70-74,413.994,405.573,422.546,All races,M
di,2012-2016,75-79,513.386,501.984,524.981,All races,M
di,2012-2016,80-84,604.75,589.962,619.816,All races,M
di,2012-2016,85+,616.33,601.018,631.934,All races,M
di,1975,All ages,81.045,79.293,82.826,All races,M
di,1975,00-04,,,,All races,M
di,1975,00,,,,All races,M
di,1975,01-04,,,,All races,M
di,1975,05-09,,,,All races,M
di,1975,10-14,,,,All races,M
di,1975,15-19,,,,All races,M
di,1975,20-24,,,,All races,M
di,1975,25-29,3.131,2.064,4.556,All races,M
di,1975,30-34,6.531,4.781,8.711,All races,M
di,1975,35-39,11.67,9.006,14.874,All races,M
di,1975,40-44,25.367,21.254,30.044,All races,M
di,1975,45-49,53.801,47.875,60.258,All races,M
di,1975,50-54,98.898,90.847,107.471,All races,M
di,1975,55-59,176.74,165.137,188.943,All races,M
di,1975,60-64,301.531,284.799,318.99,All races,M
di,1975,65-69,418.068,395.433,441.662,All races,M
di,1975,70-74,603.193,570.821,636.923,All races,M
di,1975,75-79,736.889,692.841,783.003,All races,M
di,1975,80-84,890.763,828.989,955.922,All races,M
di,1975,85+,963.762,882.772,1050.185,All races,M
di,1976,All ages,84.23,82.45,86.038,All races,M
di,1976,00-04,,,,All races,M
di,1976,00,,,,All races,M
di,1976,01-04,,,,All races,M
di,1976,05-09,,,,All races,M
di,1976,10-14,,,,All races,M
di,1976,15-19,,,,All races,M
di,1976,20-24,,,,All races,M
di,1976,25-29,2.309,1.429,3.53,All races,M
di,1976,30-34,4.873,3.394,6.777,All races,M
di,1976,35-39,14.282,11.359,17.728,All races,M
di,1976,40-44,26.057,21.877,30.804,All races,M
di,1976,45-49,58.656,52.414,65.437,All races,M
di,1976,50-54,114.639,105.928,123.875,All races,M
di,1976,55-59,180.316,168.682,192.541,All races,M
di,1976,60-64,309.263,292.447,326.795,All races,M
di,1976,65-69,448.017,424.796,472.177,All races,M
di,1976,70-74,591.807,560.225,624.705,All races,M
di,1976,75-79,759.791,715.269,806.359,All races,M
di,1976,80-84,900.942,839.281,965.935,All races,M
di,1976,85+,923.492,845.297,1006.976,All races,M
di,1977,All ages,84.579,82.803,86.384,All races,M
di,1977,00-04,,,,All races,M
di,1977,00,,,,All races,M
di,1977,01-04,,,,All races,M
di,1977,05-09,,,,All races,M
di,1977,10-14,,,,All races,M
di,1977,15-19,,,,All races,M
di,1977,20-24,,,,All races,M
di,1977,25-29,2.534,1.606,3.802,All races,M
di,1977,30-34,5.004,3.559,6.841,All races,M
di,1977,35-39,14.392,11.511,17.773,All races,M
di,1977,40-44,29.033,24.615,34.015,All races,M
di,1977,45-49,58.015,51.756,64.823,All races,M
di,1977,50-54,111.5,102.854,120.679,All races,M
di,1977,55-59,180.095,168.557,192.214,All races,M
di,1977,60-64,305.112,288.54,322.386,All races,M
di,1977,65-69,422.95,400.663,446.156,All races,M
di,1977,70-74,592.772,561.512,625.319,All races,M
di,1977,75-79,752.544,708.704,798.386,All races,M
di,1977,80-84,928.142,865.769,993.822,All races,M
di,1977,85+,1016.719,935.988,1102.551,All races,M
di,1978,All ages,84.486,82.719,86.281,All races,M
di,1978,00-04,,,,All races,M
di,1978,00,,,,All races,M
di,1978,01-04,,,,All races,M
di,1978,05-09,,,,All races,M
di,1978,10-14,,,,All races,M
di,1978,15-19,,,,All races,M
di,1978,20-24,,,,All races,M
di,1978,25-29,2.913,1.92,4.239,All races,M
di,1978,30-34,4.707,3.331,6.461,All races,M
di,1978,35-39,14.449,11.648,17.72,All races,M
di,1978,40-44,26.462,22.275,31.208,All races,M
di,1978,45-49,57.346,51.07,64.18,All races,M
di,1978,50-54,112.042,103.34,121.281,All races,M
di,1978,55-59,188.278,176.573,200.555,All races,M
di,1978,60-64,294.334,278.197,311.163,All races,M
di,1978,65-69,427.289,405.134,450.34,All races,M
di,1978,70-74,602.534,571.414,634.908,All races,M
di,1978,75-79,718.892,676.632,763.101,All races,M
di,1978,80-84,858.892,798.983,922.102,All races,M
di,1978,85+,1015.934,936.71,1100.067,All races,M
di,1979,All ages,86.772,84.991,88.581,All races,M
di,1979,00-04,,,,All races,M
di,1979,00,,,,All races,M
di,1979,01-04,,,,All races,M
di,1979,05-09,,,,All races,M
di,1979,10-14,,,,All races,M
di,1979,15-19,,,,All races,M
di,1979,20-24,1.686,0.982,2.7,All races,M
di,1979,25-29,2.314,1.45,3.503,All races,M
di,1979,30-34,6.273,4.699,8.205,All races,M
di,1979,35-39,10.656,8.323,13.442,All races,M
di,1979,40-44,27.859,23.593,32.674,All races,M
di,1979,45-49,60.481,53.975,67.554,All races,M
di,1979,50-54,107.537,98.969,116.648,All races,M
di,1979,55-59,187.761,176.17,199.913,All races,M
di,1979,60-64,278.517,262.96,294.753,All races,M
di,1979,65-69,440.81,418.621,463.87,All races,M
di,1979,70-74,611.513,580.502,643.75,All races,M
di,1979,75-79,770.146,727.13,815.043,All races,M
di,1979,80-84,917.897,855.878,983.223,All races,M
di,1979,85+,1102.53,1021.268,1188.539,All races,M
di,1980,All ages,87.235,85.459,89.038,All races,M
di,1980,00-04,,,,All races,M
di,1980,00,,,,All races,M
di,1980,01-04,,,,All races,M
di,1980,05-09,,,,All races,M
di,1980,10-14,,,,All races,M
di,1980,15-19,,,,All races,M
di,1980,20-24,,,,All races,M
di,1980,25-29,2.55,1.65,3.764,All races,M
di,1980,30-34,4.184,2.946,5.767,All races,M
di,1980,35-39,9.385,7.243,11.962,All races,M
di,1980,40-44,27.171,22.997,31.884,All races,M
di,1980,45-49,58.62,52.163,65.655,All races,M
di,1980,50-54,107.532,98.943,116.667,All races,M
di,1980,55-59,186.323,174.839,198.364,All races,M
di,1980,60-64,310.136,293.859,327.081,All races,M
di,1980,65-69,441.049,419.146,463.8,All races,M
di,1980,70-74,590.648,560.562,621.929,All races,M
di,1980,75-79,752.616,710.613,796.453,All races,M
di,1980,80-84,944.606,882.054,1010.423,All races,M
di,1980,85+,1021.148,944.028,1102.889,All races,M
di,1981,All ages,88.506,86.724,90.316,All races,M
di,1981,00-04,,,,All races,M
di,1981,00,,,,All races,M
di,1981,01-04,,,,All races,M
di,1981,05-09,,,,All races,M
di,1981,10-14,,,,All races,M
di,1981,15-19,,,,All races,M
di,1981,20-24,,,,All races,M
di,1981,25-29,2.296,1.456,3.445,All races,M
di,1981,30-34,4.519,3.257,6.108,All races,M
di,1981,35-39,9.085,6.996,11.601,All races,M
di,1981,40-44,24.01,20.145,28.402,All races,M
di,1981,45-49,56.845,50.469,63.804,All races,M
di,1981,50-54,107.847,99.196,117.05,All races,M
di,1981,55-59,191.796,180.062,204.094,All races,M
di,1981,60-64,307.509,291.457,324.216,All races,M
di,1981,65-69,431.02,409.558,453.314,All races,M
di,1981,70-74,627.144,596.541,658.91,All races,M
di,1981,75-79,770.866,728.917,814.599,All races,M
di,1981,80-84,922.679,861.401,987.165,All races,M
di,1981,85+,1042.848,965.425,1124.829,All races,M
di,1982,All ages,88.802,87.023,90.609,All races,M
di,1982,00-04,,,,All races,M
di,1982,00,,,,All races,M
di,1982,01-04,,,,All races,M
di,1982,05-09,,,,All races,M
di,1982,10-14,,,,All races,M
di,1982,15-19,,,,All races,M
di,1982,20-24,,,,All races,M
di,1982,25-29,2.342,1.501,3.485,All races,M
di,1982,30-34,5.94,4.475,7.732,All races,M
di,1982,35-39,11.578,9.286,14.264,All races,M
di,1982,40-44,26.889,22.86,31.424,All races,M
di,1982,45-49,51.21,45.174,57.828,All races,M
di,1982,50-54,104.008,95.435,113.145,All races,M
di,1982,55-59,197.086,185.088,209.658,All races,M
di,1982,60-64,302.02,286.232,318.453,All races,M
di,1982,65-69,440.221,418.739,462.519,All races,M
di,1982,70-74,601.018,571.494,631.671,All races,M
di,1982,75-79,749.073,708.278,791.604,All races,M
di,1982,80-84,935.508,874.575,999.566,All races,M
di,1982,85+,1042.336,965.51,1123.65,All races,M
di,1983,All ages,90.681,88.89,92.499,All races,M
di,1983,00-04,,,,All races,M
di,1983,00,,,,All races,M
di,1983,01-04,,,,All races,M
di,1983,05-09,,,,All races,M
di,1983,10-14,,,,All races,M
di,1983,15-19,,,,All races,M
di,1983,20-24,,,,All races,M
di,1983,25-29,2.588,1.705,3.765,All races,M
di,1983,30-34,5.093,3.755,6.752,All races,M
di,1983,35-39,11.966,9.67,14.643,All races,M
di,1983,40-44,25.526,21.713,29.817,All races,M
di,1983,45-49,56.751,50.449,63.623,All races,M
di,1983,50-54,106.569,97.777,115.94,All races,M
di,1983,55-59,198.151,186.088,210.791,All races,M
di,1983,60-64,301.794,286.035,318.197,All races,M
di,1983,65-69,452.859,431.289,475.229,All races,M
di,1983,70-74,592.099,563.206,622.09,All races,M
di,1983,75-79,777.564,736.604,820.208,All races,M
di,1983,80-84,931.693,871.679,994.751,All races,M
di,1983,85+,1066.867,989.825,1148.313,All races,M
di,1984,All ages,91.525,89.734,93.343,All races,M
di,1984,00-04,,,,All races,M
di,1984,00,,,,All races,M
di,1984,01-04,,,,All races,M
di,1984,05-09,,,,All races,M
di,1984,10-14,,,,All races,M
di,1984,15-19,,,,All races,M
di,1984,20-24,,,,All races,M
di,1984,25-29,2.837,1.914,4.051,All races,M
di,1984,30-34,5.801,4.382,7.533,All races,M
di,1984,35-39,12.65,10.336,15.327,All races,M
di,1984,40-44,24.729,21.057,28.858,All races,M
di,1984,45-49,53.057,47.044,59.625,All races,M
di,1984,50-54,112.099,102.997,121.789,All races,M
di,1984,55-59,193.619,181.637,206.184,All races,M
di,1984,60-64,299.755,284.135,316.01,All races,M
di,1984,65-69,447.448,426.186,469.496,All races,M
di,1984,70-74,614.868,585.754,645.054,All races,M
di,1984,75-79,775.463,735.17,817.389,All races,M
di,1984,80-84,967.589,907.28,1030.853,All races,M
di,1984,85+,1017.579,943.059,1096.422,All races,M
di,1985,All ages,94.68,92.867,96.519,All races,M
di,1985,00-04,1.946,1.134,3.116,All races,M
di,1985,00,,,,All races,M
di,1985,01-04,,,,All races,M
di,1985,05-09,,,,All races,M
di,1985,10-14,,,,All races,M
di,1985,15-19,,,,All races,M
di,1985,20-24,,,,All races,M
di,1985,25-29,2.443,1.596,3.58,All races,M
di,1985,30-34,5.443,4.089,7.101,All races,M
di,1985,35-39,11.752,9.572,14.28,All races,M
di,1985,40-44,29.346,25.411,33.719,All races,M
di,1985,45-49,55.662,49.56,62.307,All races,M
di,1985,50-54,111.323,102.213,121.028,All races,M
di,1985,55-59,200.882,188.61,213.742,All races,M
di,1985,60-64,332.146,315.763,349.16,All races,M
di,1985,65-69,452.535,431.338,474.505,All races,M
di,1985,70-74,624.344,595.333,654.403,All races,M
di,1985,75-79,794.408,754.245,836.155,All races,M
di,1985,80-84,941.59,882.932,1003.121,All races,M
di,1985,85+,1031.318,956.791,1110.107,All races,M
di,1986,All ages,93.916,92.12,95.739,All races,M
di,1986,00-04,,,,All races,M
di,1986,00,,,,All races,M
di,1986,01-04,,,,All races,M
di,1986,05-09,,,,All races,M
di,1986,10-14,,,,All races,M
di,1986,15-19,,,,All races,M
di,1986,20-24,,,,All races,M
di,1986,25-29,2.239,1.435,3.331,All races,M
di,1986,30-34,5.61,4.249,7.269,All races,M
di,1986,35-39,10.983,8.936,13.359,All races,M
di,1986,40-44,26.062,22.413,30.136,All races,M
di,1986,45-49,57.662,51.535,64.316,All races,M
di,1986,50-54,116.087,106.752,126.021,All races,M
di,1986,55-59,197.332,185.12,210.138,All races,M
di,1986,60-64,327.526,311.197,344.49,All races,M
di,1986,65-69,441.142,420.479,462.558,All races,M
di,1986,70-74,622.872,594.125,652.651,All races,M
di,1986,75-79,767.529,728.673,807.92,All races,M
di,1986,80-84,947.804,889.848,1008.544,All races,M
di,1986,85+,1015.654,942.562,1092.908,All races,M
di,1987,All ages,94.003,92.215,95.817,All races,M
di,1987,00-04,,,,All races,M
di,1987,00,,,,All races,M
di,1987,01-04,,,,All races,M
di,1987,05-09,,,,All races,M
di,1987,10-14,,,,All races,M
di,1987,15-19,,,,All races,M
di,1987,20-24,,,,All races,M
di,1987,25-29,2.437,1.592,3.571,All races,M
di,1987,30-34,6.725,5.242,8.496,All races,M
di,1987,35-39,12.36,10.186,14.86,All races,M
di,1987,40-44,23.793,20.452,27.522,All races,M
di,1987,45-49,53.631,47.845,59.925,All races,M
di,1987,50-54,100.017,91.382,109.249,All races,M
di,1987,55-59,182.314,170.499,194.732,All races,M
di,1987,60-64,315.583,299.486,332.32,All races,M
di,1987,65-69,448.249,427.625,469.611,All races,M
di,1987,70-74,633.988,605.27,663.716,All races,M
di,1987,75-79,802.766,763.679,843.336,All races,M
di,1987,80-84,966.21,908.482,1026.645,All races,M
di,1987,85+,1026.904,954.335,1103.528,All races,M
di,1988,All ages,93.398,91.625,95.196,All races,M
di,1988,00-04,,,,All races,M
di,1988,00,,,,All races,M
di,1988,01-04,,,,All races,M
di,1988,05-09,,,,All races,M
di,1988,10-14,,,,All races,M
di,1988,15-19,,,,All races,M
di,1988,20-24,,,,All races,M
di,1988,25-29,,,,All races,M
di,1988,30-34,5.573,4.242,7.189,All races,M
di,1988,35-39,13.045,10.833,15.576,All races,M
di,1988,40-44,25.339,21.957,29.094,All races,M
di,1988,45-49,54.898,49.209,61.064,All races,M
di,1988,50-54,100.165,91.61,109.304,All races,M
di,1988,55-59,186.592,174.493,199.309,All races,M
di,1988,60-64,316.678,300.558,333.437,All races,M
di,1988,65-69,451.743,431.118,473.099,All races,M
di,1988,70-74,597.561,569.998,626.113,All races,M
di,1988,75-79,802.09,763.55,842.072,All races,M
di,1988,80-84,917.719,862.39,975.666,All races,M
di,1988,85+,1014.406,942.862,1089.939,All races,M
di,1989,All ages,93.24,91.477,95.028,All races,M
di,1989,00-04,,,,All races,M
di,1989,00,,,,All races,M
di,1989,01-04,,,,All races,M
di,1989,05-09,,,,All races,M
di,1989,10-14,,,,All races,M
di,1989,15-19,,,,All races,M
di,1989,20-24,,,,All races,M
di,1989,25-29,2.569,1.693,3.738,All races,M
di,1989,30-34,6.189,4.786,7.874,All races,M
di,1989,35-39,11.057,9.053,13.373,All races,M
di,1989,40-44,23.772,20.576,27.323,All races,M
di,1989,45-49,54.644,49.084,60.661,All races,M
di,1989,50-54,103.902,95.275,113.1,All races,M
di,1989,55-59,195.885,183.363,209.037,All races,M
di,1989,60-64,300.66,284.908,317.056,All races,M
di,1989,65-69,442.96,422.669,463.973,All races,M
di,1989,70-74,619.117,591.312,647.891,All races,M
di,1989,75-79,783.235,745.646,822.227,All races,M
di,1989,80-84,901.484,847.648,957.842,All races,M
di,1989,85+,993.43,923.595,1067.146,All races,M
di,1990,All ages,92.888,91.141,94.66,All races,M
di,1990,00-04,,,,All races,M
di,1990,00,,,,All races,M
di,1990,01-04,,,,All races,M
di,1990,05-09,,,,All races,M
di,1990,10-14,,,,All races,M
di,1990,15-19,,,,All races,M
di,1990,20-24,,,,All races,M
di,1990,25-29,2.983,2.027,4.234,All races,M
di,1990,30-34,5.673,4.339,7.287,All races,M
di,1990,35-39,15.302,12.959,17.947,All races,M
di,1990,40-44,25.208,21.994,28.759,All races,M
di,1990,45-49,47.596,42.508,53.125,All races,M
di,1990,50-54,105.106,96.497,114.278,All races,M
di,1990,55-59,193.908,181.411,207.04,All races,M
di,1990,60-64,302.321,286.477,318.814,All races,M
di,1990,65-69,445.105,424.856,466.071,All races,M
di,1990,70-74,600.008,572.939,628.025,All races,M
di,1990,75-79,768.179,731.458,806.267,All races,M
di,1990,80-84,921.759,868.276,977.673,All races,M
di,1990,85+,950.318,882.938,1021.476,All races,M
di,1991,All ages,92.337,90.608,94.091,All races,M
di,1991,00-04,,,,All races,M
di,1991,00,,,,All races,M
di,1991,01-04,,,,All races,M
di,1991,05-09,,,,All races,M
di,1991,10-14,,,,All races,M
di,1991,15-19,,,,All races,M
di,1991,20-24,,,,All races,M
di,1991,25-29,2.733,1.816,3.95,All races,M
di,1991,30-34,6.203,4.817,7.864,All races,M
di,1991,35-39,11.694,9.687,13.993,All races,M
di,1991,40-44,26.283,23.082,29.804,All races,M
di,1991,45-49,54.226,48.848,60.035,All races,M
di,1991,50-54,103.861,95.436,112.831,All races,M
di,1991,55-59,191.304,178.892,204.349,All races,M
di,1991,60-64,289.436,273.937,305.582,All races,M
di,1991,65-69,442.814,422.53,463.82,All races,M
di,1991,70-74,594.915,568.359,622.392,All races,M
di,1991,75-79,734.424,699.156,771.01,All races,M
di,1991,80-84,921.777,869.265,976.632,All races,M
di,1991,85+,983.525,916.295,1054.383,All races,M
di,1992,All ages,91.491,89.783,93.222,All races,M
di,1992,00-04,,,,All races,M
di,1992,00,,,,All races,M
di,1992,01-04,,,,All races,M
di,1992,05-09,,,,All races,M
di,1992,10-14,,,,All races,M
di,1992,15-19,,,,All races,M
di,1992,20-24,,,,All races,M
di,1992,25-29,3.074,2.089,4.364,All races,M
di,1992,30-34,7.113,5.631,8.865,All races,M
di,1992,35-39,13.614,11.474,16.037,All races,M
di,1992,40-44,29.419,26.032,33.123,All races,M
di,1992,45-49,53.422,48.315,58.923,All races,M
di,1992,50-54,101.745,93.584,110.428,All races,M
di,1992,55-59,180.673,168.688,193.285,All races,M
di,1992,60-64,296.838,281.068,313.262,All races,M
di,1992,65-69,450.434,429.886,471.71,All races,M
di,1992,70-74,576.31,550.571,602.942,All races,M
di,1992,75-79,719.747,685.33,755.444,All races,M
di,1992,80-84,857.726,808.157,909.54,All races,M
di,1992,85+,932.056,867.785,999.827,All races,M
di,1993,All ages,90.346,88.662,92.054,All races,M
di,1993,00-04,,,,All races,M
di,1993,00,,,,All races,M
di,1993,01-04,,,,All races,M
di,1993,05-09,,,,All races,M
di,1993,10-14,,,,All races,M
di,1993,15-19,,,,All races,M
di,1993,20-24,,,,All races,M
di,1993,25-29,3.132,2.128,4.446,All races,M
di,1993,30-34,7.341,5.838,9.112,All races,M
di,1993,35-39,11.806,9.842,14.047,All races,M
di,1993,40-44,27.349,24.12,30.891,All races,M
di,1993,45-49,52.213,47.257,57.548,All races,M
di,1993,50-54,102.87,94.912,111.317,All races,M
di,1993,55-59,188.574,176.467,201.293,All races,M
di,1993,60-64,273.627,258.357,289.565,All races,M
di,1993,65-69,429.155,409.139,449.896,All races,M
di,1993,70-74,589.182,563.397,615.843,All races,M
di,1993,75-79,720.452,686.45,755.704,All races,M
di,1993,80-84,840.852,792.681,891.185,All races,M
di,1993,85+,909.164,847.017,974.664,All races,M
di,1994,All ages,89.462,87.797,91.151,All races,M
di,1994,00-04,,,,All races,M
di,1994,00,,,,All races,M
di,1994,01-04,,,,All races,M
di,1994,05-09,,,,All races,M
di,1994,10-14,,,,All races,M
di,1994,15-19,,,,All races,M
di,1994,20-24,,,,All races,M
di,1994,25-29,1.947,1.172,3.041,All races,M
di,1994,30-34,6.519,5.11,8.197,All races,M
di,1994,35-39,12.156,10.178,14.406,All races,M
di,1994,40-44,27.199,24.017,30.686,All races,M
di,1994,45-49,48.264,43.61,53.28,All races,M
di,1994,50-54,99.839,92.17,107.976,All races,M
di,1994,55-59,181.307,169.596,193.613,All races,M
di,1994,60-64,290.243,274.393,306.77,All races,M
di,1994,65-69,427.503,407.49,448.245,All races,M
di,1994,70-74,560.588,535.617,586.424,All races,M
di,1994,75-79,716.408,682.938,751.094,All races,M
di,1994,80-84,859.118,811.328,908.987,All races,M
di,1994,85+,850.905,792.007,913.023,All races,M
di,1995,All ages,86.739,85.111,88.392,All races,M
di,1995,00-04,,,,All races,M
di,1995,00,,,,All races,M
di,1995,01-04,,,,All races,M
di,1995,05-09,,,,All races,M
di,1995,10-14,,,,All races,M
di,1995,15-19,,,,All races,M
di,1995,20-24,,,,All races,M
di,1995,25-29,2.255,1.413,3.414,All races,M
di,1995,30-34,5.485,4.196,7.046,All races,M
di,1995,35-39,12.43,10.442,14.685,All races,M
di,1995,40-44,27.432,24.274,30.886,All races,M
di,1995,45-49,48.13,43.589,53.016,All races,M
di,1995,50-54,99.314,91.819,107.258,All races,M
di,1995,55-59,177.336,165.863,189.394,All races,M
di,1995,60-64,267.859,252.619,283.778,All races,M
di,1995,65-69,415.94,396.187,436.423,All races,M
di,1995,70-74,530.541,506.384,555.551,All races,M
di,1995,75-79,693.417,660.899,727.121,All races,M
di,1995,80-84,787.439,742.695,834.174,All races,M
di,1995,85+,872.872,814.526,934.293,All races,M
di,1996,All ages,90.702,89.047,92.381,All races,M
di,1996,00-04,,,,All races,M
di,1996,00,,,,All races,M
di,1996,01-04,,,,All races,M
di,1996,05-09,,,,All races,M
di,1996,10-14,,,,All races,M
di,1996,15-19,,,,All races,M
di,1996,20-24,,,,All races,M
di,1996,25-29,3.246,2.22,4.583,All races,M
di,1996,30-34,5.203,3.941,6.741,All races,M
di,1996,35-39,14.163,12.047,16.543,All races,M
