Minor,Gender,Race,Age,Calendar Period,Rate
27,1,1,1,1,7.50588884E-07
27,1,1,1,2,1.058179309E-06
27,1,1,1,3,1.457350044E-06
27,1,1,1,4,1.489187049E-06
27,1,1,1,5,1.815540179E-06
27,1,1,1,6,1.838145752E-06
27,1,1,1,7,1.52967382E-06
27,1,1,1,8,1.522630506E-06
27,1,1,1,9,7.17438725E-07
27,1,1,1,10,8.17633848E-07
27,1,1,1,11,6.40463522E-07
27,1,1,1,12,7.42764894E-07
27,1,1,1,13,5.82100737E-07
27,1,1,1,14,4.23259342E-07
27,1,1,1,15,4.23259342E-07
27,1,1,2,1,2.711891586E-06
27,1,1,2,2,2.543078862E-06
27,1,1,2,3,4.638528431E-06
27,1,1,2,4,3.982154019E-06
27,1,1,2,5,5.656506329E-06
27,1,1,2,6,4.469311992E-06
27,1,1,2,7,6.410080684E-06
27,1,1,2,8,5.023204278E-06
27,1,1,2,9,4.155362218E-06
27,1,1,2,10,3.850835481E-06
27,1,1,2,11,3.16780019E-06
27,1,1,2,12,2.373757962E-06
27,1,1,2,13,2.11721943E-06
27,1,1,2,14,2.356783611E-06
27,1,1,2,15,2.356783611E-06
27,1,1,3,1,3.00300661E-06
27,1,1,3,2,4.326318508E-06
27,1,1,3,3,8.416473229E-06
27,1,1,3,4,8.441818556E-06
27,1,1,3,5,9.486321709E-06
27,1,1,3,6,8.989834988E-06
27,1,1,3,7,1.029280017E-05
27,1,1,3,8,1.2061993791E-05
27,1,1,3,9,1.1284003721E-05
27,1,1,3,10,1.2129726974E-05
27,1,1,3,11,7.217642296E-06
27,1,1,3,12,5.718030722E-06
27,1,1,3,13,5.361170085E-06
27,1,1,3,14,5.594635071E-06
27,1,1,3,15,5.594635071E-06
27,1,1,4,1,5.120046968E-06
27,1,1,4,2,5.950087268E-06
27,1,1,4,3,1.0729122166E-05
27,1,1,4,4,1.3275124043E-05
27,1,1,4,5,1.6497691488E-05
27,1,1,4,6,1.5582307848E-05
27,1,1,4,7,1.5497020212E-05
27,1,1,4,8,1.721366964E-05
27,1,1,4,9,2.1084755896E-05
27,1,1,4,10,2.1698938231E-05
27,1,1,4,11,1.5746629582E-05
27,1,1,4,12,1.1454343094E-05
27,1,1,4,13,9.459532642E-06
27,1,1,4,14,9.195314352E-06
27,1,1,4,15,9.195314352E-06
27,1,1,5,1,6.935281135E-06
27,1,1,5,2,9.195869501E-06
27,1,1,5,3,1.5644271392E-05
27,1,1,5,4,1.619027689E-05
27,1,1,5,5,2.0423649151E-05
27,1,1,5,6,2.4443522275E-05
27,1,1,5,7,2.1156668116E-05
27,1,1,5,8,2.5691793024E-05
27,1,1,5,9,2.9887407985E-05
27,1,1,5,10,3.1653374413E-05
27,1,1,5,11,2.5976335558E-05
27,1,1,5,12,2.01584484E-05
27,1,1,5,13,1.4299509279E-05
27,1,1,5,14,1.3080455887E-05
27,1,1,5,15,1.3080455887E-05
27,1,1,6,1,1.0423443925E-05
27,1,1,6,2,1.29573409E-05
