Minor,Gender,Race,Age,Calendar Period,Rate
66,1,1,1,1,1.2009422142E-05
66,1,1,1,2,7.122360733E-06
66,1,1,1,3,2.186025066E-06
66,1,1,1,4,1.997689944E-06
66,1,1,1,5,1.471213593E-06
66,1,1,1,6,1.706849627E-06
66,1,1,1,7,1.67308074E-06
66,1,1,1,8,1.171254235E-06
66,1,1,1,9,6.01722802E-07
66,1,1,1,10,5.6212327E-07
66,1,1,1,11,7.79694722E-07
66,1,1,1,12,6.40314563E-07
66,1,1,1,13,7.03371724E-07
66,1,1,1,14,7.28946645E-07
66,1,1,1,15,7.28946645E-07
66,1,1,2,1,1.2458980183E-05
66,1,1,2,2,7.589500978E-06
66,1,1,2,3,3.621307284E-06
66,1,1,2,4,2.457073756E-06
66,1,1,2,5,2.247105254E-06
66,1,1,2,6,2.028623883E-06
66,1,1,2,7,1.47295471E-06
66,1,1,2,8,1.2923778E-06
66,1,1,2,9,8.35589142E-07
66,1,1,2,10,6.01693044E-07
66,1,1,2,11,7.40856496E-07
66,1,1,2,12,5.52036735E-07
66,1,1,2,13,7.7216238E-07
66,1,1,2,14,1.034098931E-06
66,1,1,2,15,1.034098931E-06
66,1,1,3,1,1.3653670054E-05
66,1,1,3,2,8.729209025E-06
66,1,1,3,3,4.112158153E-06
66,1,1,3,4,2.909558823E-06
66,1,1,3,5,1.688243694E-06
66,1,1,3,6,2.491159093E-06
66,1,1,3,7,2.588986546E-06
66,1,1,3,8,1.726996874E-06
66,1,1,3,9,9.894116E-07
66,1,1,3,10,6.61206922E-07
66,1,1,3,11,1.055070635E-06
66,1,1,3,12,8.73588027E-07
66,1,1,3,13,7.16592041E-07
66,1,1,3,14,1.154050284E-06
66,1,1,3,15,1.154050284E-06
66,1,1,4,1,2.0992192568E-05
66,1,1,4,2,1.3478769117E-05
66,1,1,4,3,6.186866066E-06
66,1,1,4,4,4.95398215E-06
66,1,1,4,5,4.464081226E-06
66,1,1,4,6,3.755735738E-06
66,1,1,4,7,2.711062638E-06
66,1,1,4,8,1.775535854E-06
66,1,1,4,9,1.111053005E-06
66,1,1,4,10,1.194015649E-06
66,1,1,4,11,1.191285594E-06
66,1,1,4,12,1.060587324E-06
66,1,1,4,13,1.045655279E-06
66,1,1,4,14,1.132947041E-06
66,1,1,4,15,1.132947041E-06
66,1,1,5,1,2.7197180922E-05
66,1,1,5,2,1.9063583349E-05
66,1,1,5,3,1.0034456903E-05
66,1,1,5,4,7.774352073E-06
66,1,1,5,5,6.644292515E-06
66,1,1,5,6,5.315560034E-06
66,1,1,5,7,3.147602224E-06
66,1,1,5,8,2.598046486E-06
66,1,1,5,9,1.835460061E-06
66,1,1,5,10,1.895567131E-06
66,1,1,5,11,1.612167679E-06
66,1,1,5,12,1.733369767E-06
66,1,1,5,13,1.593894346E-06
66,1,1,5,14,1.680728969E-06
66,1,1,5,15,1.680728969E-06
66,1,1,6,1,4.4408719235E-05
66,1,1,6,2,2.8179951188E-05
66,1,1,6,3,1.7133417324E-05
66,1,1,6,4,1.214407472E-05
66,1,1,6,5,1.0828779468E-05
66,1,1,6,6,9.62654421E-06
66,1,1,6,7,6.136662297E-06
66,1,1,6,8,3.802511316E-06
66,1,1,6,9,3.099021372E-06
66,1,1,6,10,2.414284722E-06
66,1,1,6,11,2.415837992E-06
66,1,1,6,12,2.726589687E-06
66,1,1,6,13,2.715757445E-06
66,1,1,6,14,3.516715893E-06
66,1,1,6,15,3.516715893E-06
66,1,1,7,1,6.7042019844E-05
66,1,1,7,2,4.8719190903E-05
66,1,1,7,3,2.816691772E-05
66,1,1,7,4,2.1192339988E-05
66,1,1,7,5,2.0508434551E-05
66,1,1,7,6,1.6110444491E-05
66,1,1,7,7,1.0902217077E-05
66,1,1,7,8,6.90449749E-06
66,1,1,7,9,3.918585234E-06
66,1,1,7,10,3.892092037E-06
66,1,1,7,11,3.968511351E-06
66,1,1,7,12,4.102923937E-06
66,1,1,7,13,3.925938237E-06
66,1,1,7,14,4.59543618E-06
66,1,1,7,15,4.59543618E-06
66,1,1,8,1,0.000109311691437
66,1,1,8,2,7.776903088E-05
66,1,1,8,3,4.8946134985E-05
66,1,1,8,4,3.8695909165E-05
66,1,1,8,5,3.5382229003E-05
66,1,1,8,6,2.7935233826E-05
66,1,1,8,7,1.7024641004E-05
66,1,1,8,8,1.2176836266E-05
66,1,1,8,9,8.223708411E-06
66,1,1,8,10,5.991853889E-06
66,1,1,8,11,5.753263072E-06
66,1,1,8,12,6.432960894E-06
66,1,1,8,13,7.150314269E-06
66,1,1,8,14,7.986843132E-06
66,1,1,8,15,7.986843132E-06
66,1,1,9,1,0.000158492028249
66,1,1,9,2,0.000131137038205
66,1,1,9,3,8.0475141072E-05
66,1,1,9,4,6.8109674805E-05
66,1,1,9,5,5.9539524736E-05
66,1,1,9,6,4.9870120859E-05
66,1,1,9,7,3.2395736938E-05
66,1,1,9,8,1.8625371072E-05
66,1,1,9,9,1.2431143315E-05
66,1,1,9,10,1.1520324975E-05
66,1,1,9,11,9.781423499E-06
66,1,1,9,12,1.0119300098E-05
66,1,1,9,13,1.0370377553E-05
66,1,1,9,14,1.2213837959E-05
66,1,1,9,15,1.2213837959E-05
66,1,1,10,1,0.000244637619435
66,1,1,10,2,0.000191127324792
66,1,1,10,3,0.000126938103682
66,1,1,10,4,0.000112946714623
66,1,1,10,5,0.000105681654387
66,1,1,10,6,8.6561572771E-05
66,1,1,10,7,5.3858376372E-05
66,1,1,10,8,3.4905053785E-05
66,1,1,10,9,2.3926354119E-05
66,1,1,10,10,2.1298012905E-05
66,1,1,10,11,1.8570352154E-05
66,1,1,10,12,1.9304434071E-05
66,1,1,10,13,1.7842262864E-05
66,1,1,10,14,2.0981980836E-05
66,1,1,10,15,2.0981980836E-05
66,1,1,11,1,0.000333639530652
66,1,1,11,2,0.000288224575859
66,1,1,11,3,0.00020780565142
66,1,1,11,4,0.000172018303749
66,1,1,11,5,0.000172050401254
66,1,1,11,6,0.000141172212435
66,1,1,11,7,8.8260328773E-05
66,1,1,11,8,6.0922551902E-05
66,1,1,11,9,4.3834778634E-05
66,1,1,11,10,3.3319305052E-05
66,1,1,11,11,3.576222068E-05
66,1,1,11,12,3.0708791089E-05
66,1,1,11,13,3.1764096597E-05
66,1,1,11,14,3.1413452314E-05
66,1,1,11,15,3.1413452314E-05
66,1,1,12,1,0.000519586271281
66,1,1,12,2,0.000442444594254
66,1,1,12,3,0.00032338066823
66,1,1,12,4,0.000276640637104
66,1,1,12,5,0.00029081347318
66,1,1,12,6,0.000255110246128
66,1,1,12,7,0.000142873968309
66,1,1,12,8,0.000104702733136
66,1,1,12,9,8.0343576185E-05
66,1,1,12,10,7.3559925097E-05
66,1,1,12,11,6.3362265512E-05
66,1,1,12,12,6.6313363159E-05
66,1,1,12,13,6.216036968E-05
66,1,1,12,14,6.5329436826E-05
66,1,1,12,15,6.5329436826E-05
66,1,1,13,1,0.000757910367683
66,1,1,13,2,0.00065158417125
66,1,1,13,3,0.000488883761819
66,1,1,13,4,0.000447834025266
66,1,1,13,5,0.000447887039278
66,1,1,13,6,0.000394959794102
66,1,1,13,7,0.000258114204427
66,1,1,13,8,0.000186864799485
66,1,1,13,9,0.000155386379524
66,1,1,13,10,0.000142965994207
66,1,1,13,11,0.000137693351274
66,1,1,13,12,0.000121996492373
66,1,1,13,13,0.000124647423033
66,1,1,13,14,0.000120518889377
66,1,1,13,15,0.000120518889377
66,1,1,14,1,0.001107055038617
66,1,1,14,2,0.00093877972401
66,1,1,14,3,0.000793349319025
66,1,1,14,4,0.000738647656081
66,1,1,14,5,0.000730446933711
66,1,1,14,6,0.000645322077757
66,1,1,14,7,0.000448558770574
66,1,1,14,8,0.000335226890002
66,1,1,14,9,0.000294958156564
66,1,1,14,10,0.000286533001138
66,1,1,14,11,0.000271167473303
66,1,1,14,12,0.000261343535694
66,1,1,14,13,0.000246882648448
66,1,1,14,14,0.000250743228002
66,1,1,14,15,0.000250743228002
66,1,1,15,1,0.001752494783491
66,1,1,15,2,0.001514436374894
66,1,1,15,3,0.001161520326606
66,1,1,15,4,0.001193756964694
66,1,1,15,5,0.001099927873582
66,1,1,15,6,0.000889549482597
66,1,1,15,7,0.000735438150078
66,1,1,15,8,0.000620763110513
66,1,1,15,9,0.000645780598419
66,1,1,15,10,0.000626162273875
66,1,1,15,11,0.000640226817735
66,1,1,15,12,0.000599076303382
66,1,1,15,13,0.000625583033876
66,1,1,15,14,0.000631548861419
66,1,1,15,15,0.000631548861419
66,1,2,1,1,2.3797828296E-05
66,1,2,1,2,1.5719217057E-05
66,1,2,1,3,1.0317662625E-05
66,1,2,1,4,5.45245865E-06
66,1,2,1,5,4.785625721E-06
66,1,2,1,6,4.86403757E-06
66,1,2,1,7,1.449722312E-06
66,1,2,1,8,6.29484751E-07
66,1,2,1,9,1.593193513E-06
66,1,2,1,10,1.34787738E-06
66,1,2,1,11,8.96905229E-07
66,1,2,1,12,1.303146578E-06
66,1,2,1,13,8.36380407E-07
66,1,2,1,14,1.009723347E-06
66,1,2,1,15,1.009723347E-06
66,1,2,2,1,3.2858651324E-05
66,1,2,2,2,2.5473351857E-05
66,1,2,2,3,1.2554471539E-05
66,1,2,2,4,1.1485313565E-05
66,1,2,2,5,4.537385218E-06
66,1,2,2,6,5.680410989E-06
66,1,2,2,7,4.491776306E-06
66,1,2,2,8,2.347612097E-06
66,1,2,2,9,2.249928565E-06
66,1,2,2,10,1.542246156E-06
66,1,2,2,11,6.719244E-07
66,1,2,2,12,1.911992987E-06
66,1,2,2,13,1.073287947E-06
66,1,2,2,14,1.197509563E-06
66,1,2,2,15,1.197509563E-06
66,1,2,3,1,4.8517764832E-05
66,1,2,3,2,3.5711510514E-05
66,1,2,3,3,2.011312008E-05
66,1,2,3,4,1.0936277954E-05
66,1,2,3,5,9.57675382E-06
66,1,2,3,6,7.696092309E-06
66,1,2,3,7,6.527794636E-06
66,1,2,3,8,2.354433676E-06
66,1,2,3,9,2.222801077E-06
66,1,2,3,10,1.569691337E-06
66,1,2,3,11,1.933907021E-06
66,1,2,3,12,1.821936249E-06
66,1,2,3,13,1.185654529E-06
66,1,2,3,14,1.305247652E-06
66,1,2,3,15,1.305247652E-06
66,1,2,4,1,8.3530832531E-05
66,1,2,4,2,4.3301779515E-05
66,1,2,4,3,3.2195980511E-05
66,1,2,4,4,1.4518982726E-05
66,1,2,4,5,1.4114547394E-05
66,1,2,4,6,1.0622428803E-05
66,1,2,4,7,1.0366291712E-05
66,1,2,4,8,5.073129157E-06
66,1,2,4,9,2.724333215E-06
66,1,2,4,10,3.739923646E-06
66,1,2,4,11,2.237895447E-06
66,1,2,4,12,2.202595384E-06
66,1,2,4,13,2.215883297E-06
66,1,2,4,14,1.210109215E-06
66,1,2,4,15,1.210109215E-06
66,1,2,5,1,8.7554795696E-05
66,1,2,5,2,5.9011520155E-05
66,1,2,5,3,3.3475721384E-05
66,1,2,5,4,2.8328659105E-05
66,1,2,5,5,2.1214716681E-05
66,1,2,5,6,1.9068139998E-05
66,1,2,5,7,1.4474861758E-05
66,1,2,5,8,5.872999645E-06
66,1,2,5,9,7.659248886E-06
66,1,2,5,10,4.871403325E-06
66,1,2,5,11,5.253759003E-06
66,1,2,5,12,3.866676147E-06
66,1,2,5,13,3.577272025E-06
66,1,2,5,14,2.121470611E-06
66,1,2,5,15,2.121470611E-06
66,1,2,6,1,0.000129904343165
66,1,2,6,2,9.9009693301E-05
66,1,2,6,3,5.7166737632E-05
66,1,2,6,4,3.7307316191E-05
66,1,2,6,5,3.9750755787E-05
66,1,2,6,6,3.3646099114E-05
66,1,2,6,7,2.0679743158E-05
66,1,2,6,8,1.4356850863E-05
66,1,2,6,9,6.780238897E-06
66,1,2,6,10,5.809063939E-06
66,1,2,6,11,5.722883876E-06
66,1,2,6,12,5.370865418E-06
66,1,2,6,13,5.026842848E-06
66,1,2,6,14,4.115258668E-06
66,1,2,6,15,4.115258668E-06
66,1,2,7,1,0.000183590255674
66,1,2,7,2,0.000130561840121
66,1,2,7,3,8.5805105404E-05
66,1,2,7,4,6.8206629765E-05
66,1,2,7,5,5.0722333815E-05
66,1,2,7,6,4.3046288646E-05
66,1,2,7,7,3.0854919849E-05
66,1,2,7,8,1.5567462306E-05
66,1,2,7,9,1.5353462785E-05
66,1,2,7,10,9.047091825E-06
66,1,2,7,11,9.846706869E-06
66,1,2,7,12,1.050031921E-05
66,1,2,7,13,8.204699382E-06
