Minor,Gender,Race,Age,Calendar Period,Rate
40,1,1,1,1,5.179063299E-06
40,1,1,1,2,4.721107686E-06
40,1,1,1,3,3.238555653E-06
40,1,1,1,4,3.19630391E-06
40,1,1,1,5,2.472890933E-06
40,1,1,1,6,2.284552578E-06
40,1,1,1,7,2.700830338E-06
40,1,1,1,8,2.155107793E-06
40,1,1,1,9,1.920884329E-06
40,1,1,1,10,1.58416558E-06
40,1,1,1,11,1.364465764E-06
40,1,1,1,12,1.741655613E-06
40,1,1,1,13,1.115693079E-06
40,1,1,1,14,1.269778027E-06
40,1,1,1,15,1.269778027E-06
40,1,1,2,1,5.934719267E-06
40,1,1,2,2,5.086157724E-06
40,1,1,2,3,3.824751513E-06
40,1,1,2,4,3.177250547E-06
40,1,1,2,5,2.944482746E-06
40,1,1,2,6,2.630871598E-06
40,1,1,2,7,2.509478395E-06
40,1,1,2,8,1.97514343E-06
40,1,1,2,9,1.716345264E-06
40,1,1,2,10,1.636605079E-06
40,1,1,2,11,1.660540422E-06
40,1,1,2,12,1.71131388E-06
40,1,1,2,13,1.768500936E-06
40,1,1,2,14,1.250538242E-06
40,1,1,2,15,1.250538242E-06
40,1,1,3,1,8.288298244E-06
40,1,1,3,2,5.321754625E-06
40,1,1,3,3,5.764707691E-06
40,1,1,3,4,3.606213752E-06
40,1,1,3,5,2.974524604E-06
40,1,1,3,6,2.816092888E-06
40,1,1,3,7,3.157300666E-06
40,1,1,3,8,2.671448289E-06
40,1,1,3,9,2.167282552E-06
40,1,1,3,10,2.895630311E-06
40,1,1,3,11,2.733592099E-06
40,1,1,3,12,2.43545753E-06
40,1,1,3,13,2.123235677E-06
40,1,1,3,14,2.032132021E-06
40,1,1,3,15,2.032132021E-06
40,1,1,4,1,9.770756297E-06
40,1,1,4,2,9.066799646E-06
40,1,1,4,3,6.421810347E-06
40,1,1,4,4,5.341012006E-06
40,1,1,4,5,3.998264055E-06
40,1,1,4,6,4.075372822E-06
40,1,1,4,7,3.810142085E-06
40,1,1,4,8,3.2200396E-06
40,1,1,4,9,3.560419858E-06
40,1,1,4,10,3.145771997E-06
40,1,1,4,11,3.94207233E-06
40,1,1,4,12,3.912388794E-06
40,1,1,4,13,2.918107756E-06
40,1,1,4,14,2.87188901E-06
40,1,1,4,15,2.87188901E-06
40,1,1,5,1,1.1241501448E-05
40,1,1,5,2,1.1463344172E-05
40,1,1,5,3,7.585101281E-06
40,1,1,5,4,6.377987866E-06
40,1,1,5,5,6.304527557E-06
40,1,1,5,6,5.235021245E-06
40,1,1,5,7,5.936616854E-06
40,1,1,5,8,4.18574156E-06
40,1,1,5,9,4.86396916E-06
40,1,1,5,10,5.011567893E-06
40,1,1,5,11,5.517700647E-06
40,1,1,5,12,4.322724604E-06
40,1,1,5,13,3.87088627E-06
40,1,1,5,14,3.556325064E-06
40,1,1,5,15,3.556325064E-06
40,1,1,6,1,1.8907642469E-05
40,1,1,6,2,1.4361807921E-05
40,1,1,6,3,1.197634395E-05
40,1,1,6,4,1.0933701825E-05
40,1,1,6,5,8.881157262E-06
40,1,1,6,6,9.201275188E-06
40,1,1,6,7,8.872753767E-06
40,1,1,6,8,6.634168679E-06
40,1,1,6,9,6.342183274E-06
40,1,1,6,10,5.623516853E-06
40,1,1,6,11,6.039594981E-06
40,1,1,6,12,5.836253958E-06
40,1,1,6,13,5.539283043E-06
40,1,1,6,14,4.665969453E-06
40,1,1,6,15,4.665969453E-06
40,1,1,7,1,2.3305571982E-05
40,1,1,7,2,1.9975864573E-05
40,1,1,7,3,1.5732024278E-05
40,1,1,7,4,1.6901866248E-05
40,1,1,7,5,1.2345671492E-05
40,1,1,7,6,1.2880572769E-05
40,1,1,7,7,1.3403084077E-05
40,1,1,7,8,1.0897459894E-05
40,1,1,7,9,9.436593012E-06
40,1,1,7,10,8.216638744E-06
40,1,1,7,11,7.968026696E-06
40,1,1,7,12,7.096252093E-06
40,1,1,7,13,7.574751423E-06
40,1,1,7,14,6.586791859E-06
40,1,1,7,15,6.586791859E-06
40,1,1,8,1,3.0282292898E-05
40,1,1,8,2,2.8373715048E-05
40,1,1,8,3,2.17882584E-05
40,1,1,8,4,2.2782216521E-05
40,1,1,8,5,1.7781838166E-05
40,1,1,8,6,1.6701340101E-05
40,1,1,8,7,1.9951395268E-05
