Minor,Gender,Race,Age,Calendar Period,Rate
48,1,1,1,1,4.428474415E-06
48,1,1,1,2,3.378033948E-06
48,1,1,1,3,2.42891674E-06
48,1,1,1,4,1.779760132E-06
48,1,1,1,5,3.349358606E-06
48,1,1,1,6,3.886365304E-06
48,1,1,1,7,1.1353047881E-05
48,1,1,1,8,5.106668466E-06
48,1,1,1,9,2.730895793E-06
48,1,1,1,10,2.04408462E-06
48,1,1,1,11,2.645392808E-06
48,1,1,1,12,3.32963573E-06
48,1,1,1,13,3.371333435E-06
48,1,1,1,14,3.550675595E-06
48,1,1,1,15,3.550675595E-06
48,1,1,2,1,6.445655363E-06
48,1,1,2,2,5.602720618E-06
48,1,1,2,3,3.824751513E-06
48,1,1,2,4,3.134887207E-06
48,1,1,2,5,6.315140627E-06
48,1,1,2,6,5.863990912E-06
48,1,1,2,7,2.5367553344E-05
48,1,1,2,8,1.7020371776E-05
48,1,1,2,9,7.904221611E-06
48,1,1,2,10,8.23116084E-06
48,1,1,2,11,4.445138976E-06
48,1,1,2,12,6.817653682E-06
48,1,1,2,13,9.764117843E-06
48,1,1,2,14,1.0196696439E-05
48,1,1,2,15,1.0196696439E-05
48,1,1,3,1,6.766774895E-06
48,1,1,3,2,6.929766813E-06
48,1,1,3,3,4.573334768E-06
48,1,1,3,4,3.07347763E-06
48,1,1,3,5,4.783357133E-06
48,1,1,3,6,5.451667001E-06
48,1,1,3,7,1.5376054242E-05
48,1,1,3,8,1.7404890369E-05
48,1,1,3,9,1.4817616577E-05
48,1,1,3,10,1.6188169458E-05
48,1,1,3,11,8.464543956E-06
48,1,1,3,12,1.1330171986E-05
48,1,1,3,13,1.4305300377E-05
48,1,1,3,14,1.4425628547E-05
48,1,1,3,15,1.4425628547E-05
48,1,1,4,1,7.72273751E-06
48,1,1,4,2,7.569158633E-06
48,1,1,4,3,7.400744852E-06
48,1,1,4,4,4.683061251E-06
48,1,1,4,5,4.037082152E-06
48,1,1,4,6,3.316234747E-06
48,1,1,4,7,8.609455674E-06
48,1,1,4,8,9.99115091E-06
48,1,1,4,9,1.4973964367E-05
48,1,1,4,10,2.6268344271E-05
48,1,1,4,11,1.2995842846E-05
48,1,1,4,12,1.652159364E-05
48,1,1,4,13,1.6195498045E-05
48,1,1,4,14,1.596664899E-05
48,1,1,4,15,1.596664899E-05
48,1,1,5,1,8.249811546E-06
48,1,1,5,2,9.069898686E-06
48,1,1,5,3,9.955445431E-06
48,1,1,5,4,7.849831219E-06
48,1,1,5,5,3.133387947E-06
48,1,1,5,6,2.97993517E-06
48,1,1,5,7,6.892850441E-06
48,1,1,5,8,6.026024487E-06
48,1,1,5,9,1.0339758341E-05
48,1,1,5,10,2.6719706539E-05
48,1,1,5,11,1.7143473205E-05
48,1,1,5,12,2.0650639816E-05
48,1,1,5,13,2.2519450122E-05
48,1,1,5,14,1.8147001184E-05
48,1,1,5,15,1.8147001184E-05
48,1,1,6,1,9.259896696E-06
48,1,1,6,2,1.0103101471E-05
48,1,1,6,3,1.2913993655E-05
48,1,1,6,4,1.2386149299E-05
48,1,1,6,5,3.233052863E-06
48,1,1,6,6,3.015543969E-06
48,1,1,6,7,4.416833373E-06
48,1,1,6,8,5.056531005E-06
48,1,1,6,9,7.927729092E-06
48,1,1,6,10,1.6075603149E-05
48,1,1,6,11,1.5728111929E-05
48,1,1,6,12,2.4539307182E-05
48,1,1,6,13,2.8364577764E-05
48,1,1,6,14,2.7076413869E-05
48,1,1,6,15,2.7076413869E-05
48,1,1,7,1,1.0318105657E-05
48,1,1,7,2,1.2154890164E-05
48,1,1,7,3,1.6391450446E-05
48,1,1,7,4,1.3521492998E-05
48,1,1,7,5,4.10168691E-06
48,1,1,7,6,4.358381118E-06
48,1,1,7,7,5.666026796E-06
48,1,1,7,8,4.450489346E-06
48,1,1,7,9,6.63760356E-06
48,1,1,7,10,1.167627611E-05
48,1,1,7,11,1.1378466138E-05
48,1,1,7,12,2.2501570272E-05
48,1,1,7,13,3.1777005969E-05
48,1,1,7,14,3.0483059997E-05
48,1,1,7,15,3.0483059997E-05
48,1,1,8,1,1.3351479983E-05
48,1,1,8,2,1.3288265781E-05
48,1,1,8,3,1.734799721E-05
48,1,1,8,4,1.7122939806E-05
48,1,1,8,5,6.078485495E-06
48,1,1,8,6,5.59558965E-06
48,1,1,8,7,6.801612023E-06
48,1,1,8,8,7.069102933E-06
48,1,1,8,9,7.860897746E-06
48,1,1,8,10,1.0454751957E-05
