Minor,Gender,Race,Age,Calendar Period,Rate
43,1,1,1,1,5.62941663E-07
43,1,1,1,2,1.62796817E-07
43,1,1,1,3,1.21445837E-07
43,1,1,1,4,1.08964906E-07
43,1,1,1,5,3.1302417E-08
43,1,1,1,6,0
43,1,1,1,7,0
43,1,1,1,8,0
43,1,1,1,9,0
43,1,1,1,10,0
43,1,1,1,11,0
43,1,1,1,12,0
43,1,1,1,13,0
43,1,1,1,14,0
43,1,1,1,15,0
43,1,1,2,1,9.03963862E-07
43,1,1,2,2,3.17884858E-07
43,1,1,2,3,3.25510767E-07
43,1,1,2,4,0
43,1,1,2,5,0
43,1,1,2,6,0
43,1,1,2,7,0
43,1,1,2,8,0
43,1,1,2,9,0
43,1,1,2,10,0
43,1,1,2,11,0
43,1,1,2,12,0
43,1,1,2,13,0
43,1,1,2,14,0
43,1,1,2,15,0
43,1,1,3,1,7.60761675E-07
43,1,1,3,2,2.68002031E-07
43,1,1,3,3,3.07451077E-07
43,1,1,3,4,4.0979702E-08
43,1,1,3,5,4.0196278E-08
43,1,1,3,6,3.6103755E-08
43,1,1,3,7,0
43,1,1,3,8,0
43,1,1,3,9,0
43,1,1,3,10,0
43,1,1,3,11,0
43,1,1,3,12,0
43,1,1,3,13,0
43,1,1,3,14,0
43,1,1,3,15,0
43,1,1,4,1,1.237344684E-06
43,1,1,4,2,5.26198194E-07
43,1,1,4,3,1.56629521E-07
43,1,1,4,4,1.16108957E-07
43,1,1,4,5,3.8818098E-08
43,1,1,4,6,3.9954636E-08
43,1,1,4,7,0
43,1,1,4,8,3.0093828E-08
43,1,1,4,9,0
43,1,1,4,10,0
43,1,1,4,11,0
43,1,1,4,12,0
43,1,1,4,13,0
43,1,1,4,14,0
43,1,1,4,15,0
43,1,1,5,1,1.722488125E-06
43,1,1,5,2,1.049756792E-06
43,1,1,5,3,3.55551623E-07
43,1,1,5,4,1.88697866E-07
43,1,1,5,5,1.13254986E-07
43,1,1,5,6,1.61077577E-07
43,1,1,5,7,0
43,1,1,5,8,0
43,1,1,5,9,0
43,1,1,5,10,0
43,1,1,5,11,2.2706587E-08
43,1,1,5,12,2.1399627E-08
43,1,1,5,13,0
43,1,1,5,14,0
43,1,1,5,15,0
43,1,1,6,1,2.521018996E-06
43,1,1,6,2,1.766910123E-06
43,1,1,6,3,6.39306617E-07
43,1,1,6,4,2.82420342E-07
43,1,1,6,5,2.33714665E-07
43,1,1,6,6,2.70625741E-07
43,1,1,6,7,7.8174042E-08
43,1,1,6,8,4.0452248E-08
43,1,1,6,9,0
43,1,1,6,10,0
43,1,1,6,11,0
43,1,1,6,12,0
43,1,1,6,13,0
43,1,1,6,14,0
43,1,1,6,15,0
43,1,1,7,1,4.004041001E-06
43,1,1,7,2,2.88927717E-06
43,1,1,7,3,1.460157942E-06
43,1,1,7,4,9.96776727E-07
43,1,1,7,5,4.46718376E-07
43,1,1,7,6,7.7828234E-08
43,1,1,7,7,1.56304187E-07
43,1,1,7,8,8.3186717E-08
43,1,1,7,9,0
43,1,1,7,10,0
43,1,1,7,11,3.1003995E-08
43,1,1,7,12,0
43,1,1,7,13,0
43,1,1,7,14,0
43,1,1,7,15,0
43,1,1,8,1,1.0340295136E-05
43,1,1,8,2,5.827231305E-06
43,1,1,8,3,3.665797029E-06
43,1,1,8,4,1.160877275E-06
43,1,1,8,5,7.71151145E-07
43,1,1,8,6,5.55287523E-07
43,1,1,8,7,4.12218911E-07
43,1,1,8,8,1.225856E-07
43,1,1,8,9,4.0312296E-08
43,1,1,8,10,0
43,1,1,8,11,0
43,1,1,8,12,0
43,1,1,8,13,0
43,1,1,8,14,7.0472145E-08
43,1,1,8,15,7.0472145E-08
43,1,1,9,1,2.0848799908E-05
