Minor,Gender,Race,Age,Calendar Period,Rate
54,1,1,1,1,7.956242169E-06
54,1,1,1,2,5.575790974E-06
54,1,1,1,3,9.71566696E-07
54,1,1,1,4,5.81146166E-07
54,1,1,1,5,5.0083867E-07
54,1,1,1,6,3.6762915E-07
54,1,1,1,7,2.62912688E-07
54,1,1,1,8,9.3700339E-08
54,1,1,1,9,1.38859108E-07
54,1,1,1,10,1.27755289E-07
54,1,1,1,11,1.6707744E-07
54,1,1,1,12,3.0735099E-07
54,1,1,1,13,3.39558763E-07
54,1,1,1,14,2.58658487E-07
54,1,1,1,15,2.58658487E-07
54,1,1,2,1,1.6192743961E-05
54,1,1,2,2,1.3033279167E-05
54,1,1,2,3,2.76684152E-06
54,1,1,2,4,1.694533625E-06
54,1,1,2,5,1.162295821E-06
54,1,1,2,6,1.236192679E-06
54,1,1,2,7,7.09200416E-07
54,1,1,2,8,4.63305249E-07
54,1,1,2,9,4.96836787E-07
54,1,1,2,10,8.42370261E-07
54,1,1,2,11,7.1530972E-07
54,1,1,2,12,8.28055103E-07
54,1,1,2,13,1.594141689E-06
54,1,1,2,14,2.236539549E-06
54,1,1,2,15,2.236539549E-06
54,1,1,3,1,2.3823852441E-05
54,1,1,3,2,1.9143002247E-05
54,1,1,3,3,6.956080614E-06
54,1,1,3,4,3.770132559E-06
54,1,1,3,5,2.492169263E-06
54,1,1,3,6,2.094017788E-06
54,1,1,3,7,1.51550432E-06
54,1,1,3,8,1.349216308E-06
54,1,1,3,9,1.71969159E-06
54,1,1,3,10,1.641617184E-06
54,1,1,3,11,2.182077904E-06
54,1,1,3,12,2.382512801E-06
54,1,1,3,13,4.53841626E-06
54,1,1,3,14,5.569547021E-06
54,1,1,3,15,5.569547021E-06
54,1,1,4,1,4.014970164E-05
54,1,1,4,2,2.7240875723E-05
54,1,1,4,3,1.4801489703E-05
54,1,1,4,4,8.43725085E-06
54,1,1,4,5,7.142529962E-06
54,1,1,4,6,4.075372822E-06
54,1,1,4,7,2.124886932E-06
54,1,1,4,8,2.588069212E-06
54,1,1,4,9,3.964439132E-06
54,1,1,4,10,4.064245573E-06
54,1,1,4,11,4.851781329E-06
54,1,1,4,12,6.552072799E-06
54,1,1,4,13,8.92454622E-06
54,1,1,4,14,1.2936674347E-05
54,1,1,4,15,1.2936674347E-05
54,1,1,5,1,7.0440698587E-05
54,1,1,5,2,5.2361868802E-05
54,1,1,5,3,3.4290978707E-05
54,1,1,5,4,2.0869983963E-05
54,1,1,5,5,1.6346469653E-05
54,1,1,5,6,1.1114352797E-05
54,1,1,5,7,4.980383266E-06
54,1,1,5,8,4.763085224E-06
54,1,1,5,9,7.647750252E-06
