Minor,Gender,Race,Age,Calendar Period,Rate
16,1,1,1,1,0
16,1,1,1,2,0
16,1,1,1,3,0
16,1,1,1,4,0
16,1,1,1,5,0
16,1,1,1,6,5.251845E-08
16,1,1,1,7,4.7802307E-08
16,1,1,1,8,0
16,1,1,1,9,0
16,1,1,1,10,0
16,1,1,1,11,0
16,1,1,1,12,0
16,1,1,1,13,0
16,1,1,1,14,0
16,1,1,1,15,0
16,1,1,2,1,0
16,1,1,2,2,0
16,1,1,2,3,0
16,1,1,2,4,0
16,1,1,2,5,0
16,1,1,2,6,3.1697248E-08
16,1,1,2,7,0
16,1,1,2,8,7.315346E-08
16,1,1,2,9,4.5166981E-08
16,1,1,2,10,0
16,1,1,2,11,2.5546776E-08
16,1,1,2,12,0
16,1,1,2,13,0
16,1,1,2,14,0
16,1,1,2,15,0
16,1,1,3,1,0
16,1,1,3,2,0
16,1,1,3,3,0
16,1,1,3,4,0
16,1,1,3,5,0
16,1,1,3,6,1.4441502E-07
16,1,1,3,7,6.3146013E-08
16,1,1,3,8,8.0952978E-08
16,1,1,3,9,7.0672257E-08
16,1,1,3,10,2.2800239E-08
16,1,1,3,11,2.3978878E-08
16,1,1,3,12,0
16,1,1,3,13,0
16,1,1,3,14,0
16,1,1,3,15,0
16,1,1,4,1,0
16,1,1,4,2,0
16,1,1,4,3,0
16,1,1,4,4,0
16,1,1,4,5,3.8818098E-08
16,1,1,4,6,1.59818542E-07
16,1,1,4,7,2.1981589E-07
16,1,1,4,8,9.0281484E-08
16,1,1,4,9,1.01004819E-07
16,1,1,4,10,1.14809197E-07
16,1,1,4,11,2.1659738E-08
16,1,1,4,12,0
16,1,1,4,13,0
16,1,1,4,14,0
16,1,1,4,15,0
16,1,1,5,1,0
16,1,1,5,2,0
16,1,1,5,3,0
16,1,1,5,4,0
16,1,1,5,5,0
16,1,1,5,6,2.81885759E-07
16,1,1,5,7,3.98430661E-07
16,1,1,5,8,4.69091727E-07
16,1,1,5,9,5.81229019E-07
16,1,1,5,10,1.03866692E-07
16,1,1,5,11,1.81652696E-07
16,1,1,5,12,1.92596641E-07
16,1,1,5,13,0
16,1,1,5,14,4.8716782E-08
16,1,1,5,15,4.8716782E-08
16,1,1,6,1,0
16,1,1,6,2,0
16,1,1,6,3,0
16,1,1,6,4,0
16,1,1,6,5,1.16857332E-07
16,1,1,6,6,6.18573122E-07
16,1,1,6,7,8.59914462E-07
16,1,1,6,8,8.49497209E-07
16,1,1,6,9,6.12597248E-07
16,1,1,6,10,3.82752456E-07
16,1,1,6,11,4.27804644E-07
16,1,1,6,12,2.4787179E-07
16,1,1,6,13,2.1553631E-08
16,1,1,6,14,4.5970142E-08
16,1,1,6,15,4.5970142E-08
16,1,1,7,1,0
16,1,1,7,2,0
16,1,1,7,3,0
16,1,1,7,4,0
16,1,1,7,5,1.21832284E-07
16,1,1,7,6,8.95024694E-07
16,1,1,7,7,1.758422109E-06
16,1,1,7,8,1.663734335E-06
16,1,1,7,9,1.399494726E-06
16,1,1,7,10,1.189250345E-06
16,1,1,7,11,8.68111858E-07
16,1,1,7,12,5.41895614E-07
16,1,1,7,13,1.15468772E-07
16,1,1,7,14,4.3766059E-08
16,1,1,7,15,4.3766059E-08
16,1,1,8,1,0
16,1,1,8,2,0
16,1,1,8,3,0
16,1,1,8,4,0
16,1,1,8,5,2.2680916E-07
16,1,1,8,6,1.366861594E-06
16,1,1,8,7,3.215307502E-06
16,1,1,8,8,2.9420544E-06
16,1,1,8,9,2.983109914E-06
16,1,1,8,10,2.314095295E-06
16,1,1,8,11,2.68226454E-06
16,1,1,8,12,1.330957426E-06
16,1,1,8,13,1.29534679E-07
16,1,1,8,14,1.17453575E-07
16,1,1,8,15,1.17453575E-07
16,1,1,9,1,0
16,1,1,9,2,0
16,1,1,9,3,0
16,1,1,9,4,0
16,1,1,9,5,5.18185594E-07
16,1,1,9,6,2.553735658E-06
16,1,1,9,7,5.278971061E-06
16,1,1,9,8,5.698172885E-06
16,1,1,9,9,5.48799638E-06
16,1,1,9,10,5.452367546E-06
16,1,1,9,11,3.696206115E-06
16,1,1,9,12,3.184958995E-06
16,1,1,9,13,2.56851456E-07
16,1,1,9,14,2.1287735E-07
16,1,1,9,15,2.1287735E-07
16,1,1,10,1,0
16,1,1,10,2,0
16,1,1,10,3,0
16,1,1,10,4,0
16,1,1,10,5,6.79029321E-07
16,1,1,10,6,3.026229127E-06
16,1,1,10,7,7.648526822E-06
16,1,1,10,8,9.33449518E-06
16,1,1,10,9,8.96065419E-06
16,1,1,10,10,9.685087765E-06
16,1,1,10,11,8.913769034E-06
16,1,1,10,12,5.862828125E-06
16,1,1,10,13,7.10347702E-07
16,1,1,10,14,5.02763119E-07
16,1,1,10,15,5.02763119E-07
16,1,1,11,1,0
16,1,1,11,2,0
16,1,1,11,3,0
16,1,1,11,4,0
16,1,1,11,5,7.37464215E-07
16,1,1,11,6,4.398112849E-06
16,1,1,11,7,1.2637581532E-05
16,1,1,11,8,1.1953927017E-05
16,1,1,11,9,1.3969929452E-05
16,1,1,11,10,1.4199149999E-05
16,1,1,11,11,1.5540129321E-05
16,1,1,11,12,9.606077745E-06
16,1,1,11,13,1.125298108E-06
16,1,1,11,14,6.26479106E-07
16,1,1,11,15,6.26479106E-07
16,1,1,12,1,0
16,1,1,12,2,0
16,1,1,12,3,0
16,1,1,12,4,0
16,1,1,12,5,6.86806448E-07
16,1,1,12,6,4.992748513E-06
16,1,1,12,7,1.2049611785E-05
16,1,1,12,8,1.4075603275E-05
16,1,1,12,9,1.7168701294E-05
16,1,1,12,10,2.0735468719E-05
