Minor,Gender,Race,Age,Calendar Period,Rate
86,1,1,1,1,2.9460613693E-05
86,1,1,1,2,2.730916601E-05
86,1,1,1,3,2.1698322873E-05
86,1,1,1,4,1.7252776789E-05
86,1,1,1,5,1.593293019E-05
86,1,1,1,6,1.8118865271E-05
86,1,1,1,7,2.0913509255E-05
86,1,1,1,8,2.0942025726E-05
86,1,1,1,9,1.5505933739E-05
86,1,1,1,10,1.1319118582E-05
86,1,1,1,11,1.0943572351E-05
86,1,1,1,12,9.78400653E-06
86,1,1,1,13,8.125156121E-06
86,1,1,1,14,6.607548623E-06
86,1,1,1,15,6.607548623E-06
86,1,1,2,1,3.0302440761E-05
86,1,1,2,2,2.7576511408E-05
86,1,1,2,3,2.3925041381E-05
86,1,1,2,4,2.1817120424E-05
86,1,1,2,5,2.1231270329E-05
86,1,1,2,6,2.1363945268E-05
86,1,1,2,7,2.757698541E-05
86,1,1,2,8,2.7091164818E-05
86,1,1,2,9,2.5022507271E-05
86,1,1,2,10,2.0529766657E-05
86,1,1,2,11,1.5328065435E-05
86,1,1,2,12,1.5401824918E-05
86,1,1,2,13,1.5219071434E-05
86,1,1,2,14,1.4236896914E-05
86,1,1,2,15,1.4236896914E-05
86,1,1,3,1,3.3313353329E-05
86,1,1,3,2,2.6455629105E-05
86,1,1,3,3,2.6825106455E-05
86,1,1,3,4,2.3522348793E-05
86,1,1,3,5,1.9133428532E-05
86,1,1,3,6,2.1770564248E-05
86,1,1,3,7,2.2922002834E-05
86,1,1,3,8,2.3449379428E-05
86,1,1,3,9,2.3628091299E-05
86,1,1,3,10,2.0497414567E-05
86,1,1,3,11,1.707296118E-05
86,1,1,3,12,1.6624644877E-05
86,1,1,3,13,1.4915730634E-05
86,1,1,3,14,1.4275100249E-05
86,1,1,3,15,1.4275100249E-05
86,1,1,4,1,5.0603130866E-05
86,1,1,4,2,3.9626771669E-05
86,1,1,4,3,3.4458494548E-05
86,1,1,4,4,2.8369288407E-05
86,1,1,4,5,2.4882400573E-05
86,1,1,4,6,2.6649741883E-05
86,1,1,4,7,2.535209926E-05
86,1,1,4,8,2.0915210489E-05
86,1,1,4,9,2.2397818538E-05
86,1,1,4,10,2.0527884421E-05
86,1,1,4,11,1.9190527937E-05
86,1,1,4,12,1.7511475142E-05
86,1,1,4,13,1.5052572508E-05
86,1,1,4,14,1.5597782512E-05
86,1,1,4,15,1.5597782512E-05
86,1,1,5,1,7.2389829886E-05
86,1,1,5,2,4.7155075112E-05
86,1,1,5,3,5.1238939382E-05
86,1,1,5,4,3.8834020791E-05
86,1,1,5,5,3.650585717E-05
86,1,1,5,6,3.8859965397E-05
86,1,1,5,7,3.1954139037E-05
86,1,1,5,8,2.5691793024E-05
86,1,1,5,9,2.3035023759E-05
86,1,1,5,10,2.3837405834E-05
86,1,1,5,11,2.0935473238E-05
