Minor,Gender,Race,Age,Calendar Period,Rate
49,1,1,1,1,5.479298852E-06
49,1,1,1,2,6.878165508E-06
49,1,1,1,3,6.07229185E-07
49,1,1,1,4,5.4482453E-07
49,1,1,1,5,3.44326586E-07
49,1,1,1,6,4.46406826E-07
49,1,1,1,7,4.78023069E-07
49,1,1,1,8,2.34250847E-07
49,1,1,1,9,2.08288662E-07
49,1,1,1,10,2.2995952E-07
49,1,1,1,11,1.6707744E-07
49,1,1,1,12,2.5612583E-08
49,1,1,1,13,4.8508395E-08
49,1,1,1,14,7.0543224E-08
49,1,1,1,15,7.0543224E-08
49,1,1,2,1,6.838683129E-06
49,1,1,2,2,6.198754726E-06
49,1,1,2,3,1.139287685E-06
49,1,1,2,4,8.47266813E-07
49,1,1,2,5,8.13607075E-07
49,1,1,2,6,1.109403686E-06
49,1,1,2,7,4.09154086E-07
49,1,1,2,8,3.90151789E-07
49,1,1,2,9,4.06502826E-07
49,1,1,2,10,3.12880383E-07
49,1,1,2,11,2.55467757E-07
49,1,1,2,12,1.65611021E-07
49,1,1,2,13,7.4725392E-08
49,1,1,2,14,2.88585748E-07
49,1,1,2,15,2.88585748E-07
49,1,1,3,1,7.167175776E-06
49,1,1,3,2,7.657200899E-06
49,1,1,3,3,2.882353845E-06
49,1,1,3,4,2.417802402E-06
49,1,1,3,5,1.607851137E-06
49,1,1,3,6,1.624668974E-06
49,1,1,3,7,1.578650333E-06
49,1,1,3,8,1.241279003E-06
49,1,1,3,9,8.71624505E-07
49,1,1,3,10,5.24405489E-07
49,1,1,3,11,4.31619805E-07
49,1,1,3,12,5.02974925E-07
49,1,1,3,13,4.24647135E-07
49,1,1,3,14,4.76672943E-07
49,1,1,3,15,4.76672943E-07
49,1,1,4,1,1.1136102155E-05
49,1,1,4,2,1.0564440659E-05
49,1,1,4,3,6.500125108E-06
49,1,1,4,4,4.799170208E-06
49,1,1,4,5,4.464081226E-06
49,1,1,4,6,3.995463551E-06
49,1,1,4,7,2.894242546E-06
49,1,1,4,8,2.889007492E-06
49,1,1,4,9,2.020096373E-06
