Minor,Gender,Race,Age,Calendar Period,Rate
23,1,1,1,1,6.00471107E-07
23,1,1,1,2,4.06992042E-07
23,1,1,1,3,6.88193076E-07
23,1,1,1,4,3.26894718E-07
23,1,1,1,5,2.81721752E-07
23,1,1,1,6,3.41369925E-07
23,1,1,1,7,2.86813841E-07
23,1,1,1,8,2.57675932E-07
23,1,1,1,9,1.15715923E-07
23,1,1,1,10,1.78857404E-07
23,1,1,1,11,1.392312E-07
23,1,1,1,12,1.53675495E-07
23,1,1,1,13,2.4254197E-08
23,1,1,1,14,4.7028816E-08
23,1,1,1,15,4.7028816E-08
23,1,1,2,1,2.75119436E-07
23,1,1,2,2,5.56298501E-07
23,1,1,2,3,3.66199613E-07
23,1,1,2,4,2.96543384E-07
23,1,1,2,5,3.48688746E-07
23,1,1,2,6,2.53577985E-07
23,1,1,2,7,1.63661634E-07
23,1,1,2,8,9.7537947E-08
23,1,1,2,9,1.12917452E-07
23,1,1,2,10,1.20338609E-07
23,1,1,2,11,5.1093551E-08
23,1,1,2,12,1.10407347E-07
23,1,1,2,13,4.9816928E-08
23,1,1,2,14,0
23,1,1,2,15,0
23,1,1,3,1,5.20521146E-07
23,1,1,3,2,4.21146049E-07
23,1,1,3,3,5.76470769E-07
23,1,1,3,4,2.86857912E-07
23,1,1,3,5,1.20588835E-07
23,1,1,3,6,1.80518775E-07
23,1,1,3,7,1.8943804E-07
23,1,1,3,8,8.0952978E-08
23,1,1,3,9,1.17787095E-07
23,1,1,3,10,2.05202148E-07
23,1,1,3,11,1.43873268E-07
23,1,1,3,12,1.32361822E-07
23,1,1,3,13,7.9621338E-08
23,1,1,3,14,5.0176099E-08
23,1,1,3,15,5.0176099E-08
23,1,1,4,1,7.25339987E-07
23,1,1,4,2,6.47628546E-07
23,1,1,4,3,5.09045942E-07
23,1,1,4,4,3.4832687E-07
23,1,1,4,5,2.32908586E-07
23,1,1,4,6,2.79682449E-07
23,1,1,4,7,4.76267761E-07
23,1,1,4,8,2.40750624E-07
23,1,1,4,9,2.27260842E-07
23,1,1,4,10,1.83694715E-07
23,1,1,4,11,1.94937643E-07
23,1,1,4,12,1.88548858E-07
23,1,1,4,13,4.8635129E-08
23,1,1,4,14,1.05390422E-07
23,1,1,4,15,1.05390422E-07
23,1,1,5,1,2.085117204E-06
23,1,1,5,2,1.385678966E-06
23,1,1,5,3,8.69126188E-07
23,1,1,5,4,6.79312317E-07
23,1,1,5,5,8.68288226E-07
23,1,1,5,6,4.8323273E-07
23,1,1,5,7,5.1795986E-07
23,1,1,5,8,4.69091727E-07
23,1,1,5,9,4.28274014E-07
23,1,1,5,10,3.89500095E-07
23,1,1,5,11,2.49772457E-07
