Minor,Gender,Race,Age,Calendar Period,Rate
10,1,1,1,1,6.00471107E-07
10,1,1,1,2,6.10488063E-07
10,1,1,1,3,5.66747239E-07
10,1,1,1,4,1.45286541E-07
10,1,1,1,5,3.75629003E-07
10,1,1,1,6,1.31296125E-07
10,1,1,1,7,2.62912688E-07
10,1,1,1,8,7.0275254E-08
10,1,1,1,9,6.9429554E-08
10,1,1,1,10,5.1102115E-08
10,1,1,1,11,1.1138496E-07
10,1,1,1,12,2.30513243E-07
10,1,1,1,13,9.701679E-08
10,1,1,1,14,7.0543224E-08
10,1,1,1,15,7.0543224E-08
10,1,1,2,1,1.650716617E-06
10,1,1,2,2,1.788102325E-06
10,1,1,2,3,1.668242681E-06
10,1,1,2,4,1.525080263E-06
10,1,1,2,5,6.58634299E-07
10,1,1,2,6,7.60733956E-07
10,1,1,2,7,6.54646538E-07
10,1,1,2,8,3.90151789E-07
10,1,1,2,9,2.03251413E-07
10,1,1,2,10,2.64744939E-07
10,1,1,2,11,4.85388739E-07
10,1,1,2,12,4.14027552E-07
10,1,1,2,13,3.98535422E-07
10,1,1,2,14,3.60732185E-07
10,1,1,2,15,3.60732185E-07
10,1,1,3,1,4.604610136E-06
10,1,1,3,2,3.790314445E-06
10,1,1,3,3,3.074510768E-06
10,1,1,3,4,2.909558823E-06
10,1,1,3,5,2.210795314E-06
10,1,1,3,6,1.371942689E-06
10,1,1,3,7,1.262920266E-06
10,1,1,3,8,7.0159248E-07
10,1,1,3,9,8.71624505E-07
10,1,1,3,10,8.6640907E-07
10,1,1,3,11,9.83134001E-07
10,1,1,3,12,1.403035316E-06
10,1,1,3,13,1.220860515E-06
10,1,1,3,14,1.154050284E-06
10,1,1,3,15,1.154050284E-06
10,1,1,4,1,9.941424529E-06
10,1,1,4,2,7.973926475E-06
10,1,1,4,3,5.442875843E-06
10,1,1,4,4,5.573229919E-06
10,1,1,4,5,4.580535519E-06
10,1,1,4,6,3.276280112E-06
10,1,1,4,7,2.637790674E-06
10,1,1,4,8,1.986192651E-06
10,1,1,4,9,1.742333122E-06
10,1,1,4,10,1.791023473E-06
10,1,1,4,11,2.014355641E-06
10,1,1,4,12,2.380429326E-06
10,1,1,4,13,2.480391593E-06
10,1,1,4,14,3.10901746E-06
10,1,1,4,15,3.10901746E-06
10,1,1,5,1,1.5865022204E-05
10,1,1,5,2,1.4738585365E-05
10,1,1,5,3,1.2918375619E-05
10,1,1,5,4,1.071803878E-05
10,1,1,5,5,9.17365387E-06
10,1,1,5,6,7.610915503E-06
10,1,1,5,7,6.574105912E-06
10,1,1,5,8,4.943505118E-06
10,1,1,5,9,3.94623913E-06
10,1,1,5,10,3.427600839E-06
10,1,1,5,11,3.769293446E-06
10,1,1,5,12,4.579520125E-06
10,1,1,5,13,5.851869243E-06
10,1,1,5,14,6.747274266E-06
10,1,1,5,15,6.747274266E-06
10,1,1,6,1,3.0203746816E-05
10,1,1,6,2,2.8904837392E-05
10,1,1,6,3,2.625419172E-05
10,1,1,6,4,2.162532907E-05
10,1,1,6,5,1.9982603838E-05
10,1,1,6,6,1.7320047414E-05
10,1,1,6,7,1.3367761181E-05
10,1,1,6,8,1.0032157515E-05
10,1,1,6,9,7.999799356E-06
10,1,1,6,10,7.625606622E-06
10,1,1,6,11,8.757412722E-06
10,1,1,6,12,9.216323818E-06
10,1,1,6,13,1.0647493477E-05
10,1,1,6,14,1.1699401239E-05
10,1,1,6,15,1.1699401239E-05
10,1,1,7,1,5.9393274854E-05
10,1,1,7,2,5.6589980435E-05
10,1,1,7,3,5.1199731708E-05
10,1,1,7,4,4.1951298789E-05
10,1,1,7,5,3.715884676E-05
10,1,1,7,6,3.3349398378E-05
10,1,1,7,7,2.8799046544E-05
10,1,1,7,8,2.325068733E-05
10,1,1,7,9,1.771360468E-05
10,1,1,7,10,1.7154035272E-05
10,1,1,7,11,1.7393241154E-05
10,1,1,7,12,1.9688873988E-05
10,1,1,7,13,2.1708129078E-05
10,1,1,7,14,2.3261660285E-05
10,1,1,7,15,2.3261660285E-05
10,1,1,8,1,0.00011499317228
10,1,1,8,2,0.00011338593998
10,1,1,8,3,9.6808020144E-05
10,1,1,8,4,8.7162535395E-05
10,1,1,8,5,7.8884225945E-05
10,1,1,8,6,7.0863230761E-05
10,1,1,8,7,6.1214508209E-05
10,1,1,8,8,5.095474773E-05
10,1,1,8,9,3.8981990361E-05
10,1,1,8,10,3.3678351167E-05
10,1,1,8,11,3.685198238E-05
10,1,1,8,12,3.4795029863E-05
10,1,1,8,13,3.7461429106E-05
10,1,1,8,14,3.8524772756E-05
10,1,1,8,15,3.8524772756E-05
10,1,1,9,1,0.000194771683352
10,1,1,9,2,0.000200084087872
10,1,1,9,3,0.000174751011835
10,1,1,9,4,0.000146549040761
10,1,1,9,5,0.000136179174069
10,1,1,9,6,0.000128072252409
10,1,1,9,7,0.000109369451722
10,1,1,9,8,8.5812782703E-05
10,1,1,9,9,7.429582978E-05
10,1,1,9,10,6.4153260072E-05
10,1,1,9,11,6.1933990266E-05
10,1,1,9,12,6.2852545228E-05
10,1,1,9,13,6.2960713253E-05
10,1,1,9,14,6.1468334827E-05
10,1,1,9,15,6.1468334827E-05
10,1,1,10,1,0.000321451296833
10,1,1,10,2,0.00030916551949
10,1,1,10,3,0.000283313132877
10,1,1,10,4,0.00026808389782
10,1,1,10,5,0.000222166047978
10,1,1,10,6,0.000206640060593
10,1,1,10,7,0.000178731199695
10,1,1,10,8,0.000143691643889
10,1,1,10,9,0.000123384924183
10,1,1,10,10,0.000111860468639
10,1,1,10,11,0.000102926176815
10,1,1,10,12,0.000102813985905
10,1,1,10,13,0.000100702233024
10,1,1,10,14,9.334635244E-05
10,1,1,10,15,9.334635244E-05
10,1,1,11,1,0.000444672166664
10,1,1,11,2,0.000453252529623
10,1,1,11,3,0.000424208971495
10,1,1,11,4,0.000397880371365
10,1,1,11,5,0.00034771437716
10,1,1,11,6,0.000305560692696
10,1,1,11,7,0.000275391148354
10,1,1,11,8,0.000224940139345
10,1,1,11,9,0.000180124090373
10,1,1,11,10,0.000151474686811
10,1,1,11,11,0.000151815109518
10,1,1,11,12,0.000144755416231
10,1,1,11,13,0.000137081769531
10,1,1,11,14,0.000125161575674
10,1,1,11,15,0.000125161575674
10,1,1,12,1,0.000620577174942
10,1,1,12,2,0.000629713802879
10,1,1,12,3,0.000555280265295
10,1,1,12,4,0.000531132986095
10,1,1,12,5,0.000488123154208
10,1,1,12,6,0.000441378171415
10,1,1,12,7,0.000367739655907
10,1,1,12,8,0.000318717753698
10,1,1,12,9,0.000262361539255
10,1,1,12,10,0.000217688428983
10,1,1,12,11,0.000195885847812
10,1,1,12,12,0.000190578334402
10,1,1,12,13,0.000177692517445
10,1,1,12,14,0.000162312747552
10,1,1,12,15,0.000162312747552
10,1,1,13,1,0.000770646079975
10,1,1,13,2,0.000837453474807
10,1,1,13,3,0.000723380895743
10,1,1,13,4,0.000706998028398
10,1,1,13,5,0.000658484975419
10,1,1,13,6,0.000600511862127
10,1,1,13,7,0.000532385792543
10,1,1,13,8,0.000418969227628
10,1,1,13,9,0.000341670267631
10,1,1,13,10,0.000277847014949
10,1,1,13,11,0.000258055884263
10,1,1,13,12,0.000228857509694
10,1,1,13,13,0.000231015143151
10,1,1,13,14,0.000209697169224
10,1,1,13,15,0.000209697169224
10,1,1,14,1,0.000863329614264
10,1,1,14,2,0.000875001433864
10,1,1,14,3,0.000910076525565
10,1,1,14,4,0.000909742925038
10,1,1,14,5,0.000793964058381
10,1,1,14,6,0.000810496956328
10,1,1,14,7,0.000717069031416
10,1,1,14,8,0.000618811325415
10,1,1,14,9,0.000475855153533
10,1,1,14,10,0.000369691941359
10,1,1,14,11,0.000322322605996
10,1,1,14,12,0.000311798421618
10,1,1,14,13,0.000279755911579
10,1,1,14,14,0.000271905956446
10,1,1,14,15,0.000271905956446
10,1,1,15,1,0.000723692090449
10,1,1,15,2,0.000972406197821
10,1,1,15,3,0.000962731133509
10,1,1,15,4,0.000994241407152
10,1,1,15,5,0.000904312285533
10,1,1,15,6,0.00080127014154
10,1,1,15,7,0.000775002860684
10,1,1,15,8,0.000819628267163
10,1,1,15,9,0.000676765795778
10,1,1,15,10,0.000536354138977
10,1,1,15,11,0.000467341598414
10,1,1,15,12,0.000401862419055
10,1,1,15,13,0.000396955620464
10,1,1,15,14,0.000367001759662
10,1,1,15,15,0.000367001759662
10,1,2,1,1,6.10200726E-07
10,1,2,1,2,1.257537365E-06
10,1,2,1,3,3.03460665E-07
10,1,2,1,4,1.09049173E-06
10,1,2,1,5,6.52585326E-07
10,1,2,1,6,3.35450867E-07
10,1,2,1,7,2.63585875E-07
10,1,2,1,8,4.19656501E-07
10,1,2,1,9,4.55198147E-07
10,1,2,1,10,4.4929246E-07
10,1,2,1,11,2.24226307E-07
10,1,2,1,12,3.00726133E-07
10,1,2,1,13,8.3638041E-08
10,1,2,1,14,7.2123096E-08
10,1,2,1,15,7.2123096E-08
10,1,2,2,1,1.71138809E-06
10,1,2,2,2,3.686932506E-06
10,1,2,2,3,3.63418913E-06
10,1,2,2,4,3.937821794E-06
10,1,2,2,5,1.417932881E-06
10,1,2,2,6,2.044947956E-06
10,1,2,2,7,2.329069196E-06
10,1,2,2,8,8.21664234E-07
10,1,2,2,9,1.124964282E-06
10,1,2,2,10,7.11805918E-07
10,1,2,2,11,7.83911801E-07
10,1,2,2,12,2.24940351E-07
10,1,2,2,13,4.47203311E-07
10,1,2,2,14,6.38671767E-07
10,1,2,2,15,6.38671767E-07
10,1,2,3,1,5.235730018E-06
10,1,2,3,2,6.613242688E-06
10,1,2,3,3,6.488103252E-06
10,1,2,3,4,6.296644882E-06
10,1,2,3,5,3.089275426E-06
10,1,2,3,6,3.848046155E-06
10,1,2,3,7,2.447922988E-06
10,1,2,3,8,1.384960986E-06
10,1,2,3,9,3.05635148E-06
10,1,2,3,10,2.897891699E-06
10,1,2,3,11,1.933907021E-06
10,1,2,3,12,1.708065234E-06
10,1,2,3,13,2.272504513E-06
10,1,2,3,14,1.827346713E-06
10,1,2,3,15,1.827346713E-06
10,1,2,4,1,1.2214414191E-05
10,1,2,4,2,8.660355903E-06
10,1,2,4,3,7.154662336E-06
10,1,2,4,4,1.0467173593E-05
10,1,2,4,5,9.723354871E-06
10,1,2,4,6,7.587449145E-06
10,1,2,4,7,5.544760683E-06
10,1,2,4,8,3.043877494E-06
10,1,2,4,9,2.724333215E-06
10,1,2,4,10,3.481997878E-06
10,1,2,4,11,3.580632716E-06
10,1,2,4,12,4.295060999E-06
10,1,2,4,13,3.661024578E-06
10,1,2,4,14,4.281924915E-06
10,1,2,4,15,4.281924915E-06
10,1,2,5,1,1.4986856921E-05
10,1,2,5,2,2.1760498057E-05
10,1,2,5,3,1.4645628106E-05
10,1,2,5,4,1.3664412039E-05
10,1,2,5,5,1.1398952246E-05
10,1,2,5,6,8.898465333E-06
10,1,2,5,7,1.0577783592E-05
10,1,2,5,8,7.830666194E-06
10,1,2,5,9,5.845216255E-06
10,1,2,5,10,6.850410926E-06
10,1,2,5,11,5.864661213E-06
10,1,2,5,12,8.270390648E-06
10,1,2,5,13,8.79815552E-06
10,1,2,5,14,5.810984717E-06
10,1,2,5,15,5.810984717E-06
10,1,2,6,1,3.4065824257E-05
10,1,2,6,2,3.2304010102E-05
10,1,2,6,3,3.311728249E-05
10,1,2,6,4,2.7509435171E-05
10,1,2,6,5,2.2664904616E-05
10,1,2,6,6,2.1771005309E-05
10,1,2,6,7,1.831634394E-05
10,1,2,6,8,1.5868098322E-05
10,1,2,6,9,1.6224143075E-05
10,1,2,6,10,9.556847125E-06
10,1,2,6,11,1.4233839383E-05
10,1,2,6,12,1.4083602652E-05
10,1,2,6,13,1.6066184004E-05
10,1,2,6,14,1.7302792128E-05
10,1,2,6,15,1.7302792128E-05
10,1,2,7,1,4.7847885332E-05
10,1,2,7,2,5.608974359E-05
10,1,2,7,3,5.4169889775E-05
10,1,2,7,4,4.5202026827E-05
10,1,2,7,5,4.4841483518E-05
10,1,2,7,6,3.6103338865E-05
10,1,2,7,7,3.4035839421E-05
10,1,2,7,8,2.6889253073E-05
10,1,2,7,9,2.4333790075E-05
10,1,2,7,10,2.5918695497E-05
10,1,2,7,11,2.7530588594E-05
10,1,2,7,12,2.7300829945E-05
10,1,2,7,13,2.7536319844E-05
10,1,2,7,14,2.9095502712E-05
10,1,2,7,15,2.9095502712E-05
10,1,2,8,1,0.000101539490032
10,1,2,8,2,0.000105990143483
10,1,2,8,3,0.000105490414076
10,1,2,8,4,7.7435267462E-05
10,1,2,8,5,8.7972556012E-05
10,1,2,8,6,7.1621420438E-05
10,1,2,8,7,6.5297336084E-05
10,1,2,8,8,4.8849276939E-05
10,1,2,8,9,4.4077239813E-05
10,1,2,8,10,4.4747344579E-05
10,1,2,8,11,5.0121249952E-05
10,1,2,8,12,4.9011461474E-05
10,1,2,8,13,3.9477643838E-05
10,1,2,8,14,4.6445036115E-05
10,1,2,8,15,4.6445036115E-05
10,1,2,9,1,0.00015106771589
