Minor,Gender,Race,Age,Calendar Period,Rate
79,1,1,1,1,7.50588884E-07
79,1,1,1,2,6.51187267E-07
79,1,1,1,3,7.69156968E-07
79,1,1,1,4,7.99075978E-07
79,1,1,1,5,9.07770089E-07
79,1,1,1,6,5.51443726E-07
79,1,1,1,7,6.69232296E-07
79,1,1,1,8,2.34250847E-07
79,1,1,1,9,6.9429554E-08
79,1,1,1,10,1.27755289E-07
79,1,1,1,11,2.784624E-08
79,1,1,1,12,1.53675495E-07
79,1,1,1,13,7.2762592E-08
79,1,1,1,14,2.3514408E-08
79,1,1,1,15,2.3514408E-08
79,1,1,2,1,1.100477745E-06
79,1,1,2,2,9.53654573E-07
79,1,1,2,3,5.69643842E-07
79,1,1,2,4,7.20176791E-07
79,1,1,2,5,4.26175134E-07
79,1,1,2,6,1.04600919E-06
79,1,1,2,7,6.54646538E-07
79,1,1,2,8,2.43844868E-07
79,1,1,2,9,1.58084432E-07
79,1,1,2,10,2.16609496E-07
79,1,1,2,11,5.1093551E-08
79,1,1,2,12,1.65611021E-07
79,1,1,2,13,7.4725392E-08
79,1,1,2,14,1.44292874E-07
79,1,1,2,15,1.44292874E-07
79,1,1,3,1,5.20521146E-07
79,1,1,3,2,8.04006094E-07
79,1,1,3,3,6.14902154E-07
79,1,1,3,4,9.4253314E-07
79,1,1,3,5,9.24514404E-07
79,1,1,3,6,8.66490119E-07
79,1,1,3,7,6.6303314E-07
79,1,1,3,8,3.77780566E-07
79,1,1,3,9,2.59131609E-07
79,1,1,3,10,1.82401909E-07
79,1,1,3,11,2.63767659E-07
79,1,1,3,12,2.64723645E-07
79,1,1,3,13,1.06161784E-07
79,1,1,3,14,5.0176099E-08
79,1,1,3,15,5.0176099E-08
79,1,1,4,1,1.194677626E-06
79,1,1,4,2,8.90489251E-07
79,1,1,4,3,9.00619744E-07
79,1,1,4,4,1.354604494E-06
79,1,1,4,5,1.707996295E-06
79,1,1,4,6,1.118729794E-06
79,1,1,4,7,7.69355613E-07
79,1,1,4,8,8.12533357E-07
79,1,1,4,9,3.7876807E-07
79,1,1,4,10,3.44427591E-07
79,1,1,4,11,4.33194762E-07
79,1,1,4,12,3.53529108E-07
79,1,1,4,13,7.2952694E-08
79,1,1,4,14,1.31738028E-07
79,1,1,4,15,1.31738028E-07
79,1,1,5,1,1.58650222E-06
79,1,1,5,2,1.805581683E-06
79,1,1,5,3,1.738252377E-06
79,1,1,5,4,1.736020366E-06
79,1,1,5,5,2.642616341E-06
79,1,1,5,6,1.489967585E-06
79,1,1,5,7,9.96076653E-07
79,1,1,5,8,8.66015495E-07
79,1,1,5,9,5.81229019E-07
79,1,1,5,10,5.45300133E-07
79,1,1,5,11,3.86011979E-07
79,1,1,5,12,6.20589176E-07
79,1,1,5,13,3.41548789E-07
79,1,1,5,14,4.87167817E-07
79,1,1,5,15,4.87167817E-07
79,1,1,6,1,1.551396305E-06
79,1,1,6,2,2.084047837E-06
79,1,1,6,3,2.898189995E-06
79,1,1,6,4,3.79250174E-06
79,1,1,6,5,4.051054189E-06
79,1,1,6,6,2.783579049E-06
79,1,1,6,7,1.211697651E-06
79,1,1,6,8,1.173115193E-06
79,1,1,6,9,3.60351322E-07
79,1,1,6,10,7.65504912E-07
79,1,1,6,11,7.54949373E-07
79,1,1,6,12,7.88682967E-07
79,1,1,6,13,6.89716177E-07
79,1,1,6,14,6.43581993E-07
79,1,1,6,15,6.43581993E-07
79,1,1,7,1,2.669360668E-06
79,1,1,7,2,3.038722541E-06
79,1,1,7,3,4.239168219E-06
79,1,1,7,4,4.550502451E-06
79,1,1,7,5,6.335278792E-06
79,1,1,7,6,3.580098776E-06
79,1,1,7,7,2.188258625E-06
79,1,1,7,8,2.28763471E-06
79,1,1,7,9,1.399494726E-06
79,1,1,7,10,1.225288234E-06
79,1,1,7,11,9.92127838E-07
79,1,1,7,12,6.96722933E-07
79,1,1,7,13,1.039218945E-06
79,1,1,7,14,9.62853295E-07
79,1,1,7,15,9.62853295E-07
79,1,1,8,1,3.295258889E-06
79,1,1,8,2,4.411268558E-06
79,1,1,8,3,5.421249128E-06
79,1,1,8,4,6.481564785E-06
79,1,1,8,5,7.666149617E-06
79,1,1,8,6,5.424731951E-06
79,1,1,8,7,3.668748303E-06
79,1,1,8,8,3.677568E-06
79,1,1,8,9,2.700923841E-06
79,1,1,8,10,2.355418425E-06
79,1,1,8,11,1.438315768E-06
79,1,1,8,12,1.837988827E-06
79,1,1,8,13,1.347160659E-06
79,1,1,8,14,1.644350057E-06
79,1,1,8,15,1.644350057E-06
79,1,1,9,1,5.417944713E-06
79,1,1,9,2,5.505753512E-06
79,1,1,9,3,8.094098849E-06
79,1,1,9,4,8.396326497E-06
79,1,1,9,5,1.0570986115E-05
79,1,1,9,6,9.154901414E-06
79,1,1,9,7,5.639926347E-06
79,1,1,9,8,4.082273112E-06
79,1,1,9,9,4.323875936E-06
79,1,1,9,10,3.297802951E-06
79,1,1,9,11,2.70454106E-06
79,1,1,9,12,2.096428705E-06
79,1,1,9,13,2.34376954E-06
79,1,1,9,14,2.714186213E-06
79,1,1,9,15,2.714186213E-06
79,1,1,10,1,6.844783134E-06
79,1,1,10,2,8.179379035E-06
79,1,1,10,3,1.1885331428E-05
79,1,1,10,4,1.0860261021E-05
79,1,1,10,5,1.2345987662E-05
79,1,1,10,6,1.1191337904E-05
79,1,1,10,7,9.613773297E-06
79,1,1,10,8,8.192509068E-06
79,1,1,10,9,9.00756861E-06
79,1,1,10,10,7.022836152E-06
79,1,1,10,11,5.292550364E-06
79,1,1,10,12,4.337539507E-06
79,1,1,10,13,4.094945575E-06
79,1,1,10,14,4.860043484E-06
79,1,1,10,15,4.860043484E-06
79,1,1,11,1,7.257743037E-06
79,1,1,11,2,1.1582588402E-05
79,1,1,11,3,1.349833979E-05
79,1,1,11,4,1.5730518223E-05
79,1,1,11,5,1.5634241348E-05
79,1,1,11,6,1.5429445077E-05
79,1,1,11,7,1.2975484781E-05
79,1,1,11,8,1.6140835464E-05
79,1,1,11,9,1.3089933896E-05
79,1,1,11,10,1.2917638266E-05
79,1,1,11,11,9.413732185E-06
79,1,1,11,12,8.430866106E-06
79,1,1,11,13,6.649488821E-06
79,1,1,11,14,7.651994794E-06
79,1,1,11,15,7.651994794E-06
79,1,1,12,1,1.5108875351E-05
79,1,1,12,2,1.9261172359E-05
79,1,1,12,3,2.3853935223E-05
79,1,1,12,4,2.2041805959E-05
79,1,1,12,5,2.3155188823E-05
79,1,1,12,6,2.5443814537E-05
79,1,1,12,7,2.3555632061E-05
79,1,1,12,8,2.6175683284E-05
79,1,1,12,9,3.2182024504E-05
79,1,1,12,10,3.2768839091E-05
79,1,1,12,11,2.1364925751E-05
79,1,1,12,12,1.5968629482E-05
79,1,1,12,13,1.361940684E-05
79,1,1,12,14,1.2707759595E-05
79,1,1,12,15,1.2707759595E-05
79,1,1,13,1,2.5742397186E-05
79,1,1,13,2,2.9165046386E-05
79,1,1,13,3,3.500550939E-05
79,1,1,13,4,3.3274531176E-05
79,1,1,13,5,3.9342471587E-05
79,1,1,13,6,4.1658168064E-05
79,1,1,13,7,4.1201328406E-05
79,1,1,13,8,5.6298204552E-05
79,1,1,13,9,6.7300391421E-05
79,1,1,13,10,6.8525079982E-05
79,1,1,13,11,4.6013322547E-05
79,1,1,13,12,3.1107584402E-05
79,1,1,13,13,2.569233835E-05
79,1,1,13,14,2.3006856542E-05
79,1,1,13,15,2.3006856542E-05
79,1,1,14,1,4.2245740221E-05
79,1,1,14,2,4.4965988736E-05
79,1,1,14,3,5.9748502331E-05
79,1,1,14,4,4.8044934111E-05
79,1,1,14,5,6.9868837138E-05
79,1,1,14,6,6.3365643625E-05
79,1,1,14,7,7.6202106255E-05
79,1,1,14,8,9.9692390597E-05
79,1,1,14,9,0.000130870172587
79,1,1,14,10,0.000135872661742
79,1,1,14,11,9.5519761047E-05
79,1,1,14,12,7.1403243623E-05
79,1,1,14,13,4.9976244625E-05
79,1,1,14,14,4.0820997519E-05
79,1,1,14,15,4.0820997519E-05
79,1,1,15,1,8.5733557754E-05
79,1,1,15,2,9.135340063E-05
79,1,1,15,3,0.000119109227269
79,1,1,15,4,8.3409514023E-05
79,1,1,15,5,9.7807794024E-05
79,1,1,15,6,8.8279341058E-05
79,1,1,15,7,0.000123348803652
79,1,1,15,8,0.000163649451826
79,1,1,15,9,0.000264754706145
79,1,1,15,10,0.000329019309026
79,1,1,15,11,0.000235948759794
79,1,1,15,12,0.000171388256618
79,1,1,15,13,0.000124674978785
79,1,1,15,14,8.9943234281E-05
79,1,1,15,15,8.9943234281E-05
79,1,2,1,1,9.15301088E-07
79,1,2,1,2,9.43153023E-07
79,1,2,1,3,2.427685323E-06
79,1,2,1,4,3.27147519E-06
79,1,2,1,5,1.087642209E-06
79,1,2,1,6,1.844979768E-06
79,1,2,1,7,5.2717175E-07
79,1,2,1,8,7.34398876E-07
79,1,2,1,9,5.68997683E-07
79,1,2,1,10,2.2464623E-07
79,1,2,1,11,1.12113154E-07
79,1,2,1,12,4.00968178E-07
79,1,2,1,13,2.50914122E-07
79,1,2,1,14,1.44246192E-07
79,1,2,1,15,1.44246192E-07
79,1,2,2,1,3.080498562E-06
79,1,2,2,2,2.681405459E-06
79,1,2,2,3,1.32152332E-06
79,1,2,2,4,2.625214529E-06
79,1,2,2,5,3.119452338E-06
79,1,2,2,6,2.726597275E-06
79,1,2,2,7,2.16270711E-06
79,1,2,2,8,8.21664234E-07
79,1,2,2,9,6.24980157E-07
79,1,2,2,10,7.11805918E-07
79,1,2,2,11,6.719244E-07
79,1,2,2,12,6.74821054E-07
79,1,2,2,13,1.78881324E-07
79,1,2,2,14,3.19335884E-07
79,1,2,2,15,3.19335884E-07
79,1,2,3,1,1.396194671E-06
79,1,2,3,2,2.645297075E-06
79,1,2,3,3,1.946430976E-06
79,1,2,3,4,1.657011811E-06
79,1,2,3,5,2.162492798E-06
79,1,2,3,6,1.924023077E-06
79,1,2,3,7,1.223961494E-06
79,1,2,3,8,1.384960986E-06
79,1,2,3,9,1.111400538E-06
79,1,2,3,10,8.45218412E-07
79,1,2,3,11,1.137592365E-06
79,1,2,3,12,9.10968125E-07
79,1,2,3,13,2.96413632E-07
79,1,2,3,14,5.22099061E-07
79,1,2,3,15,5.22099061E-07
79,1,2,4,1,2.364080166E-06
79,1,2,4,2,3.388834919E-06
79,1,2,4,3,3.935064285E-06
79,1,2,4,4,5.064761416E-06
79,1,2,4,5,2.50925287E-06
79,1,2,4,6,5.159465419E-06
79,1,2,4,7,1.928612412E-06
79,1,2,4,8,1.860147357E-06
79,1,2,4,9,8.01274475E-07
79,1,2,4,10,2.450294803E-06
79,1,2,4,11,1.90221113E-06
79,1,2,4,12,1.101297692E-06
79,1,2,4,13,9.63427521E-07
79,1,2,4,14,8.37767918E-07
79,1,2,4,15,8.37767918E-07
79,1,2,5,1,3.155127773E-06
79,1,2,5,2,2.950576008E-06
79,1,2,5,3,3.487054311E-06
79,1,2,5,4,6.998845191E-06
79,1,2,5,5,9.18248931E-06
79,1,2,5,6,8.262860666E-06
79,1,2,5,7,3.897078166E-06
79,1,2,5,8,1.957666548E-06
79,1,2,5,9,2.015591812E-06
79,1,2,5,10,3.196858432E-06
79,1,2,5,11,1.466165303E-06
79,1,2,5,12,2.255561086E-06
79,1,2,5,13,2.417075692E-06
79,1,2,5,14,1.568043495E-06
79,1,2,5,15,1.568043495E-06
79,1,2,6,1,2.725265941E-06
79,1,2,6,2,6.292988981E-06
79,1,2,6,3,7.490813897E-06
79,1,2,6,4,9.044197864E-06
79,1,2,6,5,1.2204179408E-05
79,1,2,6,6,6.927138053E-06
79,1,2,6,7,5.908498045E-06
79,1,2,6,8,3.526244072E-06
79,1,2,6,9,4.600876394E-06
79,1,2,6,10,3.373004868E-06
79,1,2,6,11,3.521774693E-06
79,1,2,6,12,3.222519251E-06
79,1,2,6,13,1.872745375E-06
79,1,2,6,14,2.057629334E-06
79,1,2,6,15,2.057629334E-06
79,1,2,7,1,3.640599971E-06
79,1,2,7,2,1.0840874811E-05
79,1,2,7,3,1.2567414428E-05
79,1,2,7,4,1.2511275282E-05
79,1,2,7,5,1.1394147451E-05
79,1,2,7,6,1.527448952E-05
79,1,2,7,7,8.588482845E-06
79,1,2,7,8,6.510029691E-06
79,1,2,7,9,6.662823473E-06
79,1,2,7,10,2.934191943E-06
79,1,2,7,11,5.425736438E-06
79,1,2,7,12,6.000182406E-06
79,1,2,7,13,2.922221698E-06
79,1,2,7,14,2.793939002E-06
79,1,2,7,15,2.793939002E-06
79,1,2,8,1,6.306800623E-06
79,1,2,8,2,9.068675378E-06
79,1,2,8,3,1.9133065298E-05
79,1,2,8,4,1.8641823648E-05
