Minor,Gender,Race,Age,Calendar Period,Rate
37,1,1,1,1,2.3831197064E-05
37,1,1,1,2,2.6902173968E-05
37,1,1,1,3,2.7365795266E-05
37,1,1,1,4,2.7277548144E-05
37,1,1,1,5,2.8516501773E-05
37,1,1,1,6,2.8753851408E-05
37,1,1,1,7,2.5622036481E-05
37,1,1,1,8,2.41981125E-05
37,1,1,1,9,2.0157713861E-05
37,1,1,1,10,1.7170310805E-05
37,1,1,1,11,1.7097591409E-05
37,1,1,1,12,1.3139254843E-05
37,1,1,1,13,1.3412571149E-05
37,1,1,1,14,1.1522059877E-05
37,1,1,1,15,1.1522059877E-05
37,1,1,2,1,1.9454874419E-05
37,1,1,2,2,2.1616170326E-05
37,1,1,2,3,2.1117511014E-05
37,1,1,2,4,2.2537297215E-05
37,1,1,2,5,2.2509795732E-05
37,1,1,2,6,2.2441651706E-05
37,1,1,2,7,2.1112350848E-05
37,1,1,2,8,2.145834837E-05
37,1,1,2,9,1.7976458292E-05
37,1,1,2,10,1.7521301438E-05
37,1,1,2,11,1.6298842912E-05
37,1,1,2,12,1.6533500225E-05
37,1,1,2,13,1.4347275198E-05
37,1,1,2,14,1.4958361285E-05
37,1,1,2,15,1.4958361285E-05
37,1,1,3,1,1.8778801336E-05
37,1,1,3,2,2.1478448521E-05
37,1,1,3,3,2.3789027071E-05
37,1,1,3,4,2.4628800739E-05
37,1,1,3,5,2.3112860096E-05
37,1,1,3,6,2.0362517804E-05
37,1,1,3,7,2.1090768448E-05
37,1,1,3,8,2.10477744E-05
37,1,1,3,9,1.8822377814E-05
37,1,1,3,10,1.6621373993E-05
37,1,1,3,11,1.6689299131E-05
37,1,1,3,12,1.5168664832E-05
37,1,1,3,13,1.2659792727E-05
37,1,1,3,14,1.3698075107E-05
37,1,1,3,15,1.3698075107E-05
37,1,1,4,1,2.1802866672E-05
37,1,1,4,2,2.6633723961E-05
37,1,1,4,3,2.7723425159E-05
37,1,1,4,4,2.7479119739E-05
37,1,1,4,5,2.4960036769E-05
37,1,1,4,6,2.4652010108E-05
37,1,1,4,7,2.2787580549E-05
37,1,1,4,8,2.1757837674E-05
37,1,1,4,9,2.0251466142E-05
37,1,1,4,10,1.9356830612E-05
37,1,1,4,11,1.8280818937E-05
37,1,1,4,12,1.5484574924E-05
37,1,1,4,13,1.5003937378E-05
37,1,1,4,14,1.4385792654E-05
37,1,1,4,15,1.4385792654E-05
37,1,1,5,1,2.6245279589E-05
37,1,1,5,2,2.6369890624E-05
37,1,1,5,3,2.9668807614E-05
37,1,1,5,4,3.287116823E-05
37,1,1,5,5,3.1182872826E-05
37,1,1,5,6,3.1571205048E-05
37,1,1,5,7,2.8049518556E-05
37,1,1,5,8,2.4934029465E-05
37,1,1,5,9,2.7868401919E-05
37,1,1,5,10,2.4226905929E-05
37,1,1,5,11,1.9527664843E-05
37,1,1,5,12,1.8125483859E-05
37,1,1,5,13,1.5802323948E-05
37,1,1,5,14,1.5150919109E-05
37,1,1,5,15,1.5150919109E-05
37,1,1,6,1,3.1997548794E-05
37,1,1,6,2,3.6787974863E-05
37,1,1,6,3,4.1895893606E-05
37,1,1,6,4,4.3613770009E-05
37,1,1,6,5,4.1250638333E-05
37,1,1,6,6,4.1444399168E-05
37,1,1,6,7,3.6233668465E-05
37,1,1,6,8,3.3494461379E-05
37,1,1,6,9,3.3512672979E-05
37,1,1,6,10,3.2416188768E-05
37,1,1,6,11,2.7505322141E-05
37,1,1,6,12,2.5350523948E-05
37,1,1,6,13,2.200625676E-05
37,1,1,6,14,1.939940009E-05
37,1,1,6,15,1.939940009E-05
37,1,1,7,1,4.6662477824E-05
37,1,1,7,2,5.1459022702E-05
37,1,1,7,3,5.7040363476E-05
37,1,1,7,4,5.6296216041E-05
37,1,1,7,5,5.6855066081E-05
37,1,1,7,6,5.3117769879E-05
37,1,1,7,7,5.2049294433E-05
37,1,1,7,8,5.2490818266E-05
37,1,1,7,9,4.6103354845E-05
37,1,1,7,10,4.2632822956E-05
37,1,1,7,11,4.1359329232E-05
37,1,1,7,12,3.7932693004E-05
37,1,1,7,13,3.226197481E-05
37,1,1,7,14,2.8601119466E-05
37,1,1,7,15,2.8601119466E-05
37,1,1,8,1,6.8120955318E-05
37,1,1,8,2,7.7333350034E-05
37,1,1,8,3,8.472637923E-05
37,1,1,8,4,8.450219164E-05
37,1,1,8,5,8.5053435104E-05
37,1,1,8,6,7.9875974396E-05
37,1,1,8,7,7.3045190941E-05
37,1,1,8,8,7.5022387195E-05
37,1,1,8,9,6.901465098E-05
37,1,1,8,10,6.4092175044E-05
37,1,1,8,11,6.74064741E-05
37,1,1,8,12,5.7960026975E-05
37,1,1,8,13,4.9870851335E-05
37,1,1,8,14,4.5525005854E-05
37,1,1,8,15,4.5525005854E-05
37,1,1,9,1,9.7934494305E-05
37,1,1,9,2,0.000115370562238
37,1,1,9,3,0.000124381260007
37,1,1,9,4,0.000124287727747
37,1,1,9,5,0.000126281829226
37,1,1,9,6,0.000127927701334
37,1,1,9,7,0.000119927393844
37,1,1,9,8,0.000116174688971
37,1,1,9,9,0.000114333257915
37,1,1,9,10,0.000110454413502
37,1,1,9,11,0.000110435426603
37,1,1,9,12,0.000102523426885
37,1,1,9,13,9.3012333654E-05
37,1,1,9,14,8.3421311551E-05
37,1,1,9,15,8.3421311551E-05
37,1,1,10,1,0.000124980669825
37,1,1,10,2,0.000162311897732
37,1,1,10,3,0.000185881055473
37,1,1,10,4,0.000203843808384
37,1,1,10,5,0.000196980233148
37,1,1,10,6,0.000193735762805
37,1,1,10,7,0.000182767922185
37,1,1,10,8,0.000183065338984
37,1,1,10,9,0.000189487341739
37,1,1,10,10,0.000187505135162
37,1,1,10,11,0.000188628352007
37,1,1,10,12,0.000179173747342
37,1,1,10,13,0.000164549955871
37,1,1,10,14,0.000149722856858
37,1,1,10,15,0.000149722856858
37,1,1,11,1,0.000164544950344
37,1,1,11,2,0.000202934606716
37,1,1,11,3,0.000274523560191
37,1,1,11,4,0.000309914687374
37,1,1,11,5,0.000309071252317
37,1,1,11,6,0.000295538763416
37,1,1,11,7,0.000290326471983
37,1,1,11,8,0.000283132098782
37,1,1,11,9,0.000288143544875
37,1,1,11,10,0.000283726697631
37,1,1,11,11,0.000299496146172
37,1,1,11,12,0.000299372390998
37,1,1,11,13,0.000282296375389
37,1,1,11,14,0.000258109391665
37,1,1,11,15,0.000258109391665
37,1,1,12,1,0.000193552645286
37,1,1,12,2,0.000259674345595
37,1,1,12,3,0.000356948319343
