Minor,Gender,Race,Age,Calendar Period,Rate
84,1,1,1,1,0.000464989813571
84,1,1,1,2,0.000480698300666
84,1,1,1,3,0.000532054211802
84,1,1,1,4,0.000556520096761
84,1,1,1,5,0.000578061732435
84,1,1,1,6,0.000740510145842
84,1,1,1,7,0.000743540982172
84,1,1,1,8,0.000750539713952
84,1,1,1,9,0.000598714187802
84,1,1,1,10,0.000551647336738
84,1,1,1,11,0.00044821308032
84,1,1,1,12,0.000386673158603
84,1,1,1,13,0.000382294659054
84,1,1,1,14,0.000295811251541
84,1,1,1,15,0.000295811251541
84,1,1,2,1,0.000925541086238
84,1,1,2,2,0.000781480187131
84,1,1,2,3,0.000790421520168
84,1,1,2,4,0.000848198806074
84,1,1,2,5,0.000818837405856
84,1,1,2,6,0.000943183316597
84,1,1,2,7,0.000858841703876
84,1,1,2,8,0.00081895298866
84,1,1,2,9,0.000742861330481
84,1,1,2,10,0.000650791196268
84,1,1,2,11,0.000513464645293
84,1,1,2,12,0.000464483709161
84,1,1,2,13,0.000462624899756
84,1,1,2,14,0.000440790681662
84,1,1,2,15,0.000440790681662
84,1,1,3,1,0.000584905607494
84,1,1,3,2,0.000519502794974
84,1,1,3,3,0.000583926457702
84,1,1,3,4,0.00056781474716
84,1,1,3,5,0.000513105494128
84,1,1,3,6,0.000600297133903
84,1,1,3,7,0.000570650522336
84,1,1,3,8,0.000554042184597
84,1,1,3,9,0.000530795765846
84,1,1,3,10,0.000471075731221
84,1,1,3,11,0.000371288947903
84,1,1,3,12,0.000328839711236
84,1,1,3,13,0.000321829447803
84,1,1,3,14,0.000318041205365
84,1,1,3,15,0.000318041205365
84,1,1,4,1,0.000425774572439
84,1,1,4,2,0.000409139334044
84,1,1,4,3,0.000466912601119
84,1,1,4,4,0.000446129314415
84,1,1,4,5,0.000411976470022
84,1,1,4,6,0.000462075359637
84,1,1,4,7,0.000441646758064
84,1,1,4,8,0.000398111251164
84,1,1,4,9,0.000395080348197
84,1,1,4,10,0.000352464234754
84,1,1,4,11,0.000309712594769
84,1,1,4,12,0.000267032319466
84,1,1,4,13,0.000255918050196
84,1,1,4,14,0.000250407643567
84,1,1,4,15,0.000250407643567
