Minor,Gender,Race,Age,Calendar Period,Rate
71,1,1,1,1,4.428474415E-06
71,1,1,1,2,2.52335066E-06
71,1,1,1,3,1.619277826E-06
71,1,1,1,4,1.743438497E-06
71,1,1,1,5,1.690330511E-06
71,1,1,1,6,1.995701102E-06
71,1,1,1,7,4.54121915E-07
71,1,1,1,8,3.27951186E-07
71,1,1,1,9,9.2572739E-08
71,1,1,1,10,1.02204231E-07
71,1,1,1,11,0
71,1,1,1,12,5.1225165E-08
71,1,1,1,13,0
71,1,1,1,14,0
71,1,1,1,15,0
71,1,1,2,1,6.24914148E-06
71,1,1,2,2,4.132503151E-06
71,1,1,2,3,3.66199613E-06
71,1,1,2,4,3.177250547E-06
71,1,1,2,5,3.796833015E-06
71,1,1,2,6,2.313899117E-06
71,1,1,2,7,1.718447162E-06
71,1,1,2,8,2.43844868E-07
71,1,1,2,9,2.25834903E-07
71,1,1,2,10,9.6270887E-08
71,1,1,2,11,1.53280654E-07
71,1,1,2,12,8.280551E-08
71,1,1,2,13,1.24542319E-07
71,1,1,2,14,1.20244062E-07
71,1,1,2,15,1.20244062E-07
71,1,1,3,1,6.606614542E-06
71,1,1,3,2,4.824036566E-06
71,1,1,3,3,3.804707076E-06
71,1,1,3,4,5.327361225E-06
71,1,1,3,5,3.858842729E-06
71,1,1,3,6,2.418951583E-06
71,1,1,3,7,1.641796346E-06
71,1,1,3,8,7.0159248E-07
71,1,1,3,9,3.76918705E-07
71,1,1,3,10,2.96403103E-07
71,1,1,3,11,1.43873268E-07
71,1,1,3,12,1.32361822E-07
71,1,1,3,13,1.3270223E-07
71,1,1,3,14,1.75616348E-07
71,1,1,3,15,1.75616348E-07
71,1,1,4,1,7.978739858E-06
71,1,1,4,2,6.354855109E-06
71,1,1,4,3,5.168774182E-06
71,1,1,4,4,6.463398587E-06
71,1,1,4,5,6.133259424E-06
71,1,1,4,6,2.916688392E-06
71,1,1,4,7,1.868435061E-06
71,1,1,4,8,5.41688905E-07
71,1,1,4,9,4.04019275E-07
71,1,1,4,10,2.75542073E-07
71,1,1,4,11,2.59916857E-07
71,1,1,4,12,7.0705822E-08
71,1,1,4,13,2.18858082E-07
71,1,1,4,14,1.58085634E-07
71,1,1,4,15,1.58085634E-07
71,1,1,5,1,1.3825233635E-05
71,1,1,5,2,8.901937599E-06
71,1,1,5,3,6.281411998E-06
71,1,1,5,4,8.529143536E-06
71,1,1,5,5,8.267613982E-06
71,1,1,5,6,6.201486706E-06
71,1,1,5,7,2.828857695E-06
71,1,1,5,8,9.02099474E-07
71,1,1,5,9,4.89456016E-07
71,1,1,5,10,3.63533422E-07
71,1,1,5,11,4.08718566E-07
71,1,1,5,12,3.63793655E-07
71,1,1,5,13,2.27699192E-07
71,1,1,5,14,2.67942299E-07
71,1,1,5,15,2.67942299E-07
71,1,1,6,1,1.8422831124E-05
71,1,1,6,2,1.3093257063E-05
71,1,1,6,3,9.035533514E-06
71,1,1,6,4,1.1095084877E-05
71,1,1,6,5,1.3049068783E-05
71,1,1,6,6,9.278596829E-06
71,1,1,6,7,3.9087021E-06
71,1,1,6,8,1.618089922E-06
71,1,1,6,9,8.28808041E-07
71,1,1,6,10,6.18292429E-07
71,1,1,6,11,4.27804644E-07
71,1,1,6,12,4.05608383E-07
71,1,1,6,13,6.25055285E-07
71,1,1,6,14,5.7462678E-07
71,1,1,6,15,5.7462678E-07
71,1,1,7,1,2.6180268086E-05
71,1,1,7,2,1.8082889875E-05
71,1,1,7,3,1.4837088765E-05
71,1,1,7,4,1.7205233078E-05
71,1,1,7,5,2.0061716174E-05
71,1,1,7,6,1.5254333914E-05
71,1,1,7,7,7.697981234E-06
71,1,1,7,8,3.161095236E-06
71,1,1,7,9,1.479465854E-06
71,1,1,7,10,1.189250345E-06
71,1,1,7,11,7.44095878E-07
71,1,1,7,12,6.19309274E-07
71,1,1,7,13,7.62093893E-07
71,1,1,7,14,6.78373912E-07
71,1,1,7,15,6.78373912E-07
71,1,1,8,1,3.4145699872E-05
71,1,1,8,2,2.5323949131E-05
71,1,1,8,3,2.2769246338E-05
71,1,1,8,4,2.8006164258E-05
71,1,1,8,5,3.1208940454E-05
71,1,1,8,6,2.5329653913E-05
71,1,1,8,7,1.2036792187E-05
71,1,1,8,8,4.0453248E-06
71,1,1,8,9,2.136551695E-06
71,1,1,8,10,1.61160208E-06
71,1,1,8,11,8.9408818E-07
71,1,1,8,12,8.23926026E-07
71,1,1,8,13,8.80835816E-07
71,1,1,8,14,9.86610034E-07
71,1,1,8,15,9.86610034E-07
71,1,1,9,1,4.5126678748E-05
71,1,1,9,2,3.9854147584E-05
71,1,1,9,3,3.6569022137E-05
71,1,1,9,4,4.4191192088E-05
71,1,1,9,5,5.2025833625E-05
71,1,1,9,6,4.3606240944E-05
71,1,1,9,7,2.1702436584E-05
71,1,1,9,8,7.739309441E-06
71,1,1,9,9,3.908118634E-06
71,1,1,9,10,3.033978715E-06
71,1,1,9,11,1.307194846E-06
71,1,1,9,12,1.169162163E-06
71,1,1,9,13,1.541108738E-06
71,1,1,9,14,1.224044763E-06
71,1,1,9,15,1.224044763E-06
71,1,1,10,1,5.9997481796E-05
71,1,1,10,2,5.0802198227E-05
71,1,1,10,3,5.4796905944E-05
71,1,1,10,4,8.1550687306E-05
71,1,1,10,5,8.7100942956E-05
71,1,1,10,6,7.1259131147E-05
71,1,1,10,7,4.3076078144E-05
71,1,1,10,8,1.7824913668E-05
71,1,1,10,9,6.990248556E-06
71,1,1,10,10,3.76387297E-06
71,1,1,10,11,3.156959866E-06
71,1,1,10,12,2.287932927E-06
71,1,1,10,13,1.504265722E-06
71,1,1,10,14,1.876982311E-06
71,1,1,10,15,1.876982311E-06
71,1,1,11,1,9.1317572837E-05
71,1,1,11,2,7.3133037515E-05
71,1,1,11,3,8.6148639935E-05
71,1,1,11,4,0.000131870264703
71,1,1,11,5,0.00016474950553
71,1,1,11,6,0.000137423001481
71,1,1,11,7,8.4002747829E-05
71,1,1,11,8,2.9308359132E-05
71,1,1,11,9,1.2539936673E-05
71,1,1,11,10,7.43276805E-06
71,1,1,11,11,3.536375583E-06
71,1,1,11,12,3.270154126E-06
71,1,1,11,13,3.222444582E-06
71,1,1,11,14,2.640161947E-06
71,1,1,11,15,2.640161947E-06
71,1,1,12,1,0.000142341509886
71,1,1,12,2,0.000116691774144
