Minor,Gender,Race,Age,Calendar Period,Rate
14,1,1,1,1,1.12588333E-07
14,1,1,1,2,1.22097613E-07
14,1,1,1,3,4.0481946E-08
14,1,1,1,4,0
14,1,1,1,5,3.1302417E-08
14,1,1,1,6,0
14,1,1,1,7,0
14,1,1,1,8,2.3425085E-08
14,1,1,1,9,0
14,1,1,1,10,0
14,1,1,1,11,0
14,1,1,1,12,0
14,1,1,1,13,2.4254197E-08
14,1,1,1,14,0
14,1,1,1,15,0
14,1,1,2,1,2.75119436E-07
14,1,1,2,2,1.19206822E-07
14,1,1,2,3,1.22066538E-07
14,1,1,2,4,1.27090022E-07
14,1,1,2,5,0
14,1,1,2,6,3.1697248E-08
14,1,1,2,7,2.7276939E-08
14,1,1,2,8,2.4384487E-08
14,1,1,2,9,4.5166981E-08
14,1,1,2,10,4.8135444E-08
14,1,1,2,11,1.02187103E-07
14,1,1,2,12,0
14,1,1,2,13,0
14,1,1,2,14,2.4048812E-08
14,1,1,2,15,2.4048812E-08
14,1,1,3,1,2.80280617E-07
14,1,1,3,2,2.68002031E-07
14,1,1,3,3,3.8431385E-08
14,1,1,3,4,3.27837614E-07
14,1,1,3,5,1.20588835E-07
14,1,1,3,6,0
14,1,1,3,7,0
14,1,1,3,8,5.3968652E-08
14,1,1,3,9,2.3557419E-08
14,1,1,3,10,9.1200955E-08
14,1,1,3,11,7.1936634E-08
14,1,1,3,12,5.2944729E-08
14,1,1,3,13,7.9621338E-08
14,1,1,3,14,2.508805E-08
14,1,1,3,15,2.508805E-08
14,1,1,4,1,5.97338813E-07
14,1,1,4,2,1.052396388E-06
14,1,1,4,3,2.74101661E-07
14,1,1,4,4,5.03138812E-07
14,1,1,4,5,3.88180976E-07
14,1,1,4,6,3.99546355E-07
14,1,1,4,7,4.76267761E-07
14,1,1,4,8,1.20375312E-07
14,1,1,4,9,3.53516865E-07
14,1,1,4,10,2.52580233E-07
14,1,1,4,11,1.73277905E-07
14,1,1,4,12,1.88548858E-07
14,1,1,4,13,1.94540517E-07
14,1,1,4,14,7.9042817E-08
14,1,1,4,15,7.9042817E-08
14,1,1,5,1,2.357089013E-06
14,1,1,5,2,2.309464943E-06
14,1,1,5,3,2.093803999E-06
14,1,1,5,4,1.622801646E-06
14,1,1,5,5,1.396811495E-06
14,1,1,5,6,1.73158395E-06
14,1,1,5,7,1.23513505E-06
14,1,1,5,8,1.262939264E-06
14,1,1,5,9,7.95366026E-07
14,1,1,5,10,9.60766902E-07
14,1,1,5,11,1.248862286E-06
14,1,1,5,12,1.176979471E-06
14,1,1,5,13,7.51407335E-07
14,1,1,5,14,5.11526208E-07
14,1,1,5,15,5.11526208E-07
14,1,1,6,1,8.33875514E-06
14,1,1,6,2,7.384778205E-06
14,1,1,6,3,6.734029695E-06
14,1,1,6,4,6.092210242E-06
14,1,1,6,5,6.894582611E-06
14,1,1,6,6,7.654842384E-06
14,1,1,6,7,6.371184423E-06
14,1,1,6,8,4.490199533E-06
14,1,1,6,9,3.71161862E-06
14,1,1,6,10,3.65086958E-06
14,1,1,6,11,3.749581884E-06
14,1,1,6,12,3.357536061E-06
14,1,1,6,13,3.75033171E-06
14,1,1,6,14,3.011044327E-06
14,1,1,6,15,3.011044327E-06
14,1,1,7,1,2.0174206584E-05
14,1,1,7,2,1.8630856235E-05
14,1,1,7,3,1.9876988759E-05
14,1,1,7,4,2.019556326E-05
14,1,1,7,5,1.7990567338E-05
14,1,1,7,6,1.8056150347E-05
14,1,1,7,7,1.7623297139E-05
14,1,1,7,8,1.6720530066E-05
14,1,1,7,9,1.3195235992E-05
14,1,1,7,10,1.120778355E-05
14,1,1,7,11,1.0479350285E-05
14,1,1,7,12,1.0554062203E-05
14,1,1,7,13,1.0484564469E-05
14,1,1,7,14,9.694182038E-06
