Minor,Gender,Race,Age,Calendar Period,Rate
4,1,1,1,1,0
4,1,1,1,2,0
4,1,1,1,3,0
4,1,1,1,4,7.2643271E-08
4,1,1,1,5,0
4,1,1,1,6,5.251845E-08
4,1,1,1,7,9.5604614E-08
4,1,1,1,8,4.6850169E-08
4,1,1,1,9,2.3143185E-08
4,1,1,1,10,5.1102115E-08
4,1,1,1,11,2.784624E-08
4,1,1,1,12,0
4,1,1,1,13,2.4254197E-08
4,1,1,1,14,2.3514408E-08
4,1,1,1,15,2.3514408E-08
4,1,1,2,1,1.1790833E-07
4,1,1,2,2,2.38413643E-07
4,1,1,2,3,8.1377692E-08
4,1,1,2,4,8.4726681E-08
4,1,1,2,5,0
4,1,1,2,6,6.3394496E-08
4,1,1,2,7,1.36384695E-07
4,1,1,2,8,2.92613841E-07
4,1,1,2,9,1.35500942E-07
4,1,1,2,10,3.12880383E-07
4,1,1,2,11,1.7882743E-07
4,1,1,2,12,3.58823878E-07
4,1,1,2,13,2.24176175E-07
4,1,1,2,14,9.6195249E-08
4,1,1,2,15,9.6195249E-08
4,1,1,3,1,4.00400881E-07
4,1,1,3,2,2.29716027E-07
4,1,1,3,3,7.6862769E-08
4,1,1,3,4,2.86857912E-07
4,1,1,3,5,2.41177671E-07
4,1,1,3,6,3.24933795E-07
4,1,1,3,7,1.8943804E-07
4,1,1,3,8,3.77780566E-07
4,1,1,3,9,5.18263219E-07
4,1,1,3,10,5.24405489E-07
4,1,1,3,11,4.31619805E-07
4,1,1,3,12,5.29447289E-07
4,1,1,3,13,6.10430257E-07
4,1,1,3,14,4.26496844E-07
4,1,1,3,15,4.26496844E-07
4,1,1,4,1,5.54671755E-07
4,1,1,4,2,8.50012467E-07
4,1,1,4,3,5.09045942E-07
4,1,1,4,4,5.41841798E-07
4,1,1,4,5,5.43453367E-07
4,1,1,4,6,4.39500991E-07
4,1,1,4,7,4.76267761E-07
4,1,1,4,8,4.81501249E-07
4,1,1,4,9,6.81782526E-07
4,1,1,4,10,6.42931503E-07
4,1,1,4,11,8.23070047E-07
4,1,1,4,12,5.65646573E-07
4,1,1,4,13,8.75432327E-07
4,1,1,4,14,7.64080562E-07
4,1,1,4,15,7.64080562E-07
4,1,1,5,1,1.994459934E-06
4,1,1,5,2,1.805581683E-06
4,1,1,5,3,1.382700754E-06
4,1,1,5,4,1.018968476E-06
4,1,1,5,5,9.06039888E-07
4,1,1,5,6,1.369159403E-06
4,1,1,5,7,1.23513505E-06
4,1,1,5,8,1.154687327E-06
4,1,1,5,9,1.498959049E-06
4,1,1,5,10,1.6359004E-06
4,1,1,5,11,1.407808396E-06
4,1,1,5,12,1.519373499E-06
4,1,1,5,13,1.502814669E-06
4,1,1,5,14,1.485861842E-06
4,1,1,5,15,1.485861842E-06
4,1,1,6,1,4.266339839E-06
4,1,1,6,2,4.304011837E-06
4,1,1,6,3,3.921080582E-06
4,1,1,6,4,4.478379714E-06
4,1,1,6,5,4.362673743E-06
4,1,1,6,6,3.711438731E-06
4,1,1,6,7,3.791441037E-06
4,1,1,6,8,3.195727595E-06
4,1,1,6,9,3.675583488E-06
4,1,1,6,10,3.444772103E-06
4,1,1,6,11,2.994632511E-06
4,1,1,6,12,3.289934663E-06
4,1,1,6,13,3.017508273E-06
4,1,1,6,14,2.827163757E-06
4,1,1,6,15,2.827163757E-06
4,1,1,7,1,1.1498784414E-05
4,1,1,7,2,1.2254520411E-05
4,1,1,7,3,1.0786328023E-05
4,1,1,7,4,1.1137896476E-05
4,1,1,7,5,1.2670557584E-05
4,1,1,7,6,8.911332822E-06
4,1,1,7,7,1.086314103E-05
4,1,1,7,8,1.0689493102E-05
4,1,1,7,9,7.19740145E-06
4,1,1,7,10,8.180600855E-06
4,1,1,7,11,7.347946798E-06
4,1,1,7,12,6.941424774E-06
4,1,1,7,13,6.951220056E-06
4,1,1,7,14,7.265165771E-06
4,1,1,7,15,7.265165771E-06
4,1,1,8,1,2.4771256479E-05
4,1,1,8,2,2.4561507652E-05
4,1,1,8,3,1.8070830427E-05
4,1,1,8,4,2.3024065953E-05
4,1,1,8,5,2.5538711447E-05
4,1,1,8,6,2.4518079841E-05
4,1,1,8,7,2.1435383346E-05
4,1,1,8,8,2.0471795199E-05
4,1,1,8,9,1.56411709E-05
4,1,1,8,10,1.4793680636E-05
4,1,1,8,11,1.4422031079E-05
4,1,1,8,12,1.2390579851E-05
4,1,1,8,13,1.4481977089E-05
4,1,1,8,14,1.4117919772E-05
4,1,1,8,15,1.4117919772E-05
4,1,1,9,1,4.354930244E-05
4,1,1,9,2,4.2294197436E-05
4,1,1,9,3,3.3599244861E-05
4,1,1,9,4,3.4911041749E-05
4,1,1,9,5,3.6739358605E-05
4,1,1,9,6,3.9269708696E-05
4,1,1,9,7,3.8441737982E-05
4,1,1,9,8,3.1637616616E-05
4,1,1,9,9,3.0766040312E-05
4,1,1,9,10,2.6646247843E-05
4,1,1,9,11,2.4385945221E-05
4,1,1,9,12,2.1004602991E-05
4,1,1,9,13,2.3277163237E-05
4,1,1,9,14,2.1128076992E-05
4,1,1,9,15,2.1128076992E-05
4,1,1,10,1,6.1265034228E-05
4,1,1,10,2,6.1007661977E-05
4,1,1,10,3,4.8992441758E-05
4,1,1,10,4,4.8245886841E-05
4,1,1,10,5,4.9754330278E-05
4,1,1,10,6,5.4700518941E-05
4,1,1,10,7,5.3220999137E-05
4,1,1,10,8,5.0197737378E-05
4,1,1,10,9,4.0393315483E-05
4,1,1,10,10,4.0897692884E-05
4,1,1,10,11,3.3519485638E-05
4,1,1,10,12,3.1030090322E-05
4,1,1,10,13,2.8957115139E-05
4,1,1,10,14,2.8054182044E-05
4,1,1,10,15,2.8054182044E-05
4,1,1,11,1,8.6226320259E-05
4,1,1,11,2,7.6770544616E-05
4,1,1,11,3,6.6374002026E-05
4,1,1,11,4,6.6365569417E-05
4,1,1,11,5,6.1135783386E-05
4,1,1,11,6,6.0059475464E-05
4,1,1,11,7,6.7107585354E-05
4,1,1,11,8,6.1286630898E-05
4,1,1,11,9,5.7089711697E-05
4,1,1,11,10,4.5211733932E-05
4,1,1,11,11,4.1539961069E-05
4,1,1,11,12,3.8322118663E-05
4,1,1,11,13,3.3656643415E-05
4,1,1,11,14,3.2666410526E-05
4,1,1,11,15,3.2666410526E-05
4,1,1,12,1,0.000116576901392
4,1,1,12,2,0.000105584966725
4,1,1,12,3,8.471835757E-05
4,1,1,12,4,7.9755133638E-05
4,1,1,12,5,7.4861902846E-05
4,1,1,12,6,7.0378551152E-05
4,1,1,12,7,6.6589959865E-05
4,1,1,12,8,6.4122192699E-05
4,1,1,12,9,6.280325798E-05
4,1,1,12,10,5.2960426664E-05
4,1,1,12,11,4.5720941107E-05
4,1,1,12,12,4.2563656038E-05
4,1,1,12,13,3.6376620833E-05
4,1,1,12,14,3.7834466066E-05
4,1,1,12,15,3.7834466066E-05
4,1,1,13,1,0.00013548630098
4,1,1,13,2,0.000129622428384
4,1,1,13,3,0.000109988901662
4,1,1,13,4,0.000100338148135
4,1,1,13,5,9.3341942392E-05
4,1,1,13,6,8.0865855654E-05
4,1,1,13,7,7.8497955754E-05
4,1,1,13,8,6.6854117906E-05
4,1,1,13,9,5.9547925631E-05
4,1,1,13,10,5.767938387E-05
4,1,1,13,11,5.0259373026E-05
4,1,1,13,12,4.3124695246E-05
4,1,1,13,13,4.0373674551E-05
4,1,1,13,14,4.3164566763E-05
4,1,1,13,15,4.3164566763E-05
4,1,1,14,1,0.000161400392127
4,1,1,14,2,0.000158757470434
4,1,1,14,3,0.000125827971796
4,1,1,14,4,0.000118211276734
4,1,1,14,5,0.000109491424432
