Minor,Gender,Race,Age,Calendar Period,Rate
58,1,1,1,1,3.565297198E-06
58,1,1,1,2,3.785025989E-06
58,1,1,1,3,3.481447327E-06
58,1,1,1,4,4.176988065E-06
58,1,1,1,5,3.474568273E-06
58,1,1,1,6,4.80543818E-06
58,1,1,1,7,4.66072492E-06
58,1,1,1,8,4.310215586E-06
58,1,1,1,9,3.772339104E-06
58,1,1,1,10,3.577148084E-06
58,1,1,1,11,3.39724129E-06
58,1,1,1,12,3.380860895E-06
58,1,1,1,13,3.613875409E-06
58,1,1,1,14,2.962815397E-06
58,1,1,1,15,2.962815397E-06
58,1,1,2,1,6.760077576E-06
58,1,1,2,2,5.721927439E-06
58,1,1,2,3,5.655749578E-06
58,1,1,2,4,5.041237535E-06
58,1,1,2,5,6.392627015E-06
58,1,1,2,6,8.399770766E-06
58,1,1,2,7,9.355990104E-06
58,1,1,2,8,7.290961549E-06
58,1,1,2,9,5.803957011E-06
58,1,1,2,10,6.065065882E-06
58,1,1,2,11,5.441463229E-06
58,1,1,2,12,5.685978375E-06
58,1,1,2,13,6.102573652E-06
58,1,1,2,14,6.324837649E-06
58,1,1,2,15,6.324837649E-06
58,1,1,3,1,7.807817187E-06
58,1,1,3,2,7.274340854E-06
58,1,1,3,3,8.531767383E-06
58,1,1,3,4,8.113980942E-06
58,1,1,3,5,8.762788697E-06
58,1,1,3,6,1.0145155147E-05
58,1,1,3,7,1.1966169523E-05
58,1,1,3,8,1.0739761809E-05
58,1,1,3,9,9.870558578E-06
58,1,1,3,10,9.62170072E-06
58,1,1,3,11,9.27982581E-06
58,1,1,3,12,9.715357754E-06
58,1,1,3,13,1.0430395265E-05
58,1,1,3,14,9.483282766E-06
58,1,1,3,15,9.483282766E-06
58,1,1,4,1,1.2672116246E-05
58,1,1,4,2,1.2993047708E-05
58,1,1,4,3,1.394002734E-05
58,1,1,4,4,1.3120312101E-05
58,1,1,4,5,1.4362696119E-05
58,1,1,4,6,1.7659948894E-05
58,1,1,4,7,1.6449555734E-05
58,1,1,4,8,1.5408039957E-05
58,1,1,4,9,1.5251727618E-05
58,1,1,4,10,1.5705898148E-05
58,1,1,4,11,1.5075177702E-05
58,1,1,4,12,1.5649555174E-05
