Minor,Gender,Race,Age,Calendar Period,Rate
32,1,1,1,1,0
32,1,1,1,2,0
32,1,1,1,3,1.2630367046E-05
32,1,1,1,4,1.2313034382E-05
32,1,1,1,5,1.3084410254E-05
32,1,1,1,6,1.315587174E-05
32,1,1,1,7,1.2548105553E-05
32,1,1,1,8,1.0166486762E-05
32,1,1,1,9,7.683537315E-06
32,1,1,1,10,6.771030303E-06
32,1,1,1,11,6.376788978E-06
32,1,1,1,12,6.864172121E-06
32,1,1,1,13,6.524379094E-06
32,1,1,1,14,6.513490992E-06
32,1,1,1,15,6.513490992E-06
32,1,1,2,1,0
32,1,1,2,2,0
32,1,1,2,3,7.934324948E-06
32,1,1,2,4,8.387941445E-06
32,1,1,2,5,7.903611582E-06
32,1,1,2,6,7.131880839E-06
32,1,1,2,7,7.037450283E-06
32,1,1,2,8,6.998347707E-06
32,1,1,2,9,6.481461721E-06
32,1,1,2,10,5.848456387E-06
32,1,1,2,11,5.364822902E-06
32,1,1,2,12,5.658376538E-06
32,1,1,2,13,5.629312838E-06
32,1,1,2,14,7.118448457E-06
32,1,1,2,15,7.118448457E-06
32,1,1,3,1,0
32,1,1,3,2,0
32,1,1,3,3,4.073726768E-06
32,1,1,3,4,4.016010769E-06
32,1,1,3,5,3.778450172E-06
32,1,1,3,6,3.249337947E-06
32,1,1,3,7,3.473030732E-06
32,1,1,3,8,3.696852683E-06
32,1,1,3,9,3.227366409E-06
32,1,1,3,10,3.26043413E-06
32,1,1,3,11,3.21316966E-06
32,1,1,3,12,3.335517921E-06
32,1,1,3,13,3.609500652E-06
32,1,1,3,14,3.888647695E-06
32,1,1,3,15,3.888647695E-06
32,1,1,4,1,0
32,1,1,4,2,0
32,1,1,4,3,3.954895397E-06
32,1,1,4,4,3.715486613E-06
32,1,1,4,5,2.406722052E-06
32,1,1,4,6,2.237459588E-06
32,1,1,4,7,2.894242546E-06
32,1,1,4,8,2.497787727E-06
32,1,1,4,9,2.348362034E-06
32,1,1,4,10,2.319145779E-06
32,1,1,4,11,2.165973808E-06
32,1,1,4,12,2.592546791E-06
32,1,1,4,13,2.529026722E-06
32,1,1,4,14,2.687455771E-06
32,1,1,4,15,2.687455771E-06
32,1,1,5,1,0
32,1,1,5,2,0
32,1,1,5,3,3.99007932E-06
32,1,1,5,4,3.887176036E-06
32,1,1,5,5,3.435401244E-06
32,1,1,5,6,2.698049411E-06
32,1,1,5,7,3.306974489E-06
32,1,1,5,8,3.031054233E-06
32,1,1,5,9,2.569644085E-06
32,1,1,5,10,2.129267188E-06
32,1,1,5,11,2.202538942E-06
32,1,1,5,12,2.097163422E-06
32,1,1,5,13,2.618540712E-06
32,1,1,5,14,2.460197476E-06
32,1,1,5,15,2.460197476E-06
32,1,1,6,1,0
32,1,1,6,2,0
32,1,1,6,3,8.609329103E-06
32,1,1,6,4,5.285294978E-06
32,1,1,6,5,4.557435963E-06
32,1,1,6,6,4.214029393E-06
32,1,1,6,7,3.51783189E-06
32,1,1,6,8,3.195727595E-06
32,1,1,6,9,2.810740314E-06
32,1,1,6,10,2.178744749E-06
32,1,1,6,11,2.365508034E-06
32,1,1,6,12,2.704055888E-06
32,1,1,6,13,2.737311076E-06
32,1,1,6,14,2.321492191E-06
32,1,1,6,15,2.321492191E-06
32,1,1,7,1,0
32,1,1,7,2,0
32,1,1,7,3,1.3518236431E-05
32,1,1,7,4,1.1267910832E-05
32,1,1,7,5,7.716044682E-06
32,1,1,7,6,7.082369317E-06
32,1,1,7,7,5.783254937E-06
32,1,1,7,8,4.949609646E-06
32,1,1,7,9,3.558715161E-06
32,1,1,7,10,2.846993249E-06
32,1,1,7,11,3.503451427E-06
32,1,1,7,12,3.457810111E-06
32,1,1,7,13,3.510250659E-06
32,1,1,7,14,3.632582885E-06
32,1,1,7,15,3.632582885E-06
32,1,1,8,1,0
32,1,1,8,2,0
32,1,1,8,3,1.8587139868E-05
32,1,1,8,4,1.6687610828E-05
32,1,1,8,5,1.4697233586E-05
32,1,1,8,6,1.0422319654E-05
32,1,1,8,7,1.1088688692E-05
32,1,1,8,8,9.561676799E-06
