Minor,Gender,Race,Age,Calendar Period,Rate
89,1,1,1,1,3.9968858067E-05
89,1,1,1,2,3.8175853528E-05
89,1,1,1,3,3.7688691409E-05
89,1,1,1,4,4.0825518128E-05
89,1,1,1,5,6.1227527408E-05
89,1,1,1,6,7.7490973063E-05
89,1,1,1,7,0.00011247882806
89,1,1,1,8,0.000145282375341
89,1,1,1,9,0.000148023809246
89,1,1,1,10,0.000178908506338
89,1,1,1,11,0.000187182425815
89,1,1,1,12,0.000158926074659
89,1,1,1,13,0.000135192896178
89,1,1,1,14,0.000125802082333
89,1,1,1,15,0.000125802082333
89,1,1,2,1,0.000100811621988
89,1,1,2,2,9.3736297424E-05
89,1,1,2,3,8.8091351342E-05
89,1,1,2,4,9.2733352637E-05
89,1,1,2,5,0.00011983269914
89,1,1,2,6,0.000147138626013
89,1,1,2,7,0.000223834562091
89,1,1,2,8,0.000291955460272
89,1,1,2,9,0.000276421921478
89,1,1,2,10,0.000272566948881
89,1,1,2,11,0.000273299406704
89,1,1,2,12,0.000248112910723
89,1,1,2,13,0.000221735145514
89,1,1,2,14,0.000225601908706
89,1,1,2,15,0.000225601908706
89,1,1,3,1,0.000138618785128
89,1,1,3,2,0.000118265467881
89,1,1,3,3,0.000123595332893
89,1,1,3,4,0.000124004577433
89,1,1,3,5,0.000137230094552
89,1,1,3,6,0.000160553398356
89,1,1,3,7,0.000219148239213
89,1,1,3,8,0.000278397292932
89,1,1,3,9,0.000280780877557
89,1,1,3,10,0.00027661249558
89,1,1,3,11,0.000259619312771
89,1,1,3,12,0.000251196266295
89,1,1,3,13,0.000218825977003
89,1,1,3,14,0.000226795968802
89,1,1,3,15,0.000226795968802
89,1,1,4,1,0.000177196292147
89,1,1,4,2,0.000150371253064
89,1,1,4,3,0.000142689493331
89,1,1,4,4,0.000149470930188
89,1,1,4,5,0.000168392907468
89,1,1,4,6,0.000174242165445
89,1,1,4,7,0.000203842601565
89,1,1,4,8,0.00023497260935
89,1,1,4,9,0.00025064345751
89,1,1,4,10,0.000259193243121
89,1,1,4,11,0.000259180425835
89,1,1,4,12,0.000247423238284
89,1,1,4,13,0.000225496776841
89,1,1,4,14,0.000234520037394
89,1,1,4,15,0.000234520037394
89,1,1,5,1,0.000222200968129
89,1,1,5,2,0.000200503547338
89,1,1,5,3,0.000178605431723
89,1,1,5,4,0.000174432307188
89,1,1,5,5,0.000207898402727
89,1,1,5,6,0.000216729879548
89,1,1,5,7,0.000210889349032
89,1,1,5,8,0.000225200112726
89,1,1,5,9,0.000240322903923
89,1,1,5,10,0.000254083895516
89,1,1,5,11,0.00025513121183
89,1,1,5,12,0.000256602924383
89,1,1,5,13,0.000245619118772
89,1,1,5,14,0.000257589983245
89,1,1,5,15,0.000257589983245
89,1,1,6,1,0.000254913805391
89,1,1,6,2,0.0002528493691
89,1,1,6,3,0.000233943601223
89,1,1,6,4,0.000238564497746
89,1,1,6,5,0.000250892692638
89,1,1,6,6,0.000255432038531
89,1,1,6,7,0.000240815136371
89,1,1,6,8,0.000233571280198
89,1,1,6,9,0.000230012249062
89,1,1,6,10,0.000225794506507
89,1,1,6,11,0.000248252518687
89,1,1,6,12,0.000259071087849
89,1,1,6,13,0.000271446422761
89,1,1,6,14,0.000285819360325
89,1,1,6,15,0.000285819360325
89,1,1,7,1,0.000300816413693
89,1,1,7,2,0.000294507010856
89,1,1,7,3,0.000293821459423
89,1,1,7,4,0.000289715322734
89,1,1,7,5,0.000296864666465
89,1,1,7,6,0.000272865789296
89,1,1,7,7,0.000286661879851
89,1,1,7,8,0.000268485128295
89,1,1,7,9,0.000229317207315
89,1,1,7,10,0.000229957771162
89,1,1,7,11,0.000241180076535
89,1,1,7,12,0.000252833010918
89,1,1,7,13,0.000273614801397
89,1,1,7,14,0.000308375650736
89,1,1,7,15,0.000308375650736
89,1,1,8,1,0.000360887663204
89,1,1,8,2,0.000355624489947
89,1,1,8,3,0.000336633755382
89,1,1,8,4,0.000348311552373
89,1,1,8,5,0.000363801893085
89,1,1,8,6,0.000323091909269
89,1,1,8,7,0.000306732091304
89,1,1,8,8,0.000286237375982
89,1,1,8,9,0.000252556535274
89,1,1,8,10,0.000247442904038
89,1,1,8,11,0.000246224110122
89,1,1,8,12,0.000238019553096
89,1,1,8,13,0.000258680753546
89,1,1,8,14,0.000312496982911
89,1,1,8,15,0.000312496982911
89,1,1,9,1,0.000436453166497
89,1,1,9,2,0.000411930467338
89,1,1,9,3,0.000376521173784
89,1,1,9,4,0.000394737823324
89,1,1,9,5,0.000402630206437
89,1,1,9,6,0.000364654178417
89,1,1,9,7,0.000331988624494
89,1,1,9,8,0.000292647953697
89,1,1,9,9,0.000278474240551
89,1,1,9,10,0.000283215317424
89,1,1,9,11,0.000255128373295
89,1,1,9,12,0.000238952556488
89,1,1,9,13,0.000244105202889
89,1,1,9,14,0.000284191262316
89,1,1,9,15,0.000284191262316
89,1,1,10,1,0.000459022987486
89,1,1,10,2,0.000459320908932
89,1,1,10,3,0.000448671261407
89,1,1,10,4,0.000435661016369
89,1,1,10,5,0.000383836756413
89,1,1,10,6,0.000373596550556
89,1,1,10,7,0.000335844688165
89,1,1,10,8,0.000309378933335
89,1,1,10,9,0.000278859311537
89,1,1,10,10,0.00029206736231
89,1,1,10,11,0.000264627518198
89,1,1,10,12,0.00022641002923
89,1,1,10,13,0.000221920979083
89,1,1,10,14,0.00025074472625
89,1,1,10,15,0.00025074472625
89,1,1,11,1,0.000475436331178
89,1,1,11,2,0.000456602865111
89,1,1,11,3,0.000474161426388
89,1,1,11,4,0.000439750158675
89,1,1,11,5,0.000376475481527
89,1,1,11,6,0.000352930531087
89,1,1,11,7,0.000360069702682
89,1,1,11,8,0.000340838619558
89,1,1,11,9,0.000295568507379
89,1,1,11,10,0.000324222468386
89,1,1,11,11,0.000285101603308
89,1,1,11,12,0.000257013675836
89,1,1,11,13,0.000228282066201
89,1,1,11,14,0.000244684839394
89,1,1,11,15,0.000244684839394
89,1,1,12,1,0.000511793272415
89,1,1,12,2,0.00050964780876
89,1,1,12,3,0.000509047895997
89,1,1,12,4,0.000476401158739
89,1,1,12,5,0.000436023979357
89,1,1,12,6,0.000384921707462
89,1,1,12,7,0.000380604654955
89,1,1,12,8,0.000376254868842
89,1,1,12,9,0.000378306015526
89,1,1,12,10,0.000426810729905
89,1,1,12,11,0.000359663264353
89,1,1,12,12,0.000317398286363
89,1,1,12,13,0.000280711107645
89,1,1,12,14,0.000264090349398
89,1,1,12,15,0.000264090349398
89,1,1,13,1,0.000593159025691
89,1,1,13,2,0.000575662463196
89,1,1,13,3,0.000524088166149
89,1,1,13,4,0.000533593126237
89,1,1,13,5,0.000524566287822
89,1,1,13,6,0.000469627375615
89,1,1,13,7,0.000423996676965
89,1,1,13,8,0.000437442075996
89,1,1,13,9,0.00045919315482
89,1,1,13,10,0.000549383806705
89,1,1,13,11,0.000489075692002
89,1,1,13,12,0.000398618214791
89,1,1,13,13,0.000354079284829
89,1,1,13,14,0.000334988378688
89,1,1,13,15,0.000334988378688
89,1,1,14,1,0.000619062577857
89,1,1,14,2,0.000602452481733
89,1,1,14,3,0.000616477924709
89,1,1,14,4,0.000621473320372
89,1,1,14,5,0.000598573284395
89,1,1,14,6,0.000540331304219
89,1,1,14,7,0.000519712787771
89,1,1,14,8,0.000492175045468
89,1,1,14,9,0.000519278437098
89,1,1,14,10,0.000641611237522
89,1,1,14,11,0.000628348001577
89,1,1,14,12,0.00051936599029
89,1,1,14,13,0.000449453026661
89,1,1,14,14,0.000403496002501
89,1,1,14,15,0.000403496002501
89,1,1,15,1,0.000608960417573
89,1,1,15,2,0.000661804635678
89,1,1,15,3,0.000659618686184
89,1,1,15,4,0.000621901336554
89,1,1,15,5,0.000583021878347
89,1,1,15,6,0.000505804591877
89,1,1,15,7,0.000482922202979
89,1,1,15,8,0.000511318223955
89,1,1,15,9,0.000549143596756
89,1,1,15,10,0.000676332867754
89,1,1,15,11,0.000706647352758
89,1,1,15,12,0.000632727878883
89,1,1,15,13,0.000567152253628
89,1,1,15,14,0.000493367138273
89,1,1,15,15,0.000493367138273
89,1,2,1,1,2.2882527207E-05
89,1,2,1,2,2.0749366516E-05
89,1,2,1,3,1.7600718595E-05
89,1,2,1,4,2.7807539115E-05
89,1,2,1,5,3.5674664462E-05
89,1,2,1,6,4.8137199405E-05
89,1,2,1,7,6.6291847552E-05
89,1,2,1,8,6.7984353107E-05
89,1,2,1,9,7.4766295582E-05
89,1,2,1,10,9.9855249202E-05
89,1,2,1,11,0.000144850194404
89,1,2,1,12,0.00012099214764
89,1,2,1,13,8.1045261395E-05
89,1,2,1,14,7.5368635569E-05
89,1,2,1,15,7.5368635569E-05
89,1,2,2,1,7.4274243096E-05
89,1,2,2,2,7.7425582619E-05
89,1,2,2,3,7.7639495046E-05
89,1,2,2,4,9.2866963972E-05
89,1,2,2,5,0.000113718217034
89,1,2,2,6,0.000134966565101
89,1,2,2,7,0.000198802692071
89,1,2,2,8,0.000191330385906
89,1,2,2,9,0.000191868908162
89,1,2,2,10,0.000199898828652
89,1,2,2,11,0.000222406976546
89,1,2,2,12,0.00021054416895
89,1,2,2,13,0.000160724870058
89,1,2,2,14,0.000150566869094
89,1,2,2,15,0.000150566869094
89,1,2,3,1,8.621502096E-05
89,1,2,3,2,8.3657520001E-05
89,1,2,3,3,0.000112568591417
89,1,2,3,4,0.000113008205522
89,1,2,3,5,0.000135310263654
89,1,2,3,6,0.000156395590139
89,1,2,3,7,0.000189714031597
89,1,2,3,8,0.000203173776595
89,1,2,3,9,0.000213944603629
89,1,2,3,10,0.000211546094046
89,1,2,3,11,0.000215346234768
89,1,2,3,12,0.000201665568571
89,1,2,3,13,0.00016253347498
89,1,2,3,14,0.000138791333712
89,1,2,3,15,0.000138791333712
89,1,2,4,1,9.3775179916E-05
89,1,2,4,2,0.000100535435917
89,1,2,4,3,0.000104815803218
89,1,2,4,4,0.00012999554301
89,1,2,4,5,0.000148673232545
89,1,2,4,6,0.000154176966629
89,1,2,4,7,0.000165619590845
89,1,2,4,8,0.000159465359829
89,1,2,4,9,0.000192305874031
89,1,2,4,10,0.000204277208815
89,1,2,4,11,0.000182276584184
89,1,2,4,12,0.000176868409353
89,1,2,4,13,0.000135554252145
89,1,2,4,14,0.000133112013666
89,1,2,4,15,0.000133112013666
89,1,2,5,1,8.0061367235E-05
89,1,2,5,2,0.000108064846284
89,1,2,5,3,0.000112631854241
89,1,2,5,4,0.000109981852994
89,1,2,5,5,0.000140270440142
89,1,2,5,6,0.000136019398654
89,1,2,5,7,0.000146140431212
89,1,2,5,8,0.000140734472985
89,1,2,5,9,0.000152781859351
89,1,2,5,10,0.000166541101172
89,1,2,5,11,0.000164699235737
89,1,2,5,12,0.000146396655239
89,1,2,5,13,0.000126751449303
89,1,2,5,14,0.000120739349111
89,1,2,5,15,0.000120739349111
89,1,2,6,1,9.5384307919E-05
89,1,2,6,2,9.9429225899E-05
89,1,2,6,3,9.5803567204E-05
89,1,2,6,4,0.000110414582262
89,1,2,6,5,0.000121344412404
89,1,2,6,6,0.000138212897341
89,1,2,6,7,0.000116988261292
89,1,2,6,8,0.00012140354589
89,1,2,6,9,0.000123739359868
89,1,2,6,10,0.000118055170367
89,1,2,6,11,0.000138229656689
89,1,2,6,12,0.000127349186696
89,1,2,6,13,0.000109604887195
89,1,2,6,14,0.000114853128289
89,1,2,6,15,0.000114853128289
89,1,2,7,1,0.000103497056315
89,1,2,7,2,0.000108880090498
89,1,2,7,3,0.00010357282925
89,1,2,7,4,0.000111794298491
89,1,2,7,5,0.000117617005949
89,1,2,7,6,0.000124625948581
89,1,2,7,7,0.000126600598967
89,1,2,7,8,0.000125671877521
89,1,2,7,9,0.000122538014305
89,1,2,7,10,0.000120301869667
89,1,2,7,11,0.000125796704086
89,1,2,7,12,0.000116403538668
89,1,2,7,13,0.000102952118274
89,1,2,7,14,0.000104435513046
89,1,2,7,15,0.000104435513046
89,1,2,8,1,9.3971329284E-05
89,1,2,8,2,0.000108257312328
89,1,2,8,3,0.000124106369501
89,1,2,8,4,0.000121888846932
89,1,2,8,5,0.000138427404314
89,1,2,8,6,0.00012433156694
89,1,2,8,7,0.000116602385864
89,1,2,8,8,0.000107529854896
89,1,2,8,9,0.000107180626309
89,1,2,8,10,0.000108962689722
89,1,2,8,11,0.000112005650404
89,1,2,8,12,0.000105230490813
89,1,2,8,13,9.083956108E-05
89,1,2,8,14,0.000100077994486
89,1,2,8,15,0.000100077994486
89,1,2,9,1,0.00012119556868
89,1,2,9,2,0.000122316259706
89,1,2,9,3,0.00012583381372
89,1,2,9,4,0.000132462915973
89,1,2,9,5,0.000127886254173
89,1,2,9,6,0.000127437817172
89,1,2,9,7,0.000113744919933
89,1,2,9,8,0.000103927567303
89,1,2,9,9,0.00013242725707
89,1,2,9,10,0.000108450606849
89,1,2,9,11,0.000109702442341
89,1,2,9,12,0.000109491728154
89,1,2,9,13,9.59300302E-05
89,1,2,9,14,9.196710869E-05
89,1,2,9,15,9.196710869E-05
89,1,2,10,1,0.00014052726286
89,1,2,10,2,0.000156668853927
89,1,2,10,3,0.00014687621006
89,1,2,10,4,0.000134985370194
89,1,2,10,5,0.000157601857497
89,1,2,10,6,0.00012189306705
89,1,2,10,7,0.000106878914071
89,1,2,10,8,0.000106329168416
89,1,2,10,9,0.000115118514511
89,1,2,10,10,0.000125455311221
89,1,2,10,11,0.000117721134832
89,1,2,10,12,0.000107903696781
89,1,2,10,13,8.2335304537E-05
89,1,2,10,14,8.2081134531E-05
89,1,2,10,15,8.2081134531E-05
89,1,2,11,1,7.825004446E-05
89,1,2,11,2,0.000119017526121
89,1,2,11,3,0.000121461139552
89,1,2,11,4,0.000129725802895
89,1,2,11,5,0.000135843642441
89,1,2,11,6,0.000124474450604
89,1,2,11,7,0.000118879691977
89,1,2,11,8,0.000109807326447
89,1,2,11,9,0.000117733437588
89,1,2,11,10,0.000163771698613
89,1,2,11,11,0.000119227340366
89,1,2,11,12,0.000120786574288
89,1,2,11,13,9.1734491344E-05
89,1,2,11,14,8.6357192902E-05
89,1,2,11,15,8.6357192902E-05
89,1,2,12,1,9.5798695009E-05
89,1,2,12,2,0.000137207275694
89,1,2,12,3,0.000118948495302
89,1,2,12,4,0.000141686605269
89,1,2,12,5,0.000146593407842
89,1,2,12,6,0.000114118030649
89,1,2,12,7,0.000121643854797
89,1,2,12,8,0.000123457686693
89,1,2,12,9,0.000133149913488
89,1,2,12,10,0.000167870060765
89,1,2,12,11,0.000151947295995
89,1,2,12,12,0.00014162994826
89,1,2,12,13,0.000119866084905
89,1,2,12,14,9.7889060069E-05
89,1,2,12,15,9.7889060069E-05
89,1,2,13,1,8.7187577846E-05
89,1,2,13,2,0.000163243984459
89,1,2,13,3,0.000131752305665
89,1,2,13,4,0.000142789148025
89,1,2,13,5,0.000136540182484
89,1,2,13,6,0.000173119027818
89,1,2,13,7,0.000113080072142
89,1,2,13,8,0.000121030455561
89,1,2,13,9,0.000139417278026
89,1,2,13,10,0.000160679769944
89,1,2,13,11,0.00016463432839
89,1,2,13,12,0.000144810176193
89,1,2,13,13,0.000135801152387
89,1,2,13,14,0.000115813406316
89,1,2,13,15,0.000115813406316
89,1,2,14,1,8.8558271343E-05
89,1,2,14,2,0.000103637682661
89,1,2,14,3,0.000153478854025
89,1,2,14,4,0.000169627062786
89,1,2,14,5,0.000191350190374
89,1,2,14,6,0.000126288537737
89,1,2,14,7,0.000134523825225
89,1,2,14,8,0.000117225365766
89,1,2,14,9,0.000186390166976
89,1,2,14,10,0.000198841790562
89,1,2,14,11,0.000207910230991
89,1,2,14,12,0.00018263172313
89,1,2,14,13,0.000156907282739
89,1,2,14,14,0.000132866982196
89,1,2,14,15,0.000132866982196
89,1,2,15,1,6.3111391606E-05
89,1,2,15,2,0.000101890637383
89,1,2,15,3,0.000112422709387
89,1,2,15,4,0.000124528440098
89,1,2,15,5,9.7892590075E-05
89,1,2,15,6,0.000118840282758
89,1,2,15,7,0.000113687256692
89,1,2,15,8,0.000172138587212
89,1,2,15,9,0.000180060304943
89,1,2,15,10,0.0002006055119
89,1,2,15,11,0.000198353016056
89,1,2,15,12,0.000150249465924
89,1,2,15,13,0.000166524124172
89,1,2,15,14,0.000159167592952
89,1,2,15,15,0.000159167592952
89,2,1,1,1,2.6426925848E-05
89,2,1,1,2,1.9976821133E-05
89,2,1,1,3,1.5032922304E-05
89,2,1,1,4,1.3200836053E-05
89,2,1,1,5,1.7709452428E-05
89,2,1,1,6,2.2701618921E-05
89,2,1,1,7,3.1199756008E-05
89,2,1,1,8,3.5528280342E-05
89,2,1,1,9,3.4693126151E-05
89,2,1,1,10,4.2962317961E-05
89,2,1,1,11,3.9039642539E-05
89,2,1,1,12,3.2884909612E-05
89,2,1,1,13,3.0263712174E-05
89,2,1,1,14,3.0810729066E-05
89,2,1,1,15,3.0810729066E-05
89,2,1,2,1,4.536709187E-05
89,2,1,2,2,3.934350677E-05
89,2,1,2,3,2.8031488706E-05
89,2,1,2,4,2.671145722E-05
89,2,1,2,5,3.8062958954E-05
89,2,1,2,6,4.6081473067E-05
89,2,1,2,7,6.1770678128E-05
89,2,1,2,8,7.0154860313E-05
89,2,1,2,9,5.8353332636E-05
89,2,1,2,10,4.8844404661E-05
89,2,1,2,11,4.2001353246E-05
89,2,1,2,12,3.9193051026E-05
89,2,1,2,13,3.5442049843E-05
89,2,1,2,14,4.1827985955E-05
89,2,1,2,15,4.1827985955E-05
89,2,1,3,1,6.3243155728E-05
89,2,1,3,2,4.8004581283E-05
89,2,1,3,3,4.6216090008E-05
89,2,1,3,4,4.6945116186E-05
89,2,1,3,5,5.5152904844E-05
89,2,1,3,6,6.6385530785E-05
89,2,1,3,7,8.5414093918E-05
89,2,1,3,8,8.3459231593E-05
89,2,1,3,9,7.3147768793E-05
89,2,1,3,10,6.011509668E-05
89,2,1,3,11,5.0471756417E-05
89,2,1,3,12,4.8462558195E-05
89,2,1,3,13,4.5238404583E-05
89,2,1,3,14,5.1272768232E-05
89,2,1,3,15,5.1272768232E-05
89,2,1,4,1,8.1126256819E-05
89,2,1,4,2,7.0601843453E-05
89,2,1,4,3,5.3533190578E-05
89,2,1,4,4,5.9726282658E-05
89,2,1,4,5,7.4082744611E-05
89,2,1,4,6,8.276437695E-05
89,2,1,4,7,9.2010201694E-05
89,2,1,4,8,9.1966916347E-05
89,2,1,4,9,7.5893969079E-05
89,2,1,4,10,6.8589376086E-05
89,2,1,4,11,6.1400708769E-05
89,2,1,4,12,5.7684386168E-05
89,2,1,4,13,5.5207326345E-05
89,2,1,4,14,5.9830723604E-05
89,2,1,4,15,5.9830723604E-05
89,2,1,5,1,9.0893855477E-05
89,2,1,5,2,8.3958299206E-05
89,2,1,5,3,6.4138888597E-05
89,2,1,5,4,6.2959859648E-05
89,2,1,5,5,9.363514555E-05
89,2,1,5,6,0.000111607620106
89,2,1,5,7,0.000112601132678
89,2,1,5,8,0.000100670856158
89,2,1,5,9,8.5988194872E-05
89,2,1,5,10,7.4611570063E-05
89,2,1,5,11,7.0708578163E-05
89,2,1,5,12,7.0831360267E-05
89,2,1,5,13,6.7809253359E-05
89,2,1,5,14,7.4600899524E-05
89,2,1,5,15,7.4600899524E-05
89,2,1,6,1,0.000102077639109
89,2,1,6,2,9.5511134653E-05
89,2,1,6,3,8.0596548648E-05
89,2,1,6,4,7.7749568874E-05
89,2,1,6,5,0.00010093977179
89,2,1,6,6,0.00012959104514
89,2,1,6,7,0.00013225039056
89,2,1,6,8,0.000118171091411
89,2,1,6,9,9.1373426339E-05
89,2,1,6,10,8.0457673319E-05
89,2,1,6,11,7.4608285186E-05
89,2,1,6,12,7.7330813643E-05
89,2,1,6,13,8.4241906885E-05
89,2,1,6,14,9.2376833189E-05
89,2,1,6,15,9.2376833189E-05
89,2,1,7,1,0.000117832994614
89,2,1,7,2,0.000107401911573
89,2,1,7,3,8.9898302837E-05
89,2,1,7,4,9.2011039627E-05
89,2,1,7,5,0.000113518197234
89,2,1,7,6,0.000130740878524
89,2,1,7,7,0.000144515210023
89,2,1,7,8,0.000133415888142
89,2,1,7,9,9.7884401345E-05
89,2,1,7,10,8.6083358006E-05
89,2,1,7,11,7.883116574E-05
89,2,1,7,12,7.6719846888E-05
89,2,1,7,13,8.92532061E-05
89,2,1,7,14,0.000101192119839
89,2,1,7,15,0.000101192119839
89,2,1,8,1,0.000122415997838
89,2,1,8,2,0.000120952681536
89,2,1,8,3,9.6241945924E-05
89,2,1,8,4,0.000102497598894
89,2,1,8,5,0.000124964265505
89,2,1,8,6,0.00013681981238
89,2,1,8,7,0.000140367822326
89,2,1,8,8,0.000136405758086
89,2,1,8,9,0.000101096680364
89,2,1,8,10,8.5024122293E-05
89,2,1,8,11,7.7585088191E-05
89,2,1,8,12,7.6399562857E-05
89,2,1,8,13,8.1458365717E-05
89,2,1,8,14,0.000100724257787
89,2,1,8,15,0.000100724257787
89,2,1,9,1,0.000121883660472
89,2,1,9,2,0.000115360245221
89,2,1,9,3,9.5091293985E-05
89,2,1,9,4,0.000104155755875
89,2,1,9,5,0.000112676609057
89,2,1,9,6,0.000126805685256
89,2,1,9,7,0.000129302551684
89,2,1,9,8,0.000118917187595
89,2,1,9,9,0.000101672236562
89,2,1,9,10,8.8807464241E-05
89,2,1,9,11,7.3772091617E-05
89,2,1,9,12,6.4122548827E-05
89,2,1,9,13,7.0756168187E-05
89,2,1,9,14,8.709546E-05
89,2,1,9,15,8.709546E-05
89,2,1,10,1,0.000122851811506
89,2,1,10,2,0.000108177893711
89,2,1,10,3,9.7876161646E-05
89,2,1,10,4,0.000103734408016
89,2,1,10,5,0.000103871177474
89,2,1,10,6,0.000107855646286
89,2,1,10,7,0.000112775182952
89,2,1,10,8,9.821901803E-05
89,2,1,10,9,8.690921902E-05
89,2,1,10,10,8.2951069516E-05
89,2,1,10,11,6.6655030869E-05
89,2,1,10,12,5.3254041662E-05
