site,period,diag_age,rate,lower95,upper95,race,gender
9,1995,45-49,,,,All races,F
9,1995,50-54,,,,All races,F
9,1995,55-59,,,,All races,F
9,1995,60-64,,,,All races,F
9,1995,65-69,,,,All races,F
9,1995,70-74,,,,All races,F
9,1995,75-79,,,,All races,F
9,1995,80-84,,,,All races,F
9,1995,85+,,,,All races,F
9,1996,All ages,0.146,0.088,0.227,All races,F
9,1996,00-04,,,,All races,F
9,1996,00,,,,All races,F
9,1996,01-04,,,,All races,F
9,1996,05-09,,,,All races,F
9,1996,10-14,,,,All races,F
9,1996,15-19,,,,All races,F
9,1996,20-24,,,,All races,F
9,1996,25-29,,,,All races,F
9,1996,30-34,,,,All races,F
9,1996,35-39,,,,All races,F
9,1996,40-44,,,,All races,F
9,1996,45-49,,,,All races,F
9,1996,50-54,,,,All races,F
9,1996,55-59,,,,All races,F
9,1996,60-64,,,,All races,F
9,1996,65-69,,,,All races,F
9,1996,70-74,,,,All races,F
9,1996,75-79,,,,All races,F
9,1996,80-84,,,,All races,F
9,1996,85+,,,,All races,F
9,1997,All ages,0.167,0.104,0.252,All races,F
9,1997,00-04,,,,All races,F
9,1997,00,,,,All races,F
9,1997,01-04,,,,All races,F
9,1997,05-09,,,,All races,F
9,1997,10-14,,,,All races,F
9,1997,15-19,,,,All races,F
9,1997,20-24,,,,All races,F
9,1997,25-29,,,,All races,F
9,1997,30-34,,,,All races,F
9,1997,35-39,,,,All races,F
9,1997,40-44,,,,All races,F
9,1997,45-49,,,,All races,F
9,1997,50-54,,,,All races,F
9,1997,55-59,,,,All races,F
9,1997,60-64,,,,All races,F
9,1997,65-69,,,,All races,F
9,1997,70-74,,,,All races,F
9,1997,75-79,,,,All races,F
9,1997,80-84,,,,All races,F
9,1997,85+,,,,All races,F
9,1998,All ages,0.135,0.08,0.213,All races,F
9,1998,00-04,,,,All races,F
9,1998,00,,,,All races,F
9,1998,01-04,,,,All races,F
9,1998,05-09,,,,All races,F
9,1998,10-14,,,,All races,F
9,1998,15-19,,,,All races,F
9,1998,20-24,,,,All races,F
9,1998,25-29,,,,All races,F
9,1998,30-34,,,,All races,F
9,1998,35-39,,,,All races,F
9,1998,40-44,,,,All races,F
9,1998,45-49,,,,All races,F
9,1998,50-54,,,,All races,F
9,1998,55-59,,,,All races,F
9,1998,60-64,,,,All races,F
9,1998,65-69,,,,All races,F
9,1998,70-74,,,,All races,F
9,1998,75-79,,,,All races,F
9,1998,80-84,,,,All races,F
9,1998,85+,,,,All races,F
9,1999,All ages,0.163,0.102,0.247,All races,F
9,1999,00-04,,,,All races,F
9,1999,00,,,,All races,F
9,1999,01-04,,,,All races,F
9,1999,05-09,,,,All races,F
9,1999,10-14,,,,All races,F
9,1999,15-19,,,,All races,F
9,1999,20-24,,,,All races,F
9,1999,25-29,,,,All races,F
9,1999,30-34,,,,All races,F
9,1999,35-39,,,,All races,F
9,1999,40-44,,,,All races,F
9,1999,45-49,,,,All races,F
9,1999,50-54,,,,All races,F
9,1999,55-59,,,,All races,F
9,1999,60-64,,,,All races,F
9,1999,65-69,,,,All races,F
9,1999,70-74,,,,All races,F
9,1999,75-79,,,,All races,F
9,1999,80-84,,,,All races,F
9,1999,85+,,,,All races,F
9,2000,All ages,0.132,0.078,0.209,All races,F
9,2000,00-04,,,,All races,F
9,2000,00,,,,All races,F
9,2000,01-04,,,,All races,F
9,2000,05-09,,,,All races,F
9,2000,10-14,,,,All races,F
9,2000,15-19,,,,All races,F
9,2000,20-24,,,,All races,F
9,2000,25-29,,,,All races,F
9,2000,30-34,,,,All races,F
9,2000,35-39,,,,All races,F
9,2000,40-44,,,,All races,F
9,2000,45-49,,,,All races,F
9,2000,50-54,,,,All races,F
9,2000,55-59,,,,All races,F
9,2000,60-64,,,,All races,F
9,2000,65-69,,,,All races,F
9,2000,70-74,,,,All races,F
9,2000,75-79,,,,All races,F
9,2000,80-84,,,,All races,F
9,2000,85+,,,,All races,F
9,2001,All ages,0.204,0.136,0.295,All races,F
9,2001,00-04,,,,All races,F
9,2001,00,,,,All races,F
9,2001,01-04,,,,All races,F
9,2001,05-09,,,,All races,F
9,2001,10-14,,,,All races,F
9,2001,15-19,,,,All races,F
9,2001,20-24,,,,All races,F
9,2001,25-29,,,,All races,F
9,2001,30-34,,,,All races,F
9,2001,35-39,,,,All races,F
9,2001,40-44,,,,All races,F
9,2001,45-49,,,,All races,F
9,2001,50-54,,,,All races,F
9,2001,55-59,,,,All races,F
9,2001,60-64,,,,All races,F
9,2001,65-69,,,,All races,F
9,2001,70-74,,,,All races,F
9,2001,75-79,,,,All races,F
9,2001,80-84,,,,All races,F
9,2001,85+,,,,All races,F
9,2002,All ages,0.167,0.106,0.25,All races,F
9,2002,00-04,,,,All races,F
9,2002,00,,,,All races,F
9,2002,01-04,,,,All races,F
9,2002,05-09,,,,All races,F
9,2002,10-14,,,,All races,F
9,2002,15-19,,,,All races,F
9,2002,20-24,,,,All races,F
9,2002,25-29,,,,All races,F
9,2002,30-34,,,,All races,F
9,2002,35-39,,,,All races,F
9,2002,40-44,,,,All races,F
9,2002,45-49,,,,All races,F
9,2002,50-54,,,,All races,F
9,2002,55-59,,,,All races,F
9,2002,60-64,,,,All races,F
9,2002,65-69,,,,All races,F
9,2002,70-74,,,,All races,F
9,2002,75-79,,,,All races,F
9,2002,80-84,,,,All races,F
9,2002,85+,,,,All races,F
9,2003,All ages,0.159,0.1,0.24,All races,F
9,2003,00-04,,,,All races,F
9,2003,00,,,,All races,F
9,2003,01-04,,,,All races,F
9,2003,05-09,,,,All races,F
9,2003,10-14,,,,All races,F
9,2003,15-19,,,,All races,F
9,2003,20-24,,,,All races,F
9,2003,25-29,,,,All races,F
9,2003,30-34,,,,All races,F
9,2003,35-39,,,,All races,F
9,2003,40-44,,,,All races,F
9,2003,45-49,,,,All races,F
9,2003,50-54,,,,All races,F
9,2003,55-59,,,,All races,F
9,2003,60-64,,,,All races,F
9,2003,65-69,,,,All races,F
9,2003,70-74,,,,All races,F
9,2003,75-79,,,,All races,F
9,2003,80-84,,,,All races,F
9,2003,85+,,,,All races,F
9,2004,All ages,,,,All races,F
9,2004,00-04,,,,All races,F
9,2004,00,,,,All races,F
9,2004,01-04,,,,All races,F
9,2004,05-09,,,,All races,F
9,2004,10-14,,,,All races,F
9,2004,15-19,,,,All races,F
9,2004,20-24,,,,All races,F
9,2004,25-29,,,,All races,F
9,2004,30-34,,,,All races,F
9,2004,35-39,,,,All races,F
9,2004,40-44,,,,All races,F
9,2004,45-49,,,,All races,F
9,2004,50-54,,,,All races,F
9,2004,55-59,,,,All races,F
9,2004,60-64,,,,All races,F
9,2004,65-69,,,,All races,F
9,2004,70-74,,,,All races,F
9,2004,75-79,,,,All races,F
9,2004,80-84,,,,All races,F
9,2004,85+,,,,All races,F
9,2005,All ages,0.164,0.104,0.246,All races,F
9,2005,00-04,,,,All races,F
9,2005,00,,,,All races,F
9,2005,01-04,,,,All races,F
9,2005,05-09,,,,All races,F
9,2005,10-14,,,,All races,F
9,2005,15-19,,,,All races,F
9,2005,20-24,,,,All races,F
9,2005,25-29,,,,All races,F
9,2005,30-34,,,,All races,F
9,2005,35-39,,,,All races,F
9,2005,40-44,,,,All races,F
9,2005,45-49,,,,All races,F
9,2005,50-54,,,,All races,F
9,2005,55-59,,,,All races,F
9,2005,60-64,,,,All races,F
9,2005,65-69,,,,All races,F
9,2005,70-74,,,,All races,F
9,2005,75-79,,,,All races,F
9,2005,80-84,,,,All races,F
9,2005,85+,,,,All races,F
9,2006,All ages,0.183,0.12,0.268,All races,F
9,2006,00-04,,,,All races,F
9,2006,00,,,,All races,F
9,2006,01-04,,,,All races,F
9,2006,05-09,,,,All races,F
9,2006,10-14,,,,All races,F
9,2006,15-19,,,,All races,F
9,2006,20-24,,,,All races,F
9,2006,25-29,,,,All races,F
9,2006,30-34,,,,All races,F
9,2006,35-39,,,,All races,F
9,2006,40-44,,,,All races,F
9,2006,45-49,,,,All races,F
9,2006,50-54,,,,All races,F
9,2006,55-59,,,,All races,F
9,2006,60-64,,,,All races,F
9,2006,65-69,,,,All races,F
9,2006,70-74,,,,All races,F
9,2006,75-79,,,,All races,F
9,2006,80-84,,,,All races,F
9,2006,85+,,,,All races,F
9,2007,All ages,0.195,0.13,0.282,All races,F
9,2007,00-04,,,,All races,F
9,2007,00,,,,All races,F
9,2007,01-04,,,,All races,F
9,2007,05-09,,,,All races,F
9,2007,10-14,,,,All races,F
9,2007,15-19,,,,All races,F
9,2007,20-24,,,,All races,F
9,2007,25-29,,,,All races,F
9,2007,30-34,,,,All races,F
9,2007,35-39,,,,All races,F
9,2007,40-44,,,,All races,F
9,2007,45-49,,,,All races,F
9,2007,50-54,,,,All races,F
9,2007,55-59,,,,All races,F
9,2007,60-64,,,,All races,F
9,2007,65-69,,,,All races,F
9,2007,70-74,,,,All races,F
9,2007,75-79,,,,All races,F
9,2007,80-84,,,,All races,F
9,2007,85+,,,,All races,F
9,2008,All ages,0.221,0.151,0.312,All races,F
9,2008,00-04,,,,All races,F
9,2008,00,,,,All races,F
9,2008,01-04,,,,All races,F
9,2008,05-09,,,,All races,F
9,2008,10-14,,,,All races,F
9,2008,15-19,,,,All races,F
9,2008,20-24,,,,All races,F
9,2008,25-29,,,,All races,F
9,2008,30-34,,,,All races,F
9,2008,35-39,,,,All races,F
9,2008,40-44,,,,All races,F
9,2008,45-49,,,,All races,F
9,2008,50-54,,,,All races,F
9,2008,55-59,,,,All races,F
9,2008,60-64,,,,All races,F
9,2008,65-69,,,,All races,F
9,2008,70-74,,,,All races,F
9,2008,75-79,,,,All races,F
9,2008,80-84,,,,All races,F
9,2008,85+,,,,All races,F
9,2009,All ages,0.137,0.084,0.211,All races,F
9,2009,00-04,,,,All races,F
9,2009,00,,,,All races,F
9,2009,01-04,,,,All races,F
9,2009,05-09,,,,All races,F
9,2009,10-14,,,,All races,F
9,2009,15-19,,,,All races,F
9,2009,20-24,,,,All races,F
9,2009,25-29,,,,All races,F
9,2009,30-34,,,,All races,F
9,2009,35-39,,,,All races,F
9,2009,40-44,,,,All races,F
9,2009,45-49,,,,All races,F
9,2009,50-54,,,,All races,F
9,2009,55-59,,,,All races,F
9,2009,60-64,,,,All races,F
9,2009,65-69,,,,All races,F
9,2009,70-74,,,,All races,F
9,2009,75-79,,,,All races,F
9,2009,80-84,,,,All races,F
9,2009,85+,,,,All races,F
9,2010,All ages,0.183,0.121,0.267,All races,F
9,2010,00-04,,,,All races,F
9,2010,00,,,,All races,F
9,2010,01-04,,,,All races,F
9,2010,05-09,,,,All races,F
9,2010,10-14,,,,All races,F
9,2010,15-19,,,,All races,F
9,2010,20-24,,,,All races,F
9,2010,25-29,,,,All races,F
9,2010,30-34,,,,All races,F
9,2010,35-39,,,,All races,F
9,2010,40-44,,,,All races,F
9,2010,45-49,,,,All races,F
9,2010,50-54,,,,All races,F
9,2010,55-59,,,,All races,F
9,2010,60-64,,,,All races,F
9,2010,65-69,,,,All races,F
9,2010,70-74,,,,All races,F
9,2010,75-79,,,,All races,F
9,2010,80-84,,,,All races,F
9,2010,85+,,,,All races,F
9,2011,All ages,0.175,0.114,0.256,All races,F
9,2011,00-04,,,,All races,F
9,2011,00,,,,All races,F
9,2011,01-04,,,,All races,F
9,2011,05-09,,,,All races,F
9,2011,10-14,,,,All races,F
9,2011,15-19,,,,All races,F
9,2011,20-24,,,,All races,F
9,2011,25-29,,,,All races,F
9,2011,30-34,,,,All races,F
9,2011,35-39,,,,All races,F
9,2011,40-44,,,,All races,F
9,2011,45-49,,,,All races,F
9,2011,50-54,,,,All races,F
9,2011,55-59,,,,All races,F
9,2011,60-64,,,,All races,F
9,2011,65-69,,,,All races,F
9,2011,70-74,,,,All races,F
9,2011,75-79,,,,All races,F
9,2011,80-84,,,,All races,F
9,2011,85+,,,,All races,F
9,2012,All ages,0.26,0.185,0.356,All races,F
9,2012,00-04,,,,All races,F
9,2012,00,,,,All races,F
9,2012,01-04,,,,All races,F
9,2012,05-09,,,,All races,F
9,2012,10-14,,,,All races,F
9,2012,15-19,,,,All races,F
9,2012,20-24,,,,All races,F
9,2012,25-29,,,,All races,F
9,2012,30-34,,,,All races,F
9,2012,35-39,,,,All races,F
9,2012,40-44,,,,All races,F
9,2012,45-49,,,,All races,F
9,2012,50-54,,,,All races,F
9,2012,55-59,,,,All races,F
9,2012,60-64,,,,All races,F
9,2012,65-69,,,,All races,F
9,2012,70-74,,,,All races,F
9,2012,75-79,,,,All races,F
9,2012,80-84,,,,All races,F
9,2012,85+,,,,All races,F
9,2013,All ages,0.238,0.167,0.33,All races,F
9,2013,00-04,,,,All races,F
9,2013,00,,,,All races,F
9,2013,01-04,,,,All races,F
9,2013,05-09,,,,All races,F
9,2013,10-14,,,,All races,F
9,2013,15-19,,,,All races,F
9,2013,20-24,,,,All races,F
9,2013,25-29,,,,All races,F
9,2013,30-34,,,,All races,F
9,2013,35-39,,,,All races,F
9,2013,40-44,,,,All races,F
9,2013,45-49,,,,All races,F
9,2013,50-54,,,,All races,F
9,2013,55-59,,,,All races,F
9,2013,60-64,,,,All races,F
9,2013,65-69,,,,All races,F
9,2013,70-74,,,,All races,F
9,2013,75-79,,,,All races,F
9,2013,80-84,,,,All races,F
9,2013,85+,,,,All races,F
9,2014,All ages,0.236,0.166,0.327,All races,F
9,2014,00-04,,,,All races,F
9,2014,00,,,,All races,F
9,2014,01-04,,,,All races,F
9,2014,05-09,,,,All races,F
9,2014,10-14,,,,All races,F
9,2014,15-19,,,,All races,F
9,2014,20-24,,,,All races,F
9,2014,25-29,,,,All races,F
9,2014,30-34,,,,All races,F
9,2014,35-39,,,,All races,F
9,2014,40-44,,,,All races,F
9,2014,45-49,,,,All races,F
9,2014,50-54,,,,All races,F
9,2014,55-59,,,,All races,F
9,2014,60-64,,,,All races,F
9,2014,65-69,,,,All races,F
9,2014,70-74,,,,All races,F
9,2014,75-79,,,,All races,F
9,2014,80-84,,,,All races,F
9,2014,85+,,,,All races,F
9,2015,All ages,0.228,0.159,0.317,All races,F
9,2015,00-04,,,,All races,F
9,2015,00,,,,All races,F
9,2015,01-04,,,,All races,F
9,2015,05-09,,,,All races,F
9,2015,10-14,,,,All races,F
9,2015,15-19,,,,All races,F
9,2015,20-24,,,,All races,F
9,2015,25-29,,,,All races,F
9,2015,30-34,,,,All races,F
9,2015,35-39,,,,All races,F
9,2015,40-44,,,,All races,F
9,2015,45-49,,,,All races,F
9,2015,50-54,,,,All races,F
9,2015,55-59,,,,All races,F
9,2015,60-64,,,,All races,F
9,2015,65-69,,,,All races,F
9,2015,70-74,,,,All races,F
9,2015,75-79,,,,All races,F
9,2015,80-84,,,,All races,F
9,2015,85+,,,,All races,F
9,2016,All ages,0.265,0.19,0.359,All races,F
9,2016,00-04,,,,All races,F
9,2016,00,,,,All races,F
9,2016,01-04,,,,All races,F
9,2016,05-09,,,,All races,F
9,2016,10-14,,,,All races,F
9,2016,15-19,,,,All races,F
9,2016,20-24,,,,All races,F
9,2016,25-29,,,,All races,F
9,2016,30-34,,,,All races,F
9,2016,35-39,,,,All races,F
9,2016,40-44,,,,All races,F
9,2016,45-49,,,,All races,F
9,2016,50-54,,,,All races,F
9,2016,55-59,,,,All races,F
9,2016,60-64,,,,All races,F
9,2016,65-69,,,,All races,F
9,2016,70-74,,,,All races,F
9,2016,75-79,,,,All races,F
9,2016,80-84,,,,All races,F
9,2016,85+,,,,All races,F
10,1975-2016,All ages,0.388,0.371,0.405,All races,F
10,1975-2016,00-04,,,,All races,F
10,1975-2016,00,,,,All races,F
10,1975-2016,01-04,,,,All races,F
10,1975-2016,05-09,,,,All races,F
10,1975-2016,10-14,,,,All races,F
10,1975-2016,15-19,,,,All races,F
10,1975-2016,20-24,,,,All races,F
10,1975-2016,25-29,,,,All races,F
10,1975-2016,30-34,,,,All races,F
10,1975-2016,35-39,,,,All races,F
10,1975-2016,40-44,0.091,0.063,0.127,All races,F
10,1975-2016,45-49,0.357,0.297,0.426,All races,F
10,1975-2016,50-54,0.655,0.569,0.749,All races,F
10,1975-2016,55-59,1.004,0.891,1.126,All races,F
10,1975-2016,60-64,1.364,1.222,1.518,All races,F
10,1975-2016,65-69,1.767,1.591,1.957,All races,F
10,1975-2016,70-74,1.633,1.448,1.836,All races,F
10,1975-2016,75-79,1.54,1.341,1.761,All races,F
10,1975-2016,80-84,1.266,1.06,1.502,All races,F
10,1975-2016,85+,0.867,0.697,1.065,All races,F
10,2000-2016,All ages,0.287,0.266,0.309,All races,F
10,2000-2016,00-04,,,,All races,F
10,2000-2016,00,,,,All races,F
10,2000-2016,01-04,,,,All races,F
10,2000-2016,05-09,,,,All races,F
10,2000-2016,10-14,,,,All races,F
10,2000-2016,15-19,,,,All races,F
10,2000-2016,20-24,,,,All races,F
10,2000-2016,25-29,,,,All races,F
10,2000-2016,30-34,,,,All races,F
10,2000-2016,35-39,,,,All races,F
10,2000-2016,40-44,,,,All races,F
10,2000-2016,45-49,0.247,0.179,0.331,All races,F
10,2000-2016,50-54,0.424,0.333,0.534,All races,F
10,2000-2016,55-59,0.526,0.417,0.655,All races,F
10,2000-2016,60-64,0.795,0.645,0.968,All races,F
10,2000-2016,65-69,1.058,0.863,1.285,All races,F
10,2000-2016,70-74,1.182,0.951,1.453,All races,F
10,2000-2016,75-79,1.316,1.05,1.63,All races,F
10,2000-2016,80-84,1.278,0.988,1.625,All races,F
10,2000-2016,85+,0.917,0.685,1.203,All races,F
10,1992-2016,All ages,0.321,0.302,0.34,All races,F
10,1992-2016,00-04,,,,All races,F
10,1992-2016,00,,,,All races,F
10,1992-2016,01-04,,,,All races,F
10,1992-2016,05-09,,,,All races,F
10,1992-2016,10-14,,,,All races,F
10,1992-2016,15-19,,,,All races,F
10,1992-2016,20-24,,,,All races,F
10,1992-2016,25-29,,,,All races,F
10,1992-2016,30-34,,,,All races,F
10,1992-2016,35-39,,,,All races,F
10,1992-2016,40-44,0.077,0.047,0.119,All races,F
10,1992-2016,45-49,0.261,0.202,0.333,All races,F
10,1992-2016,50-54,0.442,0.36,0.537,All races,F
10,1992-2016,55-59,0.668,0.559,0.793,All races,F
10,1992-2016,60-64,1.025,0.875,1.193,All races,F
10,1992-2016,65-69,1.276,1.092,1.483,All races,F
10,1992-2016,70-74,1.47,1.253,1.714,All races,F
10,1992-2016,75-79,1.486,1.248,1.755,All races,F
10,1992-2016,80-84,1.3,1.051,1.591,All races,F
10,1992-2016,85+,0.801,0.613,1.029,All races,F
10,1990-2016,All ages,0.331,0.313,0.35,All races,F
10,1990-2016,00-04,,,,All races,F
10,1990-2016,00,,,,All races,F
10,1990-2016,01-04,,,,All races,F
10,1990-2016,05-09,,,,All races,F
10,1990-2016,10-14,,,,All races,F
10,1990-2016,15-19,,,,All races,F
10,1990-2016,20-24,,,,All races,F
10,1990-2016,25-29,,,,All races,F
10,1990-2016,30-34,,,,All races,F
10,1990-2016,35-39,,,,All races,F
10,1990-2016,40-44,0.083,0.052,0.124,All races,F
10,1990-2016,45-49,0.248,0.191,0.316,All races,F
10,1990-2016,50-54,0.468,0.385,0.563,All races,F
10,1990-2016,55-59,0.709,0.599,0.834,All races,F
10,1990-2016,60-64,1.058,0.91,1.223,All races,F
10,1990-2016,65-69,1.391,1.205,1.597,All races,F
10,1990-2016,70-74,1.528,1.314,1.767,All races,F
10,1990-2016,75-79,1.539,1.305,1.803,All races,F
10,1990-2016,80-84,1.29,1.048,1.57,All races,F
10,1990-2016,85+,0.798,0.614,1.018,All races,F
10,2007-2016,All ages,0.276,0.25,0.304,All races,F
10,2007-2016,00-04,,,,All races,F
10,2007-2016,00,,,,All races,F
10,2007-2016,01-04,,,,All races,F
10,2007-2016,05-09,,,,All races,F
10,2007-2016,10-14,,,,All races,F
10,2007-2016,15-19,,,,All races,F
10,2007-2016,20-24,,,,All races,F
10,2007-2016,25-29,,,,All races,F
10,2007-2016,30-34,,,,All races,F
10,2007-2016,35-39,,,,All races,F
10,2007-2016,40-44,,,,All races,F
10,2007-2016,45-49,0.277,0.185,0.398,All races,F
10,2007-2016,50-54,0.367,0.261,0.502,All races,F
10,2007-2016,55-59,0.538,0.403,0.703,All races,F
10,2007-2016,60-64,0.715,0.545,0.92,All races,F
10,2007-2016,65-69,0.836,0.628,1.09,All races,F
10,2007-2016,70-74,1.253,0.954,1.616,All races,F
10,2007-2016,75-79,1.08,0.772,1.471,All races,F
10,2007-2016,80-84,1.246,0.882,1.71,All races,F
10,2007-2016,85+,0.855,0.581,1.214,All races,F
10,2012-2016,All ages,0.261,0.226,0.3,All races,F
10,2012-2016,00-04,,,,All races,F
10,2012-2016,00,,,,All races,F
10,2012-2016,01-04,,,,All races,F
10,2012-2016,05-09,,,,All races,F
10,2012-2016,10-14,,,,All races,F
10,2012-2016,15-19,,,,All races,F
10,2012-2016,20-24,,,,All races,F
10,2012-2016,25-29,,,,All races,F
10,2012-2016,30-34,,,,All races,F
10,2012-2016,35-39,,,,All races,F
10,2012-2016,40-44,,,,All races,F
10,2012-2016,45-49,,,,All races,F
10,2012-2016,50-54,0.356,0.214,0.556,All races,F
10,2012-2016,55-59,0.561,0.376,0.806,All races,F
10,2012-2016,60-64,0.73,0.502,1.025,All races,F
10,2012-2016,65-69,0.734,0.484,1.068,All races,F
10,2012-2016,70-74,0.928,0.595,1.381,All races,F
10,2012-2016,75-79,1.002,0.603,1.564,All races,F
10,2012-2016,80-84,,,,All races,F
10,2012-2016,85+,0.84,0.48,1.364,All races,F
10,1975,All ages,0.373,0.265,0.51,All races,F
10,1975,00-04,,,,All races,F
10,1975,00,,,,All races,F
10,1975,01-04,,,,All races,F
10,1975,05-09,,,,All races,F
10,1975,10-14,,,,All races,F
10,1975,15-19,,,,All races,F
10,1975,20-24,,,,All races,F
10,1975,25-29,,,,All races,F
10,1975,30-34,,,,All races,F
10,1975,35-39,,,,All races,F
10,1975,40-44,,,,All races,F
10,1975,45-49,,,,All races,F
10,1975,50-54,,,,All races,F
10,1975,55-59,,,,All races,F
10,1975,60-64,,,,All races,F
10,1975,65-69,,,,All races,F
10,1975,70-74,,,,All races,F
10,1975,75-79,,,,All races,F
10,1975,80-84,,,,All races,F
10,1975,85+,,,,All races,F
10,1976,All ages,0.512,0.385,0.669,All races,F
10,1976,00-04,,,,All races,F
10,1976,00,,,,All races,F
10,1976,01-04,,,,All races,F
10,1976,05-09,,,,All races,F
10,1976,10-14,,,,All races,F
10,1976,15-19,,,,All races,F
10,1976,20-24,,,,All races,F
10,1976,25-29,,,,All races,F
10,1976,30-34,,,,All races,F
10,1976,35-39,,,,All races,F
10,1976,40-44,,,,All races,F
10,1976,45-49,,,,All races,F
10,1976,50-54,,,,All races,F
10,1976,55-59,,,,All races,F
10,1976,60-64,,,,All races,F
10,1976,65-69,,,,All races,F
10,1976,70-74,,,,All races,F
10,1976,75-79,,,,All races,F
10,1976,80-84,,,,All races,F
10,1976,85+,,,,All races,F
10,1977,All ages,0.536,0.406,0.694,All races,F
10,1977,00-04,,,,All races,F
10,1977,00,,,,All races,F
10,1977,01-04,,,,All races,F
10,1977,05-09,,,,All races,F
10,1977,10-14,,,,All races,F
10,1977,15-19,,,,All races,F
10,1977,20-24,,,,All races,F
10,1977,25-29,,,,All races,F
10,1977,30-34,,,,All races,F
10,1977,35-39,,,,All races,F
10,1977,40-44,,,,All races,F
10,1977,45-49,,,,All races,F
10,1977,50-54,,,,All races,F
10,1977,55-59,,,,All races,F
10,1977,60-64,,,,All races,F
10,1977,65-69,,,,All races,F
10,1977,70-74,,,,All races,F
10,1977,75-79,,,,All races,F
10,1977,80-84,,,,All races,F
10,1977,85+,,,,All races,F
10,1978,All ages,0.558,0.426,0.719,All races,F
10,1978,00-04,,,,All races,F
10,1978,00,,,,All races,F
10,1978,01-04,,,,All races,F
10,1978,05-09,,,,All races,F
10,1978,10-14,,,,All races,F
10,1978,15-19,,,,All races,F
10,1978,20-24,,,,All races,F
10,1978,25-29,,,,All races,F
10,1978,30-34,,,,All races,F
10,1978,35-39,,,,All races,F
10,1978,40-44,,,,All races,F
10,1978,45-49,,,,All races,F
10,1978,50-54,,,,All races,F
10,1978,55-59,,,,All races,F
10,1978,60-64,,,,All races,F
10,1978,65-69,,,,All races,F
10,1978,70-74,,,,All races,F
10,1978,75-79,,,,All races,F
10,1978,80-84,,,,All races,F
10,1978,85+,,,,All races,F
10,1979,All ages,0.552,0.421,0.71,All races,F
10,1979,00-04,,,,All races,F
10,1979,00,,,,All races,F
10,1979,01-04,,,,All races,F
10,1979,05-09,,,,All races,F
10,1979,10-14,,,,All races,F
10,1979,15-19,,,,All races,F
10,1979,20-24,,,,All races,F
10,1979,25-29,,,,All races,F
10,1979,30-34,,,,All races,F
10,1979,35-39,,,,All races,F
10,1979,40-44,,,,All races,F
10,1979,45-49,,,,All races,F
10,1979,50-54,,,,All races,F
10,1979,55-59,,,,All races,F
10,1979,60-64,,,,All races,F
10,1979,65-69,,,,All races,F
10,1979,70-74,,,,All races,F
10,1979,75-79,,,,All races,F
10,1979,80-84,,,,All races,F
10,1979,85+,,,,All races,F
10,1980,All ages,0.509,0.384,0.661,All races,F
10,1980,00-04,,,,All races,F
10,1980,00,,,,All races,F
10,1980,01-04,,,,All races,F
10,1980,05-09,,,,All races,F
10,1980,10-14,,,,All races,F
10,1980,15-19,,,,All races,F
10,1980,20-24,,,,All races,F
10,1980,25-29,,,,All races,F
10,1980,30-34,,,,All races,F
10,1980,35-39,,,,All races,F
10,1980,40-44,,,,All races,F
10,1980,45-49,,,,All races,F
10,1980,50-54,,,,All races,F
10,1980,55-59,,,,All races,F
10,1980,60-64,,,,All races,F
10,1980,65-69,,,,All races,F
10,1980,70-74,,,,All races,F
10,1980,75-79,,,,All races,F
10,1980,80-84,,,,All races,F
10,1980,85+,,,,All races,F
10,1981,All ages,0.532,0.405,0.686,All races,F
10,1981,00-04,,,,All races,F
10,1981,00,,,,All races,F
10,1981,01-04,,,,All races,F
10,1981,05-09,,,,All races,F
10,1981,10-14,,,,All races,F
10,1981,15-19,,,,All races,F
10,1981,20-24,,,,All races,F
10,1981,25-29,,,,All races,F
10,1981,30-34,,,,All races,F
10,1981,35-39,,,,All races,F
10,1981,40-44,,,,All races,F
10,1981,45-49,,,,All races,F
10,1981,50-54,,,,All races,F
10,1981,55-59,,,,All races,F
10,1981,60-64,,,,All races,F
10,1981,65-69,,,,All races,F
10,1981,70-74,,,,All races,F
10,1981,75-79,,,,All races,F
10,1981,80-84,,,,All races,F
10,1981,85+,,,,All races,F
10,1982,All ages,0.627,0.489,0.793,All races,F
10,1982,00-04,,,,All races,F
10,1982,00,,,,All races,F
10,1982,01-04,,,,All races,F
10,1982,05-09,,,,All races,F
10,1982,10-14,,,,All races,F
10,1982,15-19,,,,All races,F
10,1982,20-24,,,,All races,F
10,1982,25-29,,,,All races,F
10,1982,30-34,,,,All races,F
10,1982,35-39,,,,All races,F
10,1982,40-44,,,,All races,F
10,1982,45-49,,,,All races,F
10,1982,50-54,,,,All races,F
10,1982,55-59,,,,All races,F
10,1982,60-64,,,,All races,F
10,1982,65-69,4.133,2.45,6.532,All races,F
10,1982,70-74,,,,All races,F
10,1982,75-79,,,,All races,F
10,1982,80-84,,,,All races,F
10,1982,85+,,,,All races,F
10,1983,All ages,0.382,0.277,0.515,All races,F
10,1983,00-04,,,,All races,F
10,1983,00,,,,All races,F
10,1983,01-04,,,,All races,F
10,1983,05-09,,,,All races,F
10,1983,10-14,,,,All races,F
10,1983,15-19,,,,All races,F
10,1983,20-24,,,,All races,F
10,1983,25-29,,,,All races,F
10,1983,30-34,,,,All races,F
10,1983,35-39,,,,All races,F
10,1983,40-44,,,,All races,F
10,1983,45-49,,,,All races,F
10,1983,50-54,,,,All races,F
