site,period,diag_age,rate,lower95,upper95,race,gender
1,1989,75-79,,,,Black,M
1,1989,80-84,,,,Black,M
1,1989,85+,,,,Black,M
1,1990,All ages,17.079,14.853,19.546,Black,M
1,1990,00-04,,,,Black,M
1,1990,00,,,,Black,M
1,1990,01-04,,,,Black,M
1,1990,05-09,,,,Black,M
1,1990,10-14,,,,Black,M
1,1990,15-19,,,,Black,M
1,1990,20-24,,,,Black,M
1,1990,25-29,,,,Black,M
1,1990,30-34,,,,Black,M
1,1990,35-39,,,,Black,M
1,1990,40-44,23.021,13.86,35.951,Black,M
1,1990,45-49,46.408,30.583,67.521,Black,M
1,1990,50-54,88.64,63.032,121.174,Black,M
1,1990,55-59,91.691,63.499,128.129,Black,M
1,1990,60-64,102.715,71.544,142.851,Black,M
1,1990,65-69,,,,Black,M
1,1990,70-74,87.434,51.819,138.183,Black,M
1,1990,75-79,,,,Black,M
1,1990,80-84,,,,Black,M
1,1990,85+,,,,Black,M
1,1991,All ages,14.617,12.586,16.882,Black,M
1,1991,00-04,,,,Black,M
1,1991,00,,,,Black,M
1,1991,01-04,,,,Black,M
1,1991,05-09,,,,Black,M
1,1991,10-14,,,,Black,M
1,1991,15-19,,,,Black,M
1,1991,20-24,,,,Black,M
1,1991,25-29,,,,Black,M
1,1991,30-34,,,,Black,M
1,1991,35-39,,,,Black,M
1,1991,40-44,20.431,12.108,32.289,Black,M
1,1991,45-49,26.674,15.247,43.317,Black,M
1,1991,50-54,63.544,42.556,91.259,Black,M
1,1991,55-59,88.498,60.918,124.284,Black,M
1,1991,60-64,63.974,40.092,96.857,Black,M
1,1991,65-69,83.431,53.992,123.16,Black,M
1,1991,70-74,80.102,46.662,128.251,Black,M
1,1991,75-79,,,,Black,M
1,1991,80-84,,,,Black,M
1,1991,85+,,,,Black,M
1,1992,All ages,15.488,13.421,17.784,Black,M
1,1992,00-04,,,,Black,M
1,1992,00,,,,Black,M
1,1992,01-04,,,,Black,M
1,1992,05-09,,,,Black,M
1,1992,10-14,,,,Black,M
1,1992,15-19,,,,Black,M
1,1992,20-24,,,,Black,M
1,1992,25-29,,,,Black,M
1,1992,30-34,,,,Black,M
1,1992,35-39,,,,Black,M
1,1992,40-44,21.97,13.42,33.931,Black,M
1,1992,45-49,29.396,17.698,45.905,Black,M
1,1992,50-54,57.852,38.443,83.613,Black,M
1,1992,55-59,106.522,76.101,145.052,Black,M
1,1992,60-64,74.878,48.913,109.714,Black,M
1,1992,65-69,66.854,40.836,103.25,Black,M
1,1992,70-74,73.519,42.023,119.391,Black,M
1,1992,75-79,,,,Black,M
1,1992,80-84,,,,Black,M
1,1992,85+,,,,Black,M
1,1993,All ages,16.034,13.953,18.338,Black,M
1,1993,00-04,,,,Black,M
1,1993,00,,,,Black,M
1,1993,01-04,,,,Black,M
1,1993,05-09,,,,Black,M
1,1993,10-14,,,,Black,M
1,1993,15-19,,,,Black,M
1,1993,20-24,,,,Black,M
1,1993,25-29,,,,Black,M
1,1993,30-34,,,,Black,M
1,1993,35-39,,,,Black,M
1,1993,40-44,23.532,14.747,35.628,Black,M
1,1993,45-49,49.563,34.324,69.259,Black,M
1,1993,50-54,64.641,44.496,90.78,Black,M
1,1993,55-59,106.482,76.414,144.455,Black,M
1,1993,60-64,80.518,53.503,116.37,Black,M
1,1993,65-69,79.769,51.109,118.689,Black,M
1,1993,70-74,,,,Black,M
1,1993,75-79,,,,Black,M
1,1993,80-84,,,,Black,M
1,1993,85+,,,,Black,M
1,1994,All ages,17.132,15.003,19.479,Black,M
1,1994,00-04,,,,Black,M
1,1994,00,,,,Black,M
1,1994,01-04,,,,Black,M
1,1994,05-09,,,,Black,M
1,1994,10-14,,,,Black,M
1,1994,15-19,,,,Black,M
1,1994,20-24,,,,Black,M
1,1994,25-29,,,,Black,M
1,1994,30-34,,,,Black,M
1,1994,35-39,,,,Black,M
1,1994,40-44,,,,Black,M
1,1994,45-49,48.869,34.227,67.656,Black,M
1,1994,50-54,52.056,34.591,75.236,Black,M
1,1994,55-59,92.953,65.448,128.124,Black,M
1,1994,60-64,114.837,82.041,156.375,Black,M
1,1994,65-69,98.571,66.505,140.716,Black,M
1,1994,70-74,72.271,41.309,117.363,Black,M
1,1994,75-79,,,,Black,M
1,1994,80-84,,,,Black,M
1,1994,85+,,,,Black,M
1,1995,All ages,14.015,12.117,16.126,Black,M
1,1995,00-04,,,,Black,M
1,1995,00,,,,Black,M
1,1995,01-04,,,,Black,M
1,1995,05-09,,,,Black,M
1,1995,10-14,,,,Black,M
1,1995,15-19,,,,Black,M
1,1995,20-24,,,,Black,M
1,1995,25-29,,,,Black,M
1,1995,30-34,,,,Black,M
1,1995,35-39,,,,Black,M
1,1995,40-44,,,,Black,M
1,1995,45-49,34.078,22.457,49.581,Black,M
1,1995,50-54,40.842,25.89,61.283,Black,M
1,1995,55-59,89.493,63.011,123.354,Black,M
1,1995,60-64,74.432,48.622,109.061,Black,M
1,1995,65-69,91.833,61.023,132.725,Black,M
1,1995,70-74,76.632,44.641,122.695,Black,M
1,1995,75-79,,,,Black,M
1,1995,80-84,,,,Black,M
1,1995,85+,,,,Black,M
1,1996,All ages,15.387,13.416,17.565,Black,M
1,1996,00-04,,,,Black,M
1,1996,00,,,,Black,M
1,1996,01-04,,,,Black,M
1,1996,05-09,,,,Black,M
1,1996,10-14,,,,Black,M
1,1996,15-19,,,,Black,M
1,1996,20-24,,,,Black,M
1,1996,25-29,,,,Black,M
1,1996,30-34,,,,Black,M
1,1996,35-39,,,,Black,M
1,1996,40-44,,,,Black,M
1,1996,45-49,23.485,14.345,36.271,Black,M
1,1996,50-54,81.848,60.349,108.519,Black,M
1,1996,55-59,60.371,39.436,88.458,Black,M
1,1996,60-64,97.301,67.384,135.969,Black,M
1,1996,65-69,94.818,63.501,136.174,Black,M
1,1996,70-74,76.384,44.496,122.298,Black,M
1,1996,75-79,110.348,65.399,174.398,Black,M
1,1996,80-84,,,,Black,M
1,1996,85+,,,,Black,M
1,1997,All ages,11.96,10.249,13.875,Black,M
1,1997,00-04,,,,Black,M
1,1997,00,,,,Black,M
1,1997,01-04,,,,Black,M
1,1997,05-09,,,,Black,M
1,1997,10-14,,,,Black,M
1,1997,15-19,,,,Black,M
1,1997,20-24,,,,Black,M
1,1997,25-29,,,,Black,M
1,1997,30-34,,,,Black,M
1,1997,35-39,,,,Black,M
1,1997,40-44,,,,Black,M
1,1997,45-49,31.652,21.032,45.745,Black,M
1,1997,50-54,42.407,27.947,61.701,Black,M
1,1997,55-59,52.671,33.747,78.37,Black,M
1,1997,60-64,62.641,39.257,94.839,Black,M
1,1997,65-69,85.58,55.904,125.394,Black,M
1,1997,70-74,71.425,40.826,115.99,Black,M
1,1997,75-79,,,,Black,M
1,1997,80-84,,,,Black,M
1,1997,85+,,,,Black,M
1,1998,All ages,13.782,11.96,15.803,Black,M
1,1998,00-04,,,,Black,M
1,1998,00,,,,Black,M
1,1998,01-04,,,,Black,M
1,1998,05-09,,,,Black,M
1,1998,10-14,,,,Black,M
1,1998,15-19,,,,Black,M
1,1998,20-24,,,,Black,M
1,1998,25-29,,,,Black,M
1,1998,30-34,,,,Black,M
1,1998,35-39,,,,Black,M
1,1998,40-44,,,,Black,M
1,1998,45-49,29.486,19.431,42.9,Black,M
1,1998,50-54,43.833,29.574,62.574,Black,M
1,1998,55-59,60.102,40.252,86.317,Black,M
1,1998,60-64,64.072,40.616,96.14,Black,M
1,1998,65-69,103.23,70.14,146.527,Black,M
1,1998,70-74,92.674,57.367,141.663,Black,M
1,1998,75-79,,,,Black,M
1,1998,80-84,,,,Black,M
1,1998,85+,,,,Black,M
1,1999,All ages,13.025,11.274,14.972,Black,M
1,1999,00-04,,,,Black,M
1,1999,00,,,,Black,M
1,1999,01-04,,,,Black,M
1,1999,05-09,,,,Black,M
1,1999,10-14,,,,Black,M
1,1999,15-19,,,,Black,M
1,1999,20-24,,,,Black,M
1,1999,25-29,,,,Black,M
1,1999,30-34,,,,Black,M
1,1999,35-39,,,,Black,M
1,1999,40-44,,,,Black,M
1,1999,45-49,35.728,24.743,49.926,Black,M
1,1999,50-54,48.899,34.248,67.697,Black,M
1,1999,55-59,57.178,38.293,82.117,Black,M
1,1999,60-64,86.442,59.126,122.03,Black,M
1,1999,65-69,,,,Black,M
1,1999,70-74,,,,Black,M
1,1999,75-79,,,,Black,M
1,1999,80-84,,,,Black,M
1,1999,85+,,,,Black,M
1,2000,All ages,13.522,11.754,15.479,Black,M
1,2000,00-04,,,,Black,M
1,2000,00,,,,Black,M
1,2000,01-04,,,,Black,M
1,2000,05-09,,,,Black,M
1,2000,10-14,,,,Black,M
1,2000,15-19,,,,Black,M
1,2000,20-24,,,,Black,M
1,2000,25-29,,,,Black,M
1,2000,30-34,,,,Black,M
1,2000,35-39,,,,Black,M
1,2000,40-44,14.339,8.353,22.958,Black,M
1,2000,45-49,25.327,16.39,37.388,Black,M
1,2000,50-54,47.838,33.853,65.662,Black,M
1,2000,55-59,48.985,31.998,71.774,Black,M
1,2000,60-64,70.358,46.367,102.368,Black,M
1,2000,65-69,97.656,65.402,140.251,Black,M
1,2000,70-74,,,,Black,M
1,2000,75-79,119.76,74.134,183.067,Black,M
1,2000,80-84,,,,Black,M
1,2000,85+,,,,Black,M
1,2001,All ages,12.426,10.747,14.292,Black,M
1,2001,00-04,,,,Black,M
1,2001,00,,,,Black,M
1,2001,01-04,,,,Black,M
1,2001,05-09,,,,Black,M
1,2001,10-14,,,,Black,M
1,2001,15-19,,,,Black,M
1,2001,20-24,,,,Black,M
1,2001,25-29,,,,Black,M
1,2001,30-34,,,,Black,M
1,2001,35-39,,,,Black,M
1,2001,40-44,,,,Black,M
1,2001,45-49,21.641,13.563,32.765,Black,M
1,2001,50-54,50.484,36.535,68.001,Black,M
1,2001,55-59,43.378,27.793,64.544,Black,M
1,2001,60-64,47.613,28.666,74.354,Black,M
1,2001,65-69,92.721,61.613,134.008,Black,M
1,2001,70-74,72.098,42,115.436,Black,M
1,2001,75-79,,,,Black,M
1,2001,80-84,,,,Black,M
1,2001,85+,,,,Black,M
1,2002,All ages,11.854,10.225,13.67,Black,M
1,2002,00-04,,,,Black,M
1,2002,00,,,,Black,M
1,2002,01-04,,,,Black,M
1,2002,05-09,,,,Black,M
1,2002,10-14,,,,Black,M
1,2002,15-19,,,,Black,M
1,2002,20-24,,,,Black,M
1,2002,25-29,,,,Black,M
1,2002,30-34,,,,Black,M
1,2002,35-39,,,,Black,M
1,2002,40-44,,,,Black,M
1,2002,45-49,33.064,23.03,45.984,Black,M
1,2002,50-54,34.329,23.162,49.007,Black,M
1,2002,55-59,63.18,44.71,86.719,Black,M
1,2002,60-64,62.473,40.809,91.537,Black,M
1,2002,65-69,,,,Black,M
1,2002,70-74,66.47,37.993,107.943,Black,M
1,2002,75-79,,,,Black,M
1,2002,80-84,,,,Black,M
1,2002,85+,,,,Black,M
1,2003,All ages,11.889,10.262,13.7,Black,M
1,2003,00-04,,,,Black,M
1,2003,00,,,,Black,M
1,2003,01-04,,,,Black,M
1,2003,05-09,,,,Black,M
1,2003,10-14,,,,Black,M
1,2003,15-19,,,,Black,M
1,2003,20-24,,,,Black,M
1,2003,25-29,,,,Black,M
1,2003,30-34,,,,Black,M
1,2003,35-39,,,,Black,M
1,2003,40-44,,,,Black,M
1,2003,45-49,15.538,9.051,24.877,Black,M
1,2003,50-54,33.5,22.602,47.823,Black,M
1,2003,55-59,60.59,43.085,82.829,Black,M
1,2003,60-64,72.757,49.766,102.711,Black,M
1,2003,65-69,54.078,31.503,86.584,Black,M
1,2003,70-74,82.61,50.461,127.585,Black,M
1,2003,75-79,,,,Black,M
1,2003,80-84,,,,Black,M
1,2003,85+,,,,Black,M
1,2004,All ages,11.405,9.821,13.172,Black,M
1,2004,00-04,,,,Black,M
1,2004,00,,,,Black,M
1,2004,01-04,,,,Black,M
1,2004,05-09,,,,Black,M
1,2004,10-14,,,,Black,M
1,2004,15-19,,,,Black,M
1,2004,20-24,,,,Black,M
1,2004,25-29,,,,Black,M
1,2004,30-34,,,,Black,M
1,2004,35-39,,,,Black,M
1,2004,40-44,,,,Black,M
1,2004,45-49,22.339,14.456,32.976,Black,M
1,2004,50-54,40.081,28.22,55.246,Black,M
1,2004,55-59,45.138,30.669,64.069,Black,M
1,2004,60-64,42.808,26.148,66.114,Black,M
1,2004,65-69,,,,Black,M
1,2004,70-74,69.374,40.413,111.074,Black,M
1,2004,75-79,,,,Black,M
1,2004,80-84,,,,Black,M
1,2004,85+,,,,Black,M
1,2005,All ages,11.702,10.105,13.479,Black,M
1,2005,00-04,,,,Black,M
1,2005,00,,,,Black,M
1,2005,01-04,,,,Black,M
1,2005,05-09,,,,Black,M
1,2005,10-14,,,,Black,M
1,2005,15-19,,,,Black,M
1,2005,20-24,,,,Black,M
1,2005,25-29,,,,Black,M
1,2005,30-34,,,,Black,M
1,2005,35-39,,,,Black,M
1,2005,40-44,,,,Black,M
1,2005,45-49,20.907,13.395,31.108,Black,M
1,2005,50-54,33.706,23.055,47.583,Black,M
1,2005,55-59,45.565,31.555,63.672,Black,M
1,2005,60-64,51.75,33.49,76.393,Black,M
1,2005,65-69,71.865,46.045,106.929,Black,M
1,2005,70-74,80.257,49.023,123.95,Black,M
1,2005,75-79,,,,Black,M
1,2005,80-84,,,,Black,M
1,2005,85+,,,,Black,M
1,2006,All ages,11.949,10.35,13.725,Black,M
1,2006,00-04,,,,Black,M
1,2006,00,,,,Black,M
1,2006,01-04,,,,Black,M
1,2006,05-09,,,,Black,M
1,2006,10-14,,,,Black,M
1,2006,15-19,,,,Black,M
1,2006,20-24,,,,Black,M
1,2006,25-29,,,,Black,M
1,2006,30-34,,,,Black,M
1,2006,35-39,,,,Black,M
1,2006,40-44,,,,Black,M
1,2006,45-49,26.465,17.982,37.566,Black,M
1,2006,50-54,23.388,14.826,35.094,Black,M
1,2006,55-59,41.207,28.365,57.87,Black,M
1,2006,60-64,51.597,33.705,75.601,Black,M
1,2006,65-69,76.766,50.589,111.69,Black,M
1,2006,70-74,74.694,44.971,116.644,Black,M
1,2006,75-79,,,,Black,M
1,2006,80-84,,,,Black,M
1,2006,85+,,,,Black,M
1,2007,All ages,11.66,10.093,13.403,Black,M
1,2007,00-04,,,,Black,M
1,2007,00,,,,Black,M
1,2007,01-04,,,,Black,M
1,2007,05-09,,,,Black,M
1,2007,10-14,,,,Black,M
1,2007,15-19,,,,Black,M
1,2007,20-24,,,,Black,M
1,2007,25-29,,,,Black,M
1,2007,30-34,,,,Black,M
1,2007,35-39,,,,Black,M
1,2007,40-44,,,,Black,M
1,2007,45-49,16.004,9.635,24.992,Black,M
1,2007,50-54,31.063,21.247,43.852,Black,M
1,2007,55-59,45.103,31.757,62.169,Black,M
1,2007,60-64,45.608,29.515,67.326,Black,M
1,2007,65-69,81.475,54.971,116.311,Black,M
1,2007,70-74,65.744,38.298,105.262,Black,M
1,2007,75-79,,,,Black,M
1,2007,80-84,,,,Black,M
1,2007,85+,,,,Black,M
1,2008,All ages,10.332,8.87,11.966,Black,M
1,2008,00-04,,,,Black,M
1,2008,00,,,,Black,M
1,2008,01-04,,,,Black,M
1,2008,05-09,,,,Black,M
1,2008,10-14,,,,Black,M
1,2008,15-19,,,,Black,M
1,2008,20-24,,,,Black,M
1,2008,25-29,,,,Black,M
1,2008,30-34,,,,Black,M
1,2008,35-39,,,,Black,M
1,2008,40-44,,,,Black,M
1,2008,45-49,,,,Black,M
1,2008,50-54,26.134,17.366,37.771,Black,M
1,2008,55-59,46.141,32.811,63.077,Black,M
1,2008,60-64,39.205,24.853,58.827,Black,M
1,2008,65-69,45.861,27.18,72.48,Black,M
1,2008,70-74,75.778,46.287,117.032,Black,M
1,2008,75-79,,,,Black,M
1,2008,80-84,,,,Black,M
1,2008,85+,,,,Black,M
1,2009,All ages,12.742,11.124,14.529,Black,M
1,2009,00-04,,,,Black,M
1,2009,00,,,,Black,M
1,2009,01-04,,,,Black,M
1,2009,05-09,,,,Black,M
1,2009,10-14,,,,Black,M
1,2009,15-19,,,,Black,M
1,2009,20-24,,,,Black,M
1,2009,25-29,,,,Black,M
1,2009,30-34,,,,Black,M
1,2009,35-39,,,,Black,M
1,2009,40-44,,,,Black,M
1,2009,45-49,25.458,17.298,36.136,Black,M
1,2009,50-54,36.119,25.804,49.184,Black,M
1,2009,55-59,47.942,34.552,64.804,Black,M
1,2009,60-64,56.897,39.85,78.77,Black,M
1,2009,65-69,62.07,40.546,90.947,Black,M
1,2009,70-74,62.87,36.624,100.661,Black,M
1,2009,75-79,,,,Black,M
1,2009,80-84,,,,Black,M
1,2009,85+,,,,Black,M
1,2010,All ages,11.222,9.717,12.895,Black,M
1,2010,00-04,,,,Black,M
1,2010,00,,,,Black,M
1,2010,01-04,,,,Black,M
1,2010,05-09,,,,Black,M
1,2010,10-14,,,,Black,M
1,2010,15-19,,,,Black,M
1,2010,20-24,,,,Black,M
1,2010,25-29,,,,Black,M
1,2010,30-34,,,,Black,M
1,2010,35-39,,,,Black,M
1,2010,40-44,,,,Black,M
1,2010,45-49,16.285,9.947,25.151,Black,M
1,2010,50-54,38.679,28.104,51.924,Black,M
1,2010,55-59,44.111,31.514,60.067,Black,M
1,2010,60-64,61.071,44.015,82.551,Black,M
1,2010,65-69,57.404,37.149,84.74,Black,M
1,2010,70-74,,,,Black,M
1,2010,75-79,,,,Black,M
1,2010,80-84,,,,Black,M
1,2010,85+,,,,Black,M
1,2011,All ages,11.166,9.676,12.821,Black,M
1,2011,00-04,,,,Black,M
1,2011,00,,,,Black,M
1,2011,01-04,,,,Black,M
1,2011,05-09,,,,Black,M
1,2011,10-14,,,,Black,M
1,2011,15-19,,,,Black,M
1,2011,20-24,,,,Black,M
1,2011,25-29,,,,Black,M
1,2011,30-34,,,,Black,M
1,2011,35-39,,,,Black,M
1,2011,40-44,,,,Black,M
1,2011,45-49,14.629,8.67,23.121,Black,M
1,2011,50-54,28.54,19.646,40.081,Black,M
1,2011,55-59,33.901,23.188,47.858,Black,M
1,2011,60-64,45.011,30.984,63.213,Black,M
1,2011,65-69,70.271,48.065,99.202,Black,M
1,2011,70-74,73.328,45.955,111.02,Black,M
1,2011,75-79,,,,Black,M
1,2011,80-84,,,,Black,M
1,2011,85+,,,,Black,M
1,2012,All ages,11.502,9.999,13.168,Black,M
1,2012,00-04,,,,Black,M
1,2012,00,,,,Black,M
1,2012,01-04,,,,Black,M
1,2012,05-09,,,,Black,M
1,2012,10-14,,,,Black,M
1,2012,15-19,,,,Black,M
1,2012,20-24,,,,Black,M
1,2012,25-29,,,,Black,M
1,2012,30-34,,,,Black,M
1,2012,35-39,,,,Black,M
1,2012,40-44,,,,Black,M
1,2012,45-49,,,,Black,M
1,2012,50-54,34.387,24.567,46.826,Black,M
1,2012,55-59,44.575,32.388,59.839,Black,M
1,2012,60-64,30.629,19.416,45.959,Black,M
1,2012,65-69,64.86,44.364,91.563,Black,M
1,2012,70-74,62.826,38.376,97.03,Black,M
1,2012,75-79,,,,Black,M
1,2012,80-84,,,,Black,M
1,2012,85+,,,,Black,M
1,2013,All ages,12.501,10.941,14.221,Black,M
1,2013,00-04,,,,Black,M
1,2013,00,,,,Black,M
1,2013,01-04,,,,Black,M
1,2013,05-09,,,,Black,M
1,2013,10-14,,,,Black,M
1,2013,15-19,,,,Black,M
1,2013,20-24,,,,Black,M
1,2013,25-29,,,,Black,M
1,2013,30-34,,,,Black,M
1,2013,35-39,,,,Black,M
1,2013,40-44,,,,Black,M
1,2013,45-49,14.012,8.162,22.434,Black,M
1,2013,50-54,26.471,17.986,37.573,Black,M
1,2013,55-59,43.071,31.295,57.82,Black,M
1,2013,60-64,72.519,54.78,94.172,Black,M
1,2013,65-69,54.955,36.805,78.925,Black,M
1,2013,70-74,50.05,29.156,80.135,Black,M
1,2013,75-79,,,,Black,M
1,2013,80-84,,,,Black,M
1,2013,85+,,,,Black,M
1,2014,All ages,12.763,11.196,14.488,Black,M
1,2014,00-04,,,,Black,M
1,2014,00,,,,Black,M
1,2014,01-04,,,,Black,M
1,2014,05-09,,,,Black,M
1,2014,10-14,,,,Black,M
1,2014,15-19,,,,Black,M
1,2014,20-24,,,,Black,M
1,2014,25-29,,,,Black,M
1,2014,30-34,,,,Black,M
1,2014,35-39,,,,Black,M
1,2014,40-44,,,,Black,M
1,2014,45-49,13.289,7.596,21.581,Black,M
1,2014,50-54,35.395,25.509,47.843,Black,M
1,2014,55-59,39.942,28.787,53.99,Black,M
1,2014,60-64,51.328,36.834,69.633,Black,M
1,2014,65-69,56.647,38.747,79.969,Black,M
1,2014,70-74,64.176,40.682,96.295,Black,M
1,2014,75-79,,,,Black,M
1,2014,80-84,,,,Black,M
1,2014,85+,,,,Black,M
1,2015,All ages,11.369,9.903,12.991,Black,M
1,2015,00-04,,,,Black,M
1,2015,00,,,,Black,M
1,2015,01-04,,,,Black,M
1,2015,05-09,,,,Black,M
1,2015,10-14,,,,Black,M
1,2015,15-19,,,,Black,M
1,2015,20-24,,,,Black,M
1,2015,25-29,,,,Black,M
1,2015,30-34,,,,Black,M
1,2015,35-39,,,,Black,M
1,2015,40-44,,,,Black,M
1,2015,45-49,16.448,10.047,25.403,Black,M
1,2015,50-54,25.168,16.981,35.929,Black,M
1,2015,55-59,34.19,24.073,47.127,Black,M
1,2015,60-64,39.861,27.438,55.979,Black,M
1,2015,65-69,64.241,45.682,87.819,Black,M
1,2015,70-74,,,,Black,M
1,2015,75-79,69.42,39.68,112.734,Black,M
1,2015,80-84,,,,Black,M
1,2015,85+,,,,Black,M
1,2016,All ages,10.892,9.469,12.469,Black,M
1,2016,00-04,,,,Black,M
1,2016,00,,,,Black,M
1,2016,01-04,,,,Black,M
1,2016,05-09,,,,Black,M
1,2016,10-14,,,,Black,M
1,2016,15-19,,,,Black,M
1,2016,20-24,,,,Black,M
1,2016,25-29,,,,Black,M
1,2016,30-34,,,,Black,M
1,2016,35-39,,,,Black,M
1,2016,40-44,,,,Black,M
1,2016,45-49,12.949,7.402,21.029,Black,M
1,2016,50-54,27.594,18.994,38.752,Black,M
1,2016,55-59,28.213,19.169,40.046,Black,M
1,2016,60-64,45.192,32.136,61.779,Black,M
1,2016,65-69,38.786,25.1,57.255,Black,M
1,2016,70-74,63.878,41.339,94.297,Black,M
1,2016,75-79,,,,Black,M
1,2016,80-84,,,,Black,M
1,2016,85+,,,,Black,M
2,1975-2016,All ages,0.086,0.064,0.114,Black,M
2,1975-2016,00-04,,,,Black,M
2,1975-2016,00,,,,Black,M
2,1975-2016,01-04,,,,Black,M
2,1975-2016,05-09,,,,Black,M
2,1975-2016,10-14,,,,Black,M
2,1975-2016,15-19,,,,Black,M
2,1975-2016,20-24,,,,Black,M
2,1975-2016,25-29,,,,Black,M
2,1975-2016,30-34,,,,Black,M
2,1975-2016,35-39,,,,Black,M
2,1975-2016,40-44,,,,Black,M
2,1975-2016,45-49,,,,Black,M
2,1975-2016,50-54,,,,Black,M
2,1975-2016,55-59,,,,Black,M
2,1975-2016,60-64,,,,Black,M
2,1975-2016,65-69,,,,Black,M
2,1975-2016,70-74,,,,Black,M
2,1975-2016,75-79,,,,Black,M
2,1975-2016,80-84,,,,Black,M
2,1975-2016,85+,,,,Black,M
2,2000-2016,All ages,0.085,0.055,0.126,Black,M
2,2000-2016,00-04,,,,Black,M
2,2000-2016,00,,,,Black,M
2,2000-2016,01-04,,,,Black,M
2,2000-2016,05-09,,,,Black,M
2,2000-2016,10-14,,,,Black,M
2,2000-2016,15-19,,,,Black,M
2,2000-2016,20-24,,,,Black,M
2,2000-2016,25-29,,,,Black,M
2,2000-2016,30-34,,,,Black,M
2,2000-2016,35-39,,,,Black,M
2,2000-2016,40-44,,,,Black,M
2,2000-2016,45-49,,,,Black,M
2,2000-2016,50-54,,,,Black,M
2,2000-2016,55-59,,,,Black,M
2,2000-2016,60-64,,,,Black,M
2,2000-2016,65-69,,,,Black,M
2,2000-2016,70-74,,,,Black,M
2,2000-2016,75-79,,,,Black,M
2,2000-2016,80-84,,,,Black,M
2,2000-2016,85+,,,,Black,M
2,1992-2016,All ages,0.084,0.058,0.117,Black,M
2,1992-2016,00-04,,,,Black,M
2,1992-2016,00,,,,Black,M
2,1992-2016,01-04,,,,Black,M
2,1992-2016,05-09,,,,Black,M
2,1992-2016,10-14,,,,Black,M
2,1992-2016,15-19,,,,Black,M
2,1992-2016,20-24,,,,Black,M
2,1992-2016,25-29,,,,Black,M
2,1992-2016,30-34,,,,Black,M
2,1992-2016,35-39,,,,Black,M
2,1992-2016,40-44,,,,Black,M
2,1992-2016,45-49,,,,Black,M
2,1992-2016,50-54,,,,Black,M
2,1992-2016,55-59,,,,Black,M
2,1992-2016,60-64,,,,Black,M
2,1992-2016,65-69,,,,Black,M
2,1992-2016,70-74,,,,Black,M
2,1992-2016,75-79,,,,Black,M
2,1992-2016,80-84,,,,Black,M
2,1992-2016,85+,,,,Black,M
2,1990-2016,All ages,0.079,0.055,0.11,Black,M
2,1990-2016,00-04,,,,Black,M
2,1990-2016,00,,,,Black,M
2,1990-2016,01-04,,,,Black,M
2,1990-2016,05-09,,,,Black,M
2,1990-2016,10-14,,,,Black,M
2,1990-2016,15-19,,,,Black,M
2,1990-2016,20-24,,,,Black,M
2,1990-2016,25-29,,,,Black,M
2,1990-2016,30-34,,,,Black,M
2,1990-2016,35-39,,,,Black,M
2,1990-2016,40-44,,,,Black,M
2,1990-2016,45-49,,,,Black,M
2,1990-2016,50-54,,,,Black,M
2,1990-2016,55-59,,,,Black,M
2,1990-2016,60-64,,,,Black,M
2,1990-2016,65-69,,,,Black,M
2,1990-2016,70-74,,,,Black,M
2,1990-2016,75-79,,,,Black,M
2,1990-2016,80-84,,,,Black,M
2,1990-2016,85+,,,,Black,M
2,2007-2016,All ages,,,,Black,M
2,2007-2016,00-04,,,,Black,M
2,2007-2016,00,,,,Black,M
2,2007-2016,01-04,,,,Black,M
2,2007-2016,05-09,,,,Black,M
2,2007-2016,10-14,,,,Black,M
2,2007-2016,15-19,,,,Black,M
2,2007-2016,20-24,,,,Black,M
2,2007-2016,25-29,,,,Black,M
2,2007-2016,30-34,,,,Black,M
2,2007-2016,35-39,,,,Black,M
2,2007-2016,40-44,,,,Black,M
2,2007-2016,45-49,,,,Black,M
2,2007-2016,50-54,,,,Black,M
2,2007-2016,55-59,,,,Black,M
2,2007-2016,60-64,,,,Black,M
2,2007-2016,65-69,,,,Black,M
2,2007-2016,70-74,,,,Black,M
2,2007-2016,75-79,,,,Black,M
2,2007-2016,80-84,,,,Black,M
2,2007-2016,85+,,,,Black,M
2,2012-2016,All ages,,,,Black,M
2,2012-2016,00-04,,,,Black,M
2,2012-2016,00,,,,Black,M
2,2012-2016,01-04,,,,Black,M
2,2012-2016,05-09,,,,Black,M
2,2012-2016,10-14,,,,Black,M
2,2012-2016,15-19,,,,Black,M
2,2012-2016,20-24,,,,Black,M
2,2012-2016,25-29,,,,Black,M
2,2012-2016,30-34,,,,Black,M
2,2012-2016,35-39,,,,Black,M
2,2012-2016,40-44,,,,Black,M
2,2012-2016,45-49,,,,Black,M
2,2012-2016,50-54,,,,Black,M
2,2012-2016,55-59,,,,Black,M
2,2012-2016,60-64,,,,Black,M
2,2012-2016,65-69,,,,Black,M
2,2012-2016,70-74,,,,Black,M
2,2012-2016,75-79,,,,Black,M
2,2012-2016,80-84,,,,Black,M
2,2012-2016,85+,,,,Black,M
2,1975,All ages,,,,Black,M
2,1975,00-04,,,,Black,M
2,1975,00,,,,Black,M
2,1975,01-04,,,,Black,M
2,1975,05-09,,,,Black,M
2,1975,10-14,,,,Black,M
2,1975,15-19,,,,Black,M
2,1975,20-24,,,,Black,M
2,1975,25-29,,,,Black,M
