site,period,diag_age,rate,lower95,upper95,race,gender
0,1982,01-04,15.278,12.057,19.094,White,F
0,1982,05-09,9.474,7.137,12.331,White,F
0,1982,10-14,11.226,8.815,14.094,White,F
0,1982,15-19,21.358,18.118,25.01,White,F
0,1982,20-24,27.071,23.62,30.886,White,F
0,1982,25-29,57.514,52.457,62.926,White,F
0,1982,30-34,98.188,91.276,105.484,White,F
0,1982,35-39,163.133,153.382,173.342,White,F
0,1982,40-44,244.276,230.775,258.359,White,F
0,1982,45-49,401.972,383.42,421.19,White,F
0,1982,50-54,543.31,522.269,564.981,White,F
0,1982,55-59,759.458,734.904,784.623,White,F
0,1982,60-64,1029.691,999.866,1060.179,White,F
0,1982,65-69,1241.235,1206.019,1277.218,White,F
0,1982,70-74,1444.813,1402.816,1487.748,White,F
0,1982,75-79,1601.166,1550.874,1652.674,White,F
0,1982,80-84,1807.986,1743.467,1874.283,White,F
0,1982,85+,1916.457,1846.333,1988.563,White,F
0,1983,All ages,392.383,388.354,396.444,White,F
0,1983,00-04,18.044,14.923,21.625,White,F
0,1983,00,25.666,17.877,35.695,White,F
0,1983,01-04,16.014,12.737,19.878,White,F
0,1983,05-09,8.511,6.317,11.22,White,F
0,1983,10-14,10.287,7.956,13.087,White,F
0,1983,15-19,16.757,13.846,20.098,White,F
0,1983,20-24,33.729,29.832,37.993,White,F
0,1983,25-29,54.796,49.892,60.052,White,F
0,1983,30-34,97.482,90.634,104.71,White,F
0,1983,35-39,156.773,147.344,166.647,White,F
0,1983,40-44,251.332,238.019,265.196,White,F
0,1983,45-49,385.132,367.107,403.812,White,F
0,1983,50-54,553.26,531.68,575.491,White,F
0,1983,55-59,784.068,758.975,809.779,White,F
0,1983,60-64,1034.332,1004.428,1064.899,White,F
0,1983,65-69,1283.47,1247.969,1319.725,White,F
0,1983,70-74,1459.426,1417.688,1502.081,White,F
0,1983,75-79,1653.674,1603.182,1705.352,White,F
0,1983,80-84,1833.013,1768.689,1899.08,White,F
0,1983,85+,1925.539,1856.477,1996.513,White,F
0,1984,All ages,406.47,402.379,410.593,White,F
0,1984,00-04,20.816,17.453,24.638,White,F
0,1984,00,22.659,15.288,32.347,White,F
0,1984,01-04,20.343,16.639,24.626,White,F
0,1984,05-09,9.839,7.49,12.692,White,F
0,1984,10-14,11.792,9.243,14.826,White,F
0,1984,15-19,23.11,19.615,27.048,White,F
0,1984,20-24,27.264,23.749,31.152,White,F
0,1984,25-29,58.928,53.856,64.35,White,F
0,1984,30-34,97.713,90.919,104.88,White,F
0,1984,35-39,167.791,158.22,177.789,White,F
0,1984,40-44,263.828,250.462,277.721,White,F
0,1984,45-49,406.766,388.43,425.745,White,F
0,1984,50-54,562.433,540.412,585.122,White,F
0,1984,55-59,784.94,759.61,810.898,White,F
0,1984,60-64,1056.819,1026.717,1087.579,White,F
0,1984,65-69,1296.724,1261.239,1332.955,White,F
0,1984,70-74,1543.276,1500.754,1586.697,White,F
0,1984,75-79,1707.231,1656.44,1759.184,White,F
0,1984,80-84,1886.715,1822.195,1952.937,White,F
0,1984,85+,1949.509,1881.019,2019.856,White,F
0,1985,All ages,421.504,417.349,425.69,White,F
0,1985,00-04,18.95,15.749,22.61,White,F
0,1985,00,22.922,15.575,32.536,White,F
0,1985,01-04,17.904,14.433,21.958,White,F
0,1985,05-09,10.113,7.754,12.965,White,F
0,1985,10-14,14.203,11.345,17.562,White,F
0,1985,15-19,21.047,17.694,24.852,White,F
0,1985,20-24,35.905,31.816,40.375,White,F
0,1985,25-29,57.002,52.021,62.331,White,F
0,1985,30-34,92.506,85.973,99.404,White,F
0,1985,35-39,166.598,157.243,176.365,White,F
0,1985,40-44,259.466,246.453,272.988,White,F
0,1985,45-49,420.863,402.341,440.017,White,F
0,1985,50-54,591.063,568.338,614.464,White,F
0,1985,55-59,817.29,791.176,844.046,White,F
0,1985,60-64,1099.904,1069.305,1131.156,White,F
0,1985,65-69,1366.812,1330.577,1403.784,White,F
0,1985,70-74,1594.13,1551.256,1637.888,White,F
0,1985,75-79,1762.331,1711.291,1814.507,White,F
0,1985,80-84,1922.287,1857.909,1988.326,White,F
0,1985,85+,1966.787,1898.814,2036.571,White,F
0,1986,All ages,421.823,417.679,425.999,White,F
0,1986,00-04,20.512,17.174,24.309,White,F
0,1986,00,30.433,21.839,41.285,White,F
0,1986,01-04,17.91,14.438,21.965,White,F
0,1986,05-09,9.743,7.452,12.515,White,F
0,1986,10-14,10.941,8.407,13.998,White,F
0,1986,15-19,20.973,17.62,24.778,White,F
0,1986,20-24,35.403,31.276,39.923,White,F
0,1986,25-29,57.436,52.442,62.776,White,F
0,1986,30-34,96.973,90.345,103.96,White,F
0,1986,35-39,159.613,150.69,168.926,White,F
0,1986,40-44,275.366,262.118,289.109,White,F
0,1986,45-49,415.362,397.18,434.162,White,F
0,1986,50-54,572.879,550.371,596.071,White,F
0,1986,55-59,798.075,772.068,824.734,White,F
0,1986,60-64,1087.159,1056.599,1118.377,White,F
0,1986,65-69,1393.183,1356.947,1430.143,White,F
0,1986,70-74,1599.256,1556.531,1642.856,White,F
0,1986,75-79,1754.406,1703.982,1805.943,White,F
0,1986,80-84,1876.41,1813.643,1940.796,White,F
0,1986,85+,1949.117,1882.267,2017.734,White,F
0,1987,All ages,439.613,435.394,443.863,White,F
0,1987,00-04,18.19,15.056,21.783,White,F
0,1987,00,23.925,16.365,33.776,White,F
0,1987,01-04,16.7,13.358,20.624,White,F
0,1987,05-09,11.337,8.871,14.277,White,F
0,1987,10-14,13.955,11.066,17.369,White,F
0,1987,15-19,21.172,17.775,25.029,White,F
0,1987,20-24,35.837,31.613,40.469,White,F
0,1987,25-29,61.285,56.101,66.819,White,F
0,1987,30-34,95.37,88.863,102.227,White,F
0,1987,35-39,166.582,157.442,176.115,White,F
0,1987,40-44,273.884,261.222,287.001,White,F
0,1987,45-49,426.887,408.784,445.585,White,F
0,1987,50-54,585.491,562.722,608.945,White,F
0,1987,55-59,816.222,789.62,843.491,White,F
0,1987,60-64,1154.946,1123.234,1187.326,White,F
0,1987,65-69,1408.354,1372.169,1445.252,White,F
0,1987,70-74,1653.48,1610.312,1697.512,White,F
0,1987,75-79,1853.03,1801.774,1905.374,White,F
0,1987,80-84,1995.78,1931.804,2061.334,White,F
0,1987,85+,2029.197,1961.801,2098.317,White,F
0,1988,All ages,436.137,431.948,440.357,White,F
0,1988,00-04,19.017,15.817,22.674,White,F
0,1988,00,28.173,19.937,38.67,White,F
0,1988,01-04,16.629,13.301,20.536,White,F
0,1988,05-09,8.562,6.45,11.144,White,F
0,1988,10-14,12.228,9.55,15.424,White,F
0,1988,15-19,20.205,16.857,24.024,White,F
0,1988,20-24,31.962,27.913,36.433,White,F
0,1988,25-29,63.641,58.327,69.308,White,F
0,1988,30-34,93.03,86.647,99.759,White,F
0,1988,35-39,155.338,146.593,164.469,White,F
0,1988,40-44,273.364,260.931,286.236,White,F
0,1988,45-49,418.086,400.69,436.042,White,F
0,1988,50-54,581.546,559.042,604.723,White,F
0,1988,55-59,809.882,782.976,837.477,White,F
