site,period,diag_age,rate,lower95,upper95,race,gender
0,2007-2016,30-34,92.851,87.955,97.95,Black,F
0,2007-2016,35-39,158.915,152.49,165.541,Black,F
0,2007-2016,40-44,261.041,252.752,269.532,Black,F
0,2007-2016,45-49,408.557,397.985,419.339,Black,F
0,2007-2016,50-54,612.267,598.924,625.832,Black,F
0,2007-2016,55-59,817.438,800.922,834.208,Black,F
0,2007-2016,60-64,1096.078,1074.598,1117.879,Black,F
0,2007-2016,65-69,1409.771,1380.883,1439.111,Black,F
0,2007-2016,70-74,1617.589,1580.088,1655.757,Black,F
0,2007-2016,75-79,1860.606,1813.461,1908.666,Black,F
0,2007-2016,80-84,1889.981,1834.444,1946.772,Black,F
0,2007-2016,85+,1774.48,1722.267,1827.875,Black,F
0,2012-2016,All ages,376.215,372.482,379.977,Black,F
0,2012-2016,00-04,17.232,14.365,20.503,Black,F
0,2012-2016,00,26.593,18.91,36.354,Black,F
0,2012-2016,01-04,14.906,11.955,18.365,Black,F
0,2012-2016,05-09,10.457,8.266,13.051,Black,F
0,2012-2016,10-14,10.741,8.517,13.368,Black,F
0,2012-2016,15-19,15.497,12.828,18.559,Black,F
0,2012-2016,20-24,24.54,21.273,28.168,Black,F
0,2012-2016,25-29,52.424,47.478,57.746,Black,F
0,2012-2016,30-34,92.252,85.491,99.405,Black,F
0,2012-2016,35-39,161.613,152.442,171.192,Black,F
0,2012-2016,40-44,254.332,242.88,266.186,Black,F
0,2012-2016,45-49,401.543,386.793,416.711,Black,F
0,2012-2016,50-54,614.659,596.128,633.62,Black,F
0,2012-2016,55-59,827.35,804.68,850.497,Black,F
0,2012-2016,60-64,1092.569,1063.909,1121.806,Black,F
0,2012-2016,65-69,1378.533,1341.259,1416.58,Black,F
0,2012-2016,70-74,1578.058,1528.466,1628.85,Black,F
0,2012-2016,75-79,1835.281,1771.187,1901.102,Black,F
0,2012-2016,80-84,1850.724,1774.496,1929.384,Black,F
0,2012-2016,85+,1681.272,1612.664,1752.049,Black,F
0,1975,All ages,231.288,221.982,240.885,Black,F
0,1975,00-04,,,,Black,F
0,1975,00,,,,Black,F
0,1975,01-04,,,,Black,F
0,1975,05-09,,,,Black,F
0,1975,10-14,,,,Black,F
0,1975,15-19,19.969,12.361,30.525,Black,F
0,1975,20-24,22.4,14.038,33.913,Black,F
0,1975,25-29,43.215,30.73,59.077,Black,F
0,1975,30-34,90.686,69.839,115.804,Black,F
0,1975,35-39,194.787,159.317,235.802,Black,F
0,1975,40-44,276.02,232.193,325.714,Black,F
0,1975,45-49,420.828,365.705,481.914,Black,F
0,1975,50-54,552.858,488.054,623.872,Black,F
0,1975,55-59,727.401,645.809,816.448,Black,F
0,1975,60-64,896.171,797.138,1004.107,Black,F
0,1975,65-69,1095.438,971.938,1230.283,Black,F
0,1975,70-74,1157.381,1004,1327.569,Black,F
0,1975,75-79,1332.216,1133.189,1556.137,Black,F
0,1975,80-84,1862.776,1544.426,2227.423,Black,F
0,1975,85+,1672.787,1330.417,2076.369,Black,F
0,1976,All ages,223.876,214.799,233.237,Black,F
0,1976,00-04,,,,Black,F
0,1976,00,,,,Black,F
0,1976,01-04,,,,Black,F
0,1976,05-09,,,,Black,F
0,1976,10-14,,,,Black,F
0,1976,15-19,,,,Black,F
0,1976,20-24,31.579,21.6,44.58,Black,F
0,1976,25-29,42.624,30.587,57.824,Black,F
0,1976,30-34,88.255,67.967,112.7,Black,F
0,1976,35-39,139.256,110.076,173.798,Black,F
0,1976,40-44,300.992,255.188,352.643,Black,F
0,1976,45-49,415.445,360.388,476.534,Black,F
0,1976,50-54,548.602,484.297,619.07,Black,F
0,1976,55-59,733.167,652.41,821.158,Black,F
0,1976,60-64,764.571,674.452,863.378,Black,F
0,1976,65-69,1026.995,910.214,1154.606,Black,F
0,1976,70-74,1190.413,1039.288,1357.334,Black,F
0,1976,75-79,1322.645,1128.528,1540.567,Black,F
0,1976,80-84,1525.7,1245.326,1850.355,Black,F
0,1976,85+,1652.089,1319.63,2042.834,Black,F
0,1977,All ages,234.086,224.896,243.554,Black,F
0,1977,00-04,,,,Black,F
0,1977,00,,,,Black,F
0,1977,01-04,,,,Black,F
0,1977,05-09,,,,Black,F
0,1977,10-14,,,,Black,F
0,1977,15-19,19.42,12.021,29.685,Black,F
0,1977,20-24,26.545,17.639,38.364,Black,F
0,1977,25-29,52.299,39.06,68.583,Black,F
0,1977,30-34,128.01,104.04,155.847,Black,F
0,1977,35-39,160.607,129.787,196.542,Black,F
0,1977,40-44,243.361,202.572,289.954,Black,F
0,1977,45-49,410.665,355.852,471.531,Black,F
0,1977,50-54,546.186,482.046,616.485,Black,F
0,1977,55-59,692.659,615.354,776.989,Black,F
0,1977,60-64,879.178,783.572,983.231,Black,F
0,1977,65-69,979.529,867.757,1101.704,Black,F
0,1977,70-74,1263.823,1111.411,1431.298,Black,F
0,1977,75-79,1454.241,1255.307,1675.746,Black,F
0,1977,80-84,1607.218,1325.757,1930.76,Black,F
0,1977,85+,1851.519,1511.27,2245.505,Black,F
0,1978,All ages,231.016,221.987,240.318,Black,F
0,1978,00-04,,,,Black,F
0,1978,00,,,,Black,F
0,1978,01-04,,,,Black,F
0,1978,05-09,,,,Black,F
0,1978,10-14,,,,Black,F
0,1978,15-19,16.434,9.74,25.973,Black,F
0,1978,20-24,32.063,22.333,44.592,Black,F
0,1978,25-29,51.434,38.527,67.277,Black,F
0,1978,30-34,98.855,78.505,122.868,Black,F
0,1978,35-39,160.832,130.716,195.807,Black,F
0,1978,40-44,275.604,232.285,324.658,Black,F
0,1978,45-49,374.752,322.694,432.817,Black,F
0,1978,50-54,525.931,462.995,595.035,Black,F
0,1978,55-59,717.532,639.993,801.876,Black,F
0,1978,60-64,846.113,753.663,946.774,Black,F
0,1978,65-69,973.416,864.595,1092.143,Black,F
0,1978,70-74,1073.328,936.173,1224.922,Black,F
0,1978,75-79,1675.856,1466.695,1906.478,Black,F
0,1978,80-84,1538.256,1269.988,1846.443,Black,F
0,1978,85+,1592.95,1287.266,1949.368,Black,F
0,1979,All ages,243.057,233.907,252.473,Black,F
0,1979,00-04,,,,Black,F
0,1979,00,,,,Black,F
0,1979,01-04,,,,Black,F
0,1979,05-09,,,,Black,F
0,1979,10-14,,,,Black,F
0,1979,15-19,19.003,11.763,29.049,Black,F
0,1979,20-24,20.406,12.936,30.619,Black,F
0,1979,25-29,51.524,38.815,67.066,Black,F
0,1979,30-34,91.07,72.212,113.344,Black,F
0,1979,35-39,193.528,161.091,230.58,Black,F
0,1979,40-44,247.768,207.158,294.012,Black,F
0,1979,45-49,442.138,385.516,504.737,Black,F
0,1979,50-54,563.988,498.948,635.151,Black,F
0,1979,55-59,771.122,691.89,856.94,Black,F
0,1979,60-64,869.683,777.275,970.053,Black,F
0,1979,65-69,1062.201,951.165,1182.639,Black,F
0,1979,70-74,1244.037,1099.015,1402.874,Black,F
0,1979,75-79,1334.423,1154.137,1534.885,Black,F
0,1979,80-84,1722.114,1440.878,2042.207,Black,F
0,1979,85+,1804.368,1488.381,2167.598,Black,F
0,1980,All ages,246.468,237.396,255.797,Black,F
0,1980,00-04,,,,Black,F
0,1980,00,,,,Black,F
0,1980,01-04,,,,Black,F
0,1980,05-09,,,,Black,F
0,1980,10-14,,,,Black,F
0,1980,15-19,,,,Black,F
0,1980,20-24,16.341,9.838,25.518,Black,F
0,1980,25-29,40.042,29.207,53.579,Black,F
0,1980,30-34,92.222,73.965,113.62,Black,F
0,1980,35-39,142.678,115.833,173.879,Black,F
0,1980,40-44,255.591,215.008,301.607,Black,F
0,1980,45-49,407.849,353.411,468.297,Black,F
0,1980,50-54,623.446,555.543,697.36,Black,F
0,1980,55-59,751.929,674.56,835.739,Black,F
0,1980,60-64,971.874,875.102,1076.423,Black,F
0,1980,65-69,1064.821,955.101,1183.688,Black,F
0,1980,70-74,1330.824,1183.759,1491.111,Black,F
0,1980,75-79,1524.769,1335.257,1733.639,Black,F
0,1980,80-84,1871.46,1585.774,2193.748,Black,F
0,1980,85+,1620.029,1331.467,1952.574,Black,F
0,1981,All ages,246.152,237.152,255.407,Black,F
0,1981,00-04,24.199,15.505,36.007,Black,F
0,1981,00,,,,Black,F
0,1981,01-04,24.203,14.572,37.796,Black,F
0,1981,05-09,,,,Black,F
0,1981,10-14,,,,Black,F
0,1981,15-19,,,,Black,F
0,1981,20-24,23.03,15.177,33.507,Black,F
0,1981,25-29,39.065,28.494,52.272,Black,F
0,1981,30-34,97.306,79.085,118.466,Black,F
0,1981,35-39,158.041,130.011,190.322,Black,F
0,1981,40-44,257.416,217.486,302.554,Black,F
0,1981,45-49,403.275,349.318,463.205,Black,F
0,1981,50-54,539.864,476.583,609.208,Black,F
0,1981,55-59,742.034,665.247,825.253,Black,F
0,1981,60-64,937.043,842.608,1039.167,Black,F
0,1981,65-69,990.579,886.111,1103.977,Black,F
0,1981,70-74,1345.137,1200.229,1502.72,Black,F
0,1981,75-79,1513.541,1328.839,1716.734,Black,F
0,1981,80-84,1989.235,1701.441,2311.765,Black,F
0,1981,85+,1676.132,1390.81,2002.764,Black,F
0,1982,All ages,248.659,239.672,257.897,Black,F
0,1982,00-04,,,,Black,F
0,1982,00,,,,Black,F
0,1982,01-04,,,,Black,F
0,1982,05-09,,,,Black,F
0,1982,10-14,,,,Black,F
0,1982,15-19,,,,Black,F
0,1982,20-24,22.168,14.481,32.481,Black,F
0,1982,25-29,46.325,34.898,60.298,Black,F
0,1982,30-34,104.569,85.862,126.142,Black,F
0,1982,35-39,142.508,116.674,172.359,Black,F
0,1982,40-44,230.054,193.273,271.796,Black,F
0,1982,45-49,371.569,320.087,428.975,Black,F
0,1982,50-54,551.17,486.918,621.542,Black,F
0,1982,55-59,779.608,700.717,864.949,Black,F
0,1982,60-64,945.194,850.954,1047.019,Black,F
0,1982,65-69,1031.692,926.132,1145.987,Black,F
0,1982,70-74,1453.978,1306.443,1613.613,Black,F
