site,period,diag_age,rate,lower95,upper95,race,gender
0,1977,30-34,54.792,49.717,60.243,All races,M
0,1977,35-39,86.015,78.738,93.783,All races,M
0,1977,40-44,144.597,134.511,155.239,All races,M
0,1977,45-49,256.791,243.425,270.701,All races,M
0,1977,50-54,465.068,447.229,483.437,All races,M
0,1977,55-59,740.854,717.258,765.029,All races,M
0,1977,60-64,1173.728,1141.005,1207.151,All races,M
0,1977,65-69,1704.362,1659.319,1750.317,All races,M
0,1977,70-74,2372.851,2309.888,2437.097,All races,M
0,1977,75-79,2864.323,2778.172,2952.466,All races,M
0,1977,80-84,3382.864,3262.805,3506.212,All races,M
0,1977,85+,3515.937,3364.379,3672.564,All races,M
0,1978,All ages,352.438,348.819,356.084,All races,M
0,1978,00-04,19.046,16.091,22.386,All races,M
0,1978,00,27.944,20.459,37.274,All races,M
0,1978,01-04,16.634,13.548,20.211,All races,M
0,1978,05-09,10.765,8.657,13.232,All races,M
0,1978,10-14,12.557,10.367,15.073,All races,M
0,1978,15-19,18.58,16.013,21.443,All races,M
0,1978,20-24,27.004,23.862,30.445,All races,M
0,1978,25-29,41.65,37.598,46.02,All races,M
0,1978,30-34,51.156,46.341,56.336,All races,M
0,1978,35-39,76.013,69.391,83.096,All races,M
0,1978,40-44,139.067,129.233,149.451,All races,M
0,1978,45-49,253.232,239.843,267.173,All races,M
0,1978,50-54,465.194,447.28,483.641,All races,M
0,1978,55-59,766.406,742.6,790.781,All races,M
0,1978,60-64,1195.57,1162.817,1229.012,All races,M
0,1978,65-69,1745.069,1699.999,1791.033,All races,M
0,1978,70-74,2341.422,2279.678,2404.414,All races,M
0,1978,75-79,2884.231,2798.946,2971.455,All races,M
0,1978,80-84,3355.538,3236.072,3478.287,All races,M
0,1978,85+,3578.362,3428.274,3733.331,All races,M
0,1979,All ages,360.195,356.556,363.861,All races,M
0,1979,00-04,17.187,14.42,20.331,All races,M
0,1979,00,18.189,12.358,25.818,All races,M
0,1979,01-04,16.912,13.833,20.473,All races,M
0,1979,05-09,12.611,10.294,15.294,All races,M
0,1979,10-14,10.772,8.725,13.154,All races,M
0,1979,15-19,19.387,16.754,22.315,All races,M
0,1979,20-24,30.352,27.046,33.95,All races,M
0,1979,25-29,40.072,36.149,44.305,All races,M
0,1979,30-34,53.736,48.906,58.914,All races,M
0,1979,35-39,74.445,68.037,81.294,All races,M
0,1979,40-44,132.653,123.132,142.714,All races,M
0,1979,45-49,260.414,246.716,274.675,All races,M
0,1979,50-54,461.984,444.036,480.471,All races,M
0,1979,55-59,785.251,761.357,809.705,All races,M
0,1979,60-64,1178.751,1146.513,1211.666,All races,M
0,1979,65-69,1753.397,1708.86,1798.801,All races,M
0,1979,70-74,2432.612,2370.363,2496.082,All races,M
0,1979,75-79,2995.657,2910.221,3082.964,All races,M
0,1979,80-84,3353.204,3233.682,3476.014,All races,M
0,1979,85+,3692.91,3542.9,3847.64,All races,M
0,1980,All ages,369.913,366.247,373.606,All races,M
0,1980,00-04,17.203,14.472,20.301,All races,M
0,1980,00,12.924,8.193,19.392,All races,M
0,1980,01-04,18.401,15.218,22.053,All races,M
0,1980,05-09,9.38,7.378,11.758,All races,M
0,1980,10-14,12.386,10.17,14.941,All races,M
0,1980,15-19,21.084,18.316,24.153,All races,M
0,1980,20-24,30.874,27.558,34.479,All races,M
0,1980,25-29,38.858,35.054,42.963,All races,M
