site,period,diag_age,rate,lower95,upper95,race,gender
0,1975-2016,All ages,491.209,490.53,491.888,White,M
0,1975-2016,00-04,22.553,22.007,23.11,White,M
0,1975-2016,00,24.7,23.444,26.006,White,M
0,1975-2016,01-04,22.003,21.399,22.619,White,M
0,1975-2016,05-09,12.93,12.517,13.353,White,M
0,1975-2016,10-14,13.231,12.819,13.652,White,M
0,1975-2016,15-19,23.187,22.647,23.737,White,M
0,1975-2016,20-24,36.904,36.23,37.586,White,M
0,1975-2016,25-29,54.333,53.535,55.14,White,M
0,1975-2016,30-34,75.709,74.767,76.66,White,M
0,1975-2016,35-39,103.256,102.125,104.395,White,M
0,1975-2016,40-44,154.091,152.668,155.524,White,M
0,1975-2016,45-49,267.851,265.906,269.807,White,M
0,1975-2016,50-54,506.951,504.166,509.748,White,M
0,1975-2016,55-59,879.301,875.397,883.218,White,M
0,1975-2016,60-64,1408.47,1403.074,1413.881,White,M
0,1975-2016,65-69,2104.471,2097.101,2111.861,White,M
0,1975-2016,70-74,2747.327,2737.686,2756.994,White,M
0,1975-2016,75-79,3198.871,3186.705,3211.071,White,M
0,1975-2016,80-84,3404.749,3389.173,3420.379,White,M
0,1975-2016,85+,3367.424,3349.428,3385.492,White,M
0,2000-2016,All ages,541.332,540.256,542.41,White,M
0,2000-2016,00-04,24.203,23.322,25.11,White,M
0,2000-2016,00,27.152,25.092,29.336,White,M
0,2000-2016,01-04,23.46,22.49,24.461,White,M
0,2000-2016,05-09,13.8,13.137,14.487,White,M
0,2000-2016,10-14,14.468,13.8,15.161,White,M
0,2000-2016,15-19,25.885,24.99,26.803,White,M
0,2000-2016,20-24,39.982,38.876,41.111,White,M
0,2000-2016,25-29,57.803,56.475,59.154,White,M
0,2000-2016,30-34,75.783,74.272,77.317,White,M
0,2000-2016,35-39,101.24,99.496,103.006,White,M
0,2000-2016,40-44,156.181,154.058,158.327,White,M
0,2000-2016,45-49,276.889,274.077,279.723,White,M
0,2000-2016,50-54,536.345,532.362,540.35,White,M
0,2000-2016,55-59,915.278,909.737,920.844,White,M
0,2000-2016,60-64,1435.956,1428.196,1443.747,White,M
0,2000-2016,65-69,2104.875,2094.064,2115.729,White,M
0,2000-2016,70-74,2652.32,2638.269,2666.428,White,M
0,2000-2016,75-79,3039.424,3022.278,3056.643,White,M
0,2000-2016,80-84,3167.824,3147.168,3188.581,White,M
0,2000-2016,85+,3111.181,3088.45,3134.038,White,M
0,1992-2016,All ages,533.09,532.2,533.982,White,M
0,1992-2016,00-04,23.836,23.116,24.573,White,M
0,1992-2016,00,26.421,24.743,28.183,White,M
0,1992-2016,01-04,23.187,22.393,24.001,White,M
0,1992-2016,05-09,13.251,12.717,13.803,White,M
0,1992-2016,10-14,13.987,13.442,14.548,White,M
0,1992-2016,15-19,24.762,24.033,25.507,White,M
0,1992-2016,20-24,38.84,37.927,39.77,White,M
0,1992-2016,25-29,57.55,56.463,58.653,White,M
0,1992-2016,30-34,77.715,76.482,78.963,White,M
0,1992-2016,35-39,103.508,102.093,104.939,White,M
0,1992-2016,40-44,156.505,154.762,158.262,White,M
0,1992-2016,45-49,273.891,271.543,276.255,White,M
0,1992-2016,50-54,529.699,526.286,533.129,White,M
0,1992-2016,55-59,920.949,916.078,925.841,White,M
0,1992-2016,60-64,1472.327,1465.482,1479.196,White,M
0,1992-2016,65-69,2197.821,2188.424,2207.248,White,M
0,1992-2016,70-74,2796.095,2784.083,2808.146,White,M
0,1992-2016,75-79,3168.875,3154.245,3183.555,White,M
0,1992-2016,80-84,3294.456,3276.406,3312.581,White,M
0,1992-2016,85+,3215.104,3194.757,3235.547,White,M
0,1990-2016,All ages,532.105,531.246,532.965,White,M
0,1990-2016,00-04,23.755,23.063,24.462,White,M
0,1990-2016,00,25.961,24.363,27.636,White,M
0,1990-2016,01-04,23.199,22.435,23.982,White,M
0,1990-2016,05-09,13.307,12.791,13.839,White,M
0,1990-2016,10-14,13.922,13.398,14.462,White,M
0,1990-2016,15-19,24.659,23.956,25.378,White,M
0,1990-2016,20-24,38.777,37.898,39.671,White,M
0,1990-2016,25-29,58.158,57.111,59.221,White,M
0,1990-2016,30-34,79.209,78.016,80.415,White,M
0,1990-2016,35-39,105.544,104.169,106.931,White,M
0,1990-2016,40-44,157.329,155.644,159.028,White,M
0,1990-2016,45-49,273.367,271.087,275.661,White,M
0,1990-2016,50-54,527.593,524.27,530.932,White,M
0,1990-2016,55-59,918.505,913.762,923.267,White,M
0,1990-2016,60-64,1473.961,1467.318,1480.625,White,M
0,1990-2016,65-69,2209.347,2200.248,2218.475,White,M
0,1990-2016,70-74,2824.763,2813.103,2836.46,White,M
0,1990-2016,75-79,3211.041,3196.778,3225.352,White,M
0,1990-2016,80-84,3343.871,3326.162,3361.65,White,M
0,1990-2016,85+,3260.949,3240.914,3281.077,White,M
0,2007-2016,All ages,548.197,546.797,549.599,White,M
0,2007-2016,00-04,23.51,22.377,24.686,White,M
0,2007-2016,00,26.641,23.974,29.523,White,M
0,2007-2016,01-04,22.732,21.49,24.028,White,M
0,2007-2016,05-09,14.257,13.384,15.172,White,M
0,2007-2016,10-14,14.983,14.092,15.915,White,M
0,2007-2016,15-19,26.314,25.137,27.531,White,M
0,2007-2016,20-24,40.587,39.144,42.07,White,M
0,2007-2016,25-29,59.653,57.924,61.421,White,M
0,2007-2016,30-34,79.154,77.134,81.213,White,M
0,2007-2016,35-39,102.1,99.767,104.473,White,M
0,2007-2016,40-44,154.388,151.558,157.259,White,M
0,2007-2016,45-49,274.188,270.511,277.903,White,M
0,2007-2016,50-54,528.878,523.817,533.976,White,M
0,2007-2016,55-59,883.954,877.149,890.798,White,M
0,2007-2016,60-64,1366.857,1357.646,1376.115,White,M
0,2007-2016,65-69,2004.994,1992.145,2017.906,White,M
0,2007-2016,70-74,2489.926,2472.722,2507.22,White,M
0,2007-2016,75-79,2864.567,2842.918,2886.339,White,M
0,2007-2016,80-84,3058.223,3032.141,3084.473,White,M
0,2007-2016,85+,3001.695,2974.291,3029.289,White,M
0,2012-2016,All ages,538.388,536.439,540.342,White,M
0,2012-2016,00-04,23.827,22.206,25.535,White,M
0,2012-2016,00,29.748,25.758,34.181,White,M
0,2012-2016,01-04,22.358,20.609,24.216,White,M
0,2012-2016,05-09,14.136,12.917,15.439,White,M
0,2012-2016,10-14,15.195,13.934,16.54,White,M
0,2012-2016,15-19,26.308,24.638,28.061,White,M
0,2012-2016,20-24,41.235,39.204,43.344,White,M
0,2012-2016,25-29,59.011,56.595,61.504,White,M
0,2012-2016,30-34,80.996,78.164,83.904,White,M
0,2012-2016,35-39,100.408,97.127,103.771,White,M
0,2012-2016,40-44,151.545,147.525,155.647,White,M
0,2012-2016,45-49,260.206,255.033,265.459,White,M
0,2012-2016,50-54,505.022,498.022,512.096,White,M
0,2012-2016,55-59,831.847,822.712,841.059,White,M
0,2012-2016,60-64,1271.199,1259.042,1283.444,White,M
0,2012-2016,65-69,1858.033,1841.605,1874.572,White,M
0,2012-2016,70-74,2307.112,2284.899,2329.487,White,M
0,2012-2016,75-79,2677.678,2648.596,2707.001,White,M
0,2012-2016,80-84,2908.136,2872.183,2944.428,White,M
0,2012-2016,85+,2878.521,2841.937,2915.458,White,M
0,1975,All ages,342.797,338.881,346.747,White,M
0,1975,00-04,20.728,17.33,24.596,White,M
0,1975,00,15.951,9.743,24.635,White,M
0,1975,01-04,21.91,18.024,26.385,White,M
0,1975,05-09,10.023,7.828,12.643,White,M
0,1975,10-14,10.123,8.086,12.517,White,M
0,1975,15-19,17.612,14.897,20.678,White,M
0,1975,20-24,30.351,26.587,34.5,White,M
0,1975,25-29,44.01,39.341,49.081,White,M
0,1975,30-34,55.428,49.643,61.703,White,M
0,1975,35-39,78.569,70.837,86.915,White,M
0,1975,40-44,123.974,113.952,134.641,White,M
0,1975,45-49,247.25,233.428,261.676,White,M
0,1975,50-54,416.262,398.436,434.681,White,M
0,1975,55-59,719.172,694.044,744.977,White,M
0,1975,60-64,1162.313,1127.004,1198.446,White,M
0,1975,65-69,1663.77,1615.15,1713.483,White,M
0,1975,70-74,2281.405,2214.014,2350.325,White,M
0,1975,75-79,2829.348,2737.493,2923.498,White,M
0,1975,80-84,3217.958,3094.642,3344.929,White,M
0,1975,85+,3351.078,3190.981,3517.127,White,M
0,1976,All ages,354.788,350.812,358.797,White,M
0,1976,00-04,18.291,15.061,22.009,White,M
0,1976,00,16.137,9.857,24.923,White,M
0,1976,01-04,18.837,15.185,23.102,White,M
0,1976,05-09,13.476,10.903,16.474,White,M
0,1976,10-14,10.626,8.499,13.122,White,M
0,1976,15-19,17.174,14.501,20.197,White,M
0,1976,20-24,31.591,27.789,35.769,White,M
0,1976,25-29,41.194,36.79,45.98,White,M
0,1976,30-34,50.421,44.955,56.367,White,M
0,1976,35-39,75.894,68.397,83.99,White,M
0,1976,40-44,123.815,113.762,134.518,White,M
0,1976,45-49,256.846,242.634,271.673,White,M
0,1976,50-54,446.187,427.639,465.333,White,M
0,1976,55-59,714.09,689.2,739.65,White,M
0,1976,60-64,1213.811,1178.001,1250.433,White,M
0,1976,65-69,1712.985,1664.058,1762.985,White,M
0,1976,70-74,2292.437,2225.779,2360.583,White,M
0,1976,75-79,2931.773,2838.458,3027.373,White,M
0,1976,80-84,3345.291,3220.171,3474.027,White,M
0,1976,85+,3517.638,3355.879,3685.178,White,M
0,1977,All ages,361.756,357.751,365.794,White,M
0,1977,00-04,19.45,16.113,23.275,White,M
0,1977,00,20.617,13.587,29.997,White,M
0,1977,01-04,19.132,15.423,23.464,White,M
0,1977,05-09,11.854,9.428,14.714,White,M
0,1977,10-14,10.779,8.597,13.345,White,M
0,1977,15-19,19.917,17.019,23.167,White,M
0,1977,20-24,32.092,28.302,36.247,White,M
0,1977,25-29,41.651,37.206,46.482,White,M
0,1977,30-34,58.09,52.446,64.176,White,M
0,1977,35-39,85.235,77.421,93.624,White,M
0,1977,40-44,139.401,128.719,150.734,White,M
0,1977,45-49,247.442,233.358,262.154,White,M
0,1977,50-54,448.531,429.788,467.882,White,M
0,1977,55-59,732.814,707.754,758.535,White,M
0,1977,60-64,1174.906,1139.956,1210.656,White,M
0,1977,65-69,1715.077,1666.686,1764.515,White,M
0,1977,70-74,2386.438,2319.078,2455.259,White,M
0,1977,75-79,2922.206,2829.82,3016.84,White,M
0,1977,80-84,3431.991,3305.497,3562.086,White,M
0,1977,85+,3465.773,3307.93,3629.202,White,M
0,1978,All ages,367.03,363.009,371.084,White,M
0,1978,00-04,20.118,16.746,23.97,White,M
0,1978,00,29.235,20.789,39.965,White,M
0,1978,01-04,17.626,14.099,21.768,White,M
0,1978,05-09,11.409,9.004,14.259,White,M
0,1978,10-14,13.6,11.089,16.51,White,M
0,1978,15-19,19.391,16.52,22.617,White,M
0,1978,20-24,28.219,24.705,32.094,White,M
0,1978,25-29,43.888,39.359,48.794,White,M
0,1978,30-34,52.838,47.541,58.563,White,M
0,1978,35-39,75.375,68.263,83.026,White,M
0,1978,40-44,133.022,122.64,144.047,White,M
0,1978,45-49,243.082,228.972,257.834,White,M
0,1978,50-54,445.198,426.433,464.575,White,M
0,1978,55-59,756.454,731.154,782.407,White,M
0,1978,60-64,1196.76,1161.776,1232.531,White,M
0,1978,65-69,1752.124,1703.698,1801.577,White,M
0,1978,70-74,2378.49,2312.037,2446.368,White,M
0,1978,75-79,2911.499,2820.309,3004.888,White,M
0,1978,80-84,3405.749,3279.523,3535.59,White,M
0,1978,85+,3623.442,3465.106,3787.148,White,M
0,1979,All ages,375.378,371.326,379.463,White,M
0,1979,00-04,17.925,14.786,21.534,White,M
0,1979,00,18.892,12.341,27.681,White,M
0,1979,01-04,17.658,14.162,21.755,White,M
0,1979,05-09,13.155,10.523,16.247,White,M
0,1979,10-14,10.768,8.511,13.439,White,M
0,1979,15-19,19.854,16.931,23.135,White,M
0,1979,20-24,32.093,28.365,36.175,White,M
0,1979,25-29,42.408,38.007,47.179,White,M
0,1979,30-34,55.352,50.034,61.082,White,M
0,1979,35-39,74.66,67.729,82.107,White,M
0,1979,40-44,130.139,119.949,140.963,White,M
0,1979,45-49,251.903,237.383,267.078,White,M
0,1979,50-54,445.173,426.276,464.691,White,M
0,1979,55-59,763.841,738.585,789.741,White,M
0,1979,60-64,1177.221,1142.807,1212.408,White,M
0,1979,65-69,1770.686,1722.694,1819.676,White,M
0,1979,70-74,2456.437,2389.517,2524.757,White,M
0,1979,75-79,3038.706,2946.983,3132.558,White,M
0,1979,80-84,3393.049,3266.63,3523.108,White,M
0,1979,85+,3719.472,3561.628,3882.51,White,M
0,1980,All ages,385.291,381.199,389.416,White,M
0,1980,00-04,17.517,14.45,21.044,White,M
0,1980,00,12.611,7.474,19.931,White,M
0,1980,01-04,18.896,15.306,23.075,White,M
0,1980,05-09,10.09,7.771,12.885,White,M
0,1980,10-14,12.526,10.059,15.414,White,M
0,1980,15-19,22.266,19.132,25.767,White,M
0,1980,20-24,33.273,29.489,37.407,White,M
0,1980,25-29,40.857,36.593,45.483,White,M
0,1980,30-34,55.668,50.428,61.305,White,M
0,1980,35-39,79.471,72.426,87.016,White,M
0,1980,40-44,130.708,120.556,141.486,White,M
0,1980,45-49,249.523,234.922,264.795,White,M
0,1980,50-54,461.51,442.18,481.468,White,M
0,1980,55-59,759.521,734.444,785.237,White,M
0,1980,60-64,1219.913,1185.195,1255.39,White,M
0,1980,65-69,1824.596,1776.547,1873.615,White,M
0,1980,70-74,2442.094,2376.164,2509.39,White,M
0,1980,75-79,3059.182,2968.2,3152.243,White,M
0,1980,80-84,3523.103,3394.664,3655.157,White,M
0,1980,85+,3751.951,3595.484,3913.476,White,M
0,1981,All ages,393.333,389.206,397.493,White,M
0,1981,00-04,18.742,15.6,22.33,White,M
0,1981,00,18.658,12.296,27.146,White,M
0,1981,01-04,18.765,15.234,22.868,White,M
0,1981,05-09,11.731,9.179,14.774,White,M
0,1981,10-14,10.596,8.335,13.283,White,M
0,1981,15-19,22.14,18.955,25.707,White,M
0,1981,20-24,32.357,28.626,36.44,White,M
0,1981,25-29,43.986,39.595,48.732,White,M
0,1981,30-34,56.311,51.154,61.846,White,M
0,1981,35-39,78.554,71.597,86.004,White,M
0,1981,40-44,137.295,126.996,148.206,White,M
0,1981,45-49,252.259,237.497,267.698,White,M
0,1981,50-54,449.586,430.379,469.43,White,M
0,1981,55-59,782.951,757.272,809.279,White,M
0,1981,60-64,1243.039,1208.31,1278.514,White,M
0,1981,65-69,1830.474,1782.736,1879.166,White,M
0,1981,70-74,2509.422,2443.416,2576.759,White,M
0,1981,75-79,3062.47,2972.551,3154.418,White,M
0,1981,80-84,3549.498,3421.388,3681.178,White,M
0,1981,85+,3785.408,3629.04,3946.78,White,M
0,1982,All ages,398.352,394.203,402.535,White,M
0,1982,00-04,18.399,15.303,21.937,White,M
0,1982,00,20.764,14.009,29.641,White,M
0,1982,01-04,17.753,14.347,21.726,White,M
0,1982,05-09,11.951,9.368,15.027,White,M
0,1982,10-14,11.838,9.415,14.694,White,M
0,1982,15-19,21.062,17.897,24.627,White,M
0,1982,20-24,31.102,27.422,35.138,White,M
0,1982,25-29,44.25,39.884,48.963,White,M
0,1982,30-34,58.794,53.492,64.479,White,M
0,1982,35-39,82.702,75.823,90.038,White,M
0,1982,40-44,140.482,130.23,151.325,White,M
0,1982,45-49,243.32,228.817,258.502,White,M
0,1982,50-54,440.221,420.998,460.094,White,M
0,1982,55-59,791.187,765.106,817.932,White,M
0,1982,60-64,1220.842,1186.638,1255.781,White,M
0,1982,65-69,1849.961,1802.421,1898.437,White,M
0,1982,70-74,2502.094,2437.083,2568.399,White,M
0,1982,75-79,3116.938,3027.305,3208.551,White,M
0,1982,80-84,3533.912,3407.463,3663.854,White,M
0,1982,85+,3854.452,3697.47,4016.384,White,M
0,1983,All ages,410.262,406.061,414.496,White,M
0,1983,00-04,21.13,17.82,24.877,White,M
0,1983,00,21.591,14.67,30.647,White,M
0,1983,01-04,21.007,17.313,25.256,White,M
0,1983,05-09,11.964,9.395,15.02,White,M
0,1983,10-14,13.041,10.46,16.067,White,M
0,1983,15-19,24.232,20.765,28.112,White,M
0,1983,20-24,36.942,32.899,41.345,White,M
0,1983,25-29,43.711,39.404,48.36,White,M
0,1983,30-34,63.313,57.841,69.162,White,M
0,1983,35-39,95.597,88.288,103.35,White,M
0,1983,40-44,137.079,127.241,147.475,White,M
0,1983,45-49,241.033,226.719,256.013,White,M
0,1983,50-54,452.251,432.469,472.705,White,M
0,1983,55-59,823.264,796.559,850.636,White,M
0,1983,60-64,1236.664,1202.208,1271.857,White,M
0,1983,65-69,1915.043,1867.147,1963.858,White,M
0,1983,70-74,2488.668,2424.715,2553.881,White,M
0,1983,75-79,3185.62,3096.223,3276.944,White,M
0,1983,80-84,3624.666,3498.04,3754.705,White,M
0,1983,85+,3753.207,3599.305,3911.998,White,M
0,1984,All ages,418.745,414.512,423.01,White,M
0,1984,00-04,21.263,17.943,25.019,White,M
0,1984,00,25.859,18.111,35.8,White,M
0,1984,01-04,20.083,16.491,24.227,White,M
0,1984,05-09,10.456,8.087,13.303,White,M
0,1984,10-14,13.651,10.963,16.799,White,M
0,1984,15-19,19.242,16.122,22.79,White,M
0,1984,20-24,36.584,32.541,40.99,White,M
0,1984,25-29,46.65,42.217,51.422,White,M
0,1984,30-34,71.099,65.352,77.217,White,M
0,1984,35-39,96.638,89.432,104.271,White,M
0,1984,40-44,149.047,138.988,159.641,White,M
0,1984,45-49,244.71,230.448,259.624,White,M
0,1984,50-54,456.841,436.742,477.628,White,M
0,1984,55-59,805.611,779.035,832.863,White,M
0,1984,60-64,1274.556,1239.708,1310.136,White,M
0,1984,65-69,1878.384,1831.293,1926.38,White,M
0,1984,70-74,2586.996,2522.505,2652.719,White,M
0,1984,75-79,3213.012,3124.475,3303.421,White,M
0,1984,80-84,3696.505,3570.171,3826.167,White,M
0,1984,85+,3775.835,3622.423,3934.074,White,M
0,1985,All ages,429.008,424.737,433.312,White,M
0,1985,00-04,23.273,19.796,27.184,White,M
0,1985,00,23.197,15.968,32.577,White,M
0,1985,01-04,23.293,19.403,27.733,White,M
0,1985,05-09,13.641,10.941,16.806,White,M
0,1985,10-14,14.104,11.327,17.357,White,M
0,1985,15-19,22.258,18.871,26.078,White,M
0,1985,20-24,37.762,33.616,42.278,White,M
0,1985,25-29,49.955,45.37,54.877,White,M
0,1985,30-34,79.298,73.295,85.661,White,M
0,1985,35-39,109.955,102.406,117.913,White,M
0,1985,40-44,159.085,148.877,169.809,White,M
0,1985,45-49,251.172,236.832,266.153,White,M
0,1985,50-54,462.383,442.034,483.426,White,M
0,1985,55-59,841.01,813.676,869.027,White,M
0,1985,60-64,1315.918,1280.6,1351.963,White,M
0,1985,65-69,1925.464,1878.144,1973.674,White,M
0,1985,70-74,2573.275,2509.657,2638.098,White,M
0,1985,75-79,3149.035,3062.656,3237.232,White,M
0,1985,80-84,3630.761,3507.034,3757.738,White,M
0,1985,85+,3784.245,3631.286,3941.992,White,M
0,1986,All ages,438.896,434.59,443.234,White,M
0,1986,00-04,22.555,19.134,26.412,White,M
0,1986,00,32.488,23.785,43.334,White,M
0,1986,01-04,19.957,16.371,24.094,White,M
0,1986,05-09,15.326,12.484,18.623,White,M
0,1986,10-14,11.694,9.133,14.75,White,M
0,1986,15-19,22.739,19.311,26.6,White,M
0,1986,20-24,37.865,33.653,42.459,White,M
0,1986,25-29,54.67,49.878,59.798,White,M
0,1986,30-34,83.398,77.304,89.846,White,M
0,1986,35-39,116.4,108.831,124.357,White,M
0,1986,40-44,159.451,149.361,170.043,White,M
0,1986,45-49,262.227,247.758,277.321,White,M
0,1986,50-54,474.882,454.152,496.315,White,M
0,1986,55-59,802.249,775.413,829.777,White,M
0,1986,60-64,1323.146,1287.52,1359.508,White,M
0,1986,65-69,1933.767,1886.895,1981.509,White,M
0,1986,70-74,2685.726,2621.201,2751.438,White,M
0,1986,75-79,3249.693,3163.223,3337.929,White,M
0,1986,80-84,3701.974,3578.717,3828.393,White,M
0,1986,85+,3808.033,3655.899,3964.871,White,M
0,1987,All ages,463.313,458.903,467.756,White,M
0,1987,00-04,21.514,18.177,25.286,White,M
0,1987,00,30.613,22.155,41.235,White,M
0,1987,01-04,19.159,15.654,23.215,White,M
0,1987,05-09,12.575,10.03,15.568,White,M
0,1987,10-14,11.243,8.731,14.253,White,M
0,1987,15-19,21.305,17.967,25.082,White,M
0,1987,20-24,34.476,30.398,38.95,White,M
0,1987,25-29,58.971,53.968,64.312,White,M
0,1987,30-34,90.982,84.676,97.632,White,M
0,1987,35-39,125.995,118.101,134.277,White,M
0,1987,40-44,165.129,155.291,175.427,White,M
0,1987,45-49,262.833,248.624,277.642,White,M
0,1987,50-54,468.457,447.877,489.738,White,M
0,1987,55-59,842.933,815.169,871.402,White,M
0,1987,60-64,1365.671,1329.231,1402.857,White,M
0,1987,65-69,2041.741,1993.974,2090.364,White,M
0,1987,70-74,2839.491,2773.763,2906.383,White,M
0,1987,75-79,3495.242,3406.959,3585.233,White,M
0,1987,80-84,3956.751,3830.762,4085.827,White,M
0,1987,85+,3913.662,3760.98,4070.952,White,M
0,1988,All ages,462.945,458.552,467.37,White,M
0,1988,00-04,21.549,18.218,25.314,White,M
0,1988,00,24.736,17.23,34.402,White,M
0,1988,01-04,20.723,17.078,24.914,White,M
0,1988,05-09,12.872,10.31,15.878,White,M
0,1988,10-14,10.116,7.756,12.968,White,M
0,1988,15-19,20.669,17.353,24.435,White,M
0,1988,20-24,37.49,33.166,42.22,White,M
0,1988,25-29,57.54,52.572,62.851,White,M
0,1988,30-34,88.733,82.551,95.254,White,M
0,1988,35-39,127.815,119.933,136.079,White,M
0,1988,40-44,158.971,149.495,168.89,White,M
0,1988,45-49,258.239,244.58,272.461,White,M
0,1988,50-54,451.335,431.324,472.034,White,M
0,1988,55-59,818.627,790.882,847.097,White,M
0,1988,60-64,1397.427,1360.536,1435.064,White,M
0,1988,65-69,2032.128,1984.548,2080.56,White,M
0,1988,70-74,2817.923,2753.147,2883.839,White,M
0,1988,75-79,3483.869,3396.857,3572.547,White,M
0,1988,80-84,3895.836,3772.604,4022.068,White,M
0,1988,85+,3933.401,3781.192,4090.166,White,M
0,1989,All ages,474.489,470.056,478.954,White,M
0,1989,00-04,20.967,17.704,24.657,White,M
0,1989,00,23.612,16.352,32.996,White,M
0,1989,01-04,20.277,16.696,24.399,White,M
0,1989,05-09,12.516,9.997,15.476,White,M
0,1989,10-14,15.797,12.839,19.232,White,M
0,1989,15-19,22.8,19.264,26.798,White,M
0,1989,20-24,37.483,33.105,42.278,White,M
0,1989,25-29,64.563,59.256,70.219,White,M
0,1989,30-34,96.682,90.239,103.464,White,M
0,1989,35-39,126.406,118.65,134.536,White,M
0,1989,40-44,164.727,155.286,174.592,White,M
0,1989,45-49,262.642,249.148,276.677,White,M
0,1989,50-54,453.438,433.568,473.982,White,M
0,1989,55-59,828.489,800.252,857.468,White,M
0,1989,60-64,1388.024,1351.084,1425.719,White,M
0,1989,65-69,2093.145,2045.073,2142.062,White,M
0,1989,70-74,2954.985,2889.203,3021.888,White,M
0,1989,75-79,3496.539,3410.473,3584.227,White,M
0,1989,80-84,3837.148,3716.904,3960.292,White,M
0,1989,85+,3968.702,3817.661,4124.186,White,M
0,1990,All ages,497.886,493.368,502.436,White,M
0,1990,00-04,21.015,17.776,24.674,White,M
0,1990,00,18.76,12.466,27.114,White,M
0,1990,01-04,21.617,17.937,25.829,White,M
0,1990,05-09,14.925,12.17,18.118,White,M
0,1990,10-14,12.713,10.111,15.78,White,M
0,1990,15-19,22.403,18.858,26.421,White,M
0,1990,20-24,41.459,36.832,46.507,White,M
0,1990,25-29,62.924,57.641,68.561,White,M
0,1990,30-34,97.209,90.764,103.99,White,M
0,1990,35-39,136.643,128.675,144.974,White,M
0,1990,40-44,166.294,157.021,175.972,White,M
0,1990,45-49,247.831,234.945,261.24,White,M
0,1990,50-54,465.653,445.639,486.334,White,M
0,1990,55-59,854.325,825.509,883.89,White,M
0,1990,60-64,1435.225,1397.481,1473.73,White,M
0,1990,65-69,2264.334,2214.473,2315.034,White,M
0,1990,70-74,3051.288,2985.119,3118.553,White,M
0,1990,75-79,3690.548,3603.314,3779.36,White,M
0,1990,80-84,4124.604,4002.036,4249.972,White,M
0,1990,85+,4130.425,3978.243,4286.938,White,M
0,1991,All ages,538.976,534.301,543.683,White,M
0,1991,00-04,24.506,21.01,28.418,White,M
0,1991,00,22.37,15.399,31.416,White,M
0,1991,01-04,25.062,21.11,29.54,White,M
0,1991,05-09,13.119,10.549,16.126,White,M
0,1991,10-14,13.372,10.739,16.455,White,M
0,1991,15-19,24.017,20.304,28.213,White,M
0,1991,20-24,34.471,30.248,39.119,White,M
0,1991,25-29,67.181,61.658,73.065,White,M
0,1991,30-34,94.437,88.135,101.069,White,M
0,1991,35-39,123.86,116.385,131.688,White,M
0,1991,40-44,170.178,161.028,179.713,White,M
0,1991,45-49,280.92,267.326,295.025,White,M
0,1991,50-54,506.275,485.696,527.502,White,M
0,1991,55-59,889.111,859.679,919.294,White,M
0,1991,60-64,1564.465,1524.99,1604.704,White,M
0,1991,65-69,2475.103,2422.669,2528.385,White,M
0,1991,70-74,3386.352,3317.59,3456.18,White,M
0,1991,75-79,4001.13,3911.949,4091.832,White,M
0,1991,80-84,4367.189,4243.309,4493.767,White,M
0,1991,85+,4375.581,4221.833,4533.498,White,M
0,1992,All ages,561.092,556.35,565.864,White,M
0,1992,00-04,21.721,18.446,25.41,White,M
0,1992,00,21.994,15.044,31.05,White,M
0,1992,01-04,21.652,18.009,25.815,White,M
0,1992,05-09,11.527,9.126,14.366,White,M
0,1992,10-14,11.893,9.445,14.782,White,M
0,1992,15-19,26.552,22.655,30.927,White,M
0,1992,20-24,36.248,31.894,41.031,White,M
0,1992,25-29,62.06,56.697,67.794,White,M
0,1992,30-34,93.095,86.869,99.65,White,M
0,1992,35-39,132.033,124.417,139.995,White,M
0,1992,40-44,167.042,157.963,176.507,White,M
0,1992,45-49,276.842,263.946,290.206,White,M
0,1992,50-54,505.785,485.625,526.566,White,M
0,1992,55-59,923.408,893.553,954.006,White,M
0,1992,60-64,1657.529,1616.616,1699.216,White,M
0,1992,65-69,2688.977,2633.982,2744.83,White,M
0,1992,70-74,3546.935,3477.528,3617.379,White,M
0,1992,75-79,4142.379,4052.896,4233.34,White,M
0,1992,80-84,4436.06,4313.907,4560.795,White,M
0,1992,85+,4179.779,4031.9,4331.695,White,M
0,1993,All ages,530.048,525.464,534.663,White,M
0,1993,00-04,23.572,20.162,27.394,White,M
0,1993,00,37.091,27.783,48.516,White,M
0,1993,01-04,20.232,16.732,24.247,White,M
0,1993,05-09,11.476,9.086,14.303,White,M
0,1993,10-14,13.058,10.514,16.033,White,M
0,1993,15-19,20.639,17.256,24.491,White,M
0,1993,20-24,38.689,34.145,43.668,White,M
0,1993,25-29,59.748,54.424,65.453,White,M
0,1993,30-34,91.957,85.77,98.473,White,M
0,1993,35-39,112.061,105.119,119.341,White,M
0,1993,40-44,165.858,156.881,175.214,White,M
0,1993,45-49,270.998,258.438,284.01,White,M
0,1993,50-54,501.497,482.041,521.537,White,M
0,1993,55-59,933.306,903.608,963.732,White,M
0,1993,60-64,1592.353,1551.786,1633.712,White,M
0,1993,65-69,2587.559,2533.662,2642.313,White,M
0,1993,70-74,3318.618,3251.961,3386.298,White,M
0,1993,75-79,3719.012,3635.338,3804.127,White,M
0,1993,80-84,3818.886,3707.621,3932.64,White,M
0,1993,85+,3836.276,3697.506,3978.922,White,M
0,1994,All ages,506.271,501.809,510.763,White,M
0,1994,00-04,23.165,19.775,26.97,White,M
0,1994,00,24.262,16.802,33.904,White,M
